"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Asotin","CONGRESSIONAL DISTRICT 5 U.S. Representative","WRITE-IN"," ","0","0","Congressional"
"Asotin","Washington State Secretary of State","Steve Hobbs","(Prefers Democratic Party)","0","0","State Executive"
"Asotin","Washington State Secretary of State","Julie Anderson","(Prefers Nonpartisan Party)","0","0","State Executive"
"Asotin","Washington State Secretary of State","WRITE-IN"," ","0","0","State Executive"
"Asotin","Legislative District 9 State Representative Pos. 1","Mary Dye","(Prefers Republican Party)","0","0","Legislative"
"Asotin","Legislative District 9 State Representative Pos. 1","WRITE-IN"," ","0","0","Legislative"
"Asotin","Legislative District 9 State Representative Pos. 2","Joe Schmick","(Prefers GOP Party)","0","0","Legislative"
"Asotin","Legislative District 9 State Representative Pos. 2","WRITE-IN"," ","0","0","Legislative"
"Asotin","Asotin COUNTY ASSESSOR","Jenny L. Rynearson","(Prefers Republican Party)","0","0","County"
"Asotin","Asotin COUNTY ASSESSOR","WRITE-IN"," ","0","0","County"
"Asotin","Asotin COUNTY AUDITOR","Darla McKay","(States No Party Preference)","0","0","County"
"Asotin","Asotin COUNTY AUDITOR","WRITE-IN"," ","0","0","County"
"Asotin","Asotin COUNTY CLERK","McKenzie A. Campbell","(States No Party Preference)","0","0","County"
"Asotin","Asotin COUNTY CLERK","WRITE-IN"," ","0","0","County"
"Asotin","Asotin COUNTY PROSECUTOR","Benjamin C. Nichols","(States No Party Preference)","0","0","County"
"Asotin","Asotin COUNTY PROSECUTOR","WRITE-IN"," ","0","0","County"
"Asotin","Asotin COUNTY SHERIFF","John Hilderbrand","(States No Party Preference)","0","0","County"
"Asotin","Asotin COUNTY SHERIFF","WRITE-IN"," ","0","0","County"
"Asotin","Asotin COUNTY TREASURER","Holly Steiner","(States No Party Preference)","0","0","County"
"Asotin","Asotin COUNTY TREASURER","WRITE-IN"," ","0","0","County"
"Asotin","Asotin COUNTY COMMISSIONER 3","Chuck Whitman","(Prefers Republican Party)","0","0","County"
"Asotin","Asotin COUNTY COMMISSIONER 3","WRITE-IN"," ","0","0","County"
"Asotin","SUPREME COURT Justice Position #01","Mary I. Yu","","0","0","Judicial"
"Asotin","SUPREME COURT Justice Position #01","WRITE-IN"," ","0","0","Judicial"
"Asotin","SUPREME COURT Justice Position #05","Barbara Madsen","","0","0","Judicial"
"Asotin","SUPREME COURT Justice Position #05","WRITE-IN"," ","0","0","Judicial"
"Asotin","SUPREME COURT Justice Position #06","G. Helen Whitener","","0","0","Judicial"
"Asotin","SUPREME COURT Justice Position #06","WRITE-IN"," ","0","0","Judicial"
"Asotin","Court of Appeals, Division 3, District 2 Judge Position 1","George Fearing","","0","0","Judicial"
"Asotin","Court of Appeals, Division 3, District 2 Judge Position 1","WRITE-IN"," ","0","0","Judicial"
"Asotin","Asotin DISTRICT COURT JUDGE","Tina L. Kernan","","0","0","County"
"Asotin","Asotin DISTRICT COURT JUDGE","WRITE-IN"," ","0","0","County"
"Asotin","PUBLIC UTILITY DISTRICT PUBLIC UTILITY COMMISSIONER 3","Greg McCall","","0","0","Public Utility"
"Asotin","PUBLIC UTILITY DISTRICT PUBLIC UTILITY COMMISSIONER 3","WRITE-IN"," ","0","0","Public Utility"
"Benton","Washington State Advisory Vote No. 39","Repealed"," ","0","0","State Executive"
"Benton","Washington State Advisory Vote No. 39","Maintained"," ","0","0","State Executive"
"Benton","Washington State Advisory Vote No. 40","Repealed"," ","0","0","State Executive"
"Benton","Washington State Advisory Vote No. 40","Maintained"," ","0","0","State Executive"
"Benton","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","0","0","Federal"
"Benton","United States U.S. Senator","Tiffany Smiley","(Prefers Republican Party)","0","0","Federal"
"Benton","United States U.S. Senator","WRITE-IN"," ","0","0","Federal"
"Benton","Congressional District 4 U.S. Representative","Dan Newhouse","(Prefers Republican Party)","0","0","Congressional"
"Benton","Congressional District 4 U.S. Representative","Doug White","(Prefers Democratic Party)","0","0","Congressional"
"Benton","Congressional District 4 U.S. Representative","WRITE-IN"," ","0","0","Congressional"
"Benton","Washington State Secretary of State","Steve Hobbs","(Prefers Democratic Party)","0","0","State Executive"
"Benton","Washington State Secretary of State","Julie Anderson","(Prefers Nonpartisan Party)","0","0","State Executive"
"Benton","Washington State Secretary of State","WRITE-IN"," ","0","0","State Executive"
"Benton","Legislative District 8 State Senator","Matt Boehnke","(Prefers Republican Party)","0","0","Legislative"
"Benton","Legislative District 8 State Senator","Ronni Batchelor","(Prefers Independent Party)","0","0","Legislative"
"Benton","Legislative District 8 State Senator","WRITE-IN"," ","0","0","Legislative"
"Benton","Legislative District 8 State Representative Pos. 1","Stephanie Barnard","(Prefers Republican Party)","0","0","Legislative"
"Benton","Legislative District 8 State Representative Pos. 1","Patrick Guettner","(Prefers Republican Party)","0","0","Legislative"
"Benton","Legislative District 8 State Representative Pos. 1","WRITE-IN"," ","0","0","Legislative"
"Benton","Legislative District 8 State Representative Pos. 2","April Connors","(Prefers Republican Party)","0","0","Legislative"
"Benton","Legislative District 8 State Representative Pos. 2","Joe Cotta","(Prefers Republican Party)","0","0","Legislative"
"Benton","Legislative District 8 State Representative Pos. 2","WRITE-IN"," ","0","0","Legislative"
"Benton","LEGISLATIVE DISTRICT 15 State Senator","Nikki Torres","(Prefers Republican Party)","0","0","Legislative"
"Benton","LEGISLATIVE DISTRICT 15 State Senator","Lindsey Keesling","(Prefers Democratic Party)","0","0","Legislative"
"Benton","LEGISLATIVE DISTRICT 15 State Senator","WRITE-IN"," ","0","0","Legislative"
"Benton","LEGISLATIVE DISTRICT 15 State Representative Pos. 1","Bruce Chandler","(Prefers Republican Party)","0","0","Legislative"
"Benton","LEGISLATIVE DISTRICT 15 State Representative Pos. 1","WRITE-IN"," ","0","0","Legislative"
"Benton","LEGISLATIVE DISTRICT 15 State Representative Pos. 2","Bryan Sandlin","(Prefers Republican Party)","0","0","Legislative"
"Benton","LEGISLATIVE DISTRICT 15 State Representative Pos. 2","WRITE-IN"," ","0","0","Legislative"
"Benton","Legislative District 16 State Representative Pos. 1","Mark Klicker","(Prefers Republican Party)","0","0","Legislative"
"Benton","Legislative District 16 State Representative Pos. 1","Jeff Strickler","(Prefers Democratic Party)","0","0","Legislative"
"Benton","Legislative District 16 State Representative Pos. 1","WRITE-IN"," ","0","0","Legislative"
"Benton","Legislative District 16 State Representative Pos. 2","Skyler Rude","(Prefers Republican Party)","0","0","Legislative"
"Benton","Legislative District 16 State Representative Pos. 2","Jan Corn","(Prefers Democratic Party)","0","0","Legislative"
"Benton","Legislative District 16 State Representative Pos. 2","WRITE-IN"," ","0","0","Legislative"
"Benton","Benton Assessor","Bill Spencer","(Prefers Republican Party)","0","0","County"
"Benton","Benton Assessor","WRITE-IN"," ","0","0","County"
"Benton","Benton Auditor","Brenda Chilton","(Prefers Republican Party)","0","0","County"
"Benton","Benton Auditor","WRITE-IN"," ","0","0","County"
"Benton","Benton Clerk","Josie Delvin","(Prefers Republican Party)","0","0","County"
"Benton","Benton Clerk","WRITE-IN"," ","0","0","County"
"Benton","Benton Commissioner District #2","MICHAEL ALVAREZ","(Prefers REPUBLICAN Party)","0","0","County"
"Benton","Benton Commissioner District #2","William &quot;Bill&quot; Jenkin","(Prefers Republican Party)","0","0","County"
"Benton","Benton Commissioner District #2","WRITE-IN"," ","0","0","County"
"Benton","Benton Coroner","William &quot;Bill&quot; Leach","(Prefers Republican Party)","0","0","County"
"Benton","Benton Coroner","WRITE-IN"," ","0","0","County"
"Benton","Benton Prosecuting Attorney","Eric Eisinger","(Prefers Republican Party)","0","0","County"
"Benton","Benton Prosecuting Attorney","Ryan Lukson","(Prefers Republican Party)","0","0","County"
"Benton","Benton Prosecuting Attorney","WRITE-IN"," ","0","0","County"
"Benton","Benton Sheriff","Thomas J Croskrey","(Prefers Republican Party)","0","0","County"
"Benton","Benton Sheriff","WRITE-IN"," ","0","0","County"
"Benton","Benton Treasurer","Kenneth Spencer Jr","(Prefers Republican Party)","0","0","County"
"Benton","Benton Treasurer","WRITE-IN"," ","0","0","County"
"Benton","SUPREME COURT Justice Position #01","Mary I. Yu","","0","0","Judicial"
"Benton","SUPREME COURT Justice Position #01","WRITE-IN"," ","0","0","Judicial"
"Benton","SUPREME COURT Justice Position #05","Barbara Madsen","","0","0","Judicial"
"Benton","SUPREME COURT Justice Position #05","WRITE-IN"," ","0","0","Judicial"
"Benton","SUPREME COURT Justice Position #06","G. Helen Whitener","","0","0","Judicial"
"Benton","SUPREME COURT Justice Position #06","WRITE-IN"," ","0","0","Judicial"
"Benton","Court of Appeals, Division 3, District 2 Judge Position 1","George Fearing","","0","0","Judicial"
"Benton","Court of Appeals, Division 3, District 2 Judge Position 1","WRITE-IN"," ","0","0","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 4","George F. Cicotte","","0","0","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 4","Norma Rodriguez","","0","0","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 4","WRITE-IN"," ","0","0","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 6","Jacqueline I. Stam","","0","0","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 6","WRITE-IN"," ","0","0","Judicial"
"Benton","Benton District Court Judge 1","Terry M. Tanner","","0","0","County"
"Benton","Benton District Court Judge 1","WRITE-IN"," ","0","0","County"
"Benton","Benton District Court Judge 2","James (Jim) Bell","","0","0","County"
"Benton","Benton District Court Judge 2","WRITE-IN"," ","0","0","County"
"Benton","Benton District Court Judge 3","Dan Kathren","","0","0","County"
"Benton","Benton District Court Judge 3","WRITE-IN"," ","0","0","County"
"Benton","Benton District Court Judge 4","John S. Ziobro","","0","0","County"
"Benton","Benton District Court Judge 4","WRITE-IN"," ","0","0","County"
"Benton","Benton District Court Judge 5","Jennifer (Lampson) Azure","","0","0","County"
"Benton","Benton District Court Judge 5","WRITE-IN"," ","0","0","County"
"Benton","BENTON COUNTY PUD Commissioner 1","Lori Sanders","","0","0","Public Utility"
"Benton","BENTON COUNTY PUD Commissioner 1","WRITE-IN"," ","0","0","Public Utility"
"Benton","City Of Prosser Proposition 1","YES"," ","0","0","City/Town"
"Benton","City Of Prosser Proposition 1","NO"," ","0","0","City/Town"
"Chelan","Washington State Advisory Vote No. 39","Repealed"," ","0","0","State Executive"
"Chelan","Washington State Advisory Vote No. 39","Maintained"," ","0","0","State Executive"
"Chelan","Washington State Advisory Vote No. 40","Repealed"," ","0","0","State Executive"
"Chelan","Washington State Advisory Vote No. 40","Maintained"," ","0","0","State Executive"
"Chelan","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","0","0","Federal"
"Chelan","United States U.S. Senator","Tiffany Smiley","(Prefers Republican Party)","0","0","Federal"
"Chelan","United States U.S. Senator","WRITE-IN"," ","0","0","Federal"
"Chelan","Congressional District 8 U.S. Representative","Kim Schrier","(Prefers Democratic Party)","0","0","Congressional"
"Chelan","Congressional District 8 U.S. Representative","Matt Larkin","(Prefers Republican Party)","0","0","Congressional"
"Chelan","Congressional District 8 U.S. Representative","WRITE-IN"," ","0","0","Congressional"
"Chelan","Washington State Secretary of State","Steve Hobbs","(Prefers Democratic Party)","0","0","State Executive"
"Chelan","Washington State Secretary of State","Julie Anderson","(Prefers Nonpartisan Party)","0","0","State Executive"
"Chelan","Washington State Secretary of State","WRITE-IN"," ","0","0","State Executive"
"Chelan","Legislative District 12 State Representative Pos. 1","Keith W. Goehner","(Prefers Republican Party)","0","0","Legislative"
"Chelan","Legislative District 12 State Representative Pos. 1","WRITE-IN"," ","0","0","Legislative"
"Chelan","Legislative District 12 State Representative Pos. 2","Mike Steele","(Prefers Republican Party)","0","0","Legislative"
"Chelan","Legislative District 12 State Representative Pos. 2","Robert K Amenn","(Prefers Republican Party)","0","0","Legislative"
"Chelan","Legislative District 12 State Representative Pos. 2","WRITE-IN"," ","0","0","Legislative"
"Chelan","Chelan ASSESSOR","Deanna C Walter","(Prefers Republican Party)","0","0","County"
"Chelan","Chelan ASSESSOR","WRITE-IN"," ","0","0","County"
"Chelan","Chelan AUDITOR","Skip Moore","(Prefers Republican Party)","0","0","County"
"Chelan","Chelan AUDITOR","WRITE-IN"," ","0","0","County"
"Chelan","Chelan CLERK","Sandra Arechiga","(Prefers Independent Party)","0","0","County"
"Chelan","Chelan CLERK","Marty (Martin) Young","(Prefers Republican Party)","0","0","County"
"Chelan","Chelan CLERK","WRITE-IN"," ","0","0","County"
"Chelan","CHELAN COUNTY COMMISSIONER DISTRICT NO.  2","Anne Hessburg","(Prefers Independent Party)","0","0","County"
"Chelan","CHELAN COUNTY COMMISSIONER DISTRICT NO.  2","Shon D. Smith","(Prefers Republican Party)","0","0","County"
"Chelan","CHELAN COUNTY COMMISSIONER DISTRICT NO.  2","WRITE-IN"," ","0","0","County"
"Chelan","Chelan CORONER","Wayne E. Harris","(Prefers Republican Party)","0","0","County"
"Chelan","Chelan CORONER","WRITE-IN"," ","0","0","County"
"Chelan","Chelan PROSECUTING ATTORNEY","Robert W. Sealby","(Prefers Republican Party)","0","0","County"
"Chelan","Chelan PROSECUTING ATTORNEY","WRITE-IN"," ","0","0","County"
"Chelan","Chelan SHERIFF","Brian Burnett","(Prefers Republican Party)","0","0","County"
"Chelan","Chelan SHERIFF","Mike Morrison","(Prefers Republican Party)","0","0","County"
"Chelan","Chelan SHERIFF","WRITE-IN"," ","0","0","County"
"Chelan","Chelan TREASURER","David E Griffiths","(Prefers Republican Party)","0","0","County"
"Chelan","Chelan TREASURER","WRITE-IN"," ","0","0","County"
"Chelan","SUPREME COURT Justice Position #01","Mary I. Yu","","0","0","Judicial"
"Chelan","SUPREME COURT Justice Position #01","WRITE-IN"," ","0","0","Judicial"
"Chelan","SUPREME COURT Justice Position #05","Barbara Madsen","","0","0","Judicial"
"Chelan","SUPREME COURT Justice Position #05","WRITE-IN"," ","0","0","Judicial"
"Chelan","SUPREME COURT Justice Position #06","G. Helen Whitener","","0","0","Judicial"
"Chelan","SUPREME COURT Justice Position #06","WRITE-IN"," ","0","0","Judicial"
"Chelan","Chelan Superior Court Judge Position 1","Robert E. Jourdan","","0","0","Judicial"
"Chelan","Chelan Superior Court Judge Position 1","WRITE-IN"," ","0","0","Judicial"
"Chelan","Chelan DISTRICT COURT JUDGE #1","Allen F. Blackmon","","0","0","County"
"Chelan","Chelan DISTRICT COURT JUDGE #1","Jon Volyn","","0","0","County"
"Chelan","Chelan DISTRICT COURT JUDGE #1","WRITE-IN"," ","0","0","County"
"Chelan","Chelan DISTRICT COURT JUDGE #2","Kyle Mott","","0","0","County"
"Chelan","Chelan DISTRICT COURT JUDGE #2","WRITE-IN"," ","0","0","County"
"Chelan","PUD ALL PUBLIC UTILITY DIST COMMISSIONER DIST 3","Aurora Flores","","0","0","Public Utility"
"Chelan","PUD ALL PUBLIC UTILITY DIST COMMISSIONER DIST 3","Carnan Bergren","","0","0","Public Utility"
"Chelan","PUD ALL PUBLIC UTILITY DIST COMMISSIONER DIST 3","WRITE-IN"," ","0","0","Public Utility"
"Chelan","PUD ALL PUBLIC UTILITY DIST COMMISSIONER B","Kelly Allen","","0","0","Public Utility"
"Chelan","PUD ALL PUBLIC UTILITY DIST COMMISSIONER B","WRITE-IN"," ","0","0","Public Utility"
"Chelan","CHIWAWA MOSQUITO DISTRICT Proposition No. 1","Yes"," ","0","0","MOS"
"Chelan","CHIWAWA MOSQUITO DISTRICT Proposition No. 1","No"," ","0","0","MOS"
"Chelan","CHIWAWA MOSQUITO DISTRICT Proposition No. 2","Yes"," ","0","0","MOS"
"Chelan","CHIWAWA MOSQUITO DISTRICT Proposition No. 2","No"," ","0","0","MOS"
"Clallam","Washington State Advisory Vote No. 39","Repealed"," ","0","0","State Executive"
"Clallam","Washington State Advisory Vote No. 39","Maintained"," ","0","0","State Executive"
"Clallam","Washington State Advisory Vote No. 40","Repealed"," ","0","0","State Executive"
"Clallam","Washington State Advisory Vote No. 40","Maintained"," ","0","0","State Executive"
"Clallam","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","0","0","Federal"
"Clallam","United States U.S. Senator","Tiffany Smiley","(Prefers Republican Party)","0","0","Federal"
"Clallam","United States U.S. Senator","WRITE-IN"," ","0","0","Federal"
"Clallam","CONGRESSIONAL DISTRICT 6 U.S. Representative","Derek Kilmer","(Prefers Democratic Party)","0","0","Congressional"
"Clallam","CONGRESSIONAL DISTRICT 6 U.S. Representative","Elizabeth Kreiselmaier","(Prefers Republican Party)","0","0","Congressional"
"Clallam","CONGRESSIONAL DISTRICT 6 U.S. Representative","WRITE-IN"," ","0","0","Congressional"
"Clallam","Washington State Secretary of State","Steve Hobbs","(Prefers Democratic Party)","0","0","State Executive"
"Clallam","Washington State Secretary of State","Julie Anderson","(Prefers Nonpartisan Party)","0","0","State Executive"
"Clallam","Washington State Secretary of State","WRITE-IN"," ","0","0","State Executive"
"Clallam","LEGISLATIVE DISTRICT 24 State Representative Pos. 1","Mike Chapman","(Prefers Democratic Party)","0","0","Legislative"
"Clallam","LEGISLATIVE DISTRICT 24 State Representative Pos. 1","Sue Forde","(Prefers Republican Party)","0","0","Legislative"
"Clallam","LEGISLATIVE DISTRICT 24 State Representative Pos. 1","WRITE-IN"," ","0","0","Legislative"
"Clallam","LEGISLATIVE DISTRICT 24 State Representative Pos. 2","Steve Tharinger","(Prefers Democratic Party)","0","0","Legislative"
"Clallam","LEGISLATIVE DISTRICT 24 State Representative Pos. 2","Brian Pruiett","(Prefers Republican Party)","0","0","Legislative"
"Clallam","LEGISLATIVE DISTRICT 24 State Representative Pos. 2","WRITE-IN"," ","0","0","Legislative"
"Clallam","Clallam Assessor","Pamela R. Rushton","","0","0","County"
"Clallam","Clallam Assessor","WRITE-IN"," ","0","0","County"
"Clallam","Clallam Auditor","Shoona Riggs","","0","0","County"
"Clallam","Clallam Auditor","WRITE-IN"," ","0","0","County"
"Clallam","Clallam County Commissioner Dist. No. 3","Bill Peach","(Prefers Republican Party)","0","0","County"
"Clallam","Clallam County Commissioner Dist. No. 3","Mike French","(Prefers Democratic Party)","0","0","County"
"Clallam","Clallam County Commissioner Dist. No. 3","WRITE-IN"," ","0","0","County"
"Clallam","Clallam Director of Community Development","Bruce Emery","","0","0","County"
"Clallam","Clallam Director of Community Development","Cherie Kidd","","0","0","County"
"Clallam","Clallam Director of Community Development","WRITE-IN"," ","0","0","County"
"Clallam","Clallam Prosecuting Attorney","Mark Nichols","","0","0","County"
"Clallam","Clallam Prosecuting Attorney","WRITE-IN"," ","0","0","County"
"Clallam","Clallam Sheriff","Brian King","","0","0","County"
"Clallam","Clallam Sheriff","Marc Titterness","","0","0","County"
"Clallam","Clallam Sheriff","WRITE-IN"," ","0","0","County"
"Clallam","Clallam Treasurer","Jennifer L. White","","0","0","County"
"Clallam","Clallam Treasurer","WRITE-IN"," ","0","0","County"
"Clallam","SUPREME COURT Justice Position #01","Mary I. Yu","","0","0","Judicial"
"Clallam","SUPREME COURT Justice Position #01","WRITE-IN"," ","0","0","Judicial"
"Clallam","SUPREME COURT Justice Position #05","Barbara Madsen","","0","0","Judicial"
"Clallam","SUPREME COURT Justice Position #05","WRITE-IN"," ","0","0","Judicial"
"Clallam","SUPREME COURT Justice Position #06","G. Helen Whitener","","0","0","Judicial"
"Clallam","SUPREME COURT Justice Position #06","WRITE-IN"," ","0","0","Judicial"
"Clallam","COURT OF APPEALS, DIVISION 2, DISTRICT 2 Judge Position 1","Erik D. Price","","0","0","Judicial"
"Clallam","COURT OF APPEALS, DIVISION 2, DISTRICT 2 Judge Position 1","WRITE-IN"," ","0","0","Judicial"
"Clallam","COURT DISTRICT 1 Judge - District Court 1","Dave Neupert","","0","0","Judicial"
"Clallam","COURT DISTRICT 1 Judge - District Court 1","WRITE-IN"," ","0","0","Judicial"
"Clallam","COURT DISTRICT 2 Judge - District Court 2","Bruce Hanify","","0","0","Judicial"
"Clallam","COURT DISTRICT 2 Judge - District Court 2","WRITE-IN"," ","0","0","Judicial"
"Clallam","PUBLIC UTILITY DIST 1 Commissioner District No. 1","Will Purser","","0","0","Public Utility"
"Clallam","PUBLIC UTILITY DIST 1 Commissioner District No. 1","Ken Hays","","0","0","Public Utility"
"Clallam","PUBLIC UTILITY DIST 1 Commissioner District No. 1","WRITE-IN"," ","0","0","Public Utility"
"Clark","Washington State Advisory Vote No. 39","Repealed"," ","0","0","State Executive"
