"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Benton","CITY OF BENTON CITY Council Pos. 3","WRITE-IN"," ","7","1.0526","City/Town"
"Benton","City Of Richland Council Pos. 1","CHAUNE' FITZGERALD"," ","6156","42.4933","City/Town"
"Benton","City Of Richland Council Pos. 1","Bob Thompson"," ","3418","23.5936","City/Town"
"Benton","City Of Richland Council Pos. 1","Jhoanna R. Jones"," ","4839","33.4024","City/Town"
"Benton","City Of Richland Council Pos. 1","WRITE-IN"," ","74","0.5108","City/Town"
"Benton","City Of Richland Council Pos. 2","Marianne Boring"," ","5466","37.7643","City/Town"
"Benton","City Of Richland Council Pos. 2","MIKE LUZZO"," ","828","5.7206","City/Town"
"Benton","City Of Richland Council Pos. 2","THERESA RICHARDSON"," ","7542","52.1072","City/Town"
"Benton","City Of Richland Council Pos. 2","Elijah Stanfield"," ","583","4.0279","City/Town"
"Benton","City Of Richland Council Pos. 2","WRITE-IN"," ","55","0.38","City/Town"
"Benton","West Benton Regional Fire Authority Commissioner Position 1 At Large","Randy Cobble"," ","637","35.8469","Fire"
"Benton","West Benton Regional Fire Authority Commissioner Position 1 At Large","Charles Wyckoff"," ","737","41.4744","Fire"
"Benton","West Benton Regional Fire Authority Commissioner Position 1 At Large","Roy C. &quot;Dewey&quot; Holliday"," ","380","21.3844","Fire"
"Benton","West Benton Regional Fire Authority Commissioner Position 1 At Large","WRITE-IN"," ","23","1.2943","Fire"
"Benton","Kennewick School District 17 Director No. 1","Gary Bullert"," ","3366","18.7751","School"
"Benton","Kennewick School District 17 Director No. 1","David Nielsen"," ","1279","7.1341","School"
"Benton","Kennewick School District 17 Director No. 1","Micah Valentine"," ","7569","42.2189","School"
"Benton","Kennewick School District 17 Director No. 1","Scott E. Rodgers"," ","5595","31.2082","School"
"Benton","Kennewick School District 17 Director No. 1","WRITE-IN"," ","119","0.6638","School"
"Benton","Kennewick School District 17 Director No. 2","James Langford"," ","1794","9.9468","School"
"Benton","Kennewick School District 17 Director No. 2","Erin Steinert"," ","7520","41.6944","School"
"Benton","Kennewick School District 17 Director No. 2","Gabe Galbraith"," ","8656","47.9929","School"
"Benton","Kennewick School District 17 Director No. 2","WRITE-IN"," ","66","0.3659","School"
"Benton","Richland School District 400 Director No. 1","Audra Byrd"," ","8429","44.3422","School"
"Benton","Richland School District 400 Director No. 1","Danica Garcia"," ","5770","30.354","School"
"Benton","Richland School District 400 Director No. 1","Heather Cleary"," ","4700","24.7251","School"
"Benton","Richland School District 400 Director No. 1","WRITE-IN"," ","110","0.5787","School"
"Benton","Prosser Consolidated School District 116 Director District 4","Mark J Gunderson"," ","312","15.153","School"
"Benton","Prosser Consolidated School District 116 Director District 4","Jason Rainer"," ","853","41.4279","School"
"Benton","Prosser Consolidated School District 116 Director District 4","Adrianna Miller"," ","865","42.0107","School"
"Benton","Prosser Consolidated School District 116 Director District 4","WRITE-IN"," ","29","1.4085","School"
"Chelan","CASCADE SCHOOL DISTRICT NO. 228 School Board Member Director District #1","Cindy Puckett"," ","783","28.6708","School"
"Chelan","CASCADE SCHOOL DISTRICT NO. 228 School Board Member Director District #1","Misha Whitfield"," ","1128","41.3036","School"
"Chelan","CASCADE SCHOOL DISTRICT NO. 228 School Board Member Director District #1","Mike Worden"," ","816","29.8792","School"
"Chelan","CASCADE SCHOOL DISTRICT NO. 228 School Board Member Director District #1","WRITE-IN"," ","4","0.1465","School"
"Chelan","CASCADE SCHOOL DISTRICT NO. 228 School Board Member Director District #5","Trey Ising"," ","1517","58.4811","School"
"Chelan","CASCADE SCHOOL DISTRICT NO. 228 School Board Member Director District #5","Marty Young"," ","764","29.4526","School"
"Chelan","CASCADE SCHOOL DISTRICT NO. 228 School Board Member Director District #5","Alicia E Warman"," ","294","11.3338","School"
"Chelan","CASCADE SCHOOL DISTRICT NO. 228 School Board Member Director District #5","WRITE-IN"," ","19","0.7325","School"
"Chelan","LAKE CHELAN SCHOOL DISTRICT NO. 129 School Board Member Director District #1","Stephanie Fuller"," ","518","27.6119","School"
"Chelan","LAKE CHELAN SCHOOL DISTRICT NO. 129 School Board Member Director District #1","Cole Soreano"," ","874","46.5885","School"
"Chelan","LAKE CHELAN SCHOOL DISTRICT NO. 129 School Board Member Director District #1","Brooke Isaak"," ","477","25.4264","School"
"Chelan","LAKE CHELAN SCHOOL DISTRICT NO. 129 School Board Member Director District #1","WRITE-IN"," ","7","0.3731","School"
"Chelan","MANSON SCHOOL DISTRICT NO. 19 School Board Member Director District #4 At Large","Jennifer Pittman"," ","66","6.8465","School"
"Chelan","MANSON SCHOOL DISTRICT NO. 19 School Board Member Director District #4 At Large","Catherine Willard"," ","237","24.5851","School"
"Chelan","MANSON SCHOOL DISTRICT NO. 19 School Board Member Director District #4 At Large","Allan Torgesen"," ","170","17.6349","School"
"Chelan","MANSON SCHOOL DISTRICT NO. 19 School Board Member Director District #4 At Large","Blanca Lehman"," ","49","5.083","School"
"Chelan","MANSON SCHOOL DISTRICT NO. 19 School Board Member Director District #4 At Large","Susie (Miller) Fox"," ","441","45.7469","School"
"Chelan","MANSON SCHOOL DISTRICT NO. 19 School Board Member Director District #4 At Large","WRITE-IN"," ","1","0.1037","School"
"Chelan","WENATCHEE SCHOOL DISTRICT NO. 246 School Board Member Position #2","Tina M. Irvine"," ","1906","20.1864","School"
"Chelan","WENATCHEE SCHOOL DISTRICT NO. 246 School Board Member Position #2","Matt Van Bogart"," ","3232","34.23","School"
"Chelan","WENATCHEE SCHOOL DISTRICT NO. 246 School Board Member Position #2","Maria Iniguez"," ","4290","45.4353","School"
"Chelan","WENATCHEE SCHOOL DISTRICT NO. 246 School Board Member Position #2","WRITE-IN"," ","14","0.1483","School"
"Chelan","WENATCHEE SCHOOL DISTRICT NO. 246 School Board Member Position #4","Katherine Thomas"," ","3109","33.0042","School"
"Chelan","WENATCHEE SCHOOL DISTRICT NO. 246 School Board Member Position #4","Jennifer Brandt"," ","2569","27.2718","School"
"Chelan","WENATCHEE SCHOOL DISTRICT NO. 246 School Board Member Position #4","Joel A. Martin"," ","776","8.2378","School"
"Chelan","WENATCHEE SCHOOL DISTRICT NO. 246 School Board Member Position #4","Michele Sandberg"," ","2958","31.4013","School"
"Chelan","WENATCHEE SCHOOL DISTRICT NO. 246 School Board Member Position #4","WRITE-IN"," ","8","0.0849","School"
"Chelan","WENATCHEE SCHOOL DISTRICT NO. 246 School Board Member Position #5","Julie Norton"," ","4250","45.3721","School"
"Chelan","WENATCHEE SCHOOL DISTRICT NO. 246 School Board Member Position #5","Arlette Lopez Rodriguez"," ","2274","24.2767","School"
"Chelan","WENATCHEE SCHOOL DISTRICT NO. 246 School Board Member Position #5","Miranda Skalisky"," ","2805","29.9456","School"
"Chelan","WENATCHEE SCHOOL DISTRICT NO. 246 School Board Member Position #5","WRITE-IN"," ","38","0.4057","School"
"Chelan","FIRE DISTRICT NO. 7 Commissioner #3","Ben Laughlin"," ","394","21.2743","Fire"
"Chelan","FIRE DISTRICT NO. 7 Commissioner #3","Russell Jones"," ","1100","59.3952","Fire"
"Chelan","FIRE DISTRICT NO. 7 Commissioner #3","Brogan Kelly"," ","356","19.2225","Fire"
"Chelan","FIRE DISTRICT NO. 7 Commissioner #3","WRITE-IN"," ","2","0.108","Fire"
"Chelan","HOSPITAL DISTRICT NO. 2 Commissioner #3","Fred Miller"," ","746","26.9704","Hospital"
"Chelan","HOSPITAL DISTRICT NO. 2 Commissioner #3","Shannon Motley"," ","379","13.7021","Hospital"
"Chelan","HOSPITAL DISTRICT NO. 2 Commissioner #3","Lori Withrow"," ","1629","58.8937","Hospital"
"Chelan","HOSPITAL DISTRICT NO. 2 Commissioner #3","WRITE-IN"," ","12","0.4338","Hospital"
"Chelan","MALAGA WATER DISTRICT Commissioner #5","Eric Tweedy"," ","39","10.6557","Water"
"Chelan","MALAGA WATER DISTRICT Commissioner #5","Thomas E McDonald"," ","44","12.0219","Water"
"Chelan","MALAGA WATER DISTRICT Commissioner #5","Mina Gomez"," ","74","20.2186","Water"
"Chelan","MALAGA WATER DISTRICT Commissioner #5","Mike Schoenwald"," ","201","54.918","Water"
"Chelan","MALAGA WATER DISTRICT Commissioner #5","WRITE-IN"," ","8","2.1858","Water"
"Clallam","SEQUIM SCHOOL DISTRICT 323 Director At Large, Position No. 4","Derek Huntington"," ","1621","15.4942","School"
"Clallam","SEQUIM SCHOOL DISTRICT 323 Director At Large, Position No. 4","Virginia R. Sheppard"," ","3000","28.6752","School"
"Clallam","SEQUIM SCHOOL DISTRICT 323 Director At Large, Position No. 4","Rachel Tax"," ","2798","26.7444","School"
"Clallam","SEQUIM SCHOOL DISTRICT 323 Director At Large, Position No. 4","Kristi Schmeck"," ","3025","28.9142","School"
"Clallam","SEQUIM SCHOOL DISTRICT 323 Director At Large, Position No. 4","WRITE-IN"," ","18","0.1721","School"
"Clallam","FIRE DISTRICT 3 Commissioner Position No. 1","Jeff Nicholas"," ","6204","56.6731","Fire"
"Clallam","FIRE DISTRICT 3 Commissioner Position No. 1","Sean Ryan"," ","881","8.0479","Fire"
"Clallam","FIRE DISTRICT 3 Commissioner Position No. 1","Duane Chamlee"," ","3828","34.9685","Fire"
"Clallam","FIRE DISTRICT 3 Commissioner Position No. 1","WRITE-IN"," ","34","0.3106","Fire"
"Clallam","HOSPITAL DISTRICT 2 Commissioner At Large","Heather Jeffers"," ","10915","56.775","Hospital"
"Clallam","HOSPITAL DISTRICT 2 Commissioner At Large","Karen Rogers"," ","6025","31.3394","Hospital"
"Clallam","HOSPITAL DISTRICT 2 Commissioner At Large","Steven C. Blackham"," ","2250","11.7035","Hospital"
"Clallam","HOSPITAL DISTRICT 2 Commissioner At Large","WRITE-IN"," ","35","0.1821","Hospital"
"Clallam","CITY OF FORKS Council Position No. 2","Clinton W. Wood"," ","289","58.7398","City/Town"
"Clallam","CITY OF FORKS Council Position No. 2","Barbara Neihouse"," ","45","9.1463","City/Town"
"Clallam","CITY OF FORKS Council Position No. 2","Josef Echeita"," ","153","31.0976","City/Town"
"Clallam","CITY OF FORKS Council Position No. 2","WRITE-IN"," ","5","1.0163","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 1","LaTrisha Suggs"," ","2424","46.904","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 1","John DeBoer"," ","608","11.7647","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 1","Adam Garcia"," ","2131","41.2345","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 1","WRITE-IN"," ","5","0.0967","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 2","Samantha Rodahl"," ","378","7.3412","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 2","Mike French"," ","2927","56.846","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 2","John Madden"," ","1841","35.7545","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 2","WRITE-IN"," ","3","0.0583","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 3","Lindsey Schromen-Wawrin"," ","2160","41.4031","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 3","Jason Thompson"," ","1108","21.2383","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 3","Jena Stamper"," ","1948","37.3395","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 3","WRITE-IN"," ","1","0.0192","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 4","Jon Bruce"," ","284","5.506","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 4","Kate Dexter"," ","2751","53.3346","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 4","John W. Procter"," ","2120","41.1012","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 4","WRITE-IN"," ","3","0.0582","City/Town"
"Clallam","PORT ANGELES SCHOOL DISTRICT 121 Director Position No. 2","Mary Hebert"," ","2838","34.3667","School"
"Clallam","PORT ANGELES SCHOOL DISTRICT 121 Director Position No. 2","Jean M. Stratton"," ","485","5.8731","School"
"Clallam","PORT ANGELES SCHOOL DISTRICT 121 Director Position No. 2","Jesse Charles"," ","2189","26.5076","School"
"Clallam","PORT ANGELES SCHOOL DISTRICT 121 Director Position No. 2","Gabi Johnson"," ","2733","33.0952","School"
"Clallam","PORT ANGELES SCHOOL DISTRICT 121 Director Position No. 2","WRITE-IN"," ","13","0.1574","School"
"Clark","CAMAS WARD NO. 1 COUNCIL - WARD 1, POSITION NO. 2","Geoerl W. Niles"," ","126","7.9646","City/Town"
"Clark","CAMAS WARD NO. 1 COUNCIL - WARD 1, POSITION NO. 2","Marilyn Dale-Boerke"," ","686","43.3628","City/Town"
"Clark","CAMAS WARD NO. 1 COUNCIL - WARD 1, POSITION NO. 2","Gary Perman"," ","583","36.8521","City/Town"
"Clark","CAMAS WARD NO. 1 COUNCIL - WARD 1, POSITION NO. 2","Shawn High"," ","177","11.1884","City/Town"
"Clark","CAMAS WARD NO. 1 COUNCIL - WARD 1, POSITION NO. 2","WRITE-IN"," ","10","0.6321","City/Town"
"Clark","CAMAS WARD NO. 3 COUNCIL - WARD 3, POSITION NO. 2","Jennifer McDaniel"," ","442","21.8164","City/Town"
"Clark","CAMAS WARD NO. 3 COUNCIL - WARD 3, POSITION NO. 2","Alicia King"," ","280","13.8203","City/Town"
"Clark","CAMAS WARD NO. 3 COUNCIL - WARD 3, POSITION NO. 2","Leslie Lewallen"," ","940","46.3968","City/Town"
"Clark","CAMAS WARD NO. 3 COUNCIL - WARD 3, POSITION NO. 2","John Svilarich"," ","356","17.5716","City/Town"
"Clark","CAMAS WARD NO. 3 COUNCIL - WARD 3, POSITION NO. 2","WRITE-IN"," ","8","0.3949","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 1","Ron Ostrander"," ","125","12.364","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 1","Craig Whited"," ","60","5.9347","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 1","Melissa Fox"," ","272","26.9041","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 1","Justin Keeler"," ","297","29.3769","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 1","Myrna Leija"," ","254","25.1236","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 1","WRITE-IN"," ","3","0.2967","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 2","Dennis Hill"," ","352","35.3059","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 2","David Nelson"," ","147","14.7442","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 2","KC Kasberg"," ","400","40.1204","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 2","Kimberlee Elbon"," ","94","9.4283","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 2","WRITE-IN"," ","4","0.4012","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 3","Janice Fowler"," ","297","29.5522","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 3","Sean Boyle"," ","301","29.9502","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 3","T.R. &quot;Randy&quot; Williams"," ","359","35.7214","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 3","Palmer Davis"," ","47","4.6766","City/Town"
"Clark","CITY OF LA CENTER COUNCIL - POSITION NO. 3","WRITE-IN"," ","1","0.0995","City/Town"
"Clark","CITY OF VANCOUVER MAYOR","Anne McEnerny-Ogle"," ","19668","67.8277","City/Town"
"Clark","CITY OF VANCOUVER MAYOR","Earl Bowerman"," ","5252","18.1122","City/Town"
"Clark","CITY OF VANCOUVER MAYOR","Doug Coop"," ","3952","13.629","City/Town"
"Clark","CITY OF VANCOUVER MAYOR","WRITE-IN"," ","125","0.4311","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 1","Kim D. Harless"," ","10790","37.5945","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 1","Justin Forsman"," ","6166","21.4836","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 1","John Blom"," ","7227","25.1803","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 1","Mike Pond"," ","4455","15.5221","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 1","WRITE-IN"," ","63","0.2195","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 2","Erik Paulsen"," ","21324","75.9104","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 2","Kara Tess"," ","3598","12.8084","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 2","Tami Martin"," ","2938","10.4589","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 2","WRITE-IN"," ","231","0.8223","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 3","Diana H. Perez"," ","14573","51.3369","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 3","David Gellatly"," ","7509","26.4522","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 3","Glen Yung"," ","6229","21.9431","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 3","WRITE-IN"," ","76","0.2677","City/Town"
"Clark","CITY OF WASHOUGAL COUNCIL - POSITION NO. 1 (MAYOR)","Paul Greenlee"," ","1086","27.1026","City/Town"
"Clark","CITY OF WASHOUGAL COUNCIL - POSITION NO. 1 (MAYOR)","Derik Ford"," ","1274","31.7944","City/Town"
"Clark","CITY OF WASHOUGAL COUNCIL - POSITION NO. 1 (MAYOR)","Rochelle Ramos"," ","1627","40.6039","City/Town"
"Clark","CITY OF WASHOUGAL COUNCIL - POSITION NO. 1 (MAYOR)","WRITE-IN"," ","20","0.4991","City/Town"
"Clark","TOWN OF YACOLT COUNCIL - POSITION NO. 3","Joshua Beck"," ","164","64.3137","City/Town"
"Clark","TOWN OF YACOLT COUNCIL - POSITION NO. 3","Ronald Homola"," ","68","26.6667","City/Town"
"Clark","TOWN OF YACOLT COUNCIL - POSITION NO. 3","Rhonda Rowe-Tice"," ","23","9.0196","City/Town"
"Clark","TOWN OF YACOLT COUNCIL - POSITION NO. 3","WRITE-IN"," ","0","0","City/Town"
"Clark","BATTLE GROUND SCHOOL DISTRICT NO. 119 SCHOOL DIRECTOR, DISTRICT NO. 1","Devin Scroggins"," ","2404","19.409","School"
"Clark","BATTLE GROUND SCHOOL DISTRICT NO. 119 SCHOOL DIRECTOR, DISTRICT NO. 1","John Siemssen Sr."," ","649","5.2398","School"
"Clark","BATTLE GROUND SCHOOL DISTRICT NO. 119 SCHOOL DIRECTOR, DISTRICT NO. 1","Mary Snitily"," ","5332","43.0486","School"
"Clark","BATTLE GROUND SCHOOL DISTRICT NO. 119 SCHOOL DIRECTOR, DISTRICT NO. 1","Chloe Seppala"," ","3926","31.6971","School"
"Clark","BATTLE GROUND SCHOOL DISTRICT NO. 119 SCHOOL DIRECTOR, DISTRICT NO. 1","WRITE-IN"," ","75","0.6055","School"
"Clark","BATTLE GROUND SCHOOL DISTRICT NO. 119 SCHOOL DIRECTOR, DISTRICT NO. 3","Ted Champine"," ","9270","82.4147","School"
"Clark","BATTLE GROUND SCHOOL DISTRICT NO. 119 SCHOOL DIRECTOR, DISTRICT NO. 3","Tori Denfeld"," ","508","4.5164","School"
"Clark","BATTLE GROUND SCHOOL DISTRICT NO. 119 SCHOOL DIRECTOR, DISTRICT NO. 3","Diane Langan"," ","1143","10.1618","School"
"Clark","BATTLE GROUND SCHOOL DISTRICT NO. 119 SCHOOL DIRECTOR, DISTRICT NO. 3","WRITE-IN"," ","327","2.9072","School"
"Clark","EVERGREEN SCHOOL DISTRICT NO. 114 SCHOOL DIRECTOR, DISTRICT NO. 1","Julie Bocanegra"," ","12573","57.6214","School"
"Clark","EVERGREEN SCHOOL DISTRICT NO. 114 SCHOOL DIRECTOR, DISTRICT NO. 1","Raelynne Altree"," ","1403","6.4299","School"
"Clark","EVERGREEN SCHOOL DISTRICT NO. 114 SCHOOL DIRECTOR, DISTRICT NO. 1","Mike Appel"," ","7749","35.5133","School"
"Clark","EVERGREEN SCHOOL DISTRICT NO. 114 SCHOOL DIRECTOR, DISTRICT NO. 1","WRITE-IN"," ","95","0.4354","School"
"Clark","HOCKINSON SCHOOL DISTRICT NO. 98 SCHOOL DIRECTOR, DISTRICT NO. 1","Teresa VanNatta"," ","1147","51.9475","School"
"Clark","HOCKINSON SCHOOL DISTRICT NO. 98 SCHOOL DIRECTOR, DISTRICT NO. 1","Tim Hawkins"," ","563","25.4982","School"
"Clark","HOCKINSON SCHOOL DISTRICT NO. 98 SCHOOL DIRECTOR, DISTRICT NO. 1","Bill Eling"," ","494","22.3732","School"
"Clark","HOCKINSON SCHOOL DISTRICT NO. 98 SCHOOL DIRECTOR, DISTRICT NO. 1","WRITE-IN"," ","4","0.1812","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 2","Kathleen S. OClaire"," ","2532","10.3984","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 2","Michelle Belkot"," ","8053","33.0719","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 2","Sandra Zavala-Ortega"," ","8226","33.7823","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 2","Chartisha Roberts"," ","5450","22.3819","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 2","WRITE-IN"," ","89","0.3655","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 3","Wendy Smith"," ","12851","52.972","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 3","Jorge Bailey"," ","7911","32.6092","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 3","Megan Gabriel"," ","3408","14.0478","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 3","WRITE-IN"," ","90","0.371","School"
"Clark","FIRE PROTECTION DISTRICT NO. 5 COMMISSIONER, POSITION NO. 3","Ron Gibson"," ","8870","78.35","Fire"
