MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,Orig_TYPE,RECTYPE,RECTYPENAME,Orig_TOPIC,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,typerec,topicrec
199600028,1996,37,1,SAN DIEGO,1996-03-26,SAN DIEGO,0,M,A,PROPOSED AMENDMENT TO THE SAN DIEGO COUNTY CHARTER.  Shall the San Diego County Charter be amended to change the Treasurer/Tax Collector from an elective to an appointive officer appointed by the Chief Administrative Officer?,20,20,Charter Amendment,42,42,Governance: Personnel/Labor Relations,139661,339945,479606,0.2911994428760274,M,2,Fail,0,199600028,139661,339945,479606,0.2911994428760274,2,Fail,20,40
199600029,1996,38,1,SAN FRANCISCO,1996-03-26,SAN FRANCISCO,0,M,A,"Shall the City use lease financing to expand the Moscone Convention Center, if the total owed for this lease financing does not exceed $157.5 million plus interest?",70,70,Ordinance,70,70,Facilities,103680,53005,156685,0.6617097999170309,T,2,FailT,0,199600029,103680,53005,156685,0.6617097999170309,2,FailT,70,70
199600030,1996,38,1,SAN FRANCISCO,1996-03-26,SAN FRANCISCO,0,M,B,Shall various City ordinances be changed so that a ballpark may be built at China Basin?,70,70,Ordinance,24,24,Land Use: Private Projects,108968,55368,164336,0.6630805179631973,M,1,Pass,0,199600030,108968,55368,164336,0.6630805179631973,1,Pass,70,20
199600031,1996,40,1,SAN LUIS OBISPO,1996-03-26,SAN LUIS OBISPO,0,M,B,"Shall limitations be established on the compensation for members of the County Board of Supervisors by: (1) Rescinding San Luis Obispo County Ordinance No. 2695, adopted October 11, 1994, which established the current compensation for members of the Board of Supervisors; and (2) amending San Luis Obispo County Code Section 2.48.095 by deleting certain provisions for establishing compensation for members of the Board of Supervisors based upon a salary survey of six comparable counties, and replacing those provisions with a requirement that salary increases for members of the Board f Supervisors shall be approved by a majority vote of the people?",70,70,Ordinance,41,41,Governance: Benefits/Compensation,46578,15816,62394,0.7465140878930666,M,1,Pass,0,199600031,46578,15816,62394,0.7465140878930666,1,Pass,70,40
199600032,1996,41,1,SAN MATEO,1996-03-26,SAN MATEO,0,M,A,Shall Resolution No. 59915 of the County of San Mateo imposing an annual special tax for fire protection and extended police services according to the schedule therein be approved?,3,3,Property Tax,34,34,Safety: Multiple Emergency Services,1118,283,1401,0.7980014275517487,T,1,PassT,0,199600032,1118,283,1401,0.7980014275517487,1,PassT,1,30
199600033,1996,42,1,SANTA BARBARA,1996-03-26,SANTA BARBARA,0,M,A96,"VOTER APPROVAL OF SOUTH COAST ONSHORE OIL AND GAS SUPPORT FACILITIES OUTSIDE OF EXISTING CONSOLIDATED PROCESSING SITES.  Shall an ordinance be adoptd that required voter approval, for a period of 25 years, of any legislative approval made by the Santa Barbara County Board of Supervisors that authorizes or allows the development, constructtion, installation or expansion of any onshore use, installation or activty on the South Coast of the County of Santa Barbara (from Point Arguello to Venture County border) that proposed to effectuate or support the exploration, development, productin, storage, processing or other activities related to offshore energy resources?",70,70,Ordinance,24,24,Land Use: Private Projects,46412,40146,86558,0.5361953834423161,M,1,Pass,0,199600033,46412,40146,86558,0.5361953834423161,1,Pass,70,20
199600034,1996,42,1,SANTA BARBARA,1996-03-26,SANTA BARBARA,0,M,B96,"BRADLEY FLOOD ZONE.  Shall the Santa Barbara County Flood Control and Water Conservation District be authorized to levy increased benefit assessments on real property in the Bradley Flood Zone, as proposed in its 1995 Flood Control Benefit Assessment Ordinance, adopted December 5, 1995?",3,3,Property Tax,74,73,Facilities: Museum/Cultural/Comm Ctrs,109,287,396,0.27525252525252525,M,2,Fail,0,199600034,109,287,396,0.27525252525252525,2,Fail,1,70
199600035,1996,42,1,SANTA BARBARA,1996-03-26,SANTA BARBARA,0,M,C96,"GUADALUPE FLOOD ZONE.  Shall the Santa Barbara County Flood Control and Water Conservation District be authorized to levy increased benefit assessments on real property in the Guadalupe Flood Zone, as proposed in its 1995 Flood Control Benefit Assessment Ordinance, adopted December 5, 1995?",3,3,Property Tax,74,73,Facilities: Museum/Cultural/Comm Ctrs,199,323,522,0.38122605363984674,M,2,Fail,0,199600035,199,323,522,0.38122605363984674,2,Fail,1,70
199600036,1996,42,1,SANTA BARBARA,1996-03-26,SANTA BARBARA,0,M,D96,"LOMPOC VALLEY FLOOD ZONE.  Shall the Santa Barbara County Flood Control and Water Conservation District be authorized to levy increased benefit assessments on real property in the Lompc Valley Flood Zone, as proposed in its 1995 Flood Control Benefit Assessment Ordinance, adopted December 5, 1995?",3,3,Property Tax,74,73,Facilities: Museum/Cultural/Comm Ctrs,1532,2334,3866,0.39627521986549413,M,2,Fail,0,199600036,1532,2334,3866,0.3962752198654941,2,Fail,1,70
199600037,1996,42,1,SANTA BARBARA,1996-03-26,SANTA BARBARA,0,M,E96,"LOS ALAMOS FLOOD ZONE.  Shall the Santa Barbara County Flood Control and Water Conservation District be authorized to levy increased benefit assessments on real property in the Los Alamos Flood Zone, as proposed in its 1995 Flood Control Benefit Assessment Ordinance, adopted December 5, 1995?",3,3,Property Tax,74,73,Facilities: Museum/Cultural/Comm Ctrs,101,245,346,0.29190751445086704,M,2,Fail,0,199600037,101,245,346,0.29190751445086704,2,Fail,1,70
199600038,1996,42,1,SANTA BARBARA,1996-03-26,SANTA BARBARA,0,M,F96,"ORCUTT FLOOD ZONE.  Shall the Santa Barbara County Flood Control and Water Conservation District be authorized to levy increased benefit assessments on real property in the Orcutt Flood Zone, as proposed in its 1995 Flood Control Benefit Assessment Ordinance, adopted December 5, 1995?",3,3,Property Tax,74,73,Facilities: Museum/Cultural/Comm Ctrs,3443,7522,10965,0.3139990880072959,M,2,Fail,0,199600038,3443,7522,10965,0.3139990880072959,2,Fail,1,70
199600039,1996,42,1,SANTA BARBARA,1996-03-26,SANTA BARBARA,0,M,G96,"SANTA MARIA FLOOD ZONE.  Shall the Santa Barbara County Flood Control and Water Conservation District be authorized to levy increased benefit assessments on real property in the Santa Maria Flood Zone, as proposed in its 1995 Flood Control Benefit Assessment Ordinance, adopted December 5, 1995?",3,3,Property Tax,74,73,Facilities: Museum/Cultural/Comm Ctrs,3587,5221,8808,0.4072434150772026,M,2,Fail,0,199600039,3587,5221,8808,0.4072434150772025,2,Fail,1,70
199600040,1996,42,1,SANTA BARBARA,1996-03-26,SANTA BARBARA,0,M,H96,"SANTA MARIA RIVER LEVEE FLOOD ZONE.  Shall the Santa Barbara County Flood Control and Water Conservation District be authorized to levy increased benefit assessments on real property in the Santa Maria River Levee Flood Zone, as proposed in its 1995 Flood Control Benefit Assessment Ordinance, adopted December 5, 1995?",3,3,Property Tax,74,73,Facilities: Museum/Cultural/Comm Ctrs,3356,4826,8182,0.4101686629186018,M,2,Fail,0,199600040,3356,4826,8182,0.4101686629186018,2,Fail,1,70
199600041,1996,42,1,SANTA BARBARA,1996-03-26,SANTA BARBARA,0,M,I96,"SANTA YNEZ FLOOD ZONE.  Shall the Santa Barbara County Flood Control and Water Conservation District be authorized to levy increased benefit assessments on real property in the , as proposed in its 1995 Flood Control Benefit Assessment Ordinance, adopted December 5, 1995?",3,3,Property Tax,74,73,Facilities: Museum/Cultural/Comm Ctrs,2054,4123,6177,0.33252387890561763,M,2,Fail,0,199600041,2054,4123,6177,0.33252387890561763,2,Fail,1,70
199600042,1996,42,1,SANTA BARBARA,1996-03-26,SANTA BARBARA,0,M,J96,"SOUTH COAST FLOOD ZONE.  Shall the Santa Barbara County Flood Control and Water Conservation District be authorized to levy increased benefit assessments on real property in the South Coast Flood Zone, as proposed in its 1995 Flood Control Benefit Assessment Ordinance, adopted December 5, 1995?",3,3,Property Tax,74,73,Facilities: Museum/Cultural/Comm Ctrs,24424,23810,48234,0.5063648049094001,M,1,Pass,0,199600042,24424,23810,48234,0.5063648049094001,1,Pass,1,70
199600043,1996,43,1,SANTA CLARA,1996-03-26,SANTA CLARA,0,M,A,"AMENDMENT TO THE CHARTER OF THE COUNTY OF SANTA CLARA.  Shall the Santa Clara County Charter be extended to provide for the acquisition, development, maintenance, and operation of parks, without increasing taxes, by continuing the annual transfer from the general fund of an amount estimated to equal one and one-half cents ($0.015 per hundred dollars of assessed valuation of all real and personal property for five years and $0.01425 per one hundred dollars of assessed valuation thereafter for seven years?",20,20,Charter Amendment,51,51,Environment: Parks/Recreation,219874,54208,274082,0.8022197736443838,M,1,Pass,0,199600043,219874,54208,274082,0.8022197736443838,1,Pass,20,50
199600044,1996,46,1,SIERRA,1996-03-26,SIERRA,0,M,A,"Shall the Transient Occupancy Tax currently levied on the occupying of lodging accommodations, including the imposition of such tax on rented reserved outdoor space (recreational vehicle parks, campgrounds, or parking areas) and increasing such tax from 6% to 10% effective January 1993, be ratified and shall the reimposition of the same transient occupancy tax levy adopted by the Sierra County Board of Supervisors by Ordinance No. 835 be approved?",2,2,Business Tax,100,112,Revenues: Tax Creation/Incr./Contin.,852,565,1417,0.6012702893436839,M,1,Pass,0,199600044,852,565,1417,0.6012702893436839,1,Pass,1,110
199600045,1996,52,1,TEHAMA,1996-03-26,TEHAMA,0,M,A,"Shall the Charter of Tehama County be amended by adding Article VI, sections 1 and  2 as ordered by the Board of Supervisors on December 19, 1995 to be placed before the electorate, be adopted and added to the Charter of Tehama County?",20,20,Charter Amendment,200,40,Governance,9096,3966,13062,0.696371152962793,M,1,Pass,0,199600045,9096,3966,13062,0.6963711529627928,1,Pass,20,40
199600046,1996,53,1,TRINITY,1996-03-26,TRINITY,0,M,A,Shall Ordinance No. 1201 adopted by the Trinity County Board of Supervisors establishing a 3% utility tax on electricity and telephone charges be confirmed?,5,5,Utility Tax,100,112,Revenues: Tax Creation/Incr./Contin.,459,4096,4555,0.10076838638858399,T,2,FailT,0,199600046,459,4096,4555,0.10076838638858397,2,FailT,1,110
199600047,1996,53,1,TRINITY,1996-03-26,TRINITY,0,M,B,Shall the Transient Occupancy Tax provided for in Chapter 3.28 of the Trinity County Code be increased to 10%?,2,2,Business Tax,100,112,Revenues: Tax Creation/Incr./Contin.,1051,3466,4517,0.23267655523577596,M,2,Fail,0,199600047,1051,3466,4517,0.23267655523577596,2,Fail,1,110
199600048,1996,53,1,TRINITY,1996-03-26,TRINITY,0,M,C,"If the Transient Occupancy Tax in increased to 10%, should 4% still be dedicated to the promotion and advertisement of Trinity County, as provided for in Chapter 3.28 of the Trinity County Code?",2,2,Business Tax,200,201,Other: Promotion of Tourism,2405,2077,4482,0.536590807675145,M,1,Pass,0,199600048,2405,2077,4482,0.536590807675145,1,Pass,1,200
199600049,1996,55,1,TUOLUMNE,1996-03-26,TUOLUMNE,0,M,G,Shall the County ordinance allowing for the control of rents in mobile home parks be repealed?,70,70,Ordinance,82,82,Housing: Rent Control,5414,10063,15477,0.34980939458551397,M,2,Fail,0,199600049,5414,10063,15477,0.34980939458551397,2,Fail,70,80
199600050,1996,58,1,YUBA,1996-03-26,YUBA,0,M,I,Shall an eight (8) percent transient occupancy tax be imposed upon those businesses providing campgrounds and recreational vehicle parks within the unincorporated area of Yuba County.  The tax shall be collected from every transient and shall be reported by each operator and paid by each operator on or before the last day of the month following each calendar quarter as prescribed from time to time by the Yuba County Treasurer/Tax Collector?,2,2,Business Tax,100,112,Revenues: Tax Creation/Incr./Contin.,4334,5973,10307,0.4204909284951975,M,2,Fail,0,199600050,4334,5973,10307,0.4204909284951974,2,Fail,1,110
199600051,1996,58,1,YUBA,1996-03-26,YUBA,0,M,J,"Shall an eight cent per ton mineral depletion special purpose tax on mined minerals be imposed on those businesses engaged in the mining of minerals from land repair, maintenance and reconstruction of county streets and roads?",2,2,Business Tax,54,54,Environment: Regulation/Mitigation,5190,6147,11337,0.4577930669489283,M,2,Fail,0,199600051,5190,6147,11337,0.4577930669489283,2,Fail,1,50
199600052,1996,1,2,ALAMEDA,1996-03-26,ALAMEDA,0,M,C,Shall an ordinance be adopted forming a citywide assessment district to provide funds to build a new main library and to rehabilitate and seismically upgrade the Carnegie Building for use as a museum or other public purpose through the levy of an annual assessment that shall not exceed $68.50 on residential properties and a proportionate annual assessment on non-residential properties for up to 30 years?,3,3,Property Tax,71,71,Facilities: Libraries,7067,9375,16442,0.4298138912541054,T,2,FailT,0,199600052,7067,9375,16442,0.42981389125410535,2,FailT,1,70
199600053,1996,1,2,ALAMEDA,1996-03-26,ALAMEDA,0,M,D,Shall the Charter of the City of Alameda be amended to require newspapers to be adjudicated as a newspaper of general circulation within the City of Alameda to qualify to publish the City=s legal advertisements in lieu of the current Charter requirements that a newspaper have been published for at least one year in the City and that it have a bona fide paid circulation of at least one thousand copies?,20,20,Charter Amendment,40,40,Governance,8867,5998,14865,0.596501849983182,M,1,Pass,0,199600053,8867,5998,14865,0.596501849983182,1,Pass,20,40
199600054,1996,1,2,ALAMEDA,1996-03-26,OAKLAND,0,M,E,"Shall Section 2601(e) of the Charter of the City of Oakland be amended to provide that a maximum of fifty percent (50%) of all invested funds of the Police and Fire Retirement System may be invested in common stocks and mutual funds; and that the Police and Fire Retirement Board may approve, on a case by case basis, the purchase  of common stocks that have not paid a cash dividend for the five years next preceding the date of investment?",20,20,Charter Amendment,34,34,Safety: Multiple Emergency Services,35251,19912,55163,0.6390334100755941,M,1,Pass,0,199600054,35251,19912,55163,0.6390334100755941,1,Pass,20,30
199600055,1996,1,2,ALAMEDA,1996-03-26,OAKLAND,0,M,F,"Shall Section 2601 of the Charter of the City of Oakland be amended to provide that in the event no active member of the Police or Fire Department is willing to serve on the Police and Fire Retirement Board in the positions designated for such members, the retired and active membership of the Police or Fire Department, as the case may be, shall elect a retired member of such department to serve in such position?",20,20,Charter Amendment,34,34,Safety: Multiple Emergency Services,40772,14830,55602,0.7332829754325384,M,1,Pass,0,199600055,40772,14830,55602,0.7332829754325384,1,Pass,20,30
199600056,1996,1,2,ALAMEDA,1996-03-26,OAKLAND,0,M,G,"Shall Sections 710, 808, and 900 of the Charter of the City of Oakland be amended to provide appropriate remedies for race and gender discrimination and imbalances in contracting and hiring practices?",20,20,Charter Amendment,34,34,Safety: Multiple Emergency Services,37192,20581,57773,0.6437609263842972,M,1,Pass,0,199600056,37192,20581,57773,0.6437609263842972,1,Pass,20,30
199600057,1996,1,2,ALAMEDA,1996-03-26,OAKLAND,0,M,H,"Shall Section 2002 of the Charter of the City of Oakland be amended to provide that in the event that less than three members of the Oakland Municipal Employees= Retirement System are elected to serve in the three seats of the Oakland Municipal Employees= Retirement System Board designated for such members, the retirement system members may elect widows, widowers and beneficiaries to the vacant seats designated for active, retired and deferred members of the retirement system?",20,20,Charter Amendment,42,42,Governance: Personnel/Labor Relations,33736,19053,52789,0.6390725340506545,M,1,Pass,0,199600057,33736,19053,52789,0.6390725340506545,1,Pass,20,40
199600058,1996,1,2,ALAMEDA,1996-03-26,OAKLAND,0,M,I,Shall the City of Oakland impose a Special Tax to provide funds necessary for services to the elderly?,3,3,Property Tax,200,112,Revenues: Tax Creation/Incr./Contin.,38939,23149,62088,0.6271582270325989,T,2,FailT,0,199600058,38939,23149,62088,0.6271582270325989,2,FailT,1,110
199600059,1996,1,2,ALAMEDA,1996-03-26,OAKLAND,0,M,J,Shall Section 1205 of the Charter of the City of Oakland be amended to provide that the City Council shall annually designate the official newspaper of the City of Oakland?,20,20,Charter Amendment,200,40,Governance,22426,34131,56557,0.3965203246282512,M,2,Fail,0,199600059,22426,34131,56557,0.39652032462825115,2,Fail,20,40
199600060,1996,4,2,BUTTE,1996-03-26,PARADISE,0,M,B,"Shall Ordinance No. 263, an Ordinance of the Town Council of the Town of Paradise, authorizing the Town Council for general municipal purposes to set a utility users tax, not exceeding three percent (3%), upon the users of gas, electrical energy cable television and intrastate telephone services provided within the Town of Paradise be approved?",5,5,Utility Tax,100,100,General Services,3206,6062,9268,0.3459214501510574,M,2,Fail,0,199600060,3206,6062,9268,0.3459214501510574,2,Fail,1,100
