MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,Orig_TYPE,RECTYPE,RECTYPENAME,Orig_TOPIC,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,typerec,topicrec
200800027,2008,19,2,LOS ANGELES,2008-02-05,LOS ANGELES,0,M,S,"Shall an ordinance be adopted to reduce the City’s tax on communications users from 10% to 9%; modernize the ordinance to treat taxpayers equally regardless of technology used; exempt low income senior-citizen and disabled households; to fund general municipal services, such as 911, police, fire protection, street maintenance, parks and libraries; subject to an annual independent audit?",5,5,Utility Tax,111,111,Revenues: Tax Repeal/Reduction/Limit,"463,621","239,513","703,134",0.6594,M,1,Pass,0,200800027,"463,621","239,513","703,134",0.6594,1,Pass,1,110
200800028,2008,19,2,LOS ANGELES,2008-02-05,PASADENA,0,M,D,"Shall an ordinance be adopted to ratify and continue Pasadena’s existing Utility Users Tax to fund general city services, including essential municipal services such as police, fire, street repair, parks and libraries, provided that low-income seniors and disabled residents remain exempt, the ordinance is updated to treat taxpayers equally regardless of technology used, and independent annual audits of the tax are required?",5,5,Utility Tax,112,112,Revenues: Tax Creation/Incr./Contin.,"21,375","15,219","36,594",0.5841,M,1,Pass,0,200800028,"21,375","15,219","36,594",0.5841,1,Pass,1,110
200800029,2008,20,2,MADERA,2008-02-05,OAKHURST,0,M,C,"Shall the order adopted on September 25, 2007 by the Local Agency Formation Commission of Madera County ordering the incorporation of the territory described in the order and designated in the order as the Town of Oakhurst be confirmed?",70,70,Ordinance,44,44,Governance: Incorporation/Formation/Annexation,884,"1,126","2,010",0.4398,M,2,Fail,0,200800029,884,"1,126","2,010",0.4398,2,Fail,70,40
200800030,2008,27,2,MONTEREY,2008-02-05,SEASIDE,0,M,R,"To protect/maintain essential City of Seaside services by hiring additional police officers and firefighters, improving 9-1-1 police/fire response times, fixing potholes, improving/maintaining City streets, youth/senior programs and parks, increasing code enforcement, expanding anti-gang/drug enforcement programs, removing graffiti/blight, and other general City services, shall the City sales tax be increased by one cent with published, independent annual financial audits of all expenditures available for public review?",4,4,Sales Tax,112,112,Revenues: Tax Creation/Incr./Contin.,"3,018","2,171","5,189",0.5816,T,2,FailT,0,200800030,"3,018","2,171","5,189",0.5816,2,FailT,1,110
200800031,2008,30,2,ORANGE,2008-02-05,NEWPORT BEACH,0,M,B,"Shall the City of Newport Beach Charter be amended to require City Hall, city administrative offices and related parking to be located on City property which is bounded by Avocado Avenue to the west, San Miguel Drive on the north, and MacArthur Boulevard on the east, and Newport Beach Central Library on the south?",20,20,Charter Amendment,40,40,Governance,"16,938","15,092","32,030",0.5288,M,1,Pass,0,200800031,"16,938","15,092","32,030",0.5288,1,Pass,20,40
200800032,2008,30,2,ORANGE,2008-02-05,SAN CLEMENTE,0,M,C,"Shall Resolution No. 07-32 approving General Plan Amendment (GPA) 05-1018 an Specific Plan Amendment (SPA) 05-126, Pacific Golf Club Residential Development, be adopted?",70,70,Ordinance,22,22,Land Use: Zoning,"6,813","15,124","21,937",0.3106,M,2,Fail,0,200800032,"6,813","15,124","21,937",0.3106,2,Fail,70,20
200800033,2008,30,2,ORANGE,2008-02-05,SANTA ANA,0,M,D,"Shall the Santa Ana Charter be amended to change Councilmember term limits to three terms; require the City Council to adopt a Code of Ethics and Conduct for elected officials and members of appointed boards, commissions, and committees to assure public confidence in the integrity of local government elected and appointed officials and to adopt such Code within six months of the effective date of this charter section? Charter Sections 401 and 401.05.",20,20,Charter Amendment,45,45,Governance: Political Reform/Term Limits,"18,969","16,195","35,164",0.5394,M,1,Pass,0,200800033,"18,969","16,195","35,164",0.5394,1,Pass,20,40
200800034,2008,30,2,ORANGE,2008-02-05,SANTA ANA,0,M,E,"In the event Measure D is approved, shall the Santa Ana Charter be amended to make board and commission terms correspond with those of the City Council? Charter Section 901.",20,20,Charter Amendment,45,45,Governance: Political Reform/Term Limits,"18,743","15,888","34,631",0.5412,M,1,Pass,0,200800034,"18,743","15,888","34,631",0.5412,1,Pass,20,40
200800035,2008,31,2,PLACER,2008-02-05,ROCKLIN,0,M,H,"Shall Resolution No. 2007-245 previously passed by the City Council approving a General Plan Amendment reducing allowed acreage for residential development of Clover Valley from 504 to 199 acres, and increasing the acres designated for open space from 70 to 366 acres, and reconfiguring Valley View Parkway from a 4-lane facility to a 2-lane facility be adopted?",70,70,Ordinance,23,23,Land Use: Open Space,"9,841","8,503","18,344",0.5365,M,1,Pass,0,200800035,"9,841","8,503","18,344",0.5365,1,Pass,70,20
200800036,2008,31,2,PLACER,2008-02-05,ROCKLIN,0,M,J,"To continue current efforts to keep park and recreation facilities safe, clean and well maintained, shall Rocklin City Ordinance No. 926 be approved which would allow the City to continue to collect a per parcel fee; such fee would be between $10.00 and $45.00 per year, adjusted annually for inflation, for a period of fifteen years to be used only for park maintenance and development?",3,3,Property Tax,78,78,Facilities: Parks & Recreation,"10,772","7,414","18,186",0.5923,T,2,FailT,0,200800036,"10,772","7,414","18,186",0.5923,2,FailT,1,70
200800037,2008,33,2,RIVERSIDE,2008-02-05,RIVERSIDE,0,M,A,Shall Title 19 of the Riverside Municipal Code be amended to reduce the keeping of crowing roosters (male chickens) to no more than seven (7) on any lot in the Residential Agricultural and Residential Conservation Zones provided that such roosters are housed from sunset to sunrise in an acoustical structure to reduce noise emitted by such roosters and such structure is at least 100 feet from any residential structure on an adjoining lot?,70,70,Ordinance,22,22,Land Use: Zoning,"36,938","17,695","54,633",0.6761,M,1,Pass,0,200800037,"36,938","17,695","54,633",0.6761,1,Pass,70,20
200800038,2008,33,2,RIVERSIDE,2008-02-05,WILDOMAR,0,M,C,"Shall the order be adopted on August 23, 2007, by the Local Agency Formation Commission of Riverside County ordering the incorporation of the terroritory described in the order, including detachments from the Riverside County Waste Resources Management District, County Service Areas 22, 103 and 142, subject to the terms and conditions specified in the order designated as LAFCO 2005-107-1 & 3, be confirmed?",70,70,Ordinance,44,44,Governance: Incorporation/Formation/Annexation,"4,012","2,505","6,517",0.6156,M,1,Pass,0,200800038,"4,012","2,505","6,517",0.6156,1,Pass,70,40
200800039,2008,33,2,RIVERSIDE,2008-02-05,WILDOMAR,0,M,D,"Shall members of the City Council of the City of Wildomar in future elections be elected by district or at large? ""By District"" is coded as ""Yes"" and ""At Large"" is coded as ""No.""",70,70,Ordinance,43,43,Governance: Organization,"3,457","2,612","6,069",0.5696,M,1,Pass,0,200800039,"3,457","2,612","6,069",0.5696,1,Pass,70,40
200800040,2008,36,2,SAN BERNARDINO,2008-02-05,SAN BERNADINO,0,M,L,"Shall the ordinance adding Chapter 3.46 to the Municipal Code be approved, reducing the existing service user’s tax (utility user’s tax) rate from 7.83% to 7.75% and modernizing the ordinance?",5,5,Utility Tax,111,111,Revenues: Tax Repeal/Reduction/Limit,"22,636","5,608","28,244",0.8014,T,1,PassT,0,200800040,"22,636","5,608","28,244",0.8014,1,PassT,1,110
200800041,2008,37,2,SAN DIEGO,2008-02-05,CORONADO,0,M,A,"Shall the Land Use Plan of the City of Coronado Local Coastal Program be amended to require that prior to the construction or expansion of any permanent lifeguard facilities, restroom facilities, or bike paths on the Coronado Beach the City Council must first receive voter approval?",70,70,Ordinance,26,26,Land Use: Voter Approval,"3,084","3,461","6,545",0.4712,M,2,Fail,0,200800041,"3,084","3,461","6,545",0.4712,2,Fail,70,20
200800042,2008,37,2,SAN DIEGO,2008-02-05,CORONADO,0,M,B,"In the event that Proposition A shall be approved by a majority of the voters of the city of Coronado, shall the construction of the lifeguard public safety service building at Coronado beach be approved?",70,70,Ordinance,78,78,Facilities: Parks & Recreation,"4,431","2,086","6,517",0.6799,M,1,Pass,0,200800042,"4,431","2,086","6,517",0.6799,1,Pass,70,70
200800043,2008,42,2,SANTA BARBARA,2008-02-05,LOMPOC,0,M,T,"To increase the number of on-duty firefighters and police officers on patrol, to target gang violence and illegal drugs, retain experienced police and firefighters, improve 911 response times, purchase equipment and improve public safety facilities while maintaining general fund expenditures for Police and Fire, shall the City enact a one-half cent sales tax, dedicated to improve public safety in Lompoc, with annual audits and citizen oversight?",4,4,Sales Tax,34,34,Safety: Multiple Emergency Services,"4,576","3,677","8,253",0.5545,T,2,FailT,0,200800043,"4,576","3,677","8,253",0.5545,2,FailT,1,30
200800044,2008,43,2,SANTA CLARA,2008-02-05,LOS GATOS,0,M,C,Shall the offices of Town Clerk and Town Treasurer be appointive?,70,70,Ordinance,43,43,Governance: Organization,"7,080","4,360","11,440",0.6189,M,1,Pass,0,200800044,"7,080","4,360","11,440",0.6189,1,Pass,70,40
200800045,2008,43,2,SANTA CLARA,2008-02-05,LOS GATOS,0,M,D,"Shall the Town of Los Gatos be required to construct and operate a skatepark for the free use of its citizens on its Miles Avenue property, generally conforming with plans and specifications approved by the Town, the one-time cost to design and construct not to exceed $1,000,000, paid from existing Town funds, the annual operating cost not to exceed $50,000, said costs to be reduced by any valuable contributions made by others?",70,70,Ordinance,78,78,Facilities: Parks & Recreation,"4,163","8,001","12,164",0.3422,M,2,Fail,0,200800045,"4,163","8,001","12,164",0.3422,2,Fail,70,70
200800046,2008,43,2,SANTA CLARA,2008-02-05,SANTA CLARA,0,M,A,"Shall the City of Santa Clara adopt Resolution No. 07-7430, A Resolution of the City Council of the City of Santa Clara, California, Approving The General Plan Amendment For The Santa Clara Gardens Project (90 N. Winchester Blvd.)?",70,70,Ordinance,22,22,Land Use: Zoning,"15,119","10,148","25,267",0.5984,M,1,Pass,0,200800046,"15,119","10,148","25,267",0.5984,1,Pass,70,20
200800047,2008,43,2,SANTA CLARA,2008-02-05,SANTA CLARA,0,M,B,"Shall the City of Santa Clara adopt Resolution No. 07-7432, A Resolution of the City Council of the City of Santa Clara, California, Rezoning The Parcels Located At 90 N. Winchester Boulevard And Granting A Density Bonus For The Senior Housing Project For The Santa Clara Gardens Project?",70,70,Ordinance,22,22,Land Use: Zoning,"15,163","10,176","25,339",0.5984,M,1,Pass,0,200800047,"15,163","10,176","25,339",0.5984,1,Pass,70,20
200800048,2008,50,2,STANISLAUS,2008-02-05,MODESTO,0,M,M,"Shall the Modesto City Charter be amended to: upgrade mayor's duties/responsibilities; increase accountability of city departments by requiring city council to implement budget/policy priorities; establish an independent City Auditor; create a citizens' commission to recommend council salaries, impose  mandatory salary caps on city council; require annual performance audits for key personnel; modernize accountability/disciplinary practices; and make deputy directors and attorneys ""at will"" employees?",20,20,Charter Amendment,42,42,Governance: Personnel/Labor Relations,"31,946","8,861","40,807",0.7829,M,1,Pass,0,200800048,"31,946","8,861","40,807",0.7829,1,Pass,20,40
200800049,2008,50,2,STANISLAUS,2008-02-05,MODESTO,0,M,N,"Should Modesto change its system of electing City Councilmembers to a ""By District"" system as follows:  Six Districts where candidates must live in the District they wish to represent and the voters who live in the District vote on who will represent that District?",70,70,Ordinance,43,43,Governance: Organization,"29,037","11,613","40,650",0.7143,M,1,Pass,0,200800049,"29,037","11,613","40,650",0.7143,1,Pass,70,40
200800050,2008,1,3,ALAMEDA,2008-02-05,ALBANY CITY UNIFIED,0,M,E,"In order to reconstruct and replace the Albany School District Community Pool (including showers, lockers and related facilities) to provide students and the community with adequate swimming facilities for school; adult school; athletic competition; recreational and community use, including therapeutic and instructional swim, with additional high school classrooms, shall the Albany Unified School District issue $10,000,000 in bonds at interest rates within the legal limit, and establish a Citizens' Oversight Committee to monitor all expenditures?",11,11,GO Bond,11,11,Education: Bonds,"4,667","1,800","6,467",0.7217,F,1,PassF,0,200800050,"4,667","1,800","6,467",0.7217,1,PassF,10,10
200800051,2008,1,3,ALAMEDA,2008-02-05,OAKLAND UNIFIED,0,M,G,"To attract and retain highly qualified teachers, maintain courses that help students qualify for college, maintain up-to-date textbooks and instructional materials, keep class sizes small, continue after-school academic programs, maintain school libraries, and provide programs, including arts and music, that enhance student achievement, shall Oakland Unified School District, without increasing the current rate, continue to levy its education special tax of $195 per parcel, commencing July 1, 2009, exempting low-income taxpayers, and with all money benefiting Oakland schools?",3,3,Property Tax,10,10,Education,"87,837","22,789","110,626",0.7940,T,1,PassT,0,200800051,"87,837","22,789","110,626",0.7940,1,PassT,1,10
200800052,2008,4,3,BUTTE,2008-02-05,BIGGS UNIFIED,0,M,A,"To qualify for state matching funds, fix leaky, deteriorated roofs, improve fire safety, repair and upgrade classrooms, heating/ventilation systems for energy efficiency, and update science, computer and instructional technology, shall Biggs Unified School District issue $4,275,000 of bonds at legal rates to renovate, acquire, construct, repair and equip local neighborhood schools, sites and facilities, with required independent financial audits, citizens’ oversight and no money for administrators’ salaries?",11,11,GO Bond,11,11,Education: Bonds,530,555,"1,085",0.4885,F,2,FailF,0,200800052,530,555,"1,085",0.4885,2,FailF,10,10
200800053,2008,10,3,FRESNO,2008-02-05,CARUTHERS UNIFIED,0,M,A,"To provide facilities more comparable to neighboring school districts, renovate existing school facilities, and build new classrooms and educational facilities, shall the Caruthers Unified School District be authorized to issue up to $11,300,000 in bonds at legal interest rates, with a citizens' oversight committee, independent annual audits, and no money for salaries, administration, or school district overhead?",11,11,GO Bond,11,11,Education: Bonds,683,791,"1,474",0.4634,F,2,FailF,0,200800053,683,791,"1,474",0.4634,2,FailF,10,10
200800054,2008,10,3,FRESNO,2008-02-05,CARUTHERS UNIFIED,0,M,B,"To acquire, construct, renovate and improve Caruthers Elementary School facilities, including building new classrooms and educational facilities, shall the Caruthers Unified School District K-8 School Facilities Improvement District No. 1 be authorized to issue up to $2,800,000 in bonds at legal interest rates, with a citizens' oversight committee, independent annual audits, and no money for salaries, administration, or school district overhead?",11,11,GO Bond,11,11,Education: Bonds,424,511,935,0.4535,F,2,FailF,0,200800054,424,511,935,0.4535,2,FailF,10,10
200800055,2008,11,3,GLENN,2008-02-05,ORLAND JOINT UNIFIED,0,M,K,"To improve the quality of education, renovate and modernize all schools including replacing leaky roofs, repairing deteriorating plumbing and sewer systems, upgrading inadequate electrical systems to improve access to computers and modern technology, making health and safety improvements, building new classrooms, libraries, cafeterias, and making the District eligible for millions of dollars in State-matching grants, shall the Orland Joint Unified School District issue $21,900,000 of bonds at legal interest rates, with no money for teacher or administrative salaries?",11,11,GO Bond,11,11,Education: Bonds,"2,093","1,617","3,710",0.5642,F,1,PassF,0,200800055,"2,093","1,617","3,710",0.5642,1,PassF,10,10
200800056,2008,13,3,IMPERIAL,2008-02-05,MCCABE UNION ELEMENTARY,0,M,A,"To improve educational opportunities for students and provide modern teaching and learning environments, shall McCabe Union Elementary School District construct a gymnasium, athletic facilities and supporting education facilities by issuing $7,000,000 in bonds at interest rates below legal limits, with an appointed citizen's oversight committee, annual financial audits and no money for administrator salaries?",11,11,GO Bond,11,11,Education: Bonds,520,470,990,0.5253,T,2,FailT,0,200800056,520,470,990,0.5253,2,FailT,10,10
