MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,Orig_TYPE,RECTYPE,RECTYPENAME,Orig_TOPIC,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,typerec,topicrec
199800035,1998,16,3,KINGS,1998-04-14,HANFORD ELEMENTARY,0,M,K,"Shall the Hanford Elementary School District issue bonds, in an amount not to exceed $7,350,000, with an interest rate not to exceed the statutory limit, for the acquisition and construction of a new elementary school, the upgrade of classrooms for computer technology to insure internet access, and safety improvements to existing school facilities?",11,11,GO Bond,11,11,Education: Bonds,3011,1441,4452,0.6763252470799641,T,1,PassT,0,199800035,3011,1441,4452,0.6763252470799641,1,PassT,10,10
199800036,1998,16,3,KINGS,1998-04-14,HANFORD JOINT UNION HIGH,0,M,Y,"To repair and upgrade local area schools; replace worn-out and deteriorating roofs, plumbing, sewer, lighting, heating and electrical systems; renovate, construct and acquire classrooms, bathrooms, sites and school facilities to reduce overcrowding due to increased student enrollment; upgrade classrooms for computer technology; with no money for administrators; shall Hanford Joint Union High School District issue $18 million of bonds at an interest rate within the legal limit?",11,11,GO Bond,11,11,Education: Bonds,4166,1882,6048,0.6888227513227513,T,1,PassT,0,199800036,4166,1882,6048,0.6888227513227513,1,PassT,10,10
199800037,1998,19,3,LOS ANGELES,1998-04-14,COMPTON UNIFIED,0,M,A,"To improve educational opportunities for Compton children and to improve health and safety conditions of neighborhood schools, including replacing deteriorating roofs, electrical heating, plumbing and security systems, complying with fire and safety standards, reducing earthquake danger and other hazards, shall the Compton Unified School District issue $107 million of bonds, at interest rates within the legal limit, to acquire, repair, rehabilitate, construct and modernize classrooms and school facilities with all proceeds staying in Compton to benefit local children?",11,11,GO Bond,11,11,Education: Bonds,2793,2287,5080,0.5498031496062992,T,2,FailT,0,199800037,2793,2287,5080,0.5498031496062992,2,FailT,10,10
199800038,1998,19,3,LOS ANGELES,1998-04-14,DUARTE UNIFIED,0,M,B,"To improve health and safety conditions of schools, including replacing inadequate or unsafe electrical and heating systems, repairing deteriorating roofs, plumbing and sewer systems, eliminating hazards from asbestos, reducing dangers from earthquakes with seismic upgrades, providing adequate classrooms for children, and acquiring, constructing, and modernizing local school facilities to relieve overcrowding, shall the Duarte Unified School District issue $44,000,000 of bonds, at an interest rates within the legal limit?",11,11,GO Bond,11,11,Education: Bonds,1981,635,2616,0.757262996941896,T,1,PassT,0,199800038,1981,635,2616,0.757262996941896,1,PassT,10,10
199800039,1998,19,3,LOS ANGELES,1998-04-14,MONTEBELLO UNIFIED,0,M,EE,"In order to raise funds for school modernization and districtwide projects such as structural repair and improvements to existing schools; upgrading lighting, heating, plumbing and electrical systems, including for computer technology; safety and security improvements, including for seismic safety; replacing deteriorated roofs; and constructing new classrooms, libraries, and schools; shall the Montebello Unified School District be authorized to issue up to $92,000,000 of bonds for acquisition and improvement of real property at interest rates within the legal limit?",11,11,GO Bond,11,11,Education: Bonds,5301,1856,7157,0.7406734665362582,T,1,PassT,0,199800039,5301,1856,7157,0.7406734665362582,1,PassT,10,10
199800040,1998,19,3,LOS ANGELES,1998-04-14,PARAMOUNT UNIFIED,0,M,E,"Shall the Paramount Unified School District incur bonded indebtedness in an amount not to exceed $35,000,000 with an interest rate not to exceed the maximum rate allowed by law in order to build schools, air condition existing schools, repair and replace plumbing, wiring, and security systems, provide permanent classrooms for Class-Size Reduction, and to provide  computers, science, and technology laboratories at schools throughout the District so long as no bond monies are used for administrative salaries?",11,11,GO Bond,11,11,Education: Bonds,3330,1001,4331,0.7688755483722004,T,1,PassT,0,199800040,3330,1001,4331,0.7688755483722004,1,PassT,10,10
199800041,1998,19,3,LOS ANGELES,1998-04-14,SOUTH WHITTIER ELEMENTARY,0,M,W,"To improve neighborhood schools, including health and safety conditions, such as inadequate unsafe electrical and heating systems; repair of deteriorating roofs, plumbing/sewer systems; elimination of asbestos hazards; make seismic upgrades; and provision of adequate restroom facilities, shall the South Whittier School District issue bonds in an amount not to  exceed $15 million, at an interest rate within the legal limit, for the acquisition, construction and modernization of school facilities?",11,11,GO Bond,11,11,Education: Bonds,1003,180,1183,0.8478444632290786,T,1,PassT,0,199800041,1003,180,1183,0.8478444632290786,1,PassT,10,10
199800042,1998,19,3,LOS ANGELES,1998-04-14,TEMPLE CITY UNIFIED,0,M,AA,"Shall Temple City Unified School District repair its existing schools, upgrade deteriorating roofs, plumbing, heating, cooling, ventilation, and electrical systems, rewire classrooms for computer technology, renovate, construct, and acquire classrooms to comply with current fire safety, fire and federal disability access standards, and reduce classroom overcrowding, by issuing $24 million of bonds at an interest rate within the legal limit?",11,11,GO Bond,11,11,Education: Bonds,3124,1148,4272,0.7312734082397003,T,1,PassT,0,199800042,3124,1148,4272,0.7312734082397003,1,PassT,10,10
199800043,1998,19,3,LOS ANGELES,1998-04-14,TORRANCE UNIFIED,0,M,G,"To provide funds to modernize, replace, acquire and construct school sites and facilities; to improve health and safety conditions of Torrance schools; to replace inadequate or unsafe electrical and heating/ventilation systems, deteriorating roofs, restrooms, plumbing and sewer systems; to eliminate hazards from earthquakes and asbestos; to upgrade wiring for emergency communications, fire alarms and technology, shall the Torrance Unified School District issue $80.5 million of bonds, at an interest rate within the legal limit?",11,11,GO Bond,11,11,Education: Bonds,14300,7977,22277,0.6419176729362123,T,2,FailT,0,199800043,14300,7977,22277,0.6419176729362123,2,FailT,10,10
199800044,1998,21,3,MARIN,1998-04-14,BOLINAS-STINSON UNION ELEMENTARY,0,M,E,"Shall the Bolinas-Stinson Union School District continue funding quality educational programs by levying a special tax assessment of one hundred and fifty-eight dollars ($158.00) per year per assessor’s parcel for a limited period of seven (7) years, beginning July 1, 1998, with an exemption for any beneficial owner of a parcel who has attained the age of 65 on or before May 1 of any applicable year, who uses that parcel as his or her principal residence?",3,3,Property Tax,14,14,Education: Special Tax,383,88,471,0.8131634819532909,T,1,PassT,0,199800044,383,88,471,0.8131634819532909,1,PassT,1,10
199800045,1998,21,3,MARIN,1998-04-14,DIXIE ELEMENTARY,0,M,B,"To maintain and improve quality education for students in the San Rafael High School District, emphasizing improved reading, writing, and math skills; improved science, computer and library programs; and maintaining smaller class sizes; shall the Dixie Elementary School District levy a total assessment of $98 per developed or undeveloped parcel, beginning July 1, 1998 (each year for eight years) with subsequent 5% annual cost of living adjustments beginning July 1, 1999?",3,3,Property Tax,14,14,Education: Special Tax,2999,967,3966,0.7561775088250126,T,1,PassT,0,199800045,2999,967,3966,0.7561775088250126,1,PassT,1,10
199800046,1998,21,3,MARIN,1998-04-14,MILL VALLEY ELEMENTARY,0,M,G,"To support specific educational programs, and continue to provide instructional materials and equipment for a growing student population, shall the Mill Valley School District (Edna Maguire, Mill Valley Middles, Old Mill, Park, Strawberry Point, and Tamalpais Valley) continue its special assessment, at the new rate of $275 per year, for a period of 8 years, beginning on July 1, 1998, and annually increase the rate by 5% with an exemption for property owners age 65 on or before July 1 of the applicable year?",3,3,Property Tax,14,14,Education: Special Tax,4328,1243,5571,0.7768802728415009,T,1,PassT,0,199800046,4328,1243,5571,0.7768802728415006,1,PassT,1,10
199800047,1998,21,3,MARIN,1998-04-14,MILL VALLEY ELEMENTARY,0,M,H,"To accommodate increased enrollment growth and the State class size reduction program, shall the Mill Valley School District reopen, expand and renovate Strawberry Point School and provide additional classrooms and other facilities and improvements at Mill Valley Middle School, and incur bonded indebtedness of $7,700,000 with an interest rate not to exceed the limit set by law, to be used for the above purposes and for necessary capital facilities in the District?",11,11,GO Bond,11,11,Education: Bonds,4313,1256,5569,0.7744657927814689,T,1,PassT,0,199800047,4313,1256,5569,0.7744657927814689,1,PassT,10,10
199800048,1998,21,3,MARIN,1998-04-14,SAN RAFAEL ELEMENTARY,0,M,C,"To maintain and improve quality education for students in the San Rafael Elementary School District, emphasizing improved reading, writing, and math skills; improved science, computer and library programs; and maintaining smaller class sizes; shall the San Rafael Elementary School District levy a total assessment of $98 per developed or undeveloped parcel, beginning July 1, 1998 (each year for eight years) with subsequent 5% annual cost of living adjustments beginning July 1, 1999?",3,3,Property Tax,14,14,Education: Special Tax,5094,2149,7243,0.7032997376777579,T,1,PassT,0,199800048,5094,2149,7243,0.7032997376777579,1,PassT,1,10
199800049,1998,21,3,MARIN,1998-04-14,SAN RAFAEL HIGH,0,M,A,"To maintain and improve quality education for students in the San Rafael High School District, emphasizing improved reading, writing, and math skills; improved science, computer and library programs; and maintaining smaller class sizes; shall the San Rafael High School District levy a total assessment of $67 per developed or undeveloped parcel, beginning July 1, 1998 (each year for eight years) with subsequent 5% annual cost of living adjustments beginning July 1, 1999?",3,3,Property Tax,14,14,Education: Special Tax,8083,3114,11197,0.721889791908547,T,1,PassT,0,199800049,8083,3114,11197,0.721889791908547,1,PassT,1,10
199800050,1998,29,3,NEVADA,1998-04-14,TAHOE-TRUCKEE UNIFIED,0,M,B,"To construct, renovate and repair only Truckee area schools, shall the School Facility Improvement District NO. 1 of the Tahoe-Truckee Unified School District issue bonds in an amount not to exceed $35,000,000 at an interest rate within the legal limit, to acquire school sites, construct, renovate, rehabilitate, and modernize classrooms and school facilities.",11,11,GO Bond,11,11,Education: Bonds,1341,807,2148,0.6243016759776536,T,2,FailT,0,199800050,1341,807,2148,0.6243016759776536,2,FailT,10,10
199800051,1998,30,3,ORANGE,1998-04-14,ANAHEIM ELEMENTARY,0,M,Y,"To relieve classroom overcrowding, renovate classrooms and provide for safe modern school buildings for Anaheim children, shall the Anaheim City School District be authorized to issue bonds, in a maximum amount not to exceed $48,000,000 at an interest rate within the legal limits, to repair, acquire and construct classrooms, school sites and facilities and with no money allocated for administrative salaries?",11,11,GO Bond,11,11,Education: Bonds,5587,4473,10060,0.5553677932405566,T,2,FailT,0,199800051,5587,4473,10060,0.5553677932405566,2,FailT,10,10
199800052,1998,33,3,RIVERSIDE,1998-04-14,CORONA-NORCO UNIFIED,0,M,C,"To relieve serious overcrowding, reduce class sizes and improve safety conditions by installing smoke alarms and sprinklers, shall the Corona-Norco Unified School District issue $65 million in bonds, at interest rates within the legal limit to acquire, repair, construct and upgrade classrooms, libraries and school facilities and replace outdated plumbing, sewer, heating, air conditioning and electrical systems, with no money for salaries, and all expenditures monitored by an independent community oversight committee?",11,11,GO Bond,11,11,Education: Bonds,6913,2774,9687,0.7136368328687932,T,1,PassT,0,199800052,6913,2774,9687,0.7136368328687932,1,PassT,10,10
199800053,1998,33,3,RIVERSIDE,1998-04-14,MURRIETA VALLEY UNIFIED,0,M,D,"To relieve serious overcrowding, improve local schools and educational opportunities and provide resources for timely repair of local school facilities, shall the Murrieta Valley Unified School District issue bonds in an amount not to exceed $37.5 million, at an interest rate within the legal limit, to construct, acquire or improve school sites and facilities, and to repair roofs and renovate plumbing, sewer, heating, air conditioning and electrical systems as needed and upgrade wiring for safety and technology?",11,11,GO Bond,11,11,Education: Bonds,5467,2178,7645,0.7151079136690648,T,1,PassT,0,199800053,5467,2178,7645,0.7151079136690648,1,PassT,10,10
199800054,1998,36,3,SAN BERNARDINO,1998-04-14,CHAFFEY JOINT UNION HIGH,0,M,X,"To relieve overcrowding, repair local schools and improve safety conditions for our students, shall Chaffey Joint Union High School District acquire, repair, construct and upgrade school facilities, including adding classrooms; building additional schools; improving fire alarms and security systems; upgrading electrical wiring; renovating water and sewer lines; improving heating, cooling and plumbing systems; renovating restrooms; and replacing worn roofs by issuing $128 million of bonds, at an interest rate within the legal limit?",11,11,GO Bond,11,11,Education: Bonds,7519,3044,10563,0.711824292341191,T,1,PassT,0,199800054,7519,3044,10563,0.7118242923411909,1,PassT,10,10
199800055,1998,37,3,SAN DIEGO,1998-04-14,BORREGO SPRINGS UNIFIED,0,M,B,"In order to finance facilities for school uses as well as community use, shall the Borrego Springs Unified School District incur bonded indebtedness in an amount not to exceed $2.75 million with an interest rate not to exceed the maximum rate allowed by law, to be used for the construction and acquisition of a gymnasium and middle school facilities to reduce classroom overcrowding?",11,11,GO Bond,11,11,Education: Bonds,97,280,377,0.2572944297082228,T,2,FailT,0,199800055,97,280,377,0.2572944297082228,2,FailT,10,10
199800056,1998,37,3,SAN DIEGO,1998-04-14,CARDIFF ELEMENTARY,0,M,A,"Shall the Cardiff School District acquire, construct, repair, and modernize classrooms and schools, repair and upgrade deteriorating plumbing, heating and ventilation systems, accommodate classroom computers and modern technology, reduce class size, and allow the district to be eligible for state matching funds by issuing $15.8 million in bonds at an interest rate within the legal limit?",11,11,GO Bond,11,11,Education: Bonds,1323,801,2124,0.6228813559322034,T,2,FailT,0,199800056,1323,801,2124,0.6228813559322034,2,FailT,10,10
199800057,1998,40,3,SAN LUIS OBISPO,1998-04-14,COAST UNIFIED,0,M,A-9,"To relieve classroom overcrowding and enhance student health and safety by purchasing land and constructing a new elementary school, construct a multi-purpose/cafeteria, music room at Santa Lucia Middle School and make necessary related site improvements, shall the Coast Unified School District be authorized to incur bonded indebtedness in the amount of $14,400,000 at an interest rate not to exceed the maximum permitted by law?",11,11,GO Bond,11,11,Education: Bonds,1705,1093,2798,0.6093638313080773,T,2,FailT,0,199800057,1705,1093,2798,0.6093638313080773,2,FailT,10,10
