MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,Orig_TYPE,RECTYPE,RECTYPENAME,Orig_TOPIC,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,typerec,topicrec
200700011,2007,19,2,LOS ANGELES,2007-03-06,SOUTH PASADENA,0,M,U,"Shall an ordinance be adopted to extend the 5% Utility User's Tax, for general City purposes, for eight years from August 1, 2007 to July 31, 2015?",5,5,Utility Tax,112,112,Revenues: Tax Creation/Incr./Contin.,2946,1173,4119,0.7152221412964311,M,1,Pass,0,200700011,2946,1173,4119,0.7152221412964311,1,Pass,1,110
200700012,2007,33,2,RIVERSIDE,2007-03-06,DESERT HOT SPRINGS,0,M,A,"Shall the voters of the City of Desert Hot Springs return to the original practice of electing five (5) Councilmembers and allowing the Mayor’s position to rotate among the five (5) Councilmembers, beginning with the most senior Councilmember serving as the Mayor first, to become effective at the November 6, 2007, Municipal Election?",70,70,Ordinance,43,43,Governance: Organization,782,911,1693,0.4619019492025989,M,2,Fail,0,200700012,782,911,1693,0.4619019492025989,2,Fail,70,40
200700013,2007,37,2,SAN DIEGO,2007-03-06,SOLANA BEACH,0,M,A,"Shall Ordinance No. 357, also known as the ""Neighborhood Preservation Ordinance,"" to establish reduced bulk and scale residential zoning requirements for six specific neighborhoods in the city located west of Interstate 5 be adopted?",70,70,Ordinance,22,22,Land Use: Zoning,1978,1911,3889,0.5086140395988686,M,1,Pass,0,200700013,1978,1911,3889,0.5086140395988686,1,Pass,70,20
200700014,2007,19,3,LOS ANGELES,2007-03-06,SAN MARINO UNIFIED,0,M,R,"In order to continue funding quality educational programs and classroom instruction, prevent increases in class sizes and reductions in teaching positions, attract and retain high quality teachers and employees, and support educational programs that enhance student achievement, shall San Marino Unified School District extend the expiring school parcel tax for six years at $295 per parcel with an exemption for seniors, adjustment for inflation and all money staying in our community to benefit local schools?",3,3,Property Tax,10,10,Education,2315,921,3236,0.715389369592089,T,1,PassT,0,200700014,2315,921,3236,0.715389369592089,1,PassT,1,10
200700015,2007,21,3,MARIN,2007-03-06,ROSS ELEMENTARY,0,M,A,"To maintain small class size, science, technology, library, fine arts, Spanish, learning lab and other programs, shall the Ross School District extend its previously approved parcel tax for a period of eight (8) years at the rate of $626.98 in the first year, and at such rate plus an annual 3% cost-of-living adjustment for each year thereafter, beginning July 1, 2007, with exemptions available for property owners age 65 or older?",3,3,Property Tax,10,10,Education,756,186,942,0.802547770700637,T,1,PassT,0,200700015,756,186,942,0.802547770700637,1,PassT,1,10
200700016,2007,41,3,SAN MATEO,2007-03-06,LAS LOMITAS ELEMENTARY,0,M,P,"To maintain educational excellence and high academic standards, keep class sizes small, improve reading and writing, offer music, art and language classes, provide students access to computers, maintain science, math and technology classes, other classroom needs, and attract/retain high quality teachers, shall the Las Lomitas Elementary School District replace and increase the current parcel tax by $115 ($196 to $311) beginning July 1, 2007, with exemptions for residents 65 and older and with public accountability measures?",3,3,Property Tax,10,10,Education,2340,756,3096,0.7558139534883721,T,1,PassT,0,200700016,2340,756,3096,0.7558139534883721,1,PassT,1,10
200700017,2007,34,3,SACRAMENTO,2007-03-27,FOLSOM-CORDOVA UNIFIED,0,M,M,"To qualify for state funding and developer fees, construct elementary, middle, and high schools, libraries, computer labs, support facilities, acquire land, and purchase equipment and computer technology, shall the School Facilities Improvement District No. 3 of the Folsom Cordova Unified School District issue $750 million in bonds at legal interest rates and appoint a citizens' oversight committee to monitor expenditures?",11,11,GO Bond,11,11,Education: Bonds,60,14,74,0.8108108108108109,T,1,PassT,0,200700017,60,14,74,0.8108108108108109,1,PassT,10,10
200700018,2007,19,2,LOS ANGELES,2007-04-10,BURBANK,0,M,A,"Shall the Burbank Municipal Code be amended to allow the City Council to increase the City’s existing transient occupancy tax from 10 percent to a maximum rate of 12 percent on persons occupying a room in a hotel, motel, inn or other lodging facility within the City for less than 30 days?",9,9,Transient Occupancy Tax,112,112,Revenues: Tax Creation/Incr./Contin.,4647,4947,9594,0.4843652282676673,M,2,Fail,0,200700018,4647,4947,9594,0.4843652282676673,2,Fail,1,110
200700019,2007,19,2,LOS ANGELES,2007-04-10,BURBANK,0,M,B,"Shall the section of the Charter relating to the duties and powers of the City Clerk be revised to, among other things, provide for an appointed City Clerk?",20,20,Charter Amendment,43,43,Governance: Organization,4482,5093,9575,0.4680939947780679,M,2,Fail,0,200700019,4482,5093,9575,0.4680939947780679,2,Fail,20,40
200700020,2007,19,2,LOS ANGELES,2007-04-10,BURBANK,0,M,C,"Shall the section of the Charter relating to the duties and powers of the City Treasurer be revised to, among other things, provide for an appointed City Treasurer?",20,20,Charter Amendment,43,43,Governance: Organization,4329,5028,9357,0.46264828470663677,M,2,Fail,0,200700020,4329,5028,9357,0.46264828470663677,2,Fail,20,40
200700021,2007,19,2,LOS ANGELES,2007-04-10,BURBANK,0,M,D,Shall a section be added to the Charter to provide for the orderly transition from elected to appointed City Clerk and City Treasurer should the foregoing measures be adopted?,20,20,Charter Amendment,43,43,Governance: Organization,4820,4428,9248,0.5211937716262975,M,1,Pass,0,200700021,4820,4428,9248,0.5211937716262975,1,Pass,20,40
200700022,2007,19,2,LOS ANGELES,2007-04-10,BURBANK,0,M,E,Shall the Charter section relating to vacancies in elective offices be revised as to how such vacancies are determined and filled?,20,20,Charter Amendment,43,43,Governance: Organization,5190,4003,9193,0.5645599912977265,M,1,Pass,0,200700022,5190,4003,9193,0.5645599912977265,1,Pass,20,40
200700023,2007,19,2,LOS ANGELES,2007-04-10,BURBANK,0,M,F,"Shall the Charter section relating to the City budget be revised to, among other things, provide that the City budget may be adopted and amended by a majority vote of the Council?",20,20,Charter Amendment,49,49,Governance: Budget Processes,4934,4294,9228,0.534677069787603,M,1,Pass,0,200700023,4934,4294,9228,0.534677069787603,1,Pass,20,40
200700024,2007,19,2,LOS ANGELES,2007-04-10,BURBANK,0,M,G,"Shall the proposed new Charter which would amend, revise and restate the current Charter be ratified, with those Charter changes otherwise approved in this election, and shall the City Clerk be given the authority to renumber the Charter sections as necessary or appropriate?",20,20,Charter Amendment,43,43,Governance: Organization,5252,3890,9142,0.5744913585648654,M,1,Pass,0,200700024,5252,3890,9142,0.5744913585648654,1,Pass,20,40
200700025,2007,19,2,LOS ANGELES,2007-04-17,COMPTON,0,M,C,"Shall the City Charter be amended effective July 1, 2007, to authorize annual salaries of $58,000 for the Mayor and $46,000 for each Council Member as compensation for their duties with no compensation authorized for them as Members of boards, commissions, and similar bodies; to be adjusted annually as a percentage of that salary prescribed by law for judges of the Los Angeles Superior Court?",20,20,Charter Amendment,42,42,Governance: Personnel/Labor Relations,1084,1784,2868,0.37796373779637377,M,2,Fail,0,200700025,1084,1784,2868,0.37796373779637377,2,Fail,20,40
200700026,2007,19,2,LOS ANGELES,2007-04-17,SIERRA MADRE,0,M,V,Shall an ordinance be adopted to amend the City's General Plan and zoning ordinance to establish the following limits on new construction in the Central Core Area of the City and to require voter approval for any exception to these limits: two stories and thirty feet in height and thirteen dwelling units per acre except as required by the state density bonus law for certain affordable housing projects?,70,70,Ordinance,26,26,Land Use: Voter Approval,1870,1759,3629,0.5152934692752824,M,1,Pass,0,200700026,1870,1759,3629,0.5152934692752824,1,Pass,70,20
200700027,2007,48,2,SOLANO,2007-04-17,DIXON,0,M,M,"Shall Dixon City Council Resolution No. 06-195, “A Resolution of the Council of the City of Dixon Approving a Proposed Amendment to the Transportation and Circulation Chapter of the City of Dixon General Plan Relating to Levels of Service,” which amends the General Plan Traffic Level of Service Policy to permit a traffic level of service less than “C” in certain circumstances, be adopted?",70,70,Ordinance,63,63,Transport: Traffic Regulation/Reduction,2461,2861,5322,0.46242014280345733,M,2,Fail,0,200700027,2461,2861,5322,0.46242014280345733,2,Fail,70,60
200700028,2007,48,2,SOLANO,2007-04-17,DIXON,0,M,N,"Shall Dixon City Council Resolution No. 06-196, “A Resolution of the Council of the City of Dixon Adopting the Revised Northeast Quadrant Specific Plan,” which Resolution amends the Northeast Quadrant Specific Plan to expressly permit the development of the Dixon Downs Horse Racetrack and Entertainment Center Project and makes other modifications to the Northeast Quadrant Specific Plan, be adopted?",70,70,Ordinance,22,22,Land Use: Zoning,2494,2838,5332,0.46774193548387094,M,2,Fail,0,200700028,2494,2838,5332,0.46774193548387094,2,Fail,70,20
200700029,2007,48,2,SOLANO,2007-04-17,DIXON,0,M,O,"Shall Dixon City Council Ordinance No. 06-008, which Ordinance amends the zoning of the Dixon Downs Project site so as to expressly permit the development of the Dixon Downs Horse Racetrack and Entertainment Center Project, including a horse racetrack, hotel and conference center, and a regional commercial shopping center, and which Ordinance also approves a PD Plan for the Dixon Downs Project, be adopted?",70,70,Ordinance,22,22,Land Use: Zoning,2500,2834,5334,0.46869141357330335,M,2,Fail,0,200700029,2500,2834,5334,0.46869141357330335,2,Fail,70,20
200700030,2007,48,2,SOLANO,2007-04-17,DIXON,0,M,P,"Shall Dixon City Council Ordinance No. 06-009, “An Ordinance Approving a Development Agreement Between the City of Dixon and Magna Entertainment Corporation Relative to the Use and Development of Approximately 260 Acres of Property,” which Ordinance approves a Development Agreement for the Dixon Downs Horse Racetrack and Entertainment Center Project, including a horse racetrack, hotel and conference center, and regional commercial shopping center, be adopted?",70,70,Ordinance,22,22,Land Use: Zoning,2495,2842,5337,0.4674910998688402,M,2,Fail,0,200700030,2495,2842,5337,0.4674910998688402,2,Fail,70,20
200700031,2007,31,3,PLACER,2007-04-24,ROSEVILLE JOINT UNION HIGH,0,M,A,"Shall Facilities Improvement District No. 1 of the Roseville Joint Union High School District issue $115 million in bonds at legal interest rates to construct a comprehensive high school comparable to existing District facilities, acquire land, install infrastructure and fund all related construction, planning and environmental expenses associated therewith?",11,11,GO Bond,11,11,Education: Bonds,11,1,12,0.9166666666666666,T,1,PassT,0,200700031,11,1,12,0.9166666666666666,1,PassT,10,10
200700032,2007,19,2,LOS ANGELES,2007-05-01,LONG BEACH,0,M,A,"Shall Proposition A which amends the Long Beach City Charter by: modifying the Mayoral veto to require a 2/3 City Council vote to override; creating a line-item Mayoral veto of the City's annual budget; modifying the Mayor/City Council authority to appoint and remove the City Manager and City Clerk, and to confirm the appointment of the Assistant City Manager; and modifying the Mayor/City Council authority to remove Commissioners, be adopted?",20,20,Charter Amendment,43,43,Governance: Organization,15045,10765,25810,0.5829135993800852,M,1,Pass,0,200700032,15045,10765,25810,0.5829135993800852,1,Pass,20,40
200700033,2007,19,2,LOS ANGELES,2007-05-01,LONG BEACH,0,M,B,"Shall Proposition B, which amends the Long Beach City Charter by: creating an Independent Salary Commission to set the salary for City Councilmembers; creating an Ethics Commission to advise the City Council on ethics regulations and requiring the City to adopt and maintain a Code of Ethics; and creating a Redistricting Commission to review and recommend new City Council district boundaries every ten (10) years, be adopted?",20,20,Charter Amendment,43,43,Governance: Organization,8897,16981,25878,0.34380554911507843,M,2,Fail,0,200700033,8897,16981,25878,0.34380554911507843,2,Fail,20,40
200700034,2007,19,2,LOS ANGELES,2007-05-01,LONG BEACH,0,M,C,"Shall Proposition C, which amends the Long Beach City Charter by: modifying the term limits for the Mayor and City Council offices from two terms to three terms; and modifying the term limits for members of the Harbor and Water Commissions to three four-year terms be adopted?",20,20,Charter Amendment,45,45,Governance: Political Reform/Term Limits,8141,17767,25908,0.3142272657094334,M,2,Fail,0,200700034,8141,17767,25908,0.3142272657094334,2,Fail,20,40
200700035,2007,19,2,LOS ANGELES,2007-05-01,LONG BEACH,0,M,D,"Shall Proposition D, which amends the Long Beach City Charter by: modifying the residency requirements for City Council candidates; prohibiting a candidate from running for two City elective offices at the same time; permitting the name of a termed-out candidate to appear on a run-off election ballot if that candidate qualifies in the primary election, be adopted?",20,20,Charter Amendment,43,43,Governance: Organization,15952,9172,25124,0.6349307435121796,M,1,Pass,0,200700035,15952,9172,25124,0.6349307435121796,1,Pass,20,40
200700036,2007,19,2,LOS ANGELES,2007-05-01,LONG BEACH,0,M,E,"Shall Proposition E, which amends the Long Beach Charter to require that certain City park and recreation areas shall not be sold or otherwise transferred without either a majority vote of the people, or the replacement of such property by the City at a ratio of at least two to one (2:1) subject to certain additional requirements, be adopted?",20,20,Charter Amendment,26,26,Land Use: Voter Approval,19213,6459,25672,0.7484029292614521,M,1,Pass,0,200700036,19213,6459,25672,0.7484029292614521,1,Pass,20,20
200700037,2007,19,2,LOS ANGELES,2007-05-01,LONG BEACH,0,M,F,"Shall Proposition F, which amends the Long Beach City Charter by removing the duty of the City Prosecutor to prosecute hearings before the Civil Service Commission, be adopted?",20,20,Charter Amendment,43,43,Governance: Organization,14936,10130,25066,0.5958669113540254,M,1,Pass,0,200700037,14936,10130,25066,0.5958669113540254,1,Pass,20,40
200700038,2007,19,2,LOS ANGELES,2007-05-01,LONG BEACH,0,M,G,"Shall Proposition G, which amends the Long Beach City Charter by deleting obsolete provisions regarding outdated tax, fiscal year and financial account descriptions, be adopted?",20,20,Charter Amendment,43,43,Governance: Organization,17760,7626,25386,0.6995982037343418,M,1,Pass,0,200700038,17760,7626,25386,0.6995982037343418,1,Pass,20,40
200700039,2007,19,2,LOS ANGELES,2007-05-01,LONG BEACH,0,M,H,"Shall Proposition H, the Police and Fire Public Safety Oil Production Act, which amends the Long Beach Municipal Code to provide dedicated funds for police officers and firefighters by assessing an additional twenty-five cent ($0.25) per barrel special production tax on oil producers in Long Beach, with a CPI adjustment, be adopted?",2,2,Business Tax,34,34,Safety: Multiple Emergency Services,17985,7641,25626,0.7018262701943339,T,1,PassT,0,200700039,17985,7641,25626,0.7018262701943339,1,PassT,1,30
200700040,2007,7,1,CONTRA COSTA,2007-05-08,CROCKETT CSD,1,M,A,Shall a resolution be adopted which will authorize the Board of Directors to levy a special tax on residential parcels within the Port Costa area for maintenance and operation of the District’s park and recreation facilities and services within the District at not to exceed $50 per parcel per year?,3,3,Property Tax,78,78,Facilities: Parks & Recreation,53,16,69,0.7681159420289855,T,1,PassT,0,200700040,53,16,69,0.7681159420289855,1,PassT,1,70
200700041,2007,19,2,LOS ANGELES,2007-05-08,ARCADIA,0,M,A,"(INITIATIVE) Measure A would amend the City of Arcadia General Plan to allow the City's Zoning Code to be amended to restrict automobile sales from occurring on the City Block bounded by Huntington Drive, Santa Anita Avenue and Morlan Place.  It would also deem ""permitted"" as of right certain existing land uses that may not otherwise be permitted or may only be permitted pursuant to a conditional use permit.  If both Measures A and B pass, whichever of the two initiatives receives the most votes prevails.",40,40,Initiative,22,22,Land Use: Zoning,1463,4207,5670,0.2580246913580247,M,2,Fail,0,200700041,1463,4207,5670,0.2580246913580247,2,Fail,40,20
200700042,2007,19,2,LOS ANGELES,2007-05-08,ARCADIA,0,M,B,"Shall an ordinance amending the Arcadia Municipal Code and Redevelopment Plan to (1) eliminate the use of eminent domain for purposes of taking private property for private use, (2) promote economic development and (3) protect existing land uses in the Central Business District Zone, and (4) preserve the rights of private property owners to reasonably and lawfully use and develop their property, be adopted?",70,70,Ordinance,22,22,Land Use: Zoning,4243,1534,5777,0.7344642548035313,M,1,Pass,0,200700042,4243,1534,5777,0.7344642548035313,1,Pass,70,20
200700043,2007,56,2,VENTURA,2007-05-08,SANTA PAULA,0,M,A7,Shall the Initiative amending the Santa Paula General Plan to generally adjust Santa Paula's City Urban Restriction Boundary (CURB) to include the Adams Canyon expansion area be adopted?,40,40,Initiative,22,22,Land Use: Zoning,2719,1724,4443,0.6119738915147422,M,1,Pass,0,200700043,2719,1724,4443,0.6119738915147422,1,Pass,70,20
200700044,2007,21,3,MARIN,2007-05-08,PETALUMA JOINT UNION HIGH,0,M,C,"To preserve funding for important educational programs in grades 7-12, keep school libraries open, maintain music and fine arts programs, maintain reduced class sizes, provide up-to-date computer and technology instruction, and attract and retain qualified and experienced teachers, shall the Petaluma Joint Union High School District continue its existing tax of $50 per parcel without increasing taxes, with an exemption for seniors, and with all money staying in our community to benefit local schools?",3,3,Property Tax,10,10,Education,79,27,106,0.7452830188679245,T,1,PassT,1,200700047,13948,4440,18388,0.7585381770720034,1,PassT,1,10
200700045,2007,41,3,SAN MATEO,2007-05-08,MILLBRAE ELEMENTARY,0,M,R,"With a full tax exemption available to senior citizens, and to ensure that the children of Millbrae receive a quality education and have safe and healthy classrooms, shall the Millbrae Elementary School District be authorized to levy an annual tax of seventy-eight dollars per taxable parcel, limited to five years, to provide funds to reinstate custodians, maintenance personnel, librarians, music instruction, and technology and instructional aides, and support the District’s high quality academic programs?",3,3,Property Tax,10,10,Education,2743,1514,4257,0.6443504815597839,T,2,FailT,0,200700044,2743,1514,4257,0.6443504815597839,2,FailT,1,10
200700046,2007,41,3,SAN MATEO,2007-05-08,PACIFICA ELEMENTARY,0,M,Q,"To implement a community commitment to quality education by attracting and retaining experienced and high quality teaching and support staff, improving teacher training in academic subjects, enhancing library services, and preventing additional cutbacks in instructional programs, shall the Pacifica School District levy a special tax at the rate of $96/year per parcel beginning July 1, 2007, for a period of five years, with an exemption for primary residence available to individuals aged 65 and older?",3,3,Property Tax,10,10,Education,4024,2857,6881,0.5847987211161169,T,2,FailT,0,200700045,4024,2857,6881,0.5847987211161169,2,FailT,1,10
200700047,2007,49,3,SONOMA,2007-05-08,PETALUMA CITY ELEMENTARY,0,M,D,"To preserve funding for important educational programs at elementary schools, keep school libraries open, preserve reading specialists, maintain music and fine arts programs, maintain reduced class size in grades 4-6, provide up-to-date computer and technology instruction, and attract and retain qualified and experienced teachers, shall the Petaluma City Elementary School District continue its existing tax of $75 per parcel without increasing taxes, with an exemption for seniors, and all money staying in our community to benefit local schools?",3,3,Property Tax,10,10,Education,6152,2000,8152,0.7546614327772326,T,1,PassT,0,200700046,6152,2000,8152,0.7546614327772326,1,PassT,1,10
200700048,2007,49,3,SONOMA,2007-05-08,PETALUMA JOINT UNION HIGH,0,M,C,"To preserve funding for important educational programs in grades 7-12, keep school libraries open, maintain music and fine arts programs, maintain reduced class sizes, provide up-to-date computer and technology instruction, and attract and retain qualified and experienced teachers, shall the Petaluma Joint Union High School District continue its existing tax of $50 per parcel without increasing taxes, with an exemption for seniors, and with all money staying in our community to benefit local schools?",3,3,Property Tax,10,10,Education,13869,4413,18282,0.758615031178208,T,1,PassT,1,200700047,13948,4440,18388,0.7585381770720034,1,PassT,1,10
200700049,2007,15,3,KERN,2007-05-22,VINELAND ELEMENTARY,0,M,C,"To improve the quality of education for local students, shall the Vineland School District be authorized to construct a gym for student and community use, improve security fencing around Vineland and Sunset schools for student safety, and upgrade and modernize heating and air conditioning systems at Vineland school by issuing $4.0 million in bonds within legal interest rates with no monies for salaries or administrative costs?",11,11,GO Bond,11,11,Education: Bonds,188,39,227,0.8281938325991189,T,1,PassT,0,200700048,188,39,227,0.8281938325991189,1,PassT,10,10
200700050,2007,27,1,MONTEREY,2007-06-05,MONTEREY,0,M,A,"Shall the citizen-circulated general plan initiative entitled ""Amendment of the Monterey County General Plan, including the North County Land Use Plan"" be adopted?",40,40,Initiative,22,22,Land Use: Zoning,27357,35281,62638,0.43674766116414954,M,2,Fail,0,200700049,27357,35281,62638,0.43674766116414954,2,Fail,70,20
200700051,2007,27,1,MONTEREY,2007-06-05,MONTEREY,0,M,B,"Shall the 2006 County General Plan adopted by the Board of Supervisors on January 3, 2007, by Resolution No. 07-007 be repealed?",70,70,Ordinance,22,22,Land Use: Zoning,28949,32983,61932,0.4674320222179164,M,2,Fail,0,200700050,28949,32983,61932,0.4674320222179164,2,Fail,70,20
200700052,2007,27,1,MONTEREY,2007-06-05,MONTEREY,0,M,C,"Shall the 2006 County General Plan enacted by the Board of Supervisors on January 3, 2007, by Resolution No. 07-007 be adopted by the voters?",70,70,Ordinance,22,22,Land Use: Zoning,27821,33922,61743,0.45059358955671086,M,2,Fail,0,200700051,27821,33922,61743,0.45059358955671086,2,Fail,70,20
200700053,2007,27,1,MONTEREY,2007-06-05,MONTEREY,0,M,D,"Shall Resolution No. 05-305 amending the Monterey County General Plan Goal No. 30 and Policy Nos. 25.1.1, 30.0.3, and 39.2.1; the Greater Salinas Area Plan Land Use Plan (Figure 13), Policy Nos. 26.1.4.1, 39.1.4.1, 40.1.1.1, Part II Chapter V defining commercial land use designations in the Area Plan; and amending certain guidelines in the Rancho San Juan Area of Development Concentration (ADC) Development Guidelines and Principles adopted pursuant to Policy 26.1.4.1, be adopted by the voters?",70,70,Ordinance,22,22,Land Use: Zoning,22128,38646,60774,0.36410307039194395,M,2,Fail,0,200700052,22128,38646,60774,0.36410307039194395,2,Fail,70,20
200700054,2007,7,2,CONTRA COSTA,2007-06-05,CLAYTON,0,M,B,"Shall a new Community Facilities District 2007-1 (Citywide Landscape Maintenance District) be funded to replace the expiring District for a period of ten years to operate and maintain public roadway landscaping, trails system, open space weed abatement and related costs, with an annual levy of a special tax in the initial amount of $196.77 per residential parcel and per non-residential acre or fraction thereof, and with an initial yearly appropriations limit of $850,550?",3,3,Property Tax,105,105,General Services: Maintenance,2445,503,2948,0.8293758480325645,T,1,PassT,0,200700053,2445,503,2948,0.8293758480325645,1,PassT,1,100
200700055,2007,7,2,CONTRA COSTA,2007-06-05,LAFAYETTE,0,M,C,"In order to complete Lafayette’s road and drain reconstruction program to expeditiously bring all public streets to a good quality and continue the maintenance program, shall the City be authorized to collect a parcel tax not to exceed $150 per year per equivalent residential unit, for thirty years, with the City’s all-volunteer Capital Projects Assessment Committee to review expenditures semi-annually to ensure they conform with the purposes of the ballot measure?",3,3,Property Tax,62,62,Transport: Roads,3641,2092,5733,0.6350950636664923,T,2,FailT,0,200700054,3641,2092,5733,0.6350950636664923,2,FailT,1,60
200700056,2007,7,2,CONTRA COSTA,2007-06-05,LAFAYETTE,0,M,D,"If the City is authorized to collect a parcel tax for Lafayette road and drain reconstruction and maintenance, should the City continue its current practice of augmenting funds designated for such purposes by appropriating at least $1 million annually from the General Fund for the road and drain maintenance program so that the program remains a high priority?",3,3,Property Tax,101,101,General Services: Flood Control/Drainage,3980,1594,5574,0.7140294223179046,M,1,Pass,0,200700055,3980,1594,5574,0.7140294223179046,1,Pass,1,100
