RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,CSD,PLACE,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,Num_Inc,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,RVOTES,ELECTED,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,indivtotal_votes,total_writein,multitotal_votes,newtotvotes,Rindivto,newelected
200700011,200700003,9,1,EL DORADO,2007,2007-11-06,1,FALLEN LEAF LAKE CSD,"DIRECTOR, FALLEN LEAF LAKE CSD",4,CSD/CSA DIRECTOR,,Full,3,Thomas,Terri L.,Ecologist,N,2,6,103,0,385,385,0.2675324675324675,1,1,,0,200700003,200700011,0,103,0,385,385,1,1
200700012,200700004,9,1,EL DORADO,2007,2007-11-06,1,HILLWOOD CSD,"DIRECTOR, HILLWOOD CSD",4,CSD/CSA DIRECTOR,,Short,1,Axtell,Sam,Property Manager,N,2,3,65,0,131,131,0.4961832061068702,1,1,1.0,0,200700004,200700012,0,65,0,131,131,1,1
200700013,200700004,9,1,EL DORADO,2007,2007-11-06,1,HILLWOOD CSD,"DIRECTOR, HILLWOOD CSD",4,CSD/CSA DIRECTOR,,Short,1,Egly,Lisa,Executive Assistant,N,2,3,17,0,131,131,0.1297709923664122,3,2,,0,200700004,200700013,0,17,0,131,131,3,2
200700014,200700004,9,1,EL DORADO,2007,2007-11-06,1,HILLWOOD CSD,"DIRECTOR, HILLWOOD CSD",4,CSD/CSA DIRECTOR,,Short,1,George,Jim,Retired,N,2,3,49,0,131,131,0.37404580152671757,2,2,1.0,0,200700004,200700014,0,49,0,131,131,2,2
200700015,200700005,9,1,EL DORADO,2007,2007-11-06,1,MARBLE MOUNTAIN CSD,"DIRECTOR, MARBLE MOUNTAIN CSD",4,CSD/CSA DIRECTOR,,Full,3,Accettura,Joe,Businessman,N,2,4,19,0,191,191,0.09947643979057591,4,2,,0,200700005,200700015,0,19,0,191,191,4,2
200700016,200700005,9,1,EL DORADO,2007,2007-11-06,1,MARBLE MOUNTAIN CSD,"DIRECTOR, MARBLE MOUNTAIN CSD",4,CSD/CSA DIRECTOR,,Full,3,Bartel,Blake,Business Owner/Broker,N,2,4,59,0,191,191,0.3089005235602094,2,1,,0,200700005,200700016,0,59,0,191,191,2,1
200700017,200700005,9,1,EL DORADO,2007,2007-11-06,1,MARBLE MOUNTAIN CSD,"DIRECTOR, MARBLE MOUNTAIN CSD",4,CSD/CSA DIRECTOR,,Full,3,Bergman,Mattias V.,Business Owner,N,2,4,65,0,191,191,0.3403141361256545,1,1,,0,200700005,200700017,0,65,0,191,191,1,1
200700018,200700005,9,1,EL DORADO,2007,2007-11-06,1,MARBLE MOUNTAIN CSD,"DIRECTOR, MARBLE MOUNTAIN CSD",4,CSD/CSA DIRECTOR,,Full,3,Peel,Jeff,Construction Manager,N,2,4,48,0,191,191,0.2513089005235602,3,1,,0,200700005,200700018,0,48,0,191,191,3,1
200700019,200700006,9,1,EL DORADO,2007,2007-11-06,1,MORTARA CIRCLE CSD-R,"DIRECTOR, MORTARA CIRCLE CSD-R",4,CSD/CSA DIRECTOR,1,Short,1,Alger,Judy,Retired,N,2,1,31,0,31,31,1.0,1,1,,0,200700006,200700019,0,31,0,31,31,1,1
200700020,200700007,9,1,EL DORADO,2007,2007-11-06,1,MORTARA CIRCLE CSD-R,"DIRECTOR, MORTARA CIRCLE CSD-R",4,CSD/CSA DIRECTOR,2,Short,1,Capone,Frank G.,Retired Business Owner,N,2,1,32,0,32,32,1.0,1,1,,0,200700007,200700020,0,32,0,32,32,1,1
200700021,200700008,9,1,EL DORADO,2007,2007-11-06,1,MORTARA CIRCLE CSD-R,"DIRECTOR, MORTARA CIRCLE CSD-R",4,CSD/CSA DIRECTOR,3,Short,1,Merten,Judy,Account Facilitator,N,2,1,27,0,27,27,1.0,1,1,,0,200700008,200700021,0,27,0,27,27,1,1
200700022,200700009,10,1,FRESNO,2007,2007-11-06,1,CARUTHERS CSD,"DIRECTOR, CARUTHERS CSD",4,CSD/CSA DIRECTOR,,Full,2,Brittsan,Loaland,Appointed Incumbent,N,2,3,57,1,186,187,0.3048128342245989,2,1,,0,200700009,200700022,0,57,1,186,187,2,1
200700023,200700009,10,1,FRESNO,2007,2007-11-06,1,CARUTHERS CSD,"DIRECTOR, CARUTHERS CSD",4,CSD/CSA DIRECTOR,,Full,2,"De La Rosa, Jr.",Adan,Correctional Officer,N,2,3,48,1,186,187,0.25668449197860965,3,2,,0,200700009,200700023,0,48,1,186,187,3,2
200700024,200700009,10,1,FRESNO,2007,2007-11-06,1,CARUTHERS CSD,"DIRECTOR, CARUTHERS CSD",4,CSD/CSA DIRECTOR,,Full,2,Willis,Jerry L.,Appointed Incumbent,N,2,3,81,1,186,187,0.43315508021390375,1,1,,0,200700009,200700024,0,81,1,186,187,1,1
200700025,200700010,10,1,FRESNO,2007,2007-11-06,1,CARUTHERS CSD,"DIRECTOR, CARUTHERS CSD",4,CSD/CSA DIRECTOR,,Short,1,Conger,Sumer,Medical Receptionist,N,2,3,33,1,110,111,0.2972972972972973,2,2,,0,200700010,200700025,0,33,1,110,111,2,2
200700026,200700010,10,1,FRESNO,2007,2007-11-06,1,CARUTHERS CSD,"DIRECTOR, CARUTHERS CSD",4,CSD/CSA DIRECTOR,,Short,1,Helm,Rick,Appointed Incumbent,N,2,3,68,1,110,111,0.6126126126126126,1,1,,0,200700010,200700026,0,68,1,110,111,1,1
200700027,200700010,10,1,FRESNO,2007,2007-11-06,1,CARUTHERS CSD,"DIRECTOR, CARUTHERS CSD",4,CSD/CSA DIRECTOR,,Short,1,Miller,Dwight M.,Educator,N,2,3,9,1,110,111,0.08108108108108109,3,2,,0,200700010,200700027,0,9,1,110,111,3,2
200700028,200700011,10,1,FRESNO,2007,2007-11-06,1,LANARE CSD,"DIRECTOR, LANARE CSD",4,CSD/CSA DIRECTOR,,Short,1,Lewis,Minnie Lee,Retired,N,2,2,0,2,16,18,0.0,2,2,,0,200700011,200700028,0,0,2,16,18,2,2
200700029,200700011,10,1,FRESNO,2007,2007-11-06,1,LANARE CSD,"DIRECTOR, LANARE CSD",4,CSD/CSA DIRECTOR,,Short,1,Reyes,Jessie Borboa,Homemaker,N,2,2,16,2,16,18,0.8888888888888888,1,1,,0,200700011,200700029,0,16,2,16,18,1,1
200700030,200700012,11,1,GLENN,2007,2007-11-06,1,NORTHEAST WILLOWS CSD,"DIRECTOR, NORTHEAST WILLOWS CS",4,CSD/CSA DIRECTOR,,Full,3,Asbury,Denise C.,Incumbent,Y,1,6,26,0,311,311,0.08360128617363344,5,2,,0,200700012,200700030,0,26,0,311,311,5,2
200700031,200700012,11,1,GLENN,2007,2007-11-06,1,NORTHEAST WILLOWS CSD,"DIRECTOR, NORTHEAST WILLOWS CS",4,CSD/CSA DIRECTOR,,Full,3,Asbury,Timothy C.,Incumbent,Y,1,6,26,0,311,311,0.08360128617363344,5,2,,0,200700012,200700031,0,26,0,311,311,5,2
200700032,200700012,11,1,GLENN,2007,2007-11-06,1,NORTHEAST WILLOWS CSD,"DIRECTOR, NORTHEAST WILLOWS CS",4,CSD/CSA DIRECTOR,,Full,3,Bernard,Norman E.,Retired,N,2,6,63,0,311,311,0.20257234726688103,3,1,,0,200700012,200700032,0,63,0,311,311,3,1
200700033,200700012,11,1,GLENN,2007,2007-11-06,1,NORTHEAST WILLOWS CSD,"DIRECTOR, NORTHEAST WILLOWS CS",4,CSD/CSA DIRECTOR,,Full,3,Berry,John L.,Property Investor,N,2,6,48,0,311,311,0.15434083601286175,4,2,,0,200700012,200700033,0,48,0,311,311,4,2
200700034,200700012,11,1,GLENN,2007,2007-11-06,1,NORTHEAST WILLOWS CSD,"DIRECTOR, NORTHEAST WILLOWS CS",4,CSD/CSA DIRECTOR,,Full,3,Crabtree,Ray E.,No ballot designation,N,2,6,81,0,311,311,0.2604501607717042,1,1,,0,200700012,200700034,0,81,0,311,311,1,1
200700035,200700012,11,1,GLENN,2007,2007-11-06,1,NORTHEAST WILLOWS CSD,"DIRECTOR, NORTHEAST WILLOWS CS",4,CSD/CSA DIRECTOR,,Full,3,Weinrich,Neisha,Business Owner,Y,1,6,67,0,311,311,0.21543408360128619,2,1,,0,200700012,200700035,0,67,0,311,311,2,1
200700036,200700013,12,1,HUMBOLDT,2007,2007-11-06,1,FIELDBROOK GLENDALE,"DIRECTOR, FIELDBROOK GLENDALE",4,CSD/CSA DIRECTOR,,Full,2,Carey,Andre,Self Employed,N,2,4,167,2,715,717,0.23291492329149233,3,2,,0,200700013,200700036,0,167,2,715,717,3,2
200700037,200700013,12,1,HUMBOLDT,2007,2007-11-06,1,FIELDBROOK GLENDALE,"DIRECTOR, FIELDBROOK GLENDALE",4,CSD/CSA DIRECTOR,,Full,2,Crowell,James,Incumbent,Y,1,4,169,2,715,717,0.23570432357043236,2,1,,0,200700013,200700037,0,169,2,715,717,2,1
200700038,200700013,12,1,HUMBOLDT,2007,2007-11-06,1,FIELDBROOK GLENDALE,"DIRECTOR, FIELDBROOK GLENDALE",4,CSD/CSA DIRECTOR,,Full,2,Grissom,Richard L.,Incumbent,Y,1,4,244,2,715,717,0.3403068340306834,1,1,,0,200700013,200700038,0,244,2,715,717,1,1
200700039,200700013,12,1,HUMBOLDT,2007,2007-11-06,1,FIELDBROOK GLENDALE,"DIRECTOR, FIELDBROOK GLENDALE",4,CSD/CSA DIRECTOR,,Full,2,Lindsey,Jeff,Forest Planner,N,2,4,135,2,715,717,0.18828451882845187,4,2,,0,200700013,200700039,0,135,2,715,717,4,2
200700040,200700014,12,1,HUMBOLDT,2007,2007-11-06,1,MANILA CSD,"DIRECTOR, MANILA CSD",4,CSD/CSA DIRECTOR,,Full,2,Dellas,Joy,Artist/Parent/Bookkeeper,N,2,4,140,1,470,471,0.29723991507430997,2,1,,0,200700014,200700040,0,140,1,470,471,2,1
200700041,200700014,12,1,HUMBOLDT,2007,2007-11-06,1,MANILA CSD,"DIRECTOR, MANILA CSD",4,CSD/CSA DIRECTOR,,Full,2,Dengler,Dendra,Incumbent,Y,1,4,78,1,470,471,0.16560509554140126,4,2,,0,200700014,200700041,0,78,1,470,471,4,2
200700042,200700014,12,1,HUMBOLDT,2007,2007-11-06,1,MANILA CSD,"DIRECTOR, MANILA CSD",4,CSD/CSA DIRECTOR,,Full,2,Glass,Violet,Incumbent,Y,1,4,86,1,470,471,0.18259023354564755,3,2,,0,200700014,200700042,0,86,1,470,471,3,2
200700043,200700014,12,1,HUMBOLDT,2007,2007-11-06,1,MANILA CSD,"DIRECTOR, MANILA CSD",4,CSD/CSA DIRECTOR,,Full,2,Ihara,Dan,Economics Instructor,N,2,4,166,1,470,471,0.3524416135881104,1,1,,0,200700014,200700043,0,166,1,470,471,1,1
200700044,200700015,12,1,HUMBOLDT,2007,2007-11-06,1,MANILA CSD,"DIRECTOR, MANILA CSD",4,CSD/CSA DIRECTOR,,Short,2,Fennell,Michael W.,Home Builder,N,2,5,138,0,465,465,0.2967741935483871,1,1,,0,200700015,200700044,0,138,0,465,465,1,1
200700045,200700015,12,1,HUMBOLDT,2007,2007-11-06,1,MANILA CSD,"DIRECTOR, MANILA CSD",4,CSD/CSA DIRECTOR,,Short,2,Lima,Shelley,Child/Family Services,N,2,5,116,0,465,465,0.24946236559139784,2,1,,0,200700015,200700045,0,116,0,465,465,2,1
200700046,200700015,12,1,HUMBOLDT,2007,2007-11-06,1,MANILA CSD,"DIRECTOR, MANILA CSD",4,CSD/CSA DIRECTOR,,Short,2,Opalach,Susan,Homemaker/Parent,N,2,5,72,0,465,465,0.15483870967741936,4,2,,0,200700015,200700046,0,72,0,465,465,4,2
200700047,200700015,12,1,HUMBOLDT,2007,2007-11-06,1,MANILA CSD,"DIRECTOR, MANILA CSD",4,CSD/CSA DIRECTOR,,Short,2,Rose,Robert,Retired,N,2,5,59,0,465,465,0.12688172043010754,5,2,,0,200700015,200700047,0,59,0,465,465,5,2
200700048,200700015,12,1,HUMBOLDT,2007,2007-11-06,1,MANILA CSD,"DIRECTOR, MANILA CSD",4,CSD/CSA DIRECTOR,,Short,2,Weaver,Wilathi,Appointed Incumbent,N,2,5,80,0,465,465,0.17204301075268819,3,2,,0,200700015,200700048,0,80,0,465,465,3,2
200700049,200700016,12,1,HUMBOLDT,2007,2007-11-06,1,MCKINLEYVILLE CSD,"DIRECTOR, MCKINLEYVILLE CSD",4,CSD/CSA DIRECTOR,,Full,2,Coffman,Ron,Appointed Incumbent,N,2,6,646,11,5040,5051,0.12789546624430806,4,2,,0,200700016,200700049,0,646,11,5040,5051,4,2
200700050,200700016,12,1,HUMBOLDT,2007,2007-11-06,1,MCKINLEYVILLE CSD,"DIRECTOR, MCKINLEYVILLE CSD",4,CSD/CSA DIRECTOR,,Full,2,Corbett,John W.,Incumbent,Y,1,6,1586,11,5040,5051,0.3139972282716294,1,1,,0,200700016,200700050,0,1586,11,5040,5051,1,1
200700051,200700016,12,1,HUMBOLDT,2007,2007-11-06,1,MCKINLEYVILLE CSD,"DIRECTOR, MCKINLEYVILLE CSD",4,CSD/CSA DIRECTOR,,Full,2,Edwards,Helen,Certified Public Accountant,N,2,6,1225,11,5040,5051,0.24252623242922194,2,1,,0,200700016,200700051,0,1225,11,5040,5051,2,1
200700052,200700016,12,1,HUMBOLDT,2007,2007-11-06,1,MCKINLEYVILLE CSD,"DIRECTOR, MCKINLEYVILLE CSD",4,CSD/CSA DIRECTOR,,Full,2,Floreen,Adrienne Helen,Student,N,2,6,290,11,5040,5051,0.05741437339140764,5,2,,0,200700016,200700052,0,290,11,5040,5051,5,2
200700053,200700016,12,1,HUMBOLDT,2007,2007-11-06,1,MCKINLEYVILLE CSD,"DIRECTOR, MCKINLEYVILLE CSD",4,CSD/CSA DIRECTOR,,Full,2,Mayo,Dennis,Rancher/Horse Trainer,N,2,6,1036,11,5040,5051,0.20510789942585628,3,2,,0,200700016,200700053,0,1036,11,5040,5051,3,2
200700054,200700016,12,1,HUMBOLDT,2007,2007-11-06,1,MCKINLEYVILLE CSD,"DIRECTOR, MCKINLEYVILLE CSD",4,CSD/CSA DIRECTOR,,Full,2,Pierce,Daniel,Historian/Machinist/Writer,N,2,6,257,11,5040,5051,0.05088101366066126,6,2,,0,200700016,200700054,0,257,11,5040,5051,6,2
200700055,200700017,12,1,HUMBOLDT,2007,2007-11-06,1,WILLOW CREEK CSD,"DIRECTOR, WILLOW CREEK CSD",4,CSD/CSA DIRECTOR,,Full,3,Duggan,Edgar,Retired,N,2,5,120,6,860,866,0.13856812933025403,5,2,,0,200700017,200700055,0,120,6,860,866,5,2
200700056,200700017,12,1,HUMBOLDT,2007,2007-11-06,1,WILLOW CREEK CSD,"DIRECTOR, WILLOW CREEK CSD",4,CSD/CSA DIRECTOR,,Full,3,Gower,Judy,Incumbent,Y,1,5,195,6,860,866,0.2251732101616628,3,1,,0,200700017,200700056,0,195,6,860,866,3,1
200700057,200700017,12,1,HUMBOLDT,2007,2007-11-06,1,WILLOW CREEK CSD,"DIRECTOR, WILLOW CREEK CSD",4,CSD/CSA DIRECTOR,,Full,3,Nelson,Bruce,Winery Owner,N,2,5,220,6,860,866,0.2540415704387991,1,1,,0,200700017,200700057,0,220,6,860,866,1,1
200700058,200700017,12,1,HUMBOLDT,2007,2007-11-06,1,WILLOW CREEK CSD,"DIRECTOR, WILLOW CREEK CSD",4,CSD/CSA DIRECTOR,,Full,3,O'Gorman,Tom,Farmer,Y,1,5,202,6,860,866,0.23325635103926096,2,1,,0,200700017,200700058,0,202,6,860,866,2,1
200700059,200700017,12,1,HUMBOLDT,2007,2007-11-06,1,WILLOW CREEK CSD,"DIRECTOR, WILLOW CREEK CSD",4,CSD/CSA DIRECTOR,,Full,3,Stockwell,Charis,No ballot designation,N,2,5,123,6,860,866,0.1420323325635104,4,2,,0,200700017,200700059,0,123,6,860,866,4,2
200700060,200700018,13,1,IMPERIAL,2007,2007-11-06,1,SALTON CSD,"DIRECTOR, SALTON CSD",4,CSD/CSA DIRECTOR,,Full,2,Barrett,Torri,Website Developer Publisher,N,2,9,30,2,500,502,0.05976095617529881,8,2,,0,200700018,200700060,0,30,2,500,502,8,2
200700061,200700018,13,1,IMPERIAL,2007,2007-11-06,1,SALTON CSD,"DIRECTOR, SALTON CSD",4,CSD/CSA DIRECTOR,,Full,2,Butler,Bob,Incumbent,Y,1,9,94,2,500,502,0.18725099601593626,1,1,,0,200700018,200700061,0,94,2,500,502,1,1
200700062,200700018,13,1,IMPERIAL,2007,2007-11-06,1,SALTON CSD,"DIRECTOR, SALTON CSD",4,CSD/CSA DIRECTOR,,Full,2,Fricke,"Robert ""Uncle Bob""",Businessman,N,2,9,42,2,500,502,0.08366533864541832,6,2,,0,200700018,200700062,0,42,2,500,502,6,2
200700063,200700018,13,1,IMPERIAL,2007,2007-11-06,1,SALTON CSD,"DIRECTOR, SALTON CSD",4,CSD/CSA DIRECTOR,,Full,2,Kariotis,John,Community Volunteer,N,2,9,23,2,500,502,0.045816733067729085,9,2,,0,200700018,200700063,0,23,2,500,502,9,2
200700064,200700018,13,1,IMPERIAL,2007,2007-11-06,1,SALTON CSD,"DIRECTOR, SALTON CSD",4,CSD/CSA DIRECTOR,,Full,2,Kent,Frank A.,Retired,N,2,9,50,2,500,502,0.099601593625498,5,2,,0,200700018,200700064,0,50,2,500,502,5,2
200700065,200700018,13,1,IMPERIAL,2007,2007-11-06,1,SALTON CSD,"DIRECTOR, SALTON CSD",4,CSD/CSA DIRECTOR,,Full,2,Medders,Jerry D.,Teacher,N,2,9,68,2,500,502,0.13545816733067728,3,2,,0,200700018,200700065,0,68,2,500,502,3,2
200700066,200700018,13,1,IMPERIAL,2007,2007-11-06,1,SALTON CSD,"DIRECTOR, SALTON CSD",4,CSD/CSA DIRECTOR,,Full,2,Neal,Darryel F.,Athletic Coach,N,2,9,68,2,500,502,0.13545816733067728,3,2,,0,200700018,200700066,0,68,2,500,502,3,2
200700067,200700018,13,1,IMPERIAL,2007,2007-11-06,1,SALTON CSD,"DIRECTOR, SALTON CSD",4,CSD/CSA DIRECTOR,,Full,2,Palmer,Shirley Lee,Incumbent,Y,1,9,89,2,500,502,0.17729083665338646,2,1,,0,200700018,200700067,0,89,2,500,502,2,1
200700068,200700018,13,1,IMPERIAL,2007,2007-11-06,1,SALTON CSD,"DIRECTOR, SALTON CSD",4,CSD/CSA DIRECTOR,,Full,2,Silverstone,Herschel Wm.,Civil Engineer,N,2,9,36,2,500,502,0.07171314741035857,7,2,,0,200700018,200700068,0,36,2,500,502,7,2
200700069,200700019,17,1,LAKE,2007,2007-11-06,1,ANDERSON SPRINGS CSD,"DIRECTOR, ANDERSON SPRINGS CSD",4,CSD/CSA DIRECTOR,,Full,2,Falduto,Penelope D.,Appointed Incumbent,N,2,3,42,0,99,99,0.42424242424242425,2,1,,0,200700019,200700069,0,42,0,99,99,2,1
200700070,200700019,17,1,LAKE,2007,2007-11-06,1,ANDERSON SPRINGS CSD,"DIRECTOR, ANDERSON SPRINGS CSD",4,CSD/CSA DIRECTOR,,Full,2,Moulton,Beatrice A.,Retired Law Professor,N,2,3,46,0,99,99,0.46464646464646464,1,1,,0,200700019,200700070,0,46,0,99,99,1,1
200700071,200700019,17,1,LAKE,2007,2007-11-06,1,ANDERSON SPRINGS CSD,"DIRECTOR, ANDERSON SPRINGS CSD",4,CSD/CSA DIRECTOR,,Full,2,Wood,Daniel L.,Custodian,N,2,3,11,0,99,99,0.1111111111111111,3,2,,0,200700019,200700071,0,11,0,99,99,3,2
200700072,200700020,21,1,MARIN,2007,2007-11-06,1,BEL MARIN KEYS CSD,"DIRECTOR, BEL MARIN KEYS CSD",4,CSD/CSA DIRECTOR,,Full,3,Chase,Darrick T.,Attorney,N,2,5,328,1,1186,1187,0.2763268744734625,1,1,,0,200700020,200700072,0,328,1,1186,1187,1,1
200700073,200700020,21,1,MARIN,2007,2007-11-06,1,BEL MARIN KEYS CSD,"DIRECTOR, BEL MARIN KEYS CSD",4,CSD/CSA DIRECTOR,,Full,3,Ganas,Ernest Peter S.,Retired,N,2,5,265,1,1186,1187,0.22325189553496208,3,1,,0,200700020,200700073,0,265,1,1186,1187,3,1
200700074,200700020,21,1,MARIN,2007,2007-11-06,1,BEL MARIN KEYS CSD,"DIRECTOR, BEL MARIN KEYS CSD",4,CSD/CSA DIRECTOR,,Full,3,Leidy,Susan M.,Retired Administrator,N,2,5,316,1,1186,1187,0.2662173546756529,2,1,,0,200700020,200700074,0,316,1,1186,1187,2,1
200700075,200700020,21,1,MARIN,2007,2007-11-06,1,BEL MARIN KEYS CSD,"DIRECTOR, BEL MARIN KEYS CSD",4,CSD/CSA DIRECTOR,,Full,3,McNear,Andrew Edward,Real Estate Developer,N,2,5,196,1,1186,1187,0.16512215669755687,4,2,,0,200700020,200700075,0,196,1,1186,1187,4,2
200700076,200700020,21,1,MARIN,2007,2007-11-06,1,BEL MARIN KEYS CSD,"DIRECTOR, BEL MARIN KEYS CSD",4,CSD/CSA DIRECTOR,,Full,3,Webb,Dennis,General Contractor,N,2,5,81,1,1186,1187,0.06823925863521482,5,2,,0,200700020,200700076,0,81,1,1186,1187,5,2
200700077,200700021,21,1,MARIN,2007,2007-11-06,1,TAMALPAIS CSD,"DIRECTOR, TAMALPAIS CSD",4,CSD/CSA DIRECTOR,,Full,3,Bartschat,Steffen John,Incumbent,Y,1,4,817,9,2500,2509,0.32562774013551216,1,1,,0,200700021,200700077,0,817,9,2500,2509,1,1
200700078,200700021,21,1,MARIN,2007,2007-11-06,1,TAMALPAIS CSD,"DIRECTOR, TAMALPAIS CSD",4,CSD/CSA DIRECTOR,,Full,3,Johnson,Linda,Incumbent,Y,1,4,778,9,2500,2509,0.31008369868473495,2,1,,0,200700021,200700078,0,778,9,2500,2509,2,1
200700079,200700021,21,1,MARIN,2007,2007-11-06,1,TAMALPAIS CSD,"DIRECTOR, TAMALPAIS CSD",4,CSD/CSA DIRECTOR,,Full,3,Smith,Clayton,No ballot designation,N,2,4,407,9,2500,2509,0.16221602231964927,4,2,,0,200700021,200700079,0,407,9,2500,2509,4,2
200700080,200700021,21,1,MARIN,2007,2007-11-06,1,TAMALPAIS CSD,"DIRECTOR, TAMALPAIS CSD",4,CSD/CSA DIRECTOR,,Full,3,Stagg,Gretchen F. N.,Bookkeeper,N,2,4,498,9,2500,2509,0.19848545237146273,3,1,,0,200700021,200700080,0,498,9,2500,2509,3,1
200700081,200700022,23,1,MENDOCINO,2007,2007-04-03,0,MENDOCINO,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Faulder,Keith,Assistant District Attorney,N,2,3,8348,0,20713,20713,0.4030319123255926,2,2,1.0,0,200700022,200700081,0,8348,0,20713,20713,2,2
200700082,200700022,23,1,MENDOCINO,2007,2007-04-03,0,MENDOCINO,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Lintott,Meredith,Attorney/Businessperson/Parent,N,2,3,9567,0,20713,20713,0.4618838410659972,1,1,1.0,0,200700022,200700082,0,9567,0,20713,20713,1,1
200700083,200700022,23,1,MENDOCINO,2007,2007-04-03,0,MENDOCINO,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Schlosser,Bert,Trial Attorney,N,2,3,2798,0,20713,20713,0.13508424660841017,3,2,,0,200700022,200700083,0,2798,0,20713,20713,3,2
200700084,200700023,23,1,MENDOCINO,2007,2007-11-06,1,COVELO CSD,COVELO CSD,4,CSD/CSA DIRECTOR,,Full,2,Daughton,Madeline Wade,Appointed Incumbent,N,2,3,16,0,73,73,0.2191780821917808,3,2,,0,200700023,200700084,0,16,0,73,73,3,2
200700085,200700023,23,1,MENDOCINO,2007,2007-11-06,1,COVELO CSD,COVELO CSD,4,CSD/CSA DIRECTOR,,Full,2,Littlehales,Crispin,Writer,N,2,3,21,0,73,73,0.2876712328767123,2,1,,0,200700023,200700085,0,21,0,73,73,2,1
