RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,CSD,PLACE,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,Num_Inc,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,RVOTES,ELECTED,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,indivtotal_votes,total_writein,multitotal_votes,newtotvotes,Rindivto,newelected
199800014,199800010,2,1,ALPINE,1998,1998-06-02,0,ALPINE,ASSESSOR,5,OTHER COUNTY OFFICE,,Full,1,Peets,David S.,Incumbent,Y,1,2,309,0,536,536,0.5764925373134329,1,1,,0,199800010,199800014,0,309,0,536,536,1,1
199800015,199800010,2,1,ALPINE,1998,1998-06-02,0,ALPINE,ASSESSOR,5,OTHER COUNTY OFFICE,,Full,1,Weigel,Richard A.,Civil Engineer,N,2,2,227,0,536,536,0.42350746268656714,2,2,1.0,0,199800010,199800015,0,227,0,536,536,2,2
199800016,199800011,2,1,ALPINE,1998,1998-06-02,0,ALPINE,AUDITOR,5,OTHER COUNTY OFFICE,,Full,1,McKenzie,Marilyn,Incumbent,Y,1,1,413,0,413,413,1.0,1,1,,0,199800011,199800016,0,413,0,413,413,1,1
199800017,199800012,2,1,ALPINE,1998,1998-06-02,0,ALPINE,CLERK,5,OTHER COUNTY OFFICE,,Full,1,Jones,Barbara K.,Incumbent,Y,1,1,484,0,484,484,1.0,1,1,,0,199800012,199800017,0,484,0,484,484,1,1
199800018,199800013,2,1,ALPINE,1998,1998-06-02,0,ALPINE,SHERIFF-CORONER,5,OTHER COUNTY OFFICE,,Full,1,Veatch,"Henry ""Skip""",Incumbent,Y,1,1,432,0,432,432,1.0,1,1,,0,199800013,199800018,0,432,0,432,432,1,1
199800019,199800014,2,1,ALPINE,1998,1998-06-02,0,ALPINE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Jardine,Donald M.,Incumbent,Y,1,2,110,0,165,165,0.6666666666666666,1,1,,0,199800014,199800019,0,110,0,165,165,1,1
199800020,199800014,2,1,ALPINE,1998,1998-06-02,0,ALPINE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Rudden,"R. H. ""Bob""",Merchant,N,2,2,55,0,165,165,0.3333333333333333,2,2,,0,199800014,199800020,0,55,0,165,165,2,2
199800021,199800015,2,1,ALPINE,1998,1998-06-02,0,ALPINE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Ward,Thomas E.,Deputy Sheriff,N,2,1,99,0,99,99,1.0,1,1,,0,199800015,199800021,0,99,0,99,99,1,1
199800022,199800016,2,1,ALPINE,1998,1998-06-02,0,ALPINE,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Turner,L. Alan,Appointed Incumbent,Y,1,1,442,0,442,442,1.0,1,1,,0,199800016,199800022,0,442,0,442,442,1,1
199800023,199800017,2,1,ALPINE,1998,1998-06-02,0,ALPINE,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY OFFICE,,Full,1,Parsons,James W.,Incumbent,Y,1,1,370,0,370,370,1.0,1,1,,0,199800017,199800023,0,370,0,370,370,1,1
199800024,199800018,2,1,ALPINE,1998,1998-06-02,0,ALPINE,TREASURER,5,OTHER COUNTY OFFICE,,Full,1,Chavez,Cami M.,Account Clerk,N,2,3,106,0,544,544,0.1948529411764706,3,2,,0,199800018,199800024,0,106,0,544,544,3,2
199800025,199800018,2,1,ALPINE,1998,1998-06-02,0,ALPINE,TREASURER,5,OTHER COUNTY OFFICE,,Full,1,Lear,Jeanne P.,Special Programs Administrator,N,2,3,237,0,544,544,0.43566176470588236,1,3,1.0,1,199800018,199800025,0,237,0,544,544,1,3
199800026,199800018,2,1,ALPINE,1998,1998-06-02,0,ALPINE,TREASURER,5,OTHER COUNTY OFFICE,,Full,1,McElroy,Carol R.,County Deputy Auditor,N,2,3,201,0,544,544,0.3694852941176471,2,3,1.0,1,199800018,199800026,0,201,0,544,544,2,3
199800027,199800019,2,1,ALPINE,1998,1998-11-03,0,ALPINE,TREASURER,5,OTHER COUNTY OFFICE,,Full,1,Lear,Jeanne P.,Special Programs Administrator,N,2,2,257,0,567,567,0.4532627865961199,2,2,,0,199800019,199800027,0,257,0,567,567,2,2
199800028,199800019,2,1,ALPINE,1998,1998-11-03,0,ALPINE,TREASURER,5,OTHER COUNTY OFFICE,,Full,1,McElroy,Carol R.,County Deputy Auditor,N,2,2,310,0,567,567,0.54673721340388,1,1,,0,199800019,199800028,0,310,0,567,567,1,1
199800029,199800020,3,1,AMADOR,1998,1998-06-02,0,AMADOR,ASSESSOR,5,OTHER COUNTY OFFICE,,Full,1,Olivarria,Raymond,Amador County Assessor,Y,1,1,9472,86,9472,9558,0.9910023017367651,1,1,,0,199800020,199800029,0,9472,86,9472,9558,1,1
199800030,199800021,3,1,AMADOR,1998,1998-06-02,0,AMADOR,AUDITOR,5,OTHER COUNTY OFFICE,,Full,1,Kirkpatrick,John L.,Amador County Auditor,Y,1,1,9265,50,9265,9315,0.9946323134728932,1,1,,0,199800021,199800030,0,9265,50,9265,9315,1,1
199800031,199800022,3,1,AMADOR,1998,1998-06-02,0,AMADOR,CLERK RECORDER,5,OTHER COUNTY OFFICE,,Full,1,Hampton,Marvin,Businessman,N,2,2,2927,14,10763,10777,0.27159691936531505,2,2,,0,199800022,199800031,0,2927,14,10763,10777,2,2
199800032,199800022,3,1,AMADOR,1998,1998-06-02,0,AMADOR,CLERK RECORDER,5,OTHER COUNTY OFFICE,,Full,1,Johnson,Sheldon D.,Amador County Clerk/Recorder,Y,1,2,7836,14,10763,10777,0.7271040178157187,1,1,,0,199800022,199800032,0,7836,14,10763,10777,1,1
199800033,199800023,3,1,AMADOR,1998,1998-06-02,0,AMADOR,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Clinkenbeard,Roger,Energy Plant Operator,N,2,2,752,7,2268,2275,0.33054945054945056,2,2,,0,199800023,199800033,0,752,7,2268,2275,2,2
199800034,199800023,3,1,AMADOR,1998,1998-06-02,0,AMADOR,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Vinson,Richard P.,Amador County Supervisor/District 3,Y,1,2,1516,7,2268,2275,0.6663736263736264,1,1,,0,199800023,199800034,0,1516,7,2268,2275,1,1
199800035,199800024,3,1,AMADOR,1998,1998-06-02,0,AMADOR,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Biagi,Mario,Appointed Amador County Supervisor/District 5,Y,1,3,1351,13,2338,2351,0.5746490854955338,1,1,,0,199800024,199800035,0,1351,13,2338,2351,1,1
199800036,199800024,3,1,AMADOR,1998,1998-06-02,0,AMADOR,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Lyman,Gregory B.,Hydroelectric Supervisor,N,2,3,734,13,2338,2351,0.3122075712462782,2,2,,0,199800024,199800036,0,734,13,2338,2351,2,2
199800037,199800024,3,1,AMADOR,1998,1998-06-02,0,AMADOR,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Newell,Robert M.,Carpenter/Window screen Maker,N,2,3,253,13,2338,2351,0.10761378136962994,3,2,,0,199800024,199800037,0,253,13,2338,2351,3,2
199800038,199800025,3,1,AMADOR,1998,1998-06-02,0,AMADOR,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Reynolds,Guy,Lawyer,N,2,3,2299,15,10826,10841,0.21206530762844755,3,2,,0,199800025,199800038,0,2299,15,10826,10841,3,2
199800039,199800025,3,1,AMADOR,1998,1998-06-02,0,AMADOR,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Riebe,Todd D.,Attorney at Law,N,2,3,3818,15,10826,10841,0.3521815330689051,2,3,1.0,1,199800025,199800039,0,3818,15,10826,10841,2,3
199800040,199800025,3,1,AMADOR,1998,1998-06-02,0,AMADOR,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Sides,Jimmie L.,Deputy District Attorney,N,2,3,4709,15,10826,10841,0.4343695231067245,1,3,1.0,1,199800025,199800040,0,4709,15,10826,10841,1,3
199800041,199800026,3,1,AMADOR,1998,1998-06-02,0,AMADOR,SHERIFF,5,OTHER COUNTY OFFICE,,Full,1,Prizmich,Mike,Sheriff/Coroner,Y,1,1,9731,115,9731,9846,0.9883201300020312,1,1,,0,199800026,199800041,0,9731,115,9731,9846,1,1
199800042,199800027,3,1,AMADOR,1998,1998-06-02,0,AMADOR,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY OFFICE,,Full,1,Wheeler,David R.,Educator,N,2,1,8820,128,8820,8948,0.9856951274027715,1,1,,0,199800027,199800042,0,8820,128,8820,8948,1,1
199800043,199800028,3,1,AMADOR,1998,1998-06-02,0,AMADOR,TREASURER-TAX COLLECTOR,5,OTHER COUNTY OFFICE,,Full,1,Ryan,Michael E.,Amador County Treasure/Tax Collector,Y,1,1,9780,41,9780,9821,0.9958252723755219,1,1,,0,199800028,199800043,0,9780,41,9780,9821,1,1
199800044,199800029,3,1,AMADOR,1998,1998-11-03,0,AMADOR,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Riebe,Todd D.,Attorney at Law,N,2,2,6459,55,12729,12784,0.5052409261576971,1,1,,0,199800029,199800044,0,6459,55,12729,12784,1,1
199800045,199800029,3,1,AMADOR,1998,1998-11-03,0,AMADOR,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Sides,Jimmie L.,Deputy District Attorney,N,2,2,6270,55,12729,12784,0.49045682102628285,2,2,,0,199800029,199800045,0,6270,55,12729,12784,2,2
199800046,199800030,4,1,BUTTE,1998,1998-06-02,0,BUTTE,ASSESSOR,5,OTHER COUNTY OFFICE,,Full,1,Reimers,Kenneth O.,County Assessor,Y,1,1,39254,612,39254,39866,0.9846485727186073,1,1,,0,199800030,199800046,0,39254,612,39254,39866,1,1
199800047,199800031,4,1,BUTTE,1998,1998-06-02,0,BUTTE,AUDITOR-CONTROLLER,5,OTHER COUNTY OFFICE,,Full,1,Hayden,Art,Accountant,N,2,2,17183,211,45666,45877,0.3745449789654947,2,2,,0,199800031,199800047,0,17183,211,45666,45877,2,2
199800048,199800031,4,1,BUTTE,1998,1998-06-02,0,BUTTE,AUDITOR-CONTROLLER,5,OTHER COUNTY OFFICE,,Full,1,Houser,Dave,Incumbent,Y,1,2,28483,211,45666,45877,0.6208557665060924,1,1,,0,199800031,199800048,0,28483,211,45666,45877,1,1
199800049,199800032,4,1,BUTTE,1998,1998-06-02,0,BUTTE,CLERK RECORDER,5,OTHER COUNTY OFFICE,,Full,1,Grubbs,"Candace ""Candy""",Incumbent,Y,1,2,36569,125,47368,47493,0.7699871560019371,1,1,,0,199800032,199800049,0,36569,125,47368,47493,1,1
199800050,199800032,4,1,BUTTE,1998,1998-06-02,0,BUTTE,CLERK RECORDER,5,OTHER COUNTY OFFICE,,Full,1,Illa,Don,Contractor,N,2,2,10799,125,47368,47493,0.2273808771819005,2,2,,0,199800032,199800050,0,10799,125,47368,47493,2,2
199800051,199800033,4,1,BUTTE,1998,1998-06-02,0,BUTTE,SHERIFF-CORONER,5,OTHER COUNTY OFFICE,,Full,1,Callas,Jim,Retired Division Chief,N,2,6,8045,138,47674,47812,0.16826319752363422,3,2,,0,199800033,199800051,0,8045,138,47674,47812,3,2
199800052,199800033,4,1,BUTTE,1998,1998-06-02,0,BUTTE,SHERIFF-CORONER,5,OTHER COUNTY OFFICE,,Full,1,Leglend,Bob,California Highway Patrol,N,2,6,2311,138,47674,47812,0.04833514598845478,6,2,,0,199800033,199800052,0,2311,138,47674,47812,6,2
199800053,199800033,4,1,BUTTE,1998,1998-06-02,0,BUTTE,SHERIFF-CORONER,5,OTHER COUNTY OFFICE,,Full,1,Lydon,Mike,Deputy Sheriff/County of Butte,N,2,6,5402,138,47674,47812,0.1129841880699406,5,2,,0,199800033,199800053,0,5402,138,47674,47812,5,2
199800054,199800033,4,1,BUTTE,1998,1998-06-02,0,BUTTE,SHERIFF-CORONER,5,OTHER COUNTY OFFICE,,Full,1,MacKenzie,Scott,Sheriffs Sergeant/County of Butte,N,2,6,14879,138,47674,47812,0.3111980256002677,1,3,1.0,1,199800033,199800054,0,14879,138,47674,47812,1,3
199800055,199800033,4,1,BUTTE,1998,1998-06-02,0,BUTTE,SHERIFF-CORONER,5,OTHER COUNTY OFFICE,,Full,1,Reniff,Perry L.,Assistant Sheriff,N,2,6,10737,138,47674,47812,0.22456705429599264,2,3,1.0,1,199800033,199800055,0,10737,138,47674,47812,2,3
199800056,199800033,4,1,BUTTE,1998,1998-06-02,0,BUTTE,SHERIFF-CORONER,5,OTHER COUNTY OFFICE,,Full,1,Schreiber,Dan,Retired CHP Sergeant,N,2,6,6300,138,47674,47812,0.1317660838283276,4,2,,0,199800033,199800056,0,6300,138,47674,47812,4,2
199800057,199800034,4,1,BUTTE,1998,1998-06-02,0,BUTTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Dolan,Jane,Supervisor/Business Owner,Y,1,2,3563,48,5959,6007,0.5931413351090394,1,1,,0,199800034,199800057,0,3563,48,5959,6007,1,1
199800058,199800034,4,1,BUTTE,1998,1998-06-02,0,BUTTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Sweany,Mark T.,C.A.R.D. Director/Businessman,N,2,2,2396,48,5959,6007,0.39886798734809387,2,2,,0,199800034,199800058,0,2396,48,5959,6007,2,2
199800059,199800035,4,1,BUTTE,1998,1998-06-02,0,BUTTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Houx,Mary Anne,Businesswoman,N,2,2,6241,27,11669,11696,0.5336012311901505,1,1,,0,199800035,199800059,0,6241,27,11669,11696,1,1
199800060,199800035,4,1,BUTTE,1998,1998-06-02,0,BUTTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Nicolaus,George R.,Farm Manager,N,2,2,5428,27,11669,11696,0.4640902872777018,2,2,,0,199800035,199800060,0,5428,27,11669,11696,2,2
199800061,199800036,4,1,BUTTE,1998,1998-06-02,0,BUTTE,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Ramsey,Michael L.,District Attorney,Y,1,1,33404,2646,33404,36050,0.9266019417475728,1,1,,0,199800036,199800061,0,33404,2646,33404,36050,1,1
199800062,199800037,4,1,BUTTE,1998,1998-06-02,0,BUTTE,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY OFFICE,,Full,1,McGuire,Jerry H.,Superintendent of Schools,Y,1,1,39505,709,39505,40214,0.9823693241159795,1,1,,0,199800037,199800062,0,39505,709,39505,40214,1,1
199800063,199800038,4,1,BUTTE,1998,1998-06-02,0,BUTTE,TREASURER-TAX COLLECTOR,5,OTHER COUNTY OFFICE,,Full,1,Puelicher,Dick,County Treasurer/Tax Collector,Y,1,1,38568,643,38568,39211,0.9836015403840759,1,1,,0,199800038,199800063,0,38568,643,38568,39211,1,1
199800064,199800039,4,1,BUTTE,1998,1998-11-03,0,BUTTE,SHERIFF-CORONER,5,OTHER COUNTY OFFICE,,Full,1,MacKenzie,Scott,Sheriffs Sergeant/County of Butte,N,2,2,34096,192,61391,61583,0.5536592890895214,1,1,,0,199800039,199800064,0,34096,192,61391,61583,1,1
199800065,199800039,4,1,BUTTE,1998,1998-11-03,0,BUTTE,SHERIFF-CORONER,5,OTHER COUNTY OFFICE,,Full,1,Reniff,Perry L.,Assistant Sheriff,N,2,2,27295,192,61391,61583,0.4432229673773606,2,2,,0,199800039,199800065,0,27295,192,61391,61583,2,2
199800066,199800040,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,ASSESSOR,5,OTHER COUNTY OFFICE,,Full,1,Butler,Joel,Deputy Assessor,N,2,4,3494,0,13022,13022,0.268315158961757,2,2,,0,199800040,199800066,0,3494,0,13022,13022,2,2
199800067,199800040,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,ASSESSOR,5,OTHER COUNTY OFFICE,,Full,1,McDonell,Maurice,Assessment Standards Analyst,N,2,4,763,0,13022,13022,0.058593150053755184,4,2,,0,199800040,199800067,0,763,0,13022,13022,4,2
199800068,199800040,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,ASSESSOR,5,OTHER COUNTY OFFICE,,Full,1,"Metzger, Jr.",Grant W.,County Supervising Appraiser,N,2,4,7179,0,13022,13022,0.5512978037167869,1,1,,0,199800040,199800068,0,7179,0,13022,13022,1,1
199800069,199800040,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,ASSESSOR,5,OTHER COUNTY OFFICE,,Full,1,Winkler,Charlene,Real Estate Broker,N,2,4,1586,0,13022,13022,0.12179388726770081,3,2,,0,199800040,199800069,0,1586,0,13022,13022,3,2
199800070,199800041,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,AUDITOR-CONTROLLER,5,OTHER COUNTY OFFICE,,Full,1,Carter,Linda S.,Incumbent,Y,1,1,10918,0,10918,10918,1.0,1,1,,0,199800041,199800070,0,10918,0,10918,10918,1,1
199800071,199800042,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,CLERK RECORDER,5,OTHER COUNTY OFFICE,,Full,1,Varni,Karen,Incumbent,Y,1,1,10907,0,10907,10907,1.0,1,1,,0,199800042,199800071,0,10907,0,10907,10907,1,1
199800072,199800043,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,CORONER-PUBLIC ADMINISTRATOR,5,OTHER COUNTY OFFICE,,Full,1,Parker,Terry L.,Incumbent,Y,1,1,11182,0,11182,11182,1.0,1,1,,0,199800043,199800072,0,11182,0,11182,11182,1,1
199800073,199800044,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Broglio,Ronald M.,Self-Employed Businessman,N,2,3,940,0,2871,2871,0.3274120515499826,2,2,,0,199800044,199800073,0,940,0,2871,2871,2,2
199800074,199800044,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Callaway,Merita,Incumbent,Y,1,3,1501,0,2871,2871,0.5228143504005573,1,1,,0,199800044,199800074,0,1501,0,2871,2871,1,1
199800075,199800044,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Ellis,Jon,Contractor/Builder,N,2,3,430,0,2871,2871,0.1497735980494601,3,2,,0,199800044,199800075,0,430,0,2871,2871,3,2
199800076,199800045,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Bailey,Teresa,Incumbent,Y,1,2,1761,0,3028,3028,0.5815719947159842,1,1,,0,199800045,199800076,0,1761,0,3028,3028,1,1
199800077,199800045,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Davidson,Jeffrey A.,Businessman,N,2,2,1267,0,3028,3028,0.41842800528401586,2,2,,0,199800045,199800077,0,1267,0,3028,3028,2,2
199800078,199800046,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Smith,Peter H.,Appointed Incumbent,Y,1,1,10597,0,10597,10597,1.0,1,1,,0,199800046,199800078,0,10597,0,10597,10597,1,1
199800079,199800047,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,SHERIFF,5,OTHER COUNTY OFFICE,,Full,1,Copland,Larry,Sergeant,N,2,2,6430,0,13146,13146,0.48912216643846035,2,2,,0,199800047,199800079,0,6430,0,13146,13146,2,2
199800080,199800047,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,SHERIFF,5,OTHER COUNTY OFFICE,,Full,1,Downum,Dennis,Incumbent,Y,1,2,6716,0,13146,13146,0.5108778335615396,1,1,,0,199800047,199800080,0,6716,0,13146,13146,1,1
199800081,199800048,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY OFFICE,,Full,1,Brophy,John C.,Appointed County Superintendent,Y,1,3,7421,0,12824,12824,0.5786805988771054,1,1,,0,199800048,199800081,0,7421,0,12824,12824,1,1
199800082,199800048,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY OFFICE,,Full,1,Dyer,"Winfield ""Scott""",Educator/Businessman,N,2,3,1812,0,12824,12824,0.1412975670617592,3,2,,0,199800048,199800082,0,1812,0,12824,12824,3,2
199800083,199800048,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,SUPERINTENDENT OF SCHOOLS,5,OTHER COUNTY OFFICE,,Full,1,Toth,Timothy S.,Educations Program Consultant,N,2,3,3591,0,12824,12824,0.28002183406113534,2,2,,0,199800048,199800083,0,3591,0,12824,12824,2,2
199800084,199800049,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,TREASURER-TAX COLLECTOR,5,OTHER COUNTY OFFICE,,Full,1,Ashlock,Timothy W.,Certified Financial Planner,N,2,6,3005,0,12838,12838,0.2340707275276523,3,2,,0,199800049,199800084,0,3005,0,12838,12838,3,2
199800085,199800049,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,TREASURER-TAX COLLECTOR,5,OTHER COUNTY OFFICE,,Full,1,Castle,Karen,Real Estate Broker,N,2,6,1183,0,12838,12838,0.09214830970556162,4,2,,0,199800049,199800085,0,1183,0,12838,12838,4,2
199800086,199800049,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,TREASURER-TAX COLLECTOR,5,OTHER COUNTY OFFICE,,Full,1,Davis,Paula L.,Business Owner,N,2,6,968,0,12838,12838,0.07540115282754323,5,2,,0,199800049,199800086,0,968,0,12838,12838,5,2
199800087,199800049,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,TREASURER-TAX COLLECTOR,5,OTHER COUNTY OFFICE,,Full,1,Horn,Anne M.,Hospital Controller,N,2,6,704,0,12838,12838,0.05483720205639508,6,2,,0,199800049,199800087,0,704,0,12838,12838,6,2
199800088,199800049,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,TREASURER-TAX COLLECTOR,5,OTHER COUNTY OFFICE,,Full,1,Inks,Richard,Businessman,N,2,6,3314,0,12838,12838,0.25813989718024616,2,3,1.0,1,199800049,199800088,0,3314,0,12838,12838,2,3
199800089,199800049,5,1,CALAVERAS,1998,1998-06-02,0,CALAVERAS,TREASURER-TAX COLLECTOR,5,OTHER COUNTY OFFICE,,Full,1,Norfolk,Lynette,Accountant,N,2,6,3664,0,12838,12838,0.28540271070260165,1,3,1.0,1,199800049,199800089,0,3664,0,12838,12838,1,3
