RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,CSD,PLACE,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,Num_Inc,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,RVOTES,ELECTED,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,indivtotal_votes,total_writein,multitotal_votes,newtotvotes,Rindivto,newelected
199900011,199900003,12,1,HUMBOLDT,1999,1999-11-02,1,HUMBOLDT CSD,DIRECTOR-HUMBOLDT CSD,4,CSD/CSA DIRECTOR,,Full,3,Bongio,Alan,Building Contractor Developer,N,2,4,899,12,4649,4661,0.19287706500750912,4,2,,0,199900003,199900011,0,899,12,4649,4661,4,2
199900012,199900003,12,1,HUMBOLDT,1999,1999-11-02,1,HUMBOLDT CSD,DIRECTOR-HUMBOLDT CSD,4,CSD/CSA DIRECTOR,,Full,3,McKenny,Kevin,Incumbent,Y,1,4,1316,12,4649,4661,0.2823428448830723,2,1,,0,199900003,199900012,0,1316,12,4649,4661,2,1
199900013,199900003,12,1,HUMBOLDT,1999,1999-11-02,1,HUMBOLDT CSD,DIRECTOR-HUMBOLDT CSD,4,CSD/CSA DIRECTOR,,Full,3,Moe,Mervin R.,Incumbent,Y,1,4,1095,12,4649,4661,0.23492812701137095,3,1,,0,199900003,199900013,0,1095,12,4649,4661,3,1
199900014,199900003,12,1,HUMBOLDT,1999,1999-11-02,1,HUMBOLDT CSD,DIRECTOR-HUMBOLDT CSD,4,CSD/CSA DIRECTOR,,Full,3,Scolari,Frank,Incumbent,Y,1,4,1339,12,4649,4661,0.2872774082814847,1,1,,0,199900003,199900014,0,1339,12,4649,4661,1,1
199900015,199900004,12,1,HUMBOLDT,1999,1999-11-02,1,MCKINLEYVILLE CSD,DIRECTOR-MCKINLEYVILLE CSD,4,CSD/CSA DIRECTOR,,Full,2,Driver,Jeff,No ballot designation,N,2,5,623,15,3250,3265,0.1908116385911179,3,2,,0,199900004,199900015,0,623,15,3250,3265,3,2
199900016,199900004,12,1,HUMBOLDT,1999,1999-11-02,1,MCKINLEYVILLE CSD,DIRECTOR-MCKINLEYVILLE CSD,4,CSD/CSA DIRECTOR,,Full,2,Elsebusch,Penny,Business Owner/Realtor,N,2,5,455,15,3250,3265,0.13935681470137826,4,2,,0,199900004,199900016,0,455,15,3250,3265,4,2
199900017,199900004,12,1,HUMBOLDT,1999,1999-11-02,1,MCKINLEYVILLE CSD,DIRECTOR-MCKINLEYVILLE CSD,4,CSD/CSA DIRECTOR,,Full,2,Reid,Javan,Minister,N,2,5,1096,15,3250,3265,0.3356814701378254,1,1,,0,199900004,199900017,0,1096,15,3250,3265,1,1
199900018,199900004,12,1,HUMBOLDT,1999,1999-11-02,1,MCKINLEYVILLE CSD,DIRECTOR-MCKINLEYVILLE CSD,4,CSD/CSA DIRECTOR,,Full,2,Thomas,James E.,No ballot designation,N,2,5,82,15,3250,3265,0.025114854517611026,5,2,,0,199900004,199900018,0,82,15,3250,3265,5,2
199900019,199900004,12,1,HUMBOLDT,1999,1999-11-02,1,MCKINLEYVILLE CSD,DIRECTOR-MCKINLEYVILLE CSD,4,CSD/CSA DIRECTOR,,Full,2,Trepanier,J. Paul,Business Owner,N,2,5,994,15,3250,3265,0.30444104134762634,2,1,,0,199900004,199900019,0,994,15,3250,3265,2,1
199900020,199900005,12,1,HUMBOLDT,1999,1999-11-02,1,WILLOW CREEK CSD,DIRECTOR-WILLOW CREEK CSD,4,CSD/CSA DIRECTOR,,Full,3,Bean,Charles L.,Community Volunteer,N,2,5,128,2,855,857,0.14935822637106183,4,2,,0,199900005,199900020,0,128,2,855,857,4,2
199900021,199900005,12,1,HUMBOLDT,1999,1999-11-02,1,WILLOW CREEK CSD,DIRECTOR-WILLOW CREEK CSD,4,CSD/CSA DIRECTOR,,Full,3,Davis,Mike,Construction,N,2,5,117,2,855,857,0.13652275379229872,5,2,,0,199900005,199900021,0,117,2,855,857,5,2
199900022,199900005,12,1,HUMBOLDT,1999,1999-11-02,1,WILLOW CREEK CSD,DIRECTOR-WILLOW CREEK CSD,4,CSD/CSA DIRECTOR,,Full,3,Duggan,E. B.,Incumbent,Y,1,5,176,2,855,857,0.20536756126021002,3,1,,0,199900005,199900022,0,176,2,855,857,3,1
199900023,199900005,12,1,HUMBOLDT,1999,1999-11-02,1,WILLOW CREEK CSD,DIRECTOR-WILLOW CREEK CSD,4,CSD/CSA DIRECTOR,,Full,3,O'Gorman,Tom,Farmer,N,2,5,199,2,855,857,0.2322053675612602,2,1,,0,199900005,199900023,0,199,2,855,857,2,1
199900024,199900005,12,1,HUMBOLDT,1999,1999-11-02,1,WILLOW CREEK CSD,DIRECTOR-WILLOW CREEK CSD,4,CSD/CSA DIRECTOR,,Full,3,Paine,Steve,No ballot designation,N,2,5,235,2,855,857,0.2742123687281214,1,1,,0,199900005,199900024,0,235,2,855,857,1,1
199900025,199900006,13,1,IMPERIAL,1999,1999-11-02,1,SALTON CSD,DIRECTOR-SALTON CSD,4,CSD/CSA DIRECTOR,,Full,2,Brewster,Christopher Ray,Business Owner/Operator,N,2,5,47,0,449,449,0.10467706013363029,4,2,,0,199900006,199900025,0,47,0,449,449,4,2
199900026,199900006,13,1,IMPERIAL,1999,1999-11-02,1,SALTON CSD,DIRECTOR-SALTON CSD,4,CSD/CSA DIRECTOR,,Full,2,Erskine,Dave,Retired,N,2,5,93,0,449,449,0.2071269487750557,3,2,,0,199900006,199900026,0,93,0,449,449,3,2
199900027,199900006,13,1,IMPERIAL,1999,1999-11-02,1,SALTON CSD,DIRECTOR-SALTON CSD,4,CSD/CSA DIRECTOR,,Full,2,Lockhart,Linda,Artist/Sign Painter,N,2,5,47,0,449,449,0.10467706013363029,4,2,,0,199900006,199900027,0,47,0,449,449,4,2
199900028,199900006,13,1,IMPERIAL,1999,1999-11-02,1,SALTON CSD,DIRECTOR-SALTON CSD,4,CSD/CSA DIRECTOR,,Full,2,Reyes,Alfred R.,Incumbent,Y,1,5,165,0,449,449,0.3674832962138085,1,1,,0,199900006,199900028,0,165,0,449,449,1,1
199900029,199900006,13,1,IMPERIAL,1999,1999-11-02,1,SALTON CSD,DIRECTOR-SALTON CSD,4,CSD/CSA DIRECTOR,,Full,2,Stinson,Mary B.,Retired Fire Chief,N,2,5,97,0,449,449,0.21603563474387527,2,1,,0,199900006,199900029,0,97,0,449,449,2,1
199900030,199900007,15,1,KERN,1999,1999-11-02,1,BORON CSD,DIRECTOR-BORON CSD,4,CSD/CSA DIRECTOR,,Full,2,Cree,Walt,Incumbent,Y,1,5,116,0,370,370,0.31351351351351353,2,1,,0,199900007,199900030,0,116,0,370,370,2,1
199900031,199900007,15,1,KERN,1999,1999-11-02,1,BORON CSD,DIRECTOR-BORON CSD,4,CSD/CSA DIRECTOR,,Full,2,Cunningham,Susan G.,Business Person,N,2,5,38,0,370,370,0.10270270270270271,4,2,,0,199900007,199900031,0,38,0,370,370,4,2
199900032,199900007,15,1,KERN,1999,1999-11-02,1,BORON CSD,DIRECTOR-BORON CSD,4,CSD/CSA DIRECTOR,,Full,2,Job,Jeremeh,Maintenance Worker,N,2,5,136,0,370,370,0.3675675675675676,1,1,,0,199900007,199900032,0,136,0,370,370,1,1
199900033,199900007,15,1,KERN,1999,1999-11-02,1,BORON CSD,DIRECTOR-BORON CSD,4,CSD/CSA DIRECTOR,,Full,2,Roe,F. O.,Businessman,N,2,5,28,0,370,370,0.07567567567567568,5,2,,0,199900007,199900033,0,28,0,370,370,5,2
199900034,199900007,15,1,KERN,1999,1999-11-02,1,BORON CSD,DIRECTOR-BORON CSD,4,CSD/CSA DIRECTOR,,Full,2,Welling,Charlotte,Secretary,N,2,5,52,0,370,370,0.14054054054054055,3,2,,0,199900007,199900034,0,52,0,370,370,3,2
199900035,199900008,15,1,KERN,1999,1999-11-02,1,EAST NILES CSD,DIRECTOR-EAST NILES CSD,4,CSD/CSA DIRECTOR,,Full,3,Adams,William D.,Retired Civil Engineer,N,2,4,379,0,1517,1517,0.24983520105471324,3,1,,0,199900008,199900035,0,379,0,1517,1517,3,1
199900036,199900008,15,1,KERN,1999,1999-11-02,1,EAST NILES CSD,DIRECTOR-EAST NILES CSD,4,CSD/CSA DIRECTOR,,Full,3,Hargis,Roy,Incumbent,Y,1,4,391,0,1517,1517,0.25774555042847724,2,1,,0,199900008,199900036,0,391,0,1517,1517,2,1
199900037,199900008,15,1,KERN,1999,1999-11-02,1,EAST NILES CSD,DIRECTOR-EAST NILES CSD,4,CSD/CSA DIRECTOR,,Full,3,Johnson,Joseph A.,Incumbent,Y,1,4,421,0,1517,1517,0.27752142386288725,1,1,,0,199900008,199900037,0,421,0,1517,1517,1,1
199900038,199900008,15,1,KERN,1999,1999-11-02,1,EAST NILES CSD,DIRECTOR-EAST NILES CSD,4,CSD/CSA DIRECTOR,,Full,3,Ruiz,Sally A.,Appointed Incumbent,Y,1,4,326,0,1517,1517,0.2148978246539222,4,2,,0,199900008,199900038,0,326,0,1517,1517,4,2
199900039,199900009,17,1,LAKE,1999,1999-11-02,1,ANDERSON SPRINGS CSD,DIRECTOR-ANDERSON SPRINGS CSD,4,CSD/CSA DIRECTOR,,Full,2,Henderson,David,Appointed Incumbent,Y,1,3,53,0,130,130,0.4076923076923077,1,1,,0,199900009,199900039,0,53,0,130,130,1,1
199900040,199900009,17,1,LAKE,1999,1999-11-02,1,ANDERSON SPRINGS CSD,DIRECTOR-ANDERSON SPRINGS CSD,4,CSD/CSA DIRECTOR,,Full,2,Minter,Alton,Incumbent,Y,1,3,42,0,130,130,0.3230769230769231,2,1,,0,199900009,199900040,0,42,0,130,130,2,1
199900041,199900009,17,1,LAKE,1999,1999-11-02,1,ANDERSON SPRINGS CSD,DIRECTOR-ANDERSON SPRINGS CSD,4,CSD/CSA DIRECTOR,,Full,2,Sullivan,Patricia,Retired Addiction Specialist,N,2,3,35,0,130,130,0.2692307692307692,3,2,,0,199900009,199900041,0,35,0,130,130,3,2
199900042,199900010,21,1,MARIN,1999,1999-11-02,1,BEL MARIN KEYS CSD,DIRECTOR-BEL MARIN KEYS CSD,4,CSD/CSA DIRECTOR,,Full,3,Furst,Ernie,Incumbent,Y,1,4,403,0,1314,1314,0.3066971080669711,3,1,,0,199900010,199900042,0,403,0,1314,1314,3,1
199900043,199900010,21,1,MARIN,1999,1999-11-02,1,BEL MARIN KEYS CSD,DIRECTOR-BEL MARIN KEYS CSD,4,CSD/CSA DIRECTOR,,Full,3,Gibson,Marty,Attorney at Law,N,2,4,419,0,1314,1314,0.3188736681887367,1,1,,0,199900010,199900043,0,419,0,1314,1314,1,1
199900044,199900010,21,1,MARIN,1999,1999-11-02,1,BEL MARIN KEYS CSD,DIRECTOR-BEL MARIN KEYS CSD,4,CSD/CSA DIRECTOR,,Full,3,Marx,Robert B.,Local Business Owner,N,2,4,79,0,1314,1314,0.06012176560121765,4,2,,0,199900010,199900044,0,79,0,1314,1314,4,2
199900045,199900010,21,1,MARIN,1999,1999-11-02,1,BEL MARIN KEYS CSD,DIRECTOR-BEL MARIN KEYS CSD,4,CSD/CSA DIRECTOR,,Full,3,Williams-Clarke,V.,Publishing General Manager,N,2,4,413,0,1314,1314,0.3143074581430746,2,1,,0,199900010,199900045,0,413,0,1314,1314,2,1
199900046,199900011,21,1,MARIN,1999,1999-11-02,1,MARIN CITY CSD,DIRECTOR-MARIN CITY CSD,4,CSD/CSA DIRECTOR,,Full,2,Ashby,Karen,No ballot designation,N,2,4,38,0,332,332,0.1144578313253012,4,2,,0,199900011,199900046,0,38,0,332,332,4,2
199900047,199900011,21,1,MARIN,1999,1999-11-02,1,MARIN CITY CSD,DIRECTOR-MARIN CITY CSD,4,CSD/CSA DIRECTOR,,Full,2,"Phillips, Sr.",Frank,Retired,N,2,4,70,0,332,332,0.21084337349397592,3,2,,0,199900011,199900047,0,70,0,332,332,3,2
199900048,199900011,21,1,MARIN,1999,1999-11-02,1,MARIN CITY CSD,DIRECTOR-MARIN CITY CSD,4,CSD/CSA DIRECTOR,,Full,2,Thompson,Terry,Incumbent,Y,1,4,110,0,332,332,0.3313253012048193,2,1,,0,199900011,199900048,0,110,0,332,332,2,1
199900049,199900011,21,1,MARIN,1999,1999-11-02,1,MARIN CITY CSD,DIRECTOR-MARIN CITY CSD,4,CSD/CSA DIRECTOR,,Full,2,"Young, Jr.",John,Community Organizer,N,2,4,114,0,332,332,0.3433734939759036,1,1,,0,199900011,199900049,0,114,0,332,332,1,1
199900050,199900012,21,1,MARIN,1999,1999-11-02,1,MARINWOOD CSD,DIRECTOR-MARINWOOD CSD,4,CSD/CSA DIRECTOR,,Full,3,Bolding,Genevieve,Appointed Incumbent,Y,1,4,561,0,1878,1878,0.2987220447284345,1,1,,0,199900012,199900050,0,561,0,1878,1878,1,1
199900051,199900012,21,1,MARIN,1999,1999-11-02,1,MARINWOOD CSD,DIRECTOR-MARINWOOD CSD,4,CSD/CSA DIRECTOR,,Full,3,Dods,Walter K.,Attorney,N,2,4,470,0,1878,1878,0.25026624068157616,3,1,,0,199900012,199900051,0,470,0,1878,1878,3,1
199900052,199900012,21,1,MARIN,1999,1999-11-02,1,MARINWOOD CSD,DIRECTOR-MARINWOOD CSD,4,CSD/CSA DIRECTOR,,Full,3,Munson-Lynch,Victoria,Property Management/Secretary,N,2,4,367,0,1878,1878,0.1954206602768903,4,2,,0,199900012,199900052,0,367,0,1878,1878,4,2
199900053,199900012,21,1,MARIN,1999,1999-11-02,1,MARINWOOD CSD,DIRECTOR-MARINWOOD CSD,4,CSD/CSA DIRECTOR,,Full,3,Runco,Joseph,Incumbent,Y,1,4,480,0,1878,1878,0.25559105431309903,2,1,,0,199900012,199900053,0,480,0,1878,1878,2,1
199900054,199900013,21,1,MARIN,1999,1999-11-02,1,TAMALPIAS CSD,DIRECTOR-TAMALPIAS CSD,4,CSD/CSA DIRECTOR,,Full,3,Chapman,Judith,Incumbent,Y,1,4,709,0,2167,2167,0.3271804337794186,1,1,,0,199900013,199900054,0,709,0,2167,2167,1,1
199900055,199900013,21,1,MARIN,1999,1999-11-02,1,TAMALPIAS CSD,DIRECTOR-TAMALPIAS CSD,4,CSD/CSA DIRECTOR,,Full,3,Montizambert,Eric,Appointed Incumbent,Y,1,4,630,0,2167,2167,0.29072450392247345,3,1,,0,199900013,199900055,0,630,0,2167,2167,3,1
199900056,199900013,21,1,MARIN,1999,1999-11-02,1,TAMALPIAS CSD,DIRECTOR-TAMALPIAS CSD,4,CSD/CSA DIRECTOR,,Full,3,Whittle,Sheila J.,Incumbent,Y,1,4,648,0,2167,2167,0.2990309183202584,2,1,,0,199900013,199900056,0,648,0,2167,2167,2,1
199900057,199900013,21,1,MARIN,1999,1999-11-02,1,TAMALPIAS CSD,DIRECTOR-TAMALPIAS CSD,4,CSD/CSA DIRECTOR,,Full,3,Wilmore,Scott E.,Web Site Producer,N,2,4,180,0,2167,2167,0.08306414397784956,4,2,,0,199900013,199900057,0,180,0,2167,2167,4,2
199900058,199900014,23,1,MENDOCINO,1999,1999-11-02,1,BROOKTRAILS CSD,DIRECTOR-BROOKTRAILS CSD,4,CSD/CSA DIRECTOR,,Full,2,Monteleone,Susan,Writer,N,2,3,375,0,1079,1079,0.34754402224281744,1,1,,0,199900014,199900058,0,375,0,1079,1079,1,1
199900059,199900014,23,1,MENDOCINO,1999,1999-11-02,1,BROOKTRAILS CSD,DIRECTOR-BROOKTRAILS CSD,4,CSD/CSA DIRECTOR,,Full,2,Skezas,George C.,Incumbent,Y,1,3,330,0,1079,1079,0.30583873957367935,3,2,,0,199900014,199900059,0,330,0,1079,1079,3,2
199900060,199900014,23,1,MENDOCINO,1999,1999-11-02,1,BROOKTRAILS CSD,DIRECTOR-BROOKTRAILS CSD,4,CSD/CSA DIRECTOR,,Full,2,Venturi,Richard,Retired Police Sergeant,N,2,3,374,0,1079,1079,0.34661723818350326,2,1,,0,199900014,199900060,0,374,0,1079,1079,2,1
199900061,199900015,24,1,MERCED,1999,1999-11-02,1,BROOKTRAILS CSD,DIRECTOR-BROOKTRAILS CSD,4,CSD/CSA DIRECTOR,,Full,3,Chavez,Daniel,Incumbent,Y,1,5,135,0,573,573,0.2356020942408377,1,1,,0,199900015,199900061,0,135,0,573,573,1,1
199900062,199900015,24,1,MERCED,1999,1999-11-02,1,BROOKTRAILS CSD,DIRECTOR-BROOKTRAILS CSD,4,CSD/CSA DIRECTOR,,Full,3,Gonzales,Larry,Incumbent,Y,1,5,107,0,573,573,0.18673647469458987,3,1,,0,199900015,199900062,0,107,0,573,573,3,1
199900063,199900015,24,1,MERCED,1999,1999-11-02,1,BROOKTRAILS CSD,DIRECTOR-BROOKTRAILS CSD,4,CSD/CSA DIRECTOR,,Full,3,Mayo,Louie,Route Sales,N,2,5,97,0,573,573,0.16928446771378708,5,2,,0,199900015,199900063,0,97,0,573,573,5,2
199900064,199900015,24,1,MERCED,1999,1999-11-02,1,BROOKTRAILS CSD,DIRECTOR-BROOKTRAILS CSD,4,CSD/CSA DIRECTOR,,Full,3,Moreno,Sylvia,Coordinator/Student Services,N,2,5,128,0,573,573,0.22338568935427575,2,1,,0,199900015,199900064,0,128,0,573,573,2,1
199900065,199900015,24,1,MERCED,1999,1999-11-02,1,BROOKTRAILS CSD,DIRECTOR-BROOKTRAILS CSD,4,CSD/CSA DIRECTOR,,Full,3,Rodriguez,Rita M.,No ballot designation,N,2,5,106,0,573,573,0.1849912739965096,4,2,,0,199900015,199900065,0,106,0,573,573,4,2
199900066,199900016,34,1,SACRAMENTO,1999,1999-02-02,0,SACRAMENTO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Aceituno,Tom,Council Member,N,2,5,5285,0,20038,20038,0.26374887713344647,2,2,,0,199900016,199900066,0,5285,0,20038,20038,2,2
199900067,199900016,34,1,SACRAMENTO,1999,1999-02-02,0,SACRAMENTO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Delk,Jim,Retired Military Officer,N,2,5,2375,0,20038,20038,0.11852480287453837,3,2,,0,199900016,199900067,0,2375,0,20038,20038,3,2
199900068,199900016,34,1,SACRAMENTO,1999,1999-02-02,0,SACRAMENTO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Manansala,A. A.,Journalist/Writer,N,2,5,578,0,20038,20038,0.028845194131150814,5,2,,0,199900016,199900068,0,578,0,20038,20038,5,2
199900069,199900016,34,1,SACRAMENTO,1999,1999-02-02,0,SACRAMENTO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Niello,Roger,Businessman/Community Volunteer,N,2,5,11100,0,20038,20038,0.5539474997504741,1,1,,0,199900016,199900069,0,11100,0,20038,20038,1,1
199900070,199900016,34,1,SACRAMENTO,1999,1999-02-02,0,SACRAMENTO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Stevens,Douglas,Business Owner,N,2,5,700,0,20038,20038,0.03493362611039026,4,2,,0,199900016,199900070,0,700,0,20038,20038,4,2
199900071,199900017,36,1,SAN BERNARDINO,1999,1999-11-02,1,BIG BEAR CITY CSD,DIRECTOR-BIG BEAR CITY CSD,4,CSD/CSA DIRECTOR,,Full,2,Beck,Barbara R.,Public Relations/Marketing,Y,1,4,941,0,2798,2798,0.33631165117941386,2,1,,0,199900017,199900071,0,941,0,2798,2798,2,1
199900072,199900017,36,1,SAN BERNARDINO,1999,1999-11-02,1,BIG BEAR CITY CSD,DIRECTOR-BIG BEAR CITY CSD,4,CSD/CSA DIRECTOR,,Full,2,Colven,Robert W.,Retired Peace Officer,Y,1,4,950,0,2798,2798,0.33952823445318087,1,1,,0,199900017,199900072,0,950,0,2798,2798,1,1
199900073,199900017,36,1,SAN BERNARDINO,1999,1999-11-02,1,BIG BEAR CITY CSD,DIRECTOR-BIG BEAR CITY CSD,4,CSD/CSA DIRECTOR,,Full,2,Haskins,Michael D.,Self Employed,N,2,4,513,0,2798,2798,0.18334524660471765,3,2,,0,199900017,199900073,0,513,0,2798,2798,3,2
199900074,199900017,36,1,SAN BERNARDINO,1999,1999-11-02,1,BIG BEAR CITY CSD,DIRECTOR-BIG BEAR CITY CSD,4,CSD/CSA DIRECTOR,,Full,2,Koepke,Laura A.,Paralegal/Investigative Journalist,N,2,4,394,0,2798,2798,0.14081486776268765,4,2,,0,199900017,199900074,0,394,0,2798,2798,4,2
199900075,199900018,36,1,SAN BERNARDINO,1999,1999-11-02,1,BIG RIVER CSD,DIRECTOR-BIG RIVER CSD,4,CSD/CSA DIRECTOR,,Full,3,Grugel,Paul H.,Retired Police Officer,N,2,5,98,0,415,415,0.236144578313253,1,1,,0,199900018,199900075,0,98,0,415,415,1,1
199900076,199900018,36,1,SAN BERNARDINO,1999,1999-11-02,1,BIG RIVER CSD,DIRECTOR-BIG RIVER CSD,4,CSD/CSA DIRECTOR,,Full,3,Harvey,Nelson T.,Retired,N,2,5,60,0,415,415,0.14457831325301204,5,2,,0,199900018,199900076,0,60,0,415,415,5,2
199900077,199900018,36,1,SAN BERNARDINO,1999,1999-11-02,1,BIG RIVER CSD,DIRECTOR-BIG RIVER CSD,4,CSD/CSA DIRECTOR,,Full,3,Perez,Deniese,Business Owner,N,2,5,92,0,415,415,0.2216867469879518,2,1,,0,199900018,199900077,0,92,0,415,415,2,1
199900078,199900018,36,1,SAN BERNARDINO,1999,1999-11-02,1,BIG RIVER CSD,DIRECTOR-BIG RIVER CSD,4,CSD/CSA DIRECTOR,,Full,3,Shanks,Maxine Marie,Incumbent,Y,1,5,87,0,415,415,0.20963855421686747,3,1,,0,199900018,199900078,0,87,0,415,415,3,1
199900079,199900018,36,1,SAN BERNARDINO,1999,1999-11-02,1,BIG RIVER CSD,DIRECTOR-BIG RIVER CSD,4,CSD/CSA DIRECTOR,,Full,3,Valentine,Debbie,Executive Secretary,Y,1,5,78,0,415,415,0.18795180722891566,4,2,,0,199900018,199900079,0,78,0,415,415,4,2
199900080,199900019,36,1,SAN BERNARDINO,1999,1999-11-02,1,MORONGO VALLEY CSD,DIRECTOR-MORONGO VALLEY CSD,4,CSD/CSA DIRECTOR,,Full,2,Egan,William F.,Businessman,N,2,3,218,0,567,567,0.3844797178130511,1,1,,0,199900019,199900080,0,218,0,567,567,1,1
199900081,199900019,36,1,SAN BERNARDINO,1999,1999-11-02,1,MORONGO VALLEY CSD,DIRECTOR-MORONGO VALLEY CSD,4,CSD/CSA DIRECTOR,,Full,2,Osborne,Chuck,Incumbent,Y,1,3,208,0,567,567,0.36684303350970016,2,1,,0,199900019,199900081,0,208,0,567,567,2,1
199900082,199900019,36,1,SAN BERNARDINO,1999,1999-11-02,1,MORONGO VALLEY CSD,DIRECTOR-MORONGO VALLEY CSD,4,CSD/CSA DIRECTOR,,Full,2,Whiteley,Jackie,Retired School Employee,N,2,3,141,0,567,567,0.24867724867724866,3,2,,0,199900019,199900082,0,141,0,567,567,3,2
199900083,199900020,38,1,SAN FRANCISCO,1999,1999-11-02,0,SAN FRANCISCO,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Castleman,Steve,Environmental Prosecutor,N,2,5,17677,0,179013,179013,0.09874701837296733,4,2,,0,199900020,199900083,0,17677,0,179013,179013,4,2
199900084,199900020,38,1,SAN FRANCISCO,1999,1999-11-02,0,SAN FRANCISCO,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Fazio,Bill,Attorney,N,2,5,67145,0,179013,179013,0.3750844910704809,2,3,1.0,1,199900020,199900084,0,67145,0,179013,179013,2,3
199900085,199900020,38,1,SAN FRANCISCO,1999,1999-11-02,0,SAN FRANCISCO,DISTRICT ATTORNEY,5,OTHER COUNTY OFFICE,,Full,1,Gonzales,Matt,Deputy Public Defender,N,2,5,20153,0,179013,179013,0.11257841609268601,3,2,,0,199900020,199900085,0,20153,0,179013,179013,3,2
