RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,CSD,PLACE,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,Num_Inc,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,RVOTES,ELECTED,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,indivtotal_votes,total_writein,multitotal_votes,newtotvotes,Rindivto,newelected
200800017,200800009,2,1,ALPINE,2008,2008-06-03,0,ALPINE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Sweeney,Tom,Retired Educator,N,2,1,84,14,84,98,0.8571,1,1,,0,200800009,200800017,0,84,14,84,98,1,1
200800018,200800010,2,1,ALPINE,2008,2008-06-03,0,ALPINE,SUPERIOR JUDGE,5,OTHER COUNTY OFFICE,,Full,1,DeVore,David L.,Alpine County Superior Court Judge,Y,1,2,284,0,495,495,0.5737,1,1,,0,200800010,200800018,0,284,0,495,495,1,1
200800019,200800010,2,1,ALPINE,2008,2008-06-03,0,ALPINE,SUPERIOR JUDGE,5,OTHER COUNTY OFFICE,,Full,1,Dustman,Karen,Prosecutor,N,2,2,211,0,495,495,0.4263,2,2,,0,200800010,200800019,0,211,0,495,495,2,2
200800020,200800011,3,1,AMADOR,2008,2008-06-03,0,AMADOR,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Berry,Ken,Software Developer,N,2,4,318,4,"2,239","2,243",0.1418,4,2,,0,200800011,200800020,0,318,4,"2,239","2,243",4,2
200800021,200800011,3,1,AMADOR,2008,2008-06-03,0,AMADOR,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Escamilla,Rosalie Pryor,Mayor/City of Jackson,N,2,4,324,4,"2,239","2,243",0.1444,3,2,,0,200800011,200800021,0,324,4,"2,239","2,243",3,2
200800022,200800011,3,1,AMADOR,2008,2008-06-03,0,AMADOR,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Gonsalvez,John,Planning Commissioner/Businessman,N,2,4,394,4,"2,239","2,243",0.1757,2,2,,0,200800011,200800022,0,394,4,"2,239","2,243",2,2
200800023,200800011,3,1,AMADOR,2008,2008-06-03,0,AMADOR,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Plasse,"Maurice ""John""",Retired Businessman/Rancher,N,2,4,"1,203",4,"2,239","2,243",0.5363,1,1,,0,200800011,200800023,0,"1,203",4,"2,239","2,243",1,1
200800024,200800012,3,1,AMADOR,2008,2008-06-03,0,AMADOR,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Forster,Richard M.,Supervisor/District 2,Y,1,1,"1,169",56,"1,169","1,225",0.9543,1,1,,0,200800012,200800024,0,"1,169",56,"1,169","1,225",1,1
200800025,200800013,3,1,AMADOR,2008,2008-06-03,0,AMADOR,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Boitano,Louis D.,Incumbent,Y,1,2,"1,143",8,"1,991","1,999",0.5718,1,1,,0,200800013,200800025,0,"1,143",8,"1,991","1,999",1,1
200800026,200800013,3,1,AMADOR,2008,2008-06-03,0,AMADOR,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Pincus,David,Certified Mortgage Planner,N,2,2,848,8,"1,991","1,999",0.4242,2,2,,0,200800013,200800026,0,848,8,"1,991","1,999",2,2
200800027,200800014,4,1,BUTTE,2008,2008-06-03,0,BUTTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Andoe,Gordon,Business Owner,N,2,2,"3,552",63,"8,735","8,798",0.4037,2,2,,0,200800014,200800027,0,"3,552",63,"8,735","8,798",2,2
200800028,200800014,4,1,BUTTE,2008,2008-06-03,0,BUTTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Connelly,Bill,Incumbent,Y,1,2,"5,183",63,"8,735","8,798",0.5891,1,1,,0,200800014,200800028,0,"5,183",63,"8,735","8,798",1,1
200800029,200800015,4,1,BUTTE,2008,2008-06-03,0,BUTTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Byrne,John,Real Estate Investor,N,2,3,462,26,"6,840","6,866",0.0673,3,2,,0,200800015,200800029,0,462,26,"6,840","6,866",3,2
200800030,200800015,4,1,BUTTE,2008,2008-06-03,0,BUTTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Jensen,Mark A.,Care Worker/Provider,N,2,3,988,26,"6,840","6,866",0.1439,2,2,,0,200800015,200800030,0,988,26,"6,840","6,866",2,2
200800031,200800015,4,1,BUTTE,2008,2008-06-03,0,BUTTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Lambert,Steve,Farmer/Businessman,N,2,3,"5,390",26,"6,840","6,866",0.7850,1,1,,0,200800015,200800031,0,"5,390",26,"6,840","6,866",1,1
200800032,200800016,4,1,BUTTE,2008,2008-06-03,0,BUTTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Grumbles,"Dwight ""D.H.""",Flooring Contractor/Business Owner,N,2,3,"2,156",36,"11,073","11,109",0.1941,3,2,,0,200800016,200800032,0,"2,156",36,"11,073","11,109",3,2
200800033,200800016,4,1,BUTTE,2008,2008-06-03,0,BUTTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Huffman,Robin,College Anthropology Instructor,N,2,3,"2,511",36,"11,073","11,109",0.2260,2,2,,0,200800016,200800033,0,"2,511",36,"11,073","11,109",2,2
200800034,200800016,4,1,BUTTE,2008,2008-06-03,0,BUTTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Yamaguchi,Kim,County Supervisor,Y,1,3,"6,406",36,"11,073","11,109",0.5766,1,1,,0,200800016,200800034,0,"6,406",36,"11,073","11,109",1,1
200800035,200800017,5,1,CALAVERAS,2008,2008-06-03,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Mazzaferro,Katherine,Banker,N,2,3,604,0,"2,209","2,209",0.2734,3,2,,0,200800017,200800035,0,604,0,"2,209","2,209",3,2
200800036,200800017,5,1,CALAVERAS,2008,2008-06-03,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,McDaniel,Zerrall,Business Owner,N,2,3,791,0,"2,209","2,209",0.3581,2,3,1,1,200800017,200800036,0,791,0,"2,209","2,209",2,3
200800037,200800017,5,1,CALAVERAS,2008,2008-06-03,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Tofanelli,Gary,Business Owner,N,2,3,814,0,"2,209","2,209",0.3685,1,3,1,1,200800017,200800037,0,814,0,"2,209","2,209",1,3
200800038,200800018,5,1,CALAVERAS,2008,2008-06-03,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Morse,John,Machinist,N,2,2,806,0,"2,690","2,690",0.2996,2,2,,0,200800018,200800038,0,806,0,"2,690","2,690",2,2
200800039,200800018,5,1,CALAVERAS,2008,2008-06-03,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Wilensky,Steve,District 2 Supervisor,Y,1,2,"1,884",0,"2,690","2,690",0.7004,1,1,,0,200800018,200800039,0,"1,884",0,"2,690","2,690",1,1
200800040,200800019,5,1,CALAVERAS,2008,2008-06-03,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Klass,Ron,Business Owner,N,2,4,464,0,"2,768","2,768",0.1676,3,2,,0,200800019,200800040,0,464,0,"2,768","2,768",3,2
200800041,200800019,5,1,CALAVERAS,2008,2008-06-03,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Lunsford,Sarah,Writer,N,2,4,341,0,"2,768","2,768",0.1232,4,2,,0,200800019,200800041,0,341,0,"2,768","2,768",4,2
200800042,200800019,5,1,CALAVERAS,2008,2008-06-03,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Seaton,Steven Lee,City Council Member,N,2,4,783,0,"2,768","2,768",0.2829,2,3,1,1,200800019,200800042,0,783,0,"2,768","2,768",2,3
200800043,200800019,5,1,CALAVERAS,2008,2008-06-03,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Tryon,Tom,County Supervisor/Rancher,Y,1,4,"1,180",0,"2,768","2,768",0.4263,1,3,1,1,200800019,200800043,0,"1,180",0,"2,768","2,768",1,3
200800044,200800020,5,1,CALAVERAS,2008,2008-11-04,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,McDaniel,Zerrall,Business Owner,N,2,2,"2,042",6,"4,446","4,452",0.4587,2,2,,0,200800020,200800044,0,"2,042",6,"4,446","4,452",2,2
200800045,200800020,5,1,CALAVERAS,2008,2008-11-04,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Tofanelli,Gary,Business Owner,N,2,2,"2,404",6,"4,446","4,452",0.5400,1,1,,0,200800020,200800045,0,"2,404",6,"4,446","4,452",1,1
200800046,200800021,5,1,CALAVERAS,2008,2008-11-04,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Seaton,Stephen Lee,City Council Member,N,2,2,"2,251",13,"4,689","4,702",0.4787,2,2,,0,200800021,200800046,0,"2,251",13,"4,689","4,702",2,2
200800047,200800021,5,1,CALAVERAS,2008,2008-11-04,0,CALAVERAS,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Tryon,Thomas M.,County Supervisor/Rancher,Y,1,2,"2,438",13,"4,689","4,702",0.5185,1,1,,0,200800021,200800047,0,"2,438",13,"4,689","4,702",1,1
200800048,200800022,6,1,COLUSA,2008,2008-06-03,0,COLUSA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Indrieri,Tom,County Supervisor/Businessman,Y,1,1,466,13,466,479,0.9729,1,1,,0,200800022,200800048,0,466,13,466,479,1,1
200800049,200800023,6,1,COLUSA,2008,2008-06-03,0,COLUSA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Ash,Kevin,Farmer/Painter,N,2,2,182,3,482,485,0.3753,2,2,,0,200800023,200800049,0,182,3,482,485,2,2
200800050,200800023,6,1,COLUSA,2008,2008-06-03,0,COLUSA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Marshall,Mark D.,Incumbent,Y,1,2,300,3,482,485,0.6186,1,1,,0,200800023,200800050,0,300,3,482,485,1,1
200800051,200800024,6,1,COLUSA,2008,2008-06-03,0,COLUSA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,4,Full,1,Evans,Gary J.,Incumbent/Contractor,Y,1,1,448,15,448,463,0.9676,1,1,,0,200800024,200800051,0,448,15,448,463,1,1
200800052,200800025,7,1,CONTRA COSTA,2008,2008-06-03,0,CONTRA COSTA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Uikema,Gayle B.,Supervisor/District 2,Y,1,1,"30,545",811,"30,545","31,356",0.9741,1,1,,0,200800025,200800052,0,"30,545",811,"30,545","31,356",1,1
200800053,200800026,7,1,CONTRA COSTA,2008,2008-06-03,0,CONTRA COSTA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Houston,Guy Spencer,Business Owner/Legislator,N,2,2,"21,756",795,"47,014","47,809",0.4551,2,2,,0,200800026,200800053,0,"21,756",795,"47,014","47,809",2,2
200800054,200800026,7,1,CONTRA COSTA,2008,2008-06-03,0,CONTRA COSTA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,3,Full,1,Piepho,Mary Nejedly,Supervisor/District 3,Y,1,2,"25,258",795,"47,014","47,809",0.5283,1,1,,0,200800026,200800054,0,"25,258",795,"47,014","47,809",1,1
200800055,200800027,7,1,CONTRA COSTA,2008,2008-06-03,0,CONTRA COSTA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Agopian,Gary S.,Antioch Unified School District Board of Trustees,N,2,5,"4,772",82,"22,899","22,981",0.2076,3,3,1,1,200800027,200800055,0,"4,772",82,"22,899","22,981",3,3
200800056,200800027,7,1,CONTRA COSTA,2008,2008-06-03,0,CONTRA COSTA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Glover,Federal D.,Supervisor/District 5,Y,1,5,"7,715",82,"22,899","22,981",0.3357,1,3,1,1,200800027,200800056,0,"7,715",82,"22,899","22,981",1,3
200800057,200800027,7,1,CONTRA COSTA,2008,2008-06-03,0,CONTRA COSTA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Nunn,Erik,Chief Financial Officer,N,2,5,"6,192",82,"22,899","22,981",0.2694,2,2,,0,200800027,200800057,0,"6,192",82,"22,899","22,981",2,2
200800058,200800027,7,1,CONTRA COSTA,2008,2008-06-03,0,CONTRA COSTA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Parscal,Don,Chief Executive Officer,N,2,5,850,82,"22,899","22,981",0.0370,5,2,,0,200800027,200800058,0,850,82,"22,899","22,981",5,2
200800059,200800027,7,1,CONTRA COSTA,2008,2008-06-03,0,CONTRA COSTA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Rocha,Mary,No ballot designation,N,2,5,"3,370",82,"22,899","22,981",0.1466,4,2,,0,200800027,200800059,0,"3,370",82,"22,899","22,981",4,2
200800060,200800028,7,1,CONTRA COSTA,2008,2008-11-04,0,CONTRA COSTA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Agopian,Gary S.,Antioch Unified School District Board of Trustees,N,2,2,"31,496",230,"65,917","66,147",0.4762,2,2,,0,200800028,200800060,0,"31,496",230,"65,917","66,147",2,2
200800061,200800028,7,1,CONTRA COSTA,2008,2008-11-04,0,CONTRA COSTA,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Glover,Federal D.,Supervisor/District 5,Y,1,2,"34,421",230,"65,917","66,147",0.5204,1,1,,0,200800028,200800061,0,"34,421",230,"65,917","66,147",1,1
200800062,200800029,7,1,CONTRA COSTA,2008,2008-11-04,1,DISCOVERY BAY CSD,"DIRECTOR, DISCOVERY BAY CSD",4,CSD/CSA DIRECTOR,,Full,2,Doran,"Robert ""Bob""",Retired,Y,1,4,"1,306",20,"8,465","8,485",0.1539,4,2,,0,200800029,200800062,0,"1,306",20,"8,465","8,485",4,2
200800063,200800029,7,1,CONTRA COSTA,2008,2008-11-04,1,DISCOVERY BAY CSD,"DIRECTOR, DISCOVERY BAY CSD",4,CSD/CSA DIRECTOR,,Full,2,Finetti,Jennifer H.,Business Owner/Managing Director of East Bay Marketing Firm,N,2,4,"2,082",20,"8,465","8,485",0.2454,3,2,,0,200800029,200800063,0,"2,082",20,"8,465","8,485",3,2
200800064,200800029,7,1,CONTRA COSTA,2008,2008-11-04,1,DISCOVERY BAY CSD,"DIRECTOR, DISCOVERY BAY CSD",4,CSD/CSA DIRECTOR,,Full,2,Simon,Mark S.,Small Business Owner,N,2,4,"2,739",20,"8,465","8,485",0.3228,1,1,,0,200800029,200800064,0,"2,739",20,"8,465","8,485",1,1
200800065,200800029,7,1,CONTRA COSTA,2008,2008-11-04,1,DISCOVERY BAY CSD,"DIRECTOR, DISCOVERY BAY CSD",4,CSD/CSA DIRECTOR,,Full,2,Tetreault,Ray,Retired,N,2,4,"2,338",20,"8,465","8,485",0.2755,2,1,,0,200800029,200800065,0,"2,338",20,"8,465","8,485",2,1
200800066,200800030,7,1,CONTRA COSTA,2008,2008-11-04,1,SAN RAMON SD,"DIRECTOR, SAN RAMON SD",4,CSD/CSA DIRECTOR,,Full,3,Halket,Richard,Incumbent,Y,1,4,"13,085",224,"48,874","49,098",0.2665,1,1,,0,200800030,200800066,0,"13,085",224,"48,874","49,098",1,1
200800067,200800030,7,1,CONTRA COSTA,2008,2008-11-04,1,SAN RAMON SD,"DIRECTOR, SAN RAMON SD",4,CSD/CSA DIRECTOR,,Full,3,Howard,"Dwight L. ""Pat""",Incumbent,Y,1,4,"12,620",224,"48,874","49,098",0.2570,3,1,,0,200800030,200800067,0,"12,620",224,"48,874","49,098",3,1
200800068,200800030,7,1,CONTRA COSTA,2008,2008-11-04,1,SAN RAMON SD,"DIRECTOR, SAN RAMON SD",4,CSD/CSA DIRECTOR,,Full,3,Pulice,David,Senior Controls Engineer,N,2,4,"10,403",224,"48,874","49,098",0.2119,4,2,,0,200800030,200800068,0,"10,403",224,"48,874","49,098",4,2
200800069,200800030,7,1,CONTRA COSTA,2008,2008-11-04,1,SAN RAMON SD,"DIRECTOR, SAN RAMON SD",4,CSD/CSA DIRECTOR,,Full,3,Scannell,Dan,Senior Policy Analyst,Y,1,4,"12,766",224,"48,874","49,098",0.2600,2,1,,0,200800030,200800069,0,"12,766",224,"48,874","49,098",2,1
200800070,200800031,8,1,DEL NORTE,2008,2008-06-03,0,DEL NORTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,McNamer,Leslie,Incumbent,Y,1,2,400,0,670,670,0.5970,1,1,,0,200800031,200800070,0,400,0,670,670,1,1
200800071,200800031,8,1,DEL NORTE,2008,2008-06-03,0,DEL NORTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Norton,Jim,No ballot designation,N,2,2,270,0,670,670,0.4030,2,2,,0,200800031,200800071,0,270,0,670,670,2,2
200800072,200800032,8,1,DEL NORTE,2008,2008-06-03,0,DEL NORTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,McClure,Martha,Educator/Incumbent,Y,1,2,488,0,956,956,0.5105,1,1,,0,200800032,200800072,0,488,0,956,956,1,1
200800073,200800032,8,1,DEL NORTE,2008,2008-06-03,0,DEL NORTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Slert,Charles,Architect,N,2,2,468,0,956,956,0.4895,2,2,,0,200800032,200800073,0,468,0,956,956,2,2
200800074,200800033,8,1,DEL NORTE,2008,2008-06-03,0,DEL NORTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Finigan,David,Incumbent,Y,1,2,586,0,987,987,0.5937,1,1,,0,200800033,200800074,0,586,0,987,987,1,1
200800075,200800033,8,1,DEL NORTE,2008,2008-06-03,0,DEL NORTE,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,5,Full,1,Wick,Charlie,Literacy Resource Developer,N,2,2,401,0,987,987,0.4063,2,2,,0,200800033,200800075,0,401,0,987,987,2,2
200800076,200800034,9,1,EL DORADO,2008,2008-06-03,0,EL DORADO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Dorr,Bob,Mediator,N,2,4,"2,070",0,"8,399","8,399",0.2465,3,2,,0,200800034,200800076,0,"2,070",0,"8,399","8,399",3,2
200800077,200800034,9,1,EL DORADO,2008,2008-06-03,0,EL DORADO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Frentzen,Shiva,Businesswoman,N,2,4,"1,560",0,"8,399","8,399",0.1857,4,2,,0,200800034,200800077,0,"1,560",0,"8,399","8,399",4,2
200800078,200800034,9,1,EL DORADO,2008,2008-06-03,0,EL DORADO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Knight,John,El Dorado Hills Fire Board Member,N,2,4,"2,392",0,"8,399","8,399",0.2848,1,3,1,1,200800034,200800078,0,"2,392",0,"8,399","8,399",1,3
200800079,200800034,9,1,EL DORADO,2008,2008-06-03,0,EL DORADO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,1,Full,1,Norris,Harry,Local Business Owner,N,2,4,"2,377",0,"8,399","8,399",0.2830,2,3,1,1,200800034,200800079,0,"2,377",0,"8,399","8,399",2,3
200800080,200800035,9,1,EL DORADO,2008,2008-06-03,0,EL DORADO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Dean,Harry,Rancher/E.D.C. Employee,N,2,6,836,0,"11,211","11,211",0.0746,5,2,,0,200800035,200800080,0,836,0,"11,211","11,211",5,2
200800081,200800035,9,1,EL DORADO,2008,2008-06-03,0,EL DORADO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Michelin,Rachel,Non Profit Director,N,2,6,"1,051",0,"11,211","11,211",0.0937,4,2,,0,200800035,200800081,0,"1,051",0,"11,211","11,211",4,2
200800082,200800035,9,1,EL DORADO,2008,2008-06-03,0,EL DORADO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Nutting,Ray,Businessman/Rancher,N,2,6,"5,218",0,"11,211","11,211",0.4654,1,3,1,1,200800035,200800082,0,"5,218",0,"11,211","11,211",1,3
200800083,200800035,9,1,EL DORADO,2008,2008-06-03,0,EL DORADO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Smiley,Barbara,Hospital Volunteers Manager,N,2,6,"1,686",0,"11,211","11,211",0.1504,2,3,1,1,200800035,200800083,0,"1,686",0,"11,211","11,211",2,3
200800084,200800035,9,1,EL DORADO,2008,2008-06-03,0,EL DORADO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Teresi,Sam,Businessman,N,2,6,"1,639",0,"11,211","11,211",0.1462,3,2,,0,200800035,200800084,0,"1,639",0,"11,211","11,211",3,2
200800085,200800035,9,1,EL DORADO,2008,2008-06-03,0,EL DORADO,COUNTY SUPERVISOR,1,COUNTY SUPERVISOR,2,Full,1,Turnboo,George,Business Owner,N,2,6,781,0,"11,211","11,211",0.0697,6,2,,0,200800035,200800085,0,781,0,"11,211","11,211",6,2
