RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,CSD,PLACE,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,Num_Inc,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,RVOTES,ELECTED,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,indivtotal_votes,total_writein,multitotal_votes,newtotvotes,Rindivto,newelected
200500059,200500013,16,1,KINGS,2005,2005-11-08,1,HOME GARDEN CSD,"DIRECTOR, HOME GARDEN CSD",4,CSD/CSA DIRECTOR,,Full,2,Curry,Haywood,Appointed Incumbent,Y,1,4,76,0,300,300,0.25333333333333335,2,1,,0,200500012,200500057,0,76,0,300,300,2,1
200500060,200500013,16,1,KINGS,2005,2005-11-08,1,HOME GARDEN CSD,"DIRECTOR, HOME GARDEN CSD",4,CSD/CSA DIRECTOR,,Full,2,"Payne, Jr.",Ike,Landlord,N,2,4,61,0,300,300,0.20333333333333334,4,2,,0,200500012,200500058,0,61,0,300,300,4,2
200500061,200500013,16,1,KINGS,2005,2005-11-08,1,HOME GARDEN CSD,"DIRECTOR, HOME GARDEN CSD",4,CSD/CSA DIRECTOR,,Full,2,Reed,Harold,Incumbent,Y,1,4,89,0,300,300,0.2966666666666667,1,1,,0,200500012,200500059,0,89,0,300,300,1,1
200500062,200500013,16,1,KINGS,2005,2005-11-08,1,HOME GARDEN CSD,"DIRECTOR, HOME GARDEN CSD",4,CSD/CSA DIRECTOR,,Full,2,Ruff,Daniel,Appointed Incumbent,Y,1,4,74,0,300,300,0.24666666666666667,3,2,,0,200500012,200500060,0,74,0,300,300,3,2
200500063,200500014,21,1,MARIN,2005,2005-11-08,1,MARIN CITY CSD,"DIRECTOR, MARIN CITY CSD",4,CSD/CSA DIRECTOR,,Full,3,Ashby,Karen Elaine,Community Volunteer,N,2,4,198,14,1184,1198,0.1652754590984975,4,2,,0,200500013,200500061,0,198,14,1184,1198,4,2
200500064,200500014,21,1,MARIN,2005,2005-11-08,1,MARIN CITY CSD,"DIRECTOR, MARIN CITY CSD",4,CSD/CSA DIRECTOR,,Full,3,Atkins,Melvin,Incumbent,Y,1,4,329,14,1184,1198,0.27462437395659434,2,1,,0,200500013,200500062,0,329,14,1184,1198,2,1
200500065,200500014,21,1,MARIN,2005,2005-11-08,1,MARIN CITY CSD,"DIRECTOR, MARIN CITY CSD",4,CSD/CSA DIRECTOR,,Full,3,Fisher,Robert E.,Retired Engineer,N,2,4,279,14,1184,1198,0.2328881469115192,3,1,,0,200500013,200500063,0,279,14,1184,1198,3,1
200500066,200500014,21,1,MARIN,2005,2005-11-08,1,MARIN CITY CSD,"DIRECTOR, MARIN CITY CSD",4,CSD/CSA DIRECTOR,,Full,3,Harris-Green,Terrie,Incumbent,Y,1,4,378,14,1184,1198,0.31552587646076796,1,1,,0,200500013,200500064,0,378,14,1184,1198,1,1
200500067,200500015,21,1,MARIN,2005,2005-11-08,1,MARINWOOD CSD,"DIRECTOR, MARINWOOD CSD",4,CSD/CSA DIRECTOR,,Full,2,Anderson,Bruce A.,Appointed Incumbent,Y,1,3,1242,13,3282,3295,0.37693474962063733,2,1,,0,200500014,200500065,0,1242,13,3282,3295,2,1
200500068,200500015,21,1,MARIN,2005,2005-11-08,1,MARINWOOD CSD,"DIRECTOR, MARINWOOD CSD",4,CSD/CSA DIRECTOR,,Full,2,Mitchell,Dave,Incumbent,Y,1,3,1278,13,3282,3295,0.3878603945371775,1,1,,0,200500014,200500066,0,1278,13,3282,3295,1,1
200500069,200500015,21,1,MARIN,2005,2005-11-08,1,MARINWOOD CSD,"DIRECTOR, MARINWOOD CSD",4,CSD/CSA DIRECTOR,,Full,2,Roach,Katie,Teacher,N,2,3,762,13,3282,3295,0.23125948406676783,3,2,,0,200500014,200500067,0,762,13,3282,3295,3,2
200500070,200500016,21,1,MARIN,2005,2005-11-08,1,TAMALPAIS CSD,"DIRECTOR, TAMALPAIS CSD",4,CSD/CSA DIRECTOR,,Full,2,Hasson,Thomas,No ballot designation,N,2,4,145,34,3358,3392,0.04274764150943396,4,2,,0,200500015,200500068,0,145,34,3358,3392,4,2
200500071,200500016,21,1,MARIN,2005,2005-11-08,1,TAMALPAIS CSD,"DIRECTOR, TAMALPAIS CSD",4,CSD/CSA DIRECTOR,,Full,2,Jacobs,Jim,Appointed Incumbent,Y,1,4,1391,34,3358,3392,0.4100825471698113,1,1,,0,200500015,200500069,0,1391,34,3358,3392,1,1
200500072,200500016,21,1,MARIN,2005,2005-11-08,1,TAMALPAIS CSD,"DIRECTOR, TAMALPAIS CSD",4,CSD/CSA DIRECTOR,,Full,2,Johnson,Rick D.,Appointed Incumbent,Y,1,4,1205,34,3358,3392,0.35524764150943394,2,1,,0,200500015,200500070,0,1205,34,3358,3392,2,1
200500073,200500016,21,1,MARIN,2005,2005-11-08,1,TAMALPAIS CSD,"DIRECTOR, TAMALPAIS CSD",4,CSD/CSA DIRECTOR,,Full,2,Smith,Clayton,No ballot designation,N,2,4,617,34,3358,3392,0.18189858490566038,3,2,,0,200500015,200500071,0,617,34,3358,3392,3,2
200500074,200500017,22,1,MARIPOSA,2005,2005-11-08,1,LAKE DON PEDRO CSD,"DIRECTOR, LAKE DON PEDRO CSD",4,CSD/CSA DIRECTOR,,Full,2,Collins,Cliff,Incumbent,Y,1,4,161,0,727,727,0.22145804676753783,4,2,,0,200500016,200500072,0,161,0,727,727,4,2
200500075,200500017,22,1,MARIPOSA,2005,2005-11-08,1,LAKE DON PEDRO CSD,"DIRECTOR, LAKE DON PEDRO CSD",4,CSD/CSA DIRECTOR,,Full,2,Punte,Sally,No ballot designation,N,2,4,176,0,727,727,0.24209078404401652,2,1,,0,200500016,200500073,0,176,0,727,727,2,1
200500076,200500017,22,1,MARIPOSA,2005,2005-11-08,1,LAKE DON PEDRO CSD,"DIRECTOR, LAKE DON PEDRO CSD",4,CSD/CSA DIRECTOR,,Full,2,Ross,Emery,Rancher,Y,1,4,226,0,727,727,0.3108665749656121,1,1,,0,200500016,200500074,0,226,0,727,727,1,1
200500077,200500017,22,1,MARIPOSA,2005,2005-11-08,1,LAKE DON PEDRO CSD,"DIRECTOR, LAKE DON PEDRO CSD",4,CSD/CSA DIRECTOR,,Full,2,Walz,Peggy,Incumbent,Y,1,4,164,0,727,727,0.22558459422283356,3,2,,0,200500016,200500075,0,164,0,727,727,3,2
200500078,200500018,23,1,MENDOCINO,2005,2005-11-08,1,GUALALA CSD,"DIRECTOR, GUALALA CSD",4,CSD/CSA DIRECTOR,,Full,3,Adshade,Patricia J.,Appointed Incumbent,Y,1,4,156,0,515,515,0.3029126213592233,1,1,,0,200500017,200500076,0,156,0,515,515,1,1
200500079,200500018,23,1,MENDOCINO,2005,2005-11-08,1,GUALALA CSD,"DIRECTOR, GUALALA CSD",4,CSD/CSA DIRECTOR,,Full,3,Casey,Ron,Business Manager,N,2,4,119,0,515,515,0.23106796116504855,3,1,,0,200500017,200500077,0,119,0,515,515,3,1
200500080,200500018,23,1,MENDOCINO,2005,2005-11-08,1,GUALALA CSD,"DIRECTOR, GUALALA CSD",4,CSD/CSA DIRECTOR,,Full,3,Derbin,James,Water/Wastewater Manager,N,2,4,128,0,515,515,0.24854368932038834,2,1,,0,200500017,200500078,0,128,0,515,515,2,1
200500081,200500018,23,1,MENDOCINO,2005,2005-11-08,1,GUALALA CSD,"DIRECTOR, GUALALA CSD",4,CSD/CSA DIRECTOR,,Full,3,Olson,Leslie H.,No ballot designation,N,2,4,112,0,515,515,0.2174757281553398,4,2,,0,200500017,200500079,0,112,0,515,515,4,2
200500082,200500019,23,1,MENDOCINO,2005,2005-11-08,1,GUALALA CSD,"DIRECTOR, GUALALA CSD",4,CSD/CSA DIRECTOR,,Short,1,Bradbrook,Mike,Director/GCSD,N,2,2,153,0,242,242,0.6322314049586777,1,1,,0,200500018,200500080,0,153,0,242,242,1,1
200500083,200500019,23,1,MENDOCINO,2005,2005-11-08,1,GUALALA CSD,"DIRECTOR, GUALALA CSD",4,CSD/CSA DIRECTOR,,Short,1,Harris,Wayne Gordon,Business Owner,N,2,2,89,0,242,242,0.3677685950413223,2,2,,0,200500018,200500081,0,89,0,242,242,2,2
200500084,200500020,23,1,MENDOCINO,2005,2005-11-08,1,POTTER VALLEY CSD,"DIRECTOR, POTTER VALLEY CSD",4,CSD/CSA DIRECTOR,,Full,2,Harvey,Betty,Incumbent,Y,1,3,317,0,839,839,0.3778307508939213,1,1,,0,200500019,200500082,0,317,0,839,839,1,1
