"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Chelan","CHELAN COUNTY Renewal of Enhanced 911 : Emergency Communication Systems and Facilities Sales and Use Tax"," NO","","2550","14.99","County"
"Chelan","CHELAN-DOUGLAS PUBLIC TRANSPORTATION BENEFIT AREA CHELAN-DOUGLAS PUBLIC TRANSPORTATION BENEFIT AREA (&quot;LINK TRANSIT&quot;)"," APPROVED","","10372","57.98","Transportation"
"Chelan","CHELAN-DOUGLAS PUBLIC TRANSPORTATION BENEFIT AREA CHELAN-DOUGLAS PUBLIC TRANSPORTATION BENEFIT AREA (&quot;LINK TRANSIT&quot;)"," REJECTED","","7514","42.01","Transportation"
"Chelan","PESHASTIN WATER DISTRICT Commissioner","RONALD K PFLUGRATH","","53","53.53","Water"
"Chelan","PESHASTIN WATER DISTRICT Commissioner","SHANE SANDBERG","","7","7.07","Water"
"Chelan","PESHASTIN WATER DISTRICT Commissioner","LAURI MALMQUIST","","37","37.37","Water"
"Chelan","PESHASTIN WATER DISTRICT Commissioner"," WRITE-IN","","2","2.02","Water"
"Chelan","CITY OF WENATCHEE Councilmember District At-Large A","LYLE MARKHART","","1339","23.19","City/Town"
"Chelan","CITY OF WENATCHEE Councilmember District At-Large A","JORGE R. CHAC&#211;N","","1654","28.64","City/Town"
"Chelan","CITY OF WENATCHEE Councilmember District At-Large A","LINDA HERALD","","2690","46.58","City/Town"
"Chelan","CITY OF WENATCHEE Councilmember District At-Large A"," WRITE-IN","","91","1.57","City/Town"
"Chelan","CITY OF ENTIAT Mayor","MICHAEL A BUCKINGHAM","","175","49.43","City/Town"
"Chelan","CITY OF ENTIAT Mayor","JOHN R. ALT II","","152","42.93","City/Town"
"Chelan","CITY OF ENTIAT Mayor","SARAH TULLA MARIE STENBERG","","23","6.49","City/Town"
"Chelan","CITY OF ENTIAT Mayor"," WRITE-IN","","4","1.12","City/Town"
"Chelan","CITY OF CHELAN Mayor","MIKE COONEY","","582","42.35","City/Town"
"Chelan","CITY OF CHELAN Mayor","STAN MORSE","","128","9.31","City/Town"
"Chelan","CITY OF CHELAN Mayor","BOB GOEDDE","","644","46.87","City/Town"
"Chelan","CITY OF CHELAN Mayor"," WRITE-IN","","20","1.45","City/Town"
"Clallam","COUNTY COMMISSIONER DIST 1 County Commissioner Dist. No. 1","MARK OZIAS","(Prefers Democratic Party)","5223","60.73","County"
"Clallam","COUNTY COMMISSIONER DIST 1 County Commissioner Dist. No. 1","BRANDON JANISSE","(Prefers Republican Party)","3343","38.87","County"
"Clallam","COUNTY COMMISSIONER DIST 1 County Commissioner Dist. No. 1"," WRITE-IN","","34","0.39","County"
"Clallam","HOSPITAL DISTRICT 2 Commissioner Dist. No. 1 Pos. No. 1","WARREN PIERCE","","2530","17.68","Hospital"
"Clallam","HOSPITAL DISTRICT 2 Commissioner Dist. No. 1 Pos. No. 1","ANN MARIE HENNINGER","","8353","58.38","Hospital"
"Clallam","HOSPITAL DISTRICT 2 Commissioner Dist. No. 1 Pos. No. 1","NATE ADKISSON","","3338","23.33","Hospital"
"Clallam","HOSPITAL DISTRICT 2 Commissioner Dist. No. 1 Pos. No. 1"," WRITE-IN","","86","0.6","Hospital"
"Clallam","CITY OF FORKS Council Position No. 5","MIKE GILSTRAP","","207","49.16","City/Town"
"Clallam","CITY OF FORKS Council Position No. 5","DANNY SMITH","","155","36.81","City/Town"
"Clallam","CITY OF FORKS Council Position No. 5","CHRISTINA E. KOHOUT","","53","12.58","City/Town"
"Clallam","CITY OF FORKS Council Position No. 5"," WRITE-IN","","6","1.42","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 5","RICHARD W. ROBINSON","","853","27.58","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 5","ARTUR WOJNOWSKI","","648","20.95","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 5","CHARLIE MCCAUGHAN","","1568","50.71","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 5"," WRITE-IN","","23","0.74","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 7","TARA MARTIN LOPEZ","","901","29.36","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 7","MARTHA CUNNINGHAM","","1225","39.92","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 7","BRENDAN MEYER","","922","30.05","City/Town"
"Clallam","CITY OF PORT ANGELES Council Position No. 7"," WRITE-IN","","20","0.65","City/Town"
"Clallam","FIRE DISTRICT 2 Commissioner Position No. 3","STEVE HOPF","","988","60.61","Fire"
"Clallam","FIRE DISTRICT 2 Commissioner Position No. 3","KEITH CORTNER","","409","25.09","Fire"
"Clallam","FIRE DISTRICT 2 Commissioner Position No. 3","RICHARD RUUD","","221","13.55","Fire"
"Clallam","FIRE DISTRICT 2 Commissioner Position No. 3"," WRITE-IN","","12","0.73","Fire"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 2","MAUREEN MCGOLDRICK","","4665","20.46","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 2","JUSTIN M. FORSMAN","","3224","14.14","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 2","ERIK PAULSEN","","14753","64.73","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 2"," WRITE-IN","","148","0.64","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 6","DIANA PEREZ","","4657","20.02","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 6","JEANNE E. STEWART","","5060","21.76","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 6","PAUL MONTAGUE","","1932","8.3","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 6","ADAM AGUILERA","","3456","14.86","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 6","MIKE POND","","2168","9.32","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 6","DOREL SINGEORZAN","","721","3.1","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 6","SARAH FOX","","5183","22.29","City/Town"
"Clark","CITY OF VANCOUVER COUNCIL - POSITION NO. 6"," WRITE-IN","","75","0.32","City/Town"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 1","CARESSA MILGROVE","","4414","22.12","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 1","THOMAS R. HIGDON","","1689","8.46","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 1","DALE Q. RICE","","7200","36.08","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 1","KYLE SPROUL","","6550","32.82","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 1"," WRITE-IN","","99","0.49","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 4","KATHY DECKER","","5590","28.01","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 4","ROBERT L. STEWART","","5003","25.07","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 4","LISA MESSER","","5791","29.02","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 4","LINDSEY LUIS","","3472","17.4","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 4"," WRITE-IN","","95","0.47","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 5","JENNIFER HAWKS-CONRIGHT","","3081","15.53","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 5","TRACIE BARROWS","","9036","45.55","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 5","SCOTT DALESANDRO","","2527","12.74","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 5","CHRIS LEWIS","","5084","25.63","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 SCHOOL DIRECTOR, POSITION NO. 5"," WRITE-IN","","106","0.53","School"
"Clark","CLARK COUNTY EMERGENCY MEDICAL SERVICE DISTRICT #1 Proposition No. 3"," YES","","2819","81.78","EMS"
"Clark","CLARK COUNTY EMERGENCY MEDICAL SERVICE DISTRICT #1 Proposition No. 3"," NO","","628","18.21","EMS"
"Clark","COUNTY COUNCILOR DISTRICT NO. 4 COUNCILOR, DISTRICT NO. 4","ADRIAN E. CORTES","(Prefers Democratic Party)","9550","41.53","County"
"Clark","COUNTY COUNCILOR DISTRICT NO. 4 COUNCILOR, DISTRICT NO. 4","GARY MEDVIGY","(Prefers Republican Party)","13371","58.16","County"
"Clark","COUNTY COUNCILOR DISTRICT NO. 4 COUNCILOR, DISTRICT NO. 4"," WRITE-IN","","69","0.3","County"
"Clark","GREEN MOUNTAIN SCHOOL DISTRICT NO. 103 Proposition No. 2"," LEVY...YES","","157","65.69","School"
"Clark","GREEN MOUNTAIN SCHOOL DISTRICT NO. 103 Proposition No. 2"," LEVY...NO","","82","34.3","School"
"Clark","CITY OF BATTLE GROUND COUNCIL - POSITION NO. 3","SHAUNA WALTERS","","1324","49.25","City/Town"
"Clark","CITY OF BATTLE GROUND COUNCIL - POSITION NO. 3","NEIL BUTLER","","886","32.96","City/Town"
"Clark","CITY OF BATTLE GROUND COUNCIL - POSITION NO. 3","CANDY BONNEVILLE","","461","17.15","City/Town"
"Clark","CITY OF BATTLE GROUND COUNCIL - POSITION NO. 3"," WRITE-IN","","17","0.63","City/Town"
"Clark","CITY OF BATTLE GROUND COUNCIL - POSITION NO. 7","KATRINA NEGROV","","519","19.32","City/Town"
"Clark","CITY OF BATTLE GROUND COUNCIL - POSITION NO. 7","PHILIP L. JOHNSON","","1210","45.04","City/Town"
"Clark","CITY OF BATTLE GROUND COUNCIL - POSITION NO. 7","JOSHUA VANGELDER","","940","34.99","City/Town"
"Clark","CITY OF BATTLE GROUND COUNCIL - POSITION NO. 7"," WRITE-IN","","17","0.63","City/Town"
"Clark","EAST COUNTY FIRE AND RESCUE Proposition No. 3"," APPROVED","","1474","59.48","Fire"
"Clark","EAST COUNTY FIRE AND RESCUE Proposition No. 3"," REJECTED","","1004","40.51","Fire"
"Clark","TOWN OF YACOLT Proposition No. 3"," YES","","215","85.65","City/Town"
"Clark","TOWN OF YACOLT Proposition No. 3"," NO","","36","14.34","City/Town"
"Columbia","CITY OF DAYTON MAYOR","DELPHINE BAILEY","","175","21.26","City/Town"
"Columbia","CITY OF DAYTON MAYOR","ZAC WEATHERFORD","","544","66.09","City/Town"
"Columbia","CITY OF DAYTON MAYOR","MICHAEL L. PARIS","","99","12.02","City/Town"
"Columbia","CITY OF DAYTON MAYOR"," WRITE-IN","","5","0.6","City/Town"
"Cowlitz","Port of Longview Commissioner District 3","ROBERT (ROB) BERINGER","","962","20.1","Port"
"Cowlitz","Port of Longview Commissioner District 3","ALLAN ERICKSON","","1590","33.22","Port"
"Cowlitz","Port of Longview Commissioner District 3","GEORGE RAITER","","1240","25.9","Port"
"Cowlitz","Port of Longview Commissioner District 3","MEGAN RICHIE","","973","20.33","Port"
"Cowlitz","Port of Longview Commissioner District 3"," WRITE-IN","","21","0.43","Port"
"Cowlitz","City of Kalama Council Position 3","JON STANFILL","","242","27.5","City/Town"
"Cowlitz","City of Kalama Council Position 3","SARA HUTCHINSON","","267","30.34","City/Town"
"Cowlitz","City of Kalama Council Position 3","WENDY CONRADI","","370","42.04","City/Town"
"Cowlitz","City of Kalama Council Position 3"," WRITE-IN","","1","0.11","City/Town"
"Cowlitz","City of Kalama Council Position 4","ROSEMARY SIIPOLA","","198","22.29","City/Town"
"Cowlitz","City of Kalama Council Position 4","STEVE KALLIO","","441","49.66","City/Town"
"Cowlitz","City of Kalama Council Position 4","JOHN FLYNN","","248","27.92","City/Town"
"Cowlitz","City of Kalama Council Position 4"," WRITE-IN","","1","0.11","City/Town"
"Cowlitz","City of Kalama Council Position 5","MARY PUTKA","","224","25.31","City/Town"
"Cowlitz","City of Kalama Council Position 5","TANAJA GRAVINA","","244","27.57","City/Town"
"Cowlitz","City of Kalama Council Position 5","DAVID THOMAS","","131","14.8","City/Town"
"Cowlitz","City of Kalama Council Position 5","MATTHEW MERZ","","283","31.97","City/Town"
"Cowlitz","City of Kalama Council Position 5"," WRITE-IN","","3","0.33","City/Town"
"Cowlitz","City of Kelso Council Position 6","LISA KNIGHT ALEXANDER","","579","53.61","City/Town"
"Cowlitz","City of Kelso Council Position 6","THOMAS J. LOREN","","341","31.57","City/Town"
"Cowlitz","City of Kelso Council Position 6","JENNIFER PEKRUL","","147","13.61","City/Town"
"Cowlitz","City of Kelso Council Position 6"," WRITE-IN","","13","1.2","City/Town"
"Cowlitz","City of Longview Council Position 2","SCOTT VYDRA","","1929","35.87","City/Town"
"Cowlitz","City of Longview Council Position 2","ERIK HALVORSON","","1175","21.85","City/Town"
"Cowlitz","City of Longview Council Position 2","HILLARY STROBEL","","2251","41.86","City/Town"
"Cowlitz","City of Longview Council Position 2"," WRITE-IN","","22","0.4","City/Town"
"Cowlitz","City of Longview Council Position 3","SPENCER BOUDREAU","","1964","36.2","City/Town"
"Cowlitz","City of Longview Council Position 3","RANDY TEIG","","733","13.51","City/Town"
"Cowlitz","City of Longview Council Position 3","CHRISTINE SCHOTT","","2657","48.97","City/Town"
"Cowlitz","City of Longview Council Position 3"," WRITE-IN","","71","1.3","City/Town"
"Cowlitz","City of Longview Council Position 4","DON JENSEN","","2416","44.27","City/Town"
"Cowlitz","City of Longview Council Position 4","JACK HANSEN","","730","13.37","City/Town"
"Cowlitz","City of Longview Council Position 4","RUTH KENDALL","","2288","41.92","City/Town"
"Cowlitz","City of Longview Council Position 4"," WRITE-IN","","23","0.42","City/Town"
"Cowlitz","Cowlitz 2 Fire &amp; Rescue Commissioner Position 2","JEFF CAMERON","","2653","66.84","Fire"
"Cowlitz","Cowlitz 2 Fire &amp; Rescue Commissioner Position 2","L D SMITH","","550","13.85","Fire"
"Cowlitz","Cowlitz 2 Fire &amp; Rescue Commissioner Position 2","PATRICK SHANNON RYAN","","739","18.61","Fire"
"Cowlitz","Cowlitz 2 Fire &amp; Rescue Commissioner Position 2"," WRITE-IN","","27","0.68","Fire"
"Cowlitz","Fire Protection District 3 Commissioner Position 2","JAKOB SMITH","","180","27.77","Fire"
"Cowlitz","Fire Protection District 3 Commissioner Position 2","CURTIS W. DORCHEUS","","190","29.32","Fire"
"Cowlitz","Fire Protection District 3 Commissioner Position 2","TOM BALTAZAR","","272","41.97","Fire"
"Cowlitz","Fire Protection District 3 Commissioner Position 2"," WRITE-IN","","6","0.92","Fire"
"Cowlitz","City of Castle Rock Proposition 1"," APPROVED","","247","59.95","City/Town"
"Cowlitz","City of Castle Rock Proposition 1"," REJECTED","","165","40.04","City/Town"
"Cowlitz","Emergency Medical Service District 1 Proposition 1 - Emergency Medical Services Regular Property Tax Levy"," YES","","293","83.47","EMS"
"Cowlitz","Emergency Medical Service District 1 Proposition 1 - Emergency Medical Services Regular Property Tax Levy"," NO","","58","16.52","EMS"
"Douglas","Coulee Hartline School Dist #151 SCHOOL DIRECTOR","JOSHUA WOOD","","11","26.82","School"
"Douglas","Coulee Hartline School Dist #151 SCHOOL DIRECTOR","TRACY HOLCOMB","","14","34.14","School"
"Douglas","Coulee Hartline School Dist #151 SCHOOL DIRECTOR","WILLIAM MURRAY","","16","39.02","School"
"Douglas","Coulee Hartline School Dist #151 SCHOOL DIRECTOR"," WRITE-IN","","0","0","School"
"Douglas","Fire District #5 Proposition 1: Levy for Fire and Emergency Services"," YES","","160","75.11","Fire"
"Douglas","Fire District #5 Proposition 1: Levy for Fire and Emergency Services"," NO","","53","24.88","Fire"
"Douglas","CHELAN-DOUGLAS PUBLIC TRANSPORTATION BENEFIT AREA CHELAN-DOUGLAS PUBLIC TRANSPORTATION BENEFIT AREA (&quot;LINK TRANSIT&quot;)"," APPROVED","","3695","50.03","Transportation"
"Douglas","CHELAN-DOUGLAS PUBLIC TRANSPORTATION BENEFIT AREA CHELAN-DOUGLAS PUBLIC TRANSPORTATION BENEFIT AREA (&quot;LINK TRANSIT&quot;)"," REJECTED","","3690","49.96","Transportation"
"Douglas","EMERGENCY COMMUNICATION SYSTEM Proposition 1: Renewal of Enhanced 911 Emergency Communication Systems and Facilities Sales and Use Tax"," YES","","6800","83.57","Other"
"Douglas","EMERGENCY COMMUNICATION SYSTEM Proposition 1: Renewal of Enhanced 911 Emergency Communication Systems and Facilities Sales and Use Tax"," NO","","1336","16.42","Other"
"Douglas","Eastmont School District Director","LYLE MCCLUNE","","1247","24.79","School"
"Douglas","Eastmont School District Director","PETER SMITH","","762","15.15","School"
"Douglas","Eastmont School District Director","MEAGHAN VIBBERT","","2934","58.34","School"
"Douglas","Eastmont School District Director"," WRITE-IN","","86","1.71","School"
"Douglas","City of Bridgeport Mayor","MATTHEW SCHUH","","35","17.76","City/Town"
"Douglas","City of Bridgeport Mayor","ESIQUIO (ZEKE) MARTINEZ","","89","45.17","City/Town"
"Douglas","City of Bridgeport Mayor","JANET CONKLIN","","72","36.54","City/Town"
"Douglas","City of Bridgeport Mayor"," WRITE-IN","","1","0.5","City/Town"
"Douglas","Town of Waterville Mayor","CHARLES DRIVER","","123","29.35","City/Town"
"Douglas","Town of Waterville Mayor","JESSE DANIEL (JD) GREENING","","18","4.29","City/Town"
"Douglas","Town of Waterville Mayor","JILL DALING THOMPSON","","149","35.56","City/Town"
"Douglas","Town of Waterville Mayor","LOYD C. SMITH","","124","29.59","City/Town"
"Douglas","Town of Waterville Mayor"," WRITE-IN","","5","1.19","City/Town"
"Ferry","TOWN OF REPUBLIC Councilperson #2","JAINA BLEDSOE","","51","21.61","City/Town"
"Ferry","TOWN OF REPUBLIC Councilperson #2","AARON R AGENT","","91","38.55","City/Town"
"Ferry","TOWN OF REPUBLIC Councilperson #2","APRIL DRENNAN","","94","39.83","City/Town"
"Ferry","TOWN OF REPUBLIC Councilperson #2"," WRITE-IN","","0","0","City/Town"
"Franklin","City of Pasco Councilmember Position 7","ABEL CAMPOS","","1261","20.53","City/Town"
"Franklin","City of Pasco Councilmember Position 7","PATRICK GUETTNER","","1842","29.99","City/Town"
"Franklin","City of Pasco Councilmember Position 7","ZAHRA ROACH","","3015","49.08","City/Town"
"Franklin","City of Pasco Councilmember Position 7"," WRITE-IN","","24","0.39","City/Town"
"Grant","Legislative District 13 State Representative Position 2","ALEX YBARRA","(Prefers Republican Party)","7777","75.46","Legislative"
"Grant","Legislative District 13 State Representative Position 2","STEVE VERHEY","(Prefers Democratic Party)","2494","24.19","Legislative"
"Grant","Legislative District 13 State Representative Position 2"," WRITE-IN","","35","0.33","Legislative"
"Grant","Coulee Hartline School Dist #151 SCHOOL DIRECTOR DISTRICT #4","JOSHUA WOOD","","139","45.72","School"
"Grant","Coulee Hartline School Dist #151 SCHOOL DIRECTOR DISTRICT #4","TRACY HOLCOMB","","56","18.42","School"
"Grant","Coulee Hartline School Dist #151 SCHOOL DIRECTOR DISTRICT #4","WILLIAM MURRAY","","109","35.85","School"
"Grant","Coulee Hartline School Dist #151 SCHOOL DIRECTOR DISTRICT #4"," WRITE-IN","","0","0","School"
"Grant","ALMIRA SCHOOL DISTRICT 017 SCHOOL DIRECTOR DISTRICT #1","LYNDSEY MITCHELL","","3","20","School"
"Grant","ALMIRA SCHOOL DISTRICT 017 SCHOOL DIRECTOR DISTRICT #1","TASHA MINGS","","0","0","School"
"Grant","ALMIRA SCHOOL DISTRICT 017 SCHOOL DIRECTOR DISTRICT #1","CAMERON CARSTENSEN","","12","80","School"
"Grant","ALMIRA SCHOOL DISTRICT 017 SCHOOL DIRECTOR DISTRICT #1"," WRITE-IN","","0","0","School"
"Grant","City of Soap Lake MAYOR","MIRIAM MCBRIDE","","19","5.32","City/Town"
"Grant","City of Soap Lake MAYOR","PETER SHARP","","22","6.16","City/Town"
