"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Snohomish","Fire District 14 Proposition No. 1 - Dissolution of Snohomish County Fire District No. 14 ","Rejected","","241","14.0279","Fire"
"Snohomish","Fire District 18 Proposition No. 1 - Dissolution of Snohomish County Fire District No. 18 ","Approved","","673","83.2921","Fire"
"Snohomish","Fire District 18 Proposition No. 1 - Dissolution of Snohomish County Fire District No. 18 ","Rejected","","135","16.7079","Fire"
"Spokane","COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities ","Yes","","76783","82.0533","County"
"Spokane","COUNTY WIDE Spokane County Proposition No. 1 Renewal Sales and Use Tax for Emergency Communication Systems and Facilities ","No","","16794","17.9467","County"
"Spokane","CITY OF SPOKANE City of Spokane Measure No. 1 Library Operations Levy","Yes","","27877","71.3222","City/Town"
"Spokane","CITY OF SPOKANE City of Spokane Measure No. 1 Library Operations Levy","No","","11209","28.6778","City/Town"
"Spokane","FD03 Fire District No. 3 Proposition No. 1 Proposition to Restore Property Tax Levy","Approved","","2517","65.9418","Fire"
"Spokane","FD03 Fire District No. 3 Proposition No. 1 Proposition to Restore Property Tax Levy","Rejected","","1300","34.0582","Fire"
"Whatcom","City of Blaine Proposition No. 2017-1 Sales and Use Tax for Transportation Improvements","Yes","","930","71.7039","City/Town"
"Whatcom","City of Blaine Proposition No. 2017-1 Sales and Use Tax for Transportation Improvements","No","","367","28.2961","City/Town"
"Yakima","TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","Levy - Yes","","565","60.2345","School"
"Yakima","TOPPENISH SCHOOL DISTRICT #202 Proposition No. 1 Replacement Maintenance and Operation Levy","Levy - No","","373","39.7655","School"
"Yakima","GRANGER SCHOOL DISTRICT #204 Proposition No. 1 Dissolution and Reapportionment of Directors' Districts","Approved","","201","68.8356","School"
"Yakima","GRANGER SCHOOL DISTRICT #204 Proposition No. 1 Dissolution and Reapportionment of Directors' Districts","Rejected","","91","31.1644","School"
