"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Clark","EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 3 SCHOOL PROGRAM RENEWAL LEVY","Levy, Yes","","12497","51.6064","School"
"Clark","EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 3 SCHOOL PROGRAM RENEWAL LEVY","Levy, No","","11719","48.3936","School"
"Clark","EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 4 TECHNOLOGY CAPITAL PROJECTS LEVY","Levy, Yes","","11825","51.6737","School"
"Clark","EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 4 TECHNOLOGY CAPITAL PROJECTS LEVY","Levy, No","","11059","48.3263","School"
"Clark","HOCKINSON SCHOOL DISTRICT NO. 98 Proposition No. 4 REPLACEMENT OF EXPIRING SCHOOL PROGRAMS AND OPERATIONS LEVY","Levy...Yes","","1300","47.4626","School"
"Clark","HOCKINSON SCHOOL DISTRICT NO. 98 Proposition No. 4 REPLACEMENT OF EXPIRING SCHOOL PROGRAMS AND OPERATIONS LEVY","Levy...No","","1439","52.5374","School"
"Clark","HOCKINSON SCHOOL DISTRICT NO. 98 Proposition No. 5 CAPITAL LEVY FOR TECHNOLOGY AND SCHOOL IMPROVEMENTS","Levy...Yes","","1240","46.0624","School"
"Clark","HOCKINSON SCHOOL DISTRICT NO. 98 Proposition No. 5 CAPITAL LEVY FOR TECHNOLOGY AND SCHOOL IMPROVEMENTS","Levy...No","","1452","53.9376","School"
"Clark","LA CENTER SCHOOL DISTRICT NO. 101 Proposition No. 3 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATIONS LEVY","Levy...Yes","","1300","53.1263","School"
"Clark","LA CENTER SCHOOL DISTRICT NO. 101 Proposition No. 3 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATIONS LEVY","Levy...No","","1147","46.8737","School"
"Clark","RIDGEFIELD SCHOOL DISTRICT NO. 122 Proposition No. 3 GENERAL OBLIGATION BONDS- $77,000,000","Approved","","3634","58.0882","School"
"Clark","RIDGEFIELD SCHOOL DISTRICT NO. 122 Proposition No. 3 GENERAL OBLIGATION BONDS- $77,000,000","Rejected","","2622","41.9118","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 Proposition No. 3 REPLACEMENT LEVY FOR MAINTENANCE AND OPERATIONS","Yes","","18581","64.486","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 Proposition No. 3 REPLACEMENT LEVY FOR MAINTENANCE AND OPERATIONS","No","","10233","35.514","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 Proposition No. 4 TECHNOLOGY LEVY","Yes","","17577","62.6542","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 Proposition No. 4 TECHNOLOGY LEVY","No","","10477","37.3458","School"
"Columbia","POMEROY SCHOOL DISTRICT 44 Proposition 1 Pomeroy School District No. 110 - Replacement Educational Programs and Operation Levy","Yes, Levy","","0","0","School"
"Columbia","POMEROY SCHOOL DISTRICT 44 Proposition 1 Pomeroy School District No. 110 - Replacement Educational Programs and Operation Levy","No, Levy","","0","0","School"
"Douglas","EPHRATA SD Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...YES","","9","90","School"
"Douglas","EPHRATA SD Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...NO","","1","10","School"
"Douglas","EPHRATA SD Proposition No. 2 BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES AND IMPROVE SAFETY AND SECURITY","Approved ","","8","80","School"
"Douglas","EPHRATA SD Proposition No. 2 BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES AND IMPROVE SAFETY AND SECURITY","Rejected","","2","20","School"
"Douglas","GRAND COULEE SD Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...YES","","66","58.9286","School"
"Douglas","GRAND COULEE SD Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...NO","","46","41.0714","School"
"Douglas","QUINCY SD Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...YES","","17","85","School"
"Douglas","QUINCY SD Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...NO","","3","15","School"
"Douglas","WATERVILLE SD Proposition 1 Replacement Educational Programs And Operations Tax Levy","Levy Yes","","376","67.9928","School"
"Douglas","WATERVILLE SD Proposition 1 Replacement Educational Programs And Operations Tax Levy","Levy No","","177","32.0072","School"
"Douglas","WATERVILLE SD Proposition 2 Capital Levy For Technology And Facilities Improvements","Levy Yes","","365","66.0036","School"
"Douglas","WATERVILLE SD Proposition 2 Capital Levy For Technology And Facilities Improvements","Levy No","","188","33.9964","School"
"Ferry","SCHOOL DISTRICT 212 PROPOSITION 1 KETTLE FALLS SCHOOL DISTRICT NO. 212- REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","Levy Yes","","147","50.6897","School"
"Ferry","SCHOOL DISTRICT 212 PROPOSITION 1 KETTLE FALLS SCHOOL DISTRICT NO. 212- REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","Levy No","","143","49.3103","School"
"Ferry","SCHOOL DISTRICT 212 PROPOSITION 2 KETTLE FALLS SCHOOL DISTRICT NO. 212- CAPITAL LEVY FOR SECURITY AND TECHNOLOGY IMPROVEMENTS","Levy Yes","","139","48.0969","School"
"Ferry","SCHOOL DISTRICT 212 PROPOSITION 2 KETTLE FALLS SCHOOL DISTRICT NO. 212- CAPITAL LEVY FOR SECURITY AND TECHNOLOGY IMPROVEMENTS","Levy No","","150","51.9031","School"
"Ferry","SCHOOL DISTRICT 309 Proposition 1 Republic School District No. 309 - Bonds to Construct and Remodel School Facilities","Approved","","458","39.9651","School"
"Ferry","SCHOOL DISTRICT 309 Proposition 1 Republic School District No. 309 - Bonds to Construct and Remodel School Facilities","Rejected","","688","60.0349","School"
"Ferry","FIRE DISTRICT 03 Resolution No. 2018-15 Fire Protection District No. 3 - Six Year Levy Renewal","Yes","","313","80.8786","Fire"
"Ferry","FIRE DISTRICT 03 Resolution No. 2018-15 Fire Protection District No. 3 - Six Year Levy Renewal","No","","74","19.1214","Fire"
"Franklin","Othello School District No. 147 Proposition 1 Dissolution and Reapportionment of Directors' Districts","Approved","","15","62.5","School"
"Franklin","Othello School District No. 147 Proposition 1 Dissolution and Reapportionment of Directors' Districts","Rejected","","9","37.5","School"
"Garfield","SCHOOL DISTRICT 110 Proposition 1 Pomeroy School District No. 110 - Replacement Educational Programs and Operation Levy","Yes, Levy","","461","59.2545","School"
"Garfield","SCHOOL DISTRICT 110 Proposition 1 Pomeroy School District No. 110 - Replacement Educational Programs and Operation Levy","No, Levy","","317","40.7455","School"
"Grant","Quincy School Dist #144 Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...YES","","1083","65.6762","School"
"Grant","Quincy School Dist #144 Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...NO","","566","34.3238","School"
"Grant","Royal School Dist #160 Proposition No. 1 BONDS TO RENOVATE SCHOOL FACILITIES","Approved ","","510","64.8855","School"
"Grant","Royal School Dist #160 Proposition No. 1 BONDS TO RENOVATE SCHOOL FACILITIES","Rejected","","276","35.1145","School"
"Grant","Ephrata School Dist #165 Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...YES","","2024","77.5182","School"
"Grant","Ephrata School Dist #165 Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...NO","","587","22.4818","School"
"Grant","Ephrata School Dist #165 Proposition No. 2 BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES AND IMPROVE SAFETY AND SECURITY","Approved ","","2003","76.8906","School"
"Grant","Ephrata School Dist #165 Proposition No. 2 BONDS TO EXPAND AND RENOVATE SCHOOL FACILITIES AND IMPROVE SAFETY AND SECURITY","Rejected","","602","23.1094","School"
"Grant","Odessa School Dist #105 Proposition No. 1 Replacement Educational Programs and Operation Levy","LEVY YES","","0","0","School"
"Grant","Odessa School Dist #105 Proposition No. 1 Replacement Educational Programs and Operation Levy","LEVY NO","","0","0","School"
"Grant","Odessa School Dist #105 Proposition No. 2 Replacement Capital Levy For School Improvements","LEVY YES","","0","0","School"
"Grant","Odessa School Dist #105 Proposition No. 2 Replacement Capital Levy For School Improvements","LEVY NO","","0","0","School"
"Grant","Grand Coulee School Dist #301 Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...YES","","291","57.2835","School"
"Grant","Grand Coulee School Dist #301 Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...NO","","217","42.7165","School"
"Grays Harbor","City of Aberdeen CITY OF ABERDEEN TRANSPORTATION BENEFIT DISTRICT SALES AND USE TAX FOR TRANSPORTATION IMPROVEMENTS City of Aberdeen TBD Sales Tax","Approved","","1190","56.0264","City/Town"
"Grays Harbor","City of Aberdeen CITY OF ABERDEEN TRANSPORTATION BENEFIT DISTRICT SALES AND USE TAX FOR TRANSPORTATION IMPROVEMENTS City of Aberdeen TBD Sales Tax","Rejected","","934","43.9736","City/Town"
"Grays Harbor","Fire District 3 Grays Harbor County Fire Protection District No. 3 Proposition to Dissolve Grays Harbor County Fire Protection District No. 3 ","Approved","","103","85.8333","Fire"
"Grays Harbor","Fire District 3 Grays Harbor County Fire Protection District No. 3 Proposition to Dissolve Grays Harbor County Fire Protection District No. 3 ","Rejected","","17","14.1667","Fire"
"Grays Harbor","Fire District 4 Grays Harbor County Fire Protection District No. 4 Emergency Medical Services Property Tax Levy Grays Harbor County Fire Protection District No. 4","Yes","","139","83.2335","Fire"
"Grays Harbor","Fire District 4 Grays Harbor County Fire Protection District No. 4 Emergency Medical Services Property Tax Levy Grays Harbor County Fire Protection District No. 4","No","","28","16.7665","Fire"
"Grays Harbor","Fire District 11 Grays Harbor County Fire Protection No. 11 Proposition to Dissolve Grays Harbor County Fire Protection District No. 11 Dissolve Grays Harbor Fire Protection District No. 11","Approved","","125","76.6871","Fire"
"Grays Harbor","Fire District 11 Grays Harbor County Fire Protection No. 11 Proposition to Dissolve Grays Harbor County Fire Protection District No. 11 Dissolve Grays Harbor Fire Protection District No. 11","Rejected","","38","23.3129","Fire"
"Grays Harbor","Fire District 15 GRAYS HARBOR COUNTY FIRE PROTECTION DISTRICT NO. 15 PERMANENT LEVY FOR EMERGENCY MEDICAL CARE AND AMBULANCE SERVICE Permanent EMS Levy Grays Harbor County Fire Protection District No. 15","Yes","","143","87.1951","Fire"
"Grays Harbor","Fire District 15 GRAYS HARBOR COUNTY FIRE PROTECTION DISTRICT NO. 15 PERMANENT LEVY FOR EMERGENCY MEDICAL CARE AND AMBULANCE SERVICE Permanent EMS Levy Grays Harbor County Fire Protection District No. 15","No","","21","12.8049","Fire"
"Island","SO WHIDBEY SCH 206 South Whidbey School District Replacement Levy for Educational Programs/Operations South Whidbey School District Replacement Levy for Educational Programs/Operations","Yes","","4359","72.5895","School"
"Island","SO WHIDBEY SCH 206 South Whidbey School District Replacement Levy for Educational Programs/Operations South Whidbey School District Replacement Levy for Educational Programs/Operations","No","","1646","27.4105","School"
"Island","SO WHIDBEY SCH 206 South Whidbey School District Technology, Capital Improvements and Safety South Whidbey School District Technology, Capital Improvements and Safety","Yes","","4219","70.5047","School"
"Island","SO WHIDBEY SCH 206 South Whidbey School District Technology, Capital Improvements and Safety South Whidbey School District Technology, Capital Improvements and Safety","No","","1765","29.4953","School"
"Jefferson","City of Port Townsend Proposition No. 1 Annexation of City of Port Townsend into Fire Protection District No. 1","YES","","2645","69.2771","City/Town"
"Jefferson","City of Port Townsend Proposition No. 1 Annexation of City of Port Townsend into Fire Protection District No. 1","NO","","1173","30.7229","City/Town"
"Jefferson","Port Townsend School District No. 50 Proposition No. 1 Replacement Educational Programs and School Support Levy","YES","","4176","68.4815","School"
"Jefferson","Port Townsend School District No. 50 Proposition No. 1 Replacement Educational Programs and School Support Levy","NO","","1922","31.5185","School"
"Jefferson","Port Townsend School District No. 50 Proposition No. 2 Capital Levy for Safety, Technology and Facilities Improvements","YES","","4092","67.126","School"
"Jefferson","Port Townsend School District No. 50 Proposition No. 2 Capital Levy for Safety, Technology and Facilities Improvements","NO","","2004","32.874","School"
"Jefferson","East Jefferson Fire Rescue Proposition No. 1 Annexation of City of Port Townsend into Fire Protection District No. 1","YES","","2541","67.7419","Fire"
"Jefferson","East Jefferson Fire Rescue Proposition No. 1 Annexation of City of Port Townsend into Fire Protection District No. 1","NO","","1210","32.2581","Fire"
"King","Seattle School District No. 1 Proposition No. 1 Replacement for Educational Programs and Operations Levy","Yes","","102176","69.3429","School"
"King","Seattle School District No. 1 Proposition No. 1 Replacement for Educational Programs and Operations Levy","No","","45173","30.6571","School"
"King","Seattle School District No. 1 Proposition No. 2 Capital Levy - $1.4 Billion","Yes","","106861","72.5455","School"
"King","Seattle School District No. 1 Proposition No. 2 Capital Levy - $1.4 Billion","No","","40441","27.4545","School"
"King","Renton School District No. 403 Proposition No. 1 Building for Excellence Bonds to Improve, Construct and Renovate School Facilities","Approved","","10720","62.6498","School"
"King","Renton School District No. 403 Proposition No. 1 Building for Excellence Bonds to Improve, Construct and Renovate School Facilities","Rejected","","6391","37.3502","School"
"King","Renton School District No. 403 Proposition No. 2 Replacement Educational Programs and Operations Levy","Yes","","10698","62.5285","School"
"King","Renton School District No. 403 Proposition No. 2 Replacement Educational Programs and Operations Levy","No","","6411","37.4715","School"
"King","King County Fire Protection District No. 16 Proposition No. 1 Benefit Charge Continuation","Yes","","6195","90.663","Fire"
"King","King County Fire Protection District No. 16 Proposition No. 1 Benefit Charge Continuation","No","","638","9.337","Fire"
"King","King County Water District No. 45 Proposition No. 1 Proposed Merger into King County Water District No. 20","Yes","","299","84.7025","Water"
"King","King County Water District No. 45 Proposition No. 1 Proposed Merger into King County Water District No. 20","No","","54","15.2975","Water"
"Kitsap","BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 Capital Projects Levy","Yes","","4095","57.1528","School"
"Kitsap","BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 Capital Projects Levy","No","","3070","42.8472","School"
"Kitsap","BAINBRIDGE ISLAND SCHOOL DISTRICT 303 Proposition No. 1 Capital Projects Levy","Yes","","5527","62.5226","School"
"Kitsap","BAINBRIDGE ISLAND SCHOOL DISTRICT 303 Proposition No. 1 Capital Projects Levy","No","","3313","37.4774","School"
"Kitsap","CENTRAL KITSAP SCHOOL DISTRICT NO. 401 Proposition No. 1 Replacement School Support Levy","Yes","","7646","56.4697","School"
"Kitsap","CENTRAL KITSAP SCHOOL DISTRICT NO. 401 Proposition No. 1 Replacement School Support Levy","No","","5894","43.5303","School"
"Kitsap","BAINBRIDGE ISLAND FIRE DEPARTMENT Proposition No. 1 Emergency Medical Services Property Tax Levy","Yes","","6569","74.1171","Fire"
"Kitsap","BAINBRIDGE ISLAND FIRE DEPARTMENT Proposition No. 1 Emergency Medical Services Property Tax Levy","No","","2294","25.8829","Fire"
"Kittitas","SELAH SCHOOL DISTRICT 119 Proposition No. 1 Replacement Educational Programs and Operation Levy","Levy - Yes","","10","55.5556","School"
"Kittitas","SELAH SCHOOL DISTRICT 119 Proposition No. 1 Replacement Educational Programs and Operation Levy","Levy - No","","8","44.4444","School"
"Kittitas","THORP SCHOOL DISTRICT 400 Proposition No. 1 Capital Levy to Improve School Facilities","LEVY...YES","","252","62.3762","School"
"Kittitas","THORP SCHOOL DISTRICT 400 Proposition No. 1 Capital Levy to Improve School Facilities","LEVY...NO","","152","37.6238","School"
"Kittitas","CLE ELUM-ROSLYN SCHOOL DISTRICT 404 Proposition No. 1 Dissolution and Reapportionment of Directors&#39; Districts","Approved","","1577","76.1468","School"
"Kittitas","CLE ELUM-ROSLYN SCHOOL DISTRICT 404 Proposition No. 1 Dissolution and Reapportionment of Directors&#39; Districts","Rejected","","494","23.8532","School"
"Kittitas","CLE ELUM-ROSLYN SCHOOL DISTRICT 404 Propostion No. 2 Replacement of Expiring Capital Levy To Improve School Facilities","LEVY...YES","","1314","62.8107","School"
"Kittitas","CLE ELUM-ROSLYN SCHOOL DISTRICT 404 Propostion No. 2 Replacement of Expiring Capital Levy To Improve School Facilities","LEVY...NO","","778","37.1893","School"
"Klickitat","TROUT LAKE SCHOOL DISTRICT # 400 Proposition No. 1 Replacement Educational Programs and Operation Levy","LEVY...YES","","286","73.9018","School"
"Klickitat","TROUT LAKE SCHOOL DISTRICT # 400 Proposition No. 1 Replacement Educational Programs and Operation Levy","LEVY...NO","","101","26.0982","School"
"Klickitat","KLICKITAT SCHOOL DISTRICT # 402 Proposition No. 1 Three-Year Replacement Educational Programs and Operation Levy","Levy...Yes","","109","64.881","School"
"Klickitat","KLICKITAT SCHOOL DISTRICT # 402 Proposition No. 1 Three-Year Replacement Educational Programs and Operation Levy","Levy...No","","59","35.119","School"
"Klickitat","LYLE SCHOOL DISTRICT # 406 Proposition No. 1 Replacement of Expiring Educational Programs and Operations Levy","LEVY...YES","","664","71.3212","School"
"Klickitat","LYLE SCHOOL DISTRICT # 406 Proposition No. 1 Replacement of Expiring Educational Programs and Operations Levy","LEVY...NO","","267","28.6788","School"
"Lewis","Boistfort School District #234 Proposition No. 1 Replacement Educational Programs and Operations Levy","Yes","","198","71.7391","School"
"Lewis","Boistfort School District #234 Proposition No. 1 Replacement Educational Programs and Operations Levy","No","","78","28.2609","School"
"Lewis","Evaline School District #36 Proposition No. 1 Replacement Educational Programs and Operations Levy","Yes","","199","70.5674","School"
"Lewis","Evaline School District #36 Proposition No. 1 Replacement Educational Programs and Operations Levy","No","","83","29.4326","School"
"Lewis","Mossyrock School District #206 Proposition No. 1 Replacement Educational Programs and Operations Levy","Yes","","711","58.2787","School"
"Lewis","Mossyrock School District #206 Proposition No. 1 Replacement Educational Programs and Operations Levy","No","","509","41.7213","School"
"Lewis","Napavine School District #14 Proposition 1 Replacement Educational Programs and Operations Levy","Yes","","737","65.106","School"
"Lewis","Napavine School District #14 Proposition 1 Replacement Educational Programs and Operations Levy","No","","395","34.894","School"
"Lewis","Onalaska School District #300 Proposition 1 Educational Programs and Operation Replacement Levy","Yes","","936","64.6856","School"
"Lewis","Onalaska School District #300 Proposition 1 Educational Programs and Operation Replacement Levy","No","","511","35.3144","School"
"Lewis","Toledo School District #237 Proposition No. 1 Replacement Educational Programs and Operations Levy","Yes","","971","68.6704","School"
"Lewis","Toledo School District #237 Proposition No. 1 Replacement Educational Programs and Operations Levy","No","","443","31.3296","School"
"Lewis","Fire Dist. #14-Randle Proposition No. 1 Emergency Medical Services Regular Property Tax Levy","Yes","","391","81.4583","Fire"
"Lewis","Fire Dist. #14-Randle Proposition No. 1 Emergency Medical Services Regular Property Tax Levy","No","","89","18.5417","Fire"
"Lincoln","SPRAGUE SCHOOL DISTRICT 008 Proposition No. 1 Replacement Educational Programs and Operation Levy","LEVY YES","","137","65.2381","School"
"Lincoln","SPRAGUE SCHOOL DISTRICT 008 Proposition No. 1 Replacement Educational Programs and Operation Levy","LEVY NO","","73","34.7619","School"
"Lincoln","ODESSA SCHOOL DISTRICT 105 Proposition No. 1 Replacement Educational Programs and Operation Levy","LEVY YES","","338","80.6683","School"
"Lincoln","ODESSA SCHOOL DISTRICT 105 Proposition No. 1 Replacement Educational Programs and Operation Levy","LEVY NO","","81","19.3317","School"
"Lincoln","ODESSA SCHOOL DISTRICT 105 Proposition No. 2 Replacement Capital Levy For School Improvements","LEVY YES","","328","78.8462","School"
"Lincoln","ODESSA SCHOOL DISTRICT 105 Proposition No. 2 Replacement Capital Levy For School Improvements","LEVY NO","","88","21.1538","School"
"Lincoln","HARRINGTON SCHOOL DISTRICT 204 Proposition No. 1 Replacement Educational Programs and Operation Levy","LEVY YES","","184","75.7202","School"
"Lincoln","HARRINGTON SCHOOL DISTRICT 204 Proposition No. 1 Replacement Educational Programs and Operation Levy","LEVY NO","","59","24.2798","School"
"Lincoln","GRAND COULEE SCHOOL DISTRICT 303 Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...YES","","50","56.8182","School"
"Lincoln","GRAND COULEE SCHOOL DISTRICT 303 Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...NO","","38","43.1818","School"
"Lincoln","HOSPITAL DISTRICT 1 Proposition No. 1 Replacement of Expiring One-Year Operation and Maintenance Levy","LEVY YES","","410","84.3621","Public Hospital"
"Lincoln","HOSPITAL DISTRICT 1 Proposition No. 1 Replacement of Expiring One-Year Operation and Maintenance Levy","LEVY NO","","76","15.6379","Public Hospital"
"Mason","Southside School 42 Capital Levy for Southside Contribution to Shelton High School Expansion Project ","Levy...Yes","","290","52.5362","School"
"Mason","Southside School 42 Capital Levy for Southside Contribution to Shelton High School Expansion Project ","Levy...No","","262","47.4638","School"
"Mason","Pioneer School 402 Capital Levy to Share Costs of Expanding and Renovating Shelton High School ","Levy...Yes","","1431","49.9302","School"
"Mason","Pioneer School 402 Capital Levy to Share Costs of Expanding and Renovating Shelton High School ","Levy...No","","1435","50.0698","School"
"Mason","Hood Canal School 404 Proposition No. 1, Replacement Educational Programs and Operations Levy  ","Levy...Yes","","1139","59.5711","School"
"Mason","Hood Canal School 404 Proposition No. 1, Replacement Educational Programs and Operations Levy  ","Levy...No","","773","40.4289","School"
"Mason","Hood Canal School 404 Proposition No. 2, Capital Levy for High School Improvements and District Safety and Infrastructure ","Levy...Yes","","1047","55.0473","School"
"Mason","Hood Canal School 404 Proposition No. 2, Capital Levy for High School Improvements and District Safety and Infrastructure ","Levy...No","","855","44.9527","School"
"Okanogan","OKANOGAN SCHOOL 105 PROPOSITION NO. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATIONS LEVY","YES","","679","62.1795","School"
"Okanogan","OKANOGAN SCHOOL 105 PROPOSITION NO. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATIONS LEVY","NO","","413","37.8205","School"
"Okanogan","GRAND COULEE DAM SCHOOL 301-304J Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...YES","","189","64.5051","School"
"Okanogan","GRAND COULEE DAM SCHOOL 301-304J Proposition No. 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY...NO","","104","35.4949","School"
"Okanogan","REPUBLIC SCHOOL 309 Proposition 1 Republic School District No. 309 - Bonds to Construct and Remodel School Facilities","Approved","","15","45.4545","School"
"Okanogan","REPUBLIC SCHOOL 309 Proposition 1 Republic School District No. 309 - Bonds to Construct and Remodel School Facilities","Rejected","","18","54.5455","School"
"Pacific","Fire District #15 GRAYS HARBOR COUNTY FIRE PROTECTION DISTRICT NO. 15 PERMANENT LEVY FOR EMERGENCY MEDICAL CARE AND AMBULANCE SERVICE Permanent EMS Levy Grays Harbor County Fire Protection District No. 15","Yes","","21","80.7692","Fire"
"Pacific","Fire District #15 GRAYS HARBOR COUNTY FIRE PROTECTION DISTRICT NO. 15 PERMANENT LEVY FOR EMERGENCY MEDICAL CARE AND AMBULANCE SERVICE Permanent EMS Levy Grays Harbor County Fire Protection District No. 15","No","","5","19.2308","Fire"
"Pierce","YELM COMMUNITY SCHOOLS DISTRICT NO. 2 Bonds to Improve Safety and Replace Schools Bonds","Approved","","641","58.4321","School"
"Pierce","YELM COMMUNITY SCHOOLS DISTRICT NO. 2 Bonds to Improve Safety and Replace Schools Bonds","Rejected","","456","41.5679","School"
"Pierce","PENINSULA SCHOOL DISTRICT NO. 401 Proposition No. 1 General Obligation Bonds - $198,550,000","Approved","","16283","66.5862","School"
"Pierce","PENINSULA SCHOOL DISTRICT NO. 401 Proposition No. 1 General Obligation Bonds - $198,550,000","Rejected","","8171","33.4138","School"
"Pierce","BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 General Obligation Bonds - $443,000,000","Approved","","15926","66.1351","School"
"Pierce","BETHEL SCHOOL DISTRICT NO. 403 Proposition No. 1 General Obligation Bonds - $443,000,000","Rejected","","8155","33.8649","School"
