"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Adams","TOWN OF LIND Council Position 2","WRITE-IN"," ","3","1.4634","City/Town"
"Adams","TOWN OF LIND Council Position 3","Laura Dew"," ","135","66.1765","City/Town"
"Adams","TOWN OF LIND Council Position 3","Richard Baldwin"," ","67","32.8431","City/Town"
"Adams","TOWN OF LIND Council Position 3","WRITE-IN"," ","2","0.9804","City/Town"
"Adams","CITY OF OTHELLO Mayor","Shawn R. Logan"," ","489","94.9515","City/Town"
"Adams","CITY OF OTHELLO Mayor","WRITE-IN"," ","26","5.0485","City/Town"
"Adams","CITY OF OTHELLO Council Position 1","Genna Dorow"," ","473","96.334","City/Town"
"Adams","CITY OF OTHELLO Council Position 1","WRITE-IN"," ","18","3.666","City/Town"
"Adams","CITY OF OTHELLO Council Position 2","John G. Lallas"," ","475","96.7413","City/Town"
"Adams","CITY OF OTHELLO Council Position 2","WRITE-IN"," ","16","3.2587","City/Town"
"Adams","CITY OF OTHELLO Council Position 3","Corey Everett"," ","470","97.3085","City/Town"
"Adams","CITY OF OTHELLO Council Position 3","WRITE-IN"," ","13","2.6915","City/Town"
"Adams","CITY OF RITZVILLE Mayor","Linda Kadlec"," ","385","68.0212","City/Town"
"Adams","CITY OF RITZVILLE Mayor","Dennis R Chamberlain"," ","177","31.2721","City/Town"
"Adams","CITY OF RITZVILLE Mayor","WRITE-IN"," ","4","0.7067","City/Town"
"Adams","CITY OF RITZVILLE Council Ward 3","Scott Yaeger"," ","455","97.8495","City/Town"
"Adams","CITY OF RITZVILLE Council Ward 3","WRITE-IN"," ","10","2.1505","City/Town"
"Adams","CITY OF RITZVILLE Council Ward 5","Michael Schrag"," ","362","93.0591","City/Town"
"Adams","CITY OF RITZVILLE Council Ward 5","WRITE-IN"," ","27","6.9409","City/Town"
"Adams","CITY OF RITZVILLE Council at Large 2yr","Marsha Reimers Smith"," ","274","51.8939","City/Town"
"Adams","CITY OF RITZVILLE Council at Large 2yr","Mark Weigand"," ","248","46.9697","City/Town"
"Adams","CITY OF RITZVILLE Council at Large 2yr","WRITE-IN"," ","6","1.1364","City/Town"
"Adams","CITY OF RITZVILLE Council at Large 4yr","Michelle Plumb"," ","380","95","City/Town"
"Adams","CITY OF RITZVILLE Council at Large 4yr","WRITE-IN"," ","20","5","City/Town"
"Adams","TOWN OF WASHTUCNA Council Position 3","Michael Stroud"," ","54","94.7368","City/Town"
"Adams","TOWN OF WASHTUCNA Council Position 3","WRITE-IN"," ","3","5.2632","City/Town"
"Adams","TOWN OF WASHTUCNA Council Position 4","Frederic A Blauert"," ","54","96.4286","City/Town"
"Adams","TOWN OF WASHTUCNA Council Position 4","WRITE-IN"," ","2","3.5714","City/Town"
"Adams","ADAMS CO FIRE DIST 1 - LINCOLN CO FIRE DIST 10 Commissioner Position 1","Matt Kubik"," ","194","96.5174","Fire"
"Adams","ADAMS CO FIRE DIST 1 - LINCOLN CO FIRE DIST 10 Commissioner Position 1","WRITE-IN"," ","7","3.4826","Fire"
"Adams","FIRE DISTRICT 2 Commissioner Position 1","Traven Smith"," ","117","99.1525","Fire"
"Adams","FIRE DISTRICT 2 Commissioner Position 1","WRITE-IN"," ","1","0.8475","Fire"
"Adams","FIRE DISTRICT 3 Commissioner Position 2","Dalles Deife"," ","31","100","Fire"
"Adams","FIRE DISTRICT 3 Commissioner Position 2","WRITE-IN"," ","0","0","Fire"
"Adams","FIRE DISTRICT 4 Commissioner Position 1","Henry Harder"," ","4","100","Fire"
"Adams","FIRE DISTRICT 4 Commissioner Position 1","WRITE-IN"," ","0","0","Fire"
"Adams","FIRE DISTRICT 4 Maintenance and Operation Levy","Approved"," ","4","100","Fire"
"Adams","FIRE DISTRICT 4 Maintenance and Operation Levy","Rejected"," ","0","0","Fire"
"Adams","FIRE DISTRICT 5 Commissioner Position 3","Peter Anderson"," ","460","99.1379","Fire"
"Adams","FIRE DISTRICT 5 Commissioner Position 3","WRITE-IN"," ","4","0.8621","Fire"
"Adams","FIRE DISTRICT 6 Commissioner Position 1","Jerry Whitman"," ","20","95.2381","Fire"
"Adams","FIRE DISTRICT 6 Commissioner Position 1","WRITE-IN"," ","1","4.7619","Fire"
"Adams","FIRE DISTRICT 7 Commissioner Position 2","Jason A Snyder"," ","48","96","Fire"
"Adams","FIRE DISTRICT 7 Commissioner Position 2","WRITE-IN"," ","2","4","Fire"
"Adams","OTHELLO PARK AND RECREATION 1 Commissioner Position 1","Frank J Vasquez"," ","916","98.2833","Park and Recreation"
"Adams","OTHELLO PARK AND RECREATION 1 Commissioner Position 1","WRITE-IN"," ","16","1.7167","Park and Recreation"
"Adams","OTHELLO PARK AND RECREATION 1 Commissioner Position 2","Rolando Cerrillo"," ","941","98.2255","Park and Recreation"
"Adams","OTHELLO PARK AND RECREATION 1 Commissioner Position 2","WRITE-IN"," ","17","1.7745","Park and Recreation"
"Adams","OTHELLO PARK AND RECREATION 1 Commissioner Position 4","Robert Pruneda"," ","912","96.9182","Park and Recreation"
"Adams","OTHELLO PARK AND RECREATION 1 Commissioner Position 4","WRITE-IN"," ","29","3.0818","Park and Recreation"
"Adams","OTHELLO PARK AND RECREATION 1 Maintenance and Operation Levy","Approved"," ","631","52.5396","Park and Recreation"
"Adams","OTHELLO PARK AND RECREATION 1 Maintenance and Operation Levy","Rejected"," ","570","47.4604","Park and Recreation"
"Adams","WASHTUCNA PARK AND RECREATION 2 Commissioner Position 3","Theresa A. St. Hilaire"," ","100","97.0874","Park and Recreation"
"Adams","WASHTUCNA PARK AND RECREATION 2 Commissioner Position 3","WRITE-IN"," ","3","2.9126","Park and Recreation"
"Adams","WASHTUCNA PARK AND RECREATION 2 Commissioner Position 5","Tracee Sitton"," ","102","98.0769","Park and Recreation"
"Adams","WASHTUCNA PARK AND RECREATION 2 Commissioner Position 5","WRITE-IN"," ","2","1.9231","Park and Recreation"
"Adams","WASHTUCNA PARK AND RECREATION 2 Maintenance and Operation Levy","Approved"," ","78","67.8261","Park and Recreation"
"Adams","WASHTUCNA PARK AND RECREATION 2 Maintenance and Operation Levy","Rejected"," ","37","32.1739","Park and Recreation"
"Adams","LIND PARK AND RECREATION 3 Commissioner Position 1","Gretchen Youngren"," ","120","41.6667","Park and Recreation"
"Adams","LIND PARK AND RECREATION 3 Commissioner Position 1","Jason Sanger"," ","166","57.6389","Park and Recreation"
"Adams","LIND PARK AND RECREATION 3 Commissioner Position 1","WRITE-IN"," ","2","0.6944","Park and Recreation"
"Adams","LIND PARK AND RECREATION 3 Commissioner Position 4","Samantha Crow"," ","255","96.5909","Park and Recreation"
"Adams","LIND PARK AND RECREATION 3 Commissioner Position 4","WRITE-IN"," ","9","3.4091","Park and Recreation"
"Adams","LIND PARK AND RECREATION 3 Commissioner Position 5","Kelsey Kramer"," ","265","97.786","Park and Recreation"
"Adams","LIND PARK AND RECREATION 3 Commissioner Position 5","WRITE-IN"," ","6","2.214","Park and Recreation"
"Adams","RITZVILLE PARK AND RECREATION 4 Commissioner Position 1","Kandis Duff"," ","649","97.594","Park and Recreation"
"Adams","RITZVILLE PARK AND RECREATION 4 Commissioner Position 1","WRITE-IN"," ","16","2.406","Park and Recreation"
"Adams","RITZVILLE PARK AND RECREATION 4 Commissioner Position 2","Stephanie Stokoe"," ","613","97.6115","Park and Recreation"
"Adams","RITZVILLE PARK AND RECREATION 4 Commissioner Position 2","WRITE-IN"," ","15","2.3885","Park and Recreation"
"Adams","CEMETERY DISTRICT 1 Commissioner Position 1","Amy L Phelps"," ","91","96.8085","Cemetery"
"Adams","CEMETERY DISTRICT 1 Commissioner Position 1","WRITE-IN"," ","3","3.1915","Cemetery"
"Adams","CEMETERY DISTRICT 1 Commissioner Position 2","Roy McKenzie"," ","106","98.1481","Cemetery"
"Adams","CEMETERY DISTRICT 1 Commissioner Position 2","WRITE-IN"," ","2","1.8519","Cemetery"
"Adams","CEMETERY DISTRICT 3 Commissioner Position 2","Barbara DeVore"," ","255","97.7011","Cemetery"
"Adams","CEMETERY DISTRICT 3 Commissioner Position 2","WRITE-IN"," ","6","2.2989","Cemetery"
"Adams","CEMETERY DISTRICT 3 Commissioner Position 3","Cheryl Haase"," ","259","98.855","Cemetery"
"Adams","CEMETERY DISTRICT 3 Commissioner Position 3","WRITE-IN"," ","3","1.145","Cemetery"
"Adams","WATER DISTRICT 1 Commissioner Position 1","Dora S Beraza"," ","22","95.6522","Water"
"Adams","WATER DISTRICT 1 Commissioner Position 1","WRITE-IN"," ","1","4.3478","Water"
"Adams","WATER DISTRICT 1 Commissioner Position 2","JR Ozuna"," ","20","95.2381","Water"
"Adams","WATER DISTRICT 1 Commissioner Position 2","WRITE-IN"," ","1","4.7619","Water"
"Asotin","Washington State Advisory Vote No. 36","Repealed"," ","4027","72.2461","State Executive"
"Asotin","Washington State Advisory Vote No. 36","Maintained"," ","1547","27.7539","State Executive"
"Asotin","Washington State Advisory Vote No. 37","Repealed"," ","4171","74.6822","State Executive"
"Asotin","Washington State Advisory Vote No. 37","Maintained"," ","1414","25.3178","State Executive"
"Asotin","Washington State Advisory Vote No. 38","Repealed"," ","4136","75.159","State Executive"
"Asotin","Washington State Advisory Vote No. 38","Maintained"," ","1367","24.841","State Executive"
"Asotin","PORT DISTRICT A PORT COMMISSIONER 3","Dayna Weatherly-Wilson"," ","4250","97.7236","Port"
"Asotin","PORT DISTRICT A PORT COMMISSIONER 3","WRITE-IN"," ","99","2.2764","Port"
"Asotin","SCHOOL DISTRICT 420 SCHOOL DIRECTOR #02","Chad Engle"," ","799","98.1572","School"
"Asotin","SCHOOL DISTRICT 420 SCHOOL DIRECTOR #02","WRITE-IN"," ","15","1.8428","School"
"Asotin","SCHOOL DISTRICT 420 SCHOOL DIRECTOR #03","Brit Ausman"," ","842","98.1352","School"
"Asotin","SCHOOL DISTRICT 420 SCHOOL DIRECTOR #03","WRITE-IN"," ","16","1.8648","School"
"Asotin","SCHOOL DISTRICT 250 SCHOOL DIRECTOR #04","Jim Nelly"," ","3412","97.3744","School"
"Asotin","SCHOOL DISTRICT 250 SCHOOL DIRECTOR #04","WRITE-IN"," ","92","2.6256","School"
"Asotin","SCHOOL DISTRICT 250 SCHOOL DIRECTOR #05","Russ A Davis"," ","3357","97.5872","School"
"Asotin","SCHOOL DISTRICT 250 SCHOOL DIRECTOR #05","WRITE-IN"," ","83","2.4128","School"
"Asotin","CITY OF ASOTIN CITY COUNCIL MEMBER #03","Steve Cowdrey"," ","249","93.9623","City/Town"
"Asotin","CITY OF ASOTIN CITY COUNCIL MEMBER #03","WRITE-IN"," ","16","6.0377","City/Town"
"Asotin","CITY OF ASOTIN CITY COUNCIL MEMBER #04","Mervin Schneider"," ","244","93.1298","City/Town"
"Asotin","CITY OF ASOTIN CITY COUNCIL MEMBER #04","WRITE-IN"," ","18","6.8702","City/Town"
"Asotin","CITY OF ASOTIN CITY COUNCIL MEMBER #05","Tim Ottmar"," ","256","95.8801","City/Town"
"Asotin","CITY OF ASOTIN CITY COUNCIL MEMBER #05","WRITE-IN"," ","11","4.1199","City/Town"
"Asotin","CITY OF CLARKSTON CITY COUNCIL MEMBER #01","John Murray"," ","886","96.4091","City/Town"
"Asotin","CITY OF CLARKSTON CITY COUNCIL MEMBER #01","WRITE-IN"," ","33","3.5909","City/Town"
"Asotin","CITY OF CLARKSTON CITY COUNCIL MEMBER #02","Robin Albers"," ","906","97.1061","City/Town"
"Asotin","CITY OF CLARKSTON CITY COUNCIL MEMBER #02","WRITE-IN"," ","27","2.8939","City/Town"
"Asotin","CITY OF CLARKSTON CITY COUNCIL MEMBER #03","Pat Holman"," ","899","97.1892","City/Town"
"Asotin","CITY OF CLARKSTON CITY COUNCIL MEMBER #03","WRITE-IN"," ","26","2.8108","City/Town"
"Asotin","CITY OF CLARKSTON CITY COUNCIL MEMBER #04","Russ Evans"," ","896","96.6559","City/Town"
"Asotin","CITY OF CLARKSTON CITY COUNCIL MEMBER #04","WRITE-IN"," ","31","3.3441","City/Town"
"Asotin","CITY OF CLARKSTON Emergency Medical Services Excess Tax Levy","Yes, Levy"," ","899","72.7935","City/Town"
"Asotin","CITY OF CLARKSTON Emergency Medical Services Excess Tax Levy","No, Levy"," ","336","27.2065","City/Town"
"Asotin","CEMETERY DISTRICT COMMISSIONER #3","Daniel Beyer"," ","4302","98.3764","Cemetery"
"Asotin","CEMETERY DISTRICT COMMISSIONER #3","WRITE-IN"," ","71","1.6236","Cemetery"
"Asotin","BLUE MOUNTAIN FIRE DIST NO 1 Fire Commissioner  3","Mark Appleford"," ","48","100","Fire"
"Asotin","BLUE MOUNTAIN FIRE DIST NO 1 Fire Commissioner  3","WRITE-IN"," ","0","0","Fire"
"Asotin","FIRE DISTRICT 1 FIRE COMMISSIONER 1","Edward L. Johnson"," ","2954","98.6311","Fire"
"Asotin","FIRE DISTRICT 1 FIRE COMMISSIONER 1","WRITE-IN"," ","41","1.3689","Fire"
"Asotin","FIRE DISTRICT 1 FIRE COMMISSIONER 3","Kelly Kinzer"," ","2974","98.7056","Fire"
"Asotin","FIRE DISTRICT 1 FIRE COMMISSIONER 3","WRITE-IN"," ","39","1.2944","Fire"
"Benton","Washington State Advisory Vote No. 36","Repealed"," ","32953","70.2668","State Executive"
"Benton","Washington State Advisory Vote No. 36","Maintained"," ","13944","29.7332","State Executive"
"Benton","Washington State Advisory Vote No. 37","Repealed"," ","36336","77.393","State Executive"
"Benton","Washington State Advisory Vote No. 37","Maintained"," ","10614","22.607","State Executive"
"Benton","Washington State Advisory Vote No. 38","Repealed"," ","34106","73.8001","State Executive"
"Benton","Washington State Advisory Vote No. 38","Maintained"," ","12108","26.1999","State Executive"
"Benton","Port Of Benton Commissioner District 3","LORI STEVENS"," ","7381","62.4926","Port"
"Benton","Port Of Benton Commissioner District 3","Jane Hagarty"," ","4372","37.0163","Port"
"Benton","Port Of Benton Commissioner District 3","WRITE-IN"," ","58","0.4911","Port"
"Benton","Port Of Kennewick Commissioner District 1","Ken Hohenberg"," ","26345","98.1375","Port"
"Benton","Port Of Kennewick Commissioner District 1","WRITE-IN"," ","500","1.8625","Port"
"Benton","Kennewick Public Hospital District Commissioner Pos. 4","Steve Blodgett"," ","20107","98.4768","Hospital"
"Benton","Kennewick Public Hospital District Commissioner Pos. 4","WRITE-IN"," ","311","1.5232","Hospital"
"Benton","Kennewick Public Hospital District Commissioner Pos. 7","Mark Brault"," ","19877","98.6158","Hospital"
"Benton","Kennewick Public Hospital District Commissioner Pos. 7","WRITE-IN"," ","279","1.3842","Hospital"
"Benton","PROSSER PUBLIC HOSPITAL DISTRICT Commissioner Pos. 3","John N McPartland"," ","2850","97.5026","Hospital"
"Benton","PROSSER PUBLIC HOSPITAL DISTRICT Commissioner Pos. 3","WRITE-IN"," ","73","2.4974","Hospital"
"Benton","PROSSER PUBLIC HOSPITAL DISTRICT Commissioner Pos. 7","Sharon A Dietrich"," ","2985","97.8047","Hospital"
"Benton","PROSSER PUBLIC HOSPITAL DISTRICT Commissioner Pos. 7","WRITE-IN"," ","67","2.1953","Hospital"
"Benton","City of Benton City Council Pos. 1","Lisa Stade"," ","237","38.8525","City/Town"
"Benton","City of Benton City Council Pos. 1","Jessica Bosse Wadsworth"," ","370","60.6557","City/Town"
"Benton","City of Benton City Council Pos. 1","WRITE-IN"," ","3","0.4918","City/Town"
"Benton","City of Benton City Council Pos. 2","Luis Carlos Ruiz"," ","249","40.6863","City/Town"
"Benton","City of Benton City Council Pos. 2","Bill Reed"," ","361","58.9869","City/Town"
"Benton","City of Benton City Council Pos. 2","WRITE-IN"," ","2","0.3268","City/Town"
"Benton","City of Benton City Council Pos. 3","Alex Weber"," ","301","48.6268","City/Town"
"Benton","City of Benton City Council Pos. 3","David Sandretto"," ","314","50.727","City/Town"
"Benton","City of Benton City Council Pos. 3","WRITE-IN"," ","4","0.6462","City/Town"
"Benton","City Of Kennewick Council Position 1 Ward 1","Gretl Crawford"," ","9286","59.9213","City/Town"
"Benton","City Of Kennewick Council Position 1 Ward 1","Don Britain"," ","6129","39.5496","City/Town"
"Benton","City Of Kennewick Council Position 1 Ward 1","WRITE-IN"," ","82","0.5291","City/Town"
"Benton","City Of Kennewick Council Position 2 Ward 2","Steve Lee"," ","4877","31.9678","City/Town"
"Benton","City Of Kennewick Council Position 2 Ward 2","LOREN ANDERSON"," ","10335","67.7438","City/Town"
"Benton","City Of Kennewick Council Position 2 Ward 2","WRITE-IN"," ","44","0.2884","City/Town"
"Benton","City Of Kennewick Council Position 3 Ward 3","John H. Trumbo"," ","9085","58.8521","City/Town"
"Benton","City Of Kennewick Council Position 3 Ward 3","Jason Lohr"," ","6314","40.9017","City/Town"
"Benton","City Of Kennewick Council Position 3 Ward 3","WRITE-IN"," ","38","0.2462","City/Town"
"Benton","City Of Kennewick Council Position 4 At Large","Bill McKay"," ","8877","57.6429","City/Town"
"Benton","City Of Kennewick Council Position 4 At Large","Ken Short"," ","6480","42.0779","City/Town"
"Benton","City Of Kennewick Council Position 4 At Large","WRITE-IN"," ","43","0.2792","City/Town"
"Benton","City Of Prosser Council Pos. 1","Catherine Jones"," ","558","45.4397","City/Town"
"Benton","City Of Prosser Council Pos. 1","DON AUBREY"," ","668","54.3974","City/Town"
"Benton","City Of Prosser Council Pos. 1","WRITE-IN"," ","2","0.1629","City/Town"
"Benton","City Of Prosser Council Pos. 2","Maricela Sanchez"," ","545","42.6448","City/Town"
"Benton","City Of Prosser Council Pos. 2","Morgan Everett"," ","728","56.964","City/Town"
"Benton","City Of Prosser Council Pos. 2","WRITE-IN"," ","5","0.3912","City/Town"
"Benton","City Of Prosser Council Pos. 3","Thomas Forsyth"," ","492","39.8058","City/Town"
"Benton","City Of Prosser Council Pos. 3","Felix Cortes"," ","743","60.1133","City/Town"
"Benton","City Of Prosser Council Pos. 3","WRITE-IN"," ","1","0.0809","City/Town"
"Benton","City Of Richland Council Pos. 1","Chaune' Fitzgerald"," ","7496","47.5393","City/Town"
"Benton","City Of Richland Council Pos. 1","Jhoanna R. Jones"," ","8177","51.8582","City/Town"
"Benton","City Of Richland Council Pos. 1","WRITE-IN"," ","95","0.6025","City/Town"
"Benton","City Of Richland Council Pos. 2","Theresa Richardson"," ","9085","56.8915","City/Town"
"Benton","City Of Richland Council Pos. 2","Marianne Boring"," ","6837","42.8142","City/Town"
"Benton","City Of Richland Council Pos. 2","WRITE-IN"," ","47","0.2943","City/Town"
"Benton","City Of Richland Council Pos. 3","Larry Stanley"," ","4040","26.2935","City/Town"
"Benton","City Of Richland Council Pos. 3","Sandra Kent"," ","11248","73.2053","City/Town"
"Benton","City Of Richland Council Pos. 3","WRITE-IN"," ","77","0.5011","City/Town"
"Benton","City Of Richland Council Pos. 4","Ginger Wireman"," ","6365","40.7386","City/Town"
