"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Benton","Kiona-Benton City School District 52 EDUCATIONAL PROGRAMS AND OPERATION REPLACEMENT LEVY","LEVY NO"," ","924","56.068","School"
"Chelan","CASHMERE SCHOOL DISTRICT NO. 222 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY . . . YES"," ","1334","68.096","School"
"Chelan","CASHMERE SCHOOL DISTRICT NO. 222 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY . . . NO"," ","625","31.904","School"
"Chelan","ENTIAT SCHOOL DISTRICT NO. 127 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY . . . YES"," ","436","63.6496","School"
"Chelan","ENTIAT SCHOOL DISTRICT NO. 127 RENEWAL OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY . . . NO"," ","249","36.3504","School"
"Chelan","ENTIAT SCHOOL DISTRICT NO. 127 BONDS FOR HEALTH, SAFETY AND INFRASTRUCTURE IMPROVEMENTS","Approved"," ","413","61.0044","School"
"Chelan","ENTIAT SCHOOL DISTRICT NO. 127 BONDS FOR HEALTH, SAFETY AND INFRASTRUCTURE IMPROVEMENTS","Rejected"," ","264","38.9956","School"
"Chelan","LAKE CHELAN SCHOOL DISTRICT NO. 129 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY . . . YES"," ","1398","65.2966","School"
"Chelan","LAKE CHELAN SCHOOL DISTRICT NO. 129 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","LEVY . . . NO"," ","743","34.7034","School"
"Chelan","LAKE CHELAN SCHOOL DISTRICT NO. 129 REPLACEMENT CAPITAL LEVY FOR EDUCATIONAL TECHNOLOGY IMPROVEMENTS","LEVY . . . YES"," ","1441","67.9076","School"
"Chelan","LAKE CHELAN SCHOOL DISTRICT NO. 129 REPLACEMENT CAPITAL LEVY FOR EDUCATIONAL TECHNOLOGY IMPROVEMENTS","LEVY . . . NO"," ","681","32.0924","School"
"Chelan","FIRE DISTRICT NO. 9 PROPERTY TAX LEVY for FIRE PROTECTION and EMERGENCY SERVICES","Approved"," ","578","80.3894","Fire"
"Chelan","FIRE DISTRICT NO. 9 PROPERTY TAX LEVY for FIRE PROTECTION and EMERGENCY SERVICES","Rejected"," ","141","19.6106","Fire"
"Clallam","PORT ANGELES SCHOOL DISTRICT 121 Proposition No. 1 - Capital Levy to Expand and Renovate Stevens Middle School and Improve Safety","YES"," ","6033","54.3514","School"
"Clallam","PORT ANGELES SCHOOL DISTRICT 121 Proposition No. 1 - Capital Levy to Expand and Renovate Stevens Middle School and Improve Safety","NO"," ","5067","45.6486","School"
"Clallam","CRESCENT SCHOOL DISTRICT 313 Proposition No. 1 - Replacement of Expiring Levy for Educational Programs and Operations","YES"," ","649","65.6218","School"
"Clallam","CRESCENT SCHOOL DISTRICT 313 Proposition No. 1 - Replacement of Expiring Levy for Educational Programs and Operations","NO"," ","340","34.3782","School"
"Clallam","CRESCENT SCHOOL DISTRICT 313 Proposition No. 2 - Capital Projects Levy","YES"," ","664","67.0707","School"
"Clallam","CRESCENT SCHOOL DISTRICT 313 Proposition No. 2 - Capital Projects Levy","NO"," ","326","32.9293","School"
"Clallam","CAPE FLATTERY SCHOOL DISTRICT 401 Proposition No. 1 - Educational Programs and Operations Levy","YES"," ","354","77.1242","School"
"Clallam","CAPE FLATTERY SCHOOL DISTRICT 401 Proposition No. 1 - Educational Programs and Operations Levy","NO"," ","105","22.8758","School"
"Clark","CITY OF BATTLE GROUND Proposition No. 1","Yes"," ","2769","80.6348","City/Town"
"Clark","CITY OF BATTLE GROUND Proposition No. 1","No"," ","665","19.3652","City/Town"
"Clark","RIDGEFIELD SCHOOL DISTRICT NO. 122 Proposition No. 5","Approved"," ","4490","59.188","School"
"Clark","RIDGEFIELD SCHOOL DISTRICT NO. 122 Proposition No. 5","Rejected"," ","3096","40.812","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 Proposition No. 5","Yes"," ","17793","60.506","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 Proposition No. 5","No"," ","11614","39.494","School"
"Clark","WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition No. 8","Levy...Yes"," ","2368","55.5738","School"
"Clark","WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition No. 8","Levy...No"," ","1893","44.4262","School"
"Clark","WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition No. 9","Levy...Yes"," ","2466","58.6027","School"
"Clark","WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition No. 9","Levy...No"," ","1742","41.3973","School"
"Clark","Woodland School District No. 404 Proposition 1 - Replacement School Support Levy for Educational Programs and Operations","Yes"," ","185","45.2323","School"
"Clark","Woodland School District No. 404 Proposition 1 - Replacement School Support Levy for Educational Programs and Operations","No"," ","224","54.7677","School"
"Clark","FIRE PROTECTION DISTRICT NO. 3 Proposition No. 3","Yes"," ","3415","74.046","Fire"
"Clark","FIRE PROTECTION DISTRICT NO. 3 Proposition No. 3","No"," ","1197","25.954","Fire"
"Columbia","DAYTON SCHOOL DISTRICT 2 Proposition 1","LEVY ... YES"," ","801","62.4805","School"
"Columbia","DAYTON SCHOOL DISTRICT 2 Proposition 1","LEVY ... NO"," ","481","37.5195","School"
"Columbia","DAYTON SCHOOL DISTRICT 2 Proposition 2","LEVY ... YES"," ","814","63.5938","School"
"Columbia","DAYTON SCHOOL DISTRICT 2 Proposition 2","LEVY ... NO"," ","466","36.4063","School"
"Columbia","Waitsburg School District No. 401-100 Proposition 1","LEVY ... YES"," ","21","48.8372","School"
"Columbia","Waitsburg School District No. 401-100 Proposition 1","LEVY ... NO"," ","22","51.1628","School"
"Columbia","Prescott School District No. 402-37 Proposition 1","LEVY ... YES"," ","6","100","School"
"Columbia","Prescott School District No. 402-37 Proposition 1","LEVY ... NO"," ","0","0","School"
"Cowlitz","Longview School District No. 122 Proposition 1 - Replacement Educational Programs and Operations Levy","Yes"," ","6518","58.3266","School"
"Cowlitz","Longview School District No. 122 Proposition 1 - Replacement Educational Programs and Operations Levy","No"," ","4657","41.6734","School"
"Cowlitz","Toutle Lake School District No. 130 Proposition 1 - Replacement Educational Programs and Operation Levy","Levy Yes"," ","689","53.8281","School"
"Cowlitz","Toutle Lake School District No. 130 Proposition 1 - Replacement Educational Programs and Operation Levy","Levy No"," ","591","46.1719","School"
"Cowlitz","Castle Rock School District No. 401 Proposition 1 - Educational Program And Operations Replacement Levy","Yes"," ","1815","61.2348","School"
"Cowlitz","Castle Rock School District No. 401 Proposition 1 - Educational Program And Operations Replacement Levy","No"," ","1149","38.7652","School"
"Cowlitz","Castle Rock School District No. 401 Proposition 2 - Facility Improvement General Obligation Bonds","Approved"," ","1610","53.9183","School"
"Cowlitz","Castle Rock School District No. 401 Proposition 2 - Facility Improvement General Obligation Bonds","Rejected"," ","1376","46.0817","School"
"Cowlitz","Kalama School District No. 402 Proposition 1 - Replacement Educational Programs and Operation Levy","Levy Yes"," ","1041","46.1846","School"
"Cowlitz","Kalama School District No. 402 Proposition 1 - Replacement Educational Programs and Operation Levy","Levy No"," ","1213","53.8154","School"
"Cowlitz","Woodland School District No. 404 Proposition 1 - Replacement School Support Levy for Educational Programs and Operations","Yes"," ","1252","44.7143","School"
"Cowlitz","Woodland School District No. 404 Proposition 1 - Replacement School Support Levy for Educational Programs and Operations","No"," ","1548","55.2857","School"
"Cowlitz","Kelso School District No. 458 Proposition 1 - Replacement of Expiring Educational Programs and Operations Levy","Levy Yes"," ","3676","57.3837","School"
"Cowlitz","Kelso School District No. 458 Proposition 1 - Replacement of Expiring Educational Programs and Operations Levy","Levy No"," ","2730","42.6163","School"
"Douglas","Bridgeport School District Replacement Educational Programs and Operation Levy","Levy Yes"," ","162","55.2901","School"
"Douglas","Bridgeport School District Replacement Educational Programs and Operation Levy","Levy No"," ","131","44.7099","School"
"Douglas","Mansfield School District Replacement of Expiring Maintenance and Operations Levy","Levy Yes"," ","136","76.4045","School"
"Douglas","Mansfield School District Replacement of Expiring Maintenance and Operations Levy","Levy No"," ","42","23.5955","School"
"Douglas","Orondo School District  Renewal Of Expiring Educational Programs And Operation Levy","Levy Yes"," ","201","62.037","School"
"Douglas","Orondo School District  Renewal Of Expiring Educational Programs And Operation Levy","Levy No"," ","123","37.963","School"
"Douglas","Waterville School District Renewal of Expiring Educational Programs and Operation Levy","Levy Yes"," ","357","62.1951","School"
"Douglas","Waterville School District Renewal of Expiring Educational Programs and Operation Levy","Levy No"," ","217","37.8049","School"
"Douglas","Coulee Hartline School Dist #151 REPLACEMENT MAINTENANCE AND OPERATION/ENRICHMENT LEVY","Levy Yes"," ","23","57.5","School"
"Douglas","Coulee Hartline School Dist #151 REPLACEMENT MAINTENANCE AND OPERATION/ENRICHMENT LEVY","Levy No"," ","17","42.5","School"
"Douglas","BREWSTER SCHOOL 111-203J REPLACEMENT OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","Levy Yes"," ","35","36.0825","School"
"Douglas","BREWSTER SCHOOL 111-203J REPLACEMENT OF EXPIRING EDUCATIONAL PROGRAMS AND OPERATION LEVY","Levy No"," ","62","63.9175","School"
"Douglas","LAKE CHELAN SCHOOL DISTRICT NO. 129 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","Levy Yes"," ","31","46.9697","School"
"Douglas","LAKE CHELAN SCHOOL DISTRICT NO. 129 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","Levy No"," ","35","53.0303","School"
"Douglas","LAKE CHELAN SCHOOL DISTRICT NO. 129 REPLACEMENT CAPITAL LEVY FOR EDUCATIONAL TECHNOLOGY IMPROVEMENTS","Levy Yes"," ","36","52.9412","School"
"Douglas","LAKE CHELAN SCHOOL DISTRICT NO. 129 REPLACEMENT CAPITAL LEVY FOR EDUCATIONAL TECHNOLOGY IMPROVEMENTS","Levy No"," ","32","47.0588","School"
"Ferry","SCHOOL DISTRICT 003 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","Levy Yes"," ","46","61.3333","School"
"Ferry","SCHOOL DISTRICT 003 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY","Levy No"," ","29","38.6667","School"
"Ferry","FERRY COUNTY EMS DIST #1 CITY EMERGENCY MEDICAL CARE AND AMBULANCE SERVICES LEVY","Yes"," ","199","73.1618","EMS"
"Ferry","FERRY COUNTY EMS DIST #1 CITY EMERGENCY MEDICAL CARE AND AMBULANCE SERVICES LEVY","No"," ","73","26.8382","EMS"
"Ferry","FERRY COUNTY EMS DIST #1 EMERGENCY MEDICAL CARE AND AMBULANCE SERVICES LEVY","Yes"," ","609","75.6522","EMS"
"Ferry","FERRY COUNTY EMS DIST #1 EMERGENCY MEDICAL CARE AND AMBULANCE SERVICES LEVY","No"," ","196","24.3478","EMS"
"Franklin","KAHLOTUS SCHOOL DISTRICT NO. 56 Replacement of Expiring Educational Programs and Operations Levy","Levy Yes"," ","78","80.4124","School"
"Franklin","KAHLOTUS SCHOOL DISTRICT NO. 56 Replacement of Expiring Educational Programs and Operations Levy","Levy No"," ","19","19.5876","School"
"Franklin","SCHOOL DISTRICT 109 - WASHTUCNA Replacement Educational Programs and Operation Levy","Levy Yes"," ","0","0","School"
"Franklin","SCHOOL DISTRICT 109 - WASHTUCNA Replacement Educational Programs and Operation Levy","Levy No"," ","0","0","School"
"Franklin","NORTH FRANKLIN SCHOOL DISTRICT NO. J51-162 Replacement of Expiring Educational Programs and Operation Levy","Levy Yes"," ","750","70.8885","School"
"Franklin","NORTH FRANKLIN SCHOOL DISTRICT NO. J51-162 Replacement of Expiring Educational Programs and Operation Levy","Levy No"," ","308","29.1115","School"
"Franklin","SCHOOL DISTRICT 147 - OTHELLO Replacement Educational Programs and Operation Levy","Levy Yes"," ","33","62.2642","School"
"Franklin","SCHOOL DISTRICT 147 - OTHELLO Replacement Educational Programs and Operation Levy","Levy No"," ","20","37.7358","School"
"Grant","Coulee Hartline School Dist #151 REPLACEMENT MAINTENANCE AND OPERATION/ENRICHMENT LEVY","Levy...Yes"," ","292","74.3003","School"
"Grant","Coulee Hartline School Dist #151 REPLACEMENT MAINTENANCE AND OPERATION/ENRICHMENT LEVY","Levy...No"," ","101","25.6997","School"
"Grant","Grant County  Hospital Dist #2 Proposition No. 1 Levy for Operations and Maintenance","LEVY...YES"," ","1175","64.525","Hospital"
"Grant","Grant County  Hospital Dist #2 Proposition No. 1 Levy for Operations and Maintenance","LEVY...NO"," ","646","35.475","Hospital"
"Grant","Grant County  Hospital Dist #5 Proposition No. 1","APPROVED"," ","273","49.6364","Hospital"
"Grant","Grant County  Hospital Dist #5 Proposition No. 1","REJECTED"," ","277","50.3636","Hospital"
"Grant","Royal School Dist #160 Proposition No. 1","LEVY...YES"," ","406","60.961","School"
"Grant","Royal School Dist #160 Proposition No. 1","LEVY...NO"," ","260","39.039","School"
"Grant","WILSON CREEK SCHOOL DIST #167 Proposition No. 1","LEVY...YES"," ","86","68.8","School"
"Grant","WILSON CREEK SCHOOL DIST #167 Proposition No. 1","LEVY...NO"," ","39","31.2","School"
"Grant","ALMIRA SCHOOL DISTRICT 017 Proposition No. 1","LEVY YES"," ","5","35.7143","School"
"Grant","ALMIRA SCHOOL DISTRICT 017 Proposition No. 1","LEVY NO"," ","9","64.2857","School"
"Grant","ODESSA SCHOOL DISTRICT 105 Proposition No. 1","LEVY   YES"," ","5","50","School"
"Grant","ODESSA SCHOOL DISTRICT 105 Proposition No. 1","LEVY   NO"," ","5","50","School"
"Grant","ODESSA SCHOOL DISTRICT 105 Proposition No. 2","LEVY   YES"," ","5","50","School"
"Grant","ODESSA SCHOOL DISTRICT 105 Proposition No. 2","LEVY   NO"," ","5","50","School"
"Grant","WAHLUKE SCHOOL DISTRICT NO. 73 Proposition No. 1","Levy...Yes"," ","290","53.5055","School"
"Grant","WAHLUKE SCHOOL DISTRICT NO. 73 Proposition No. 1","Levy...No"," ","252","46.4945","School"
"Grays Harbor","Rochester School District No. 401 Proposition No. 1 Replacement of Expiring Levy for Educational Programs and Operations","Levy Yes"," ","2","40","School"
"Grays Harbor","Rochester School District No. 401 Proposition No. 1 Replacement of Expiring Levy for Educational Programs and Operations","Levy No"," ","3","60","School"
"Grays Harbor","Rochester School District No. 401 Proposition No. 2 Capital Improvement and School Construction General Obligation Bond - $57,490,000","Yes"," ","2","40","School"
"Grays Harbor","Rochester School District No. 401 Proposition No. 2 Capital Improvement and School Construction General Obligation Bond - $57,490,000","No"," ","3","60","School"
"Grays Harbor","Sch Dist 104 - Satsop Replacement Educational Programs and Operations Levy","Levy   Yes"," ","111","82.8358","School"
"Grays Harbor","Sch Dist 104 - Satsop Replacement Educational Programs and Operations Levy","Levy   No"," ","23","17.1642","School"
"Grays Harbor","Sch Dist 65 - McCleary Proposition 1 Replacement Educational Programs and Operations Levy","Levy Yes"," ","302","49.6711","School"
"Grays Harbor","Sch Dist 65 - McCleary Proposition 1 Replacement Educational Programs and Operations Levy","Levy   No"," ","306","50.3289","School"
"Grays Harbor","Sch Dist 68 - Elma Proposition 1 Replacement Educational Programs and Operation Levy","Levy   Yes"," ","1445","64.7692","School"
"Grays Harbor","Sch Dist 68 - Elma Proposition 1 Replacement Educational Programs and Operation Levy","Levy   No"," ","786","35.2308","School"
"Grays Harbor","Sch Dist 68 - Elma Proposition 2 Bonds To Construct a Stadium","Approved"," ","1272","57.0148","School"
"Grays Harbor","Sch Dist 68 - Elma Proposition 2 Bonds To Construct a Stadium","Rejected"," ","959","42.9852","School"
"Grays Harbor","Mary M Knight School 311 School Education Enrichment Levy","Levy   Yes"," ","24","52.1739","School"
"Grays Harbor","Mary M Knight School 311 School Education Enrichment Levy","Levy   No"," ","22","47.8261","School"
"Grays Harbor","Sch Dist 172 - Ocosta Replacement Educational Programs and Operations Levy","Levy   Yes"," ","678","57.8498","School"
"Grays Harbor","Sch Dist 172 - Ocosta Replacement Educational Programs and Operations Levy","Levy No"," ","494","42.1502","School"
"Grays Harbor","Sch Dist 28 - Hoquiam Replacement of Expiring Educational Programs and Operations Levy","Levy   Yes"," ","1303","64.8259","School"
"Grays Harbor","Sch Dist 28 - Hoquiam Replacement of Expiring Educational Programs and Operations Levy","Levy   No"," ","707","35.1741","School"
"Grays Harbor","Sch Dist 400 - Oakville Educational Programs and Operation Replacement Levy","Levy Yes"," ","426","70.5298","School"
"Grays Harbor","Sch Dist 400 - Oakville Educational Programs and Operation Replacement Levy","Levy   No"," ","178","29.4702","School"
"Grays Harbor","Sch Dist 400 - Oakville Bonds to Renovate Oakville School","Approved"," ","402","66.6667","School"
"Grays Harbor","Sch Dist 400 - Oakville Bonds to Renovate Oakville School","Rejected"," ","201","33.3333","School"
"Grays Harbor","Sch Dist 99 -Cosmopolis Replacement of Expiring Educational Programs and Operations Levy","Levy   Yes"," ","304","59.8425","School"
"Grays Harbor","Sch Dist 99 -Cosmopolis Replacement of Expiring Educational Programs and Operations Levy","Levy   No"," ","204","40.1575","School"
"Grays Harbor","Sch Dist 97 - Quinault Educational Programs and Operation Levy","Levy   Yes"," ","146","69.5238","School"
"Grays Harbor","Sch Dist 97 - Quinault Educational Programs and Operation Levy","Levy   No"," ","64","30.4762","School"
"Grays Harbor","Sch Dist 66 - Montesano Replacement of Expiring Educational Programs and Operation Levy","Levy   Yes"," ","1272","59.9717","School"
"Grays Harbor","Sch Dist 66 - Montesano Replacement of Expiring Educational Programs and Operation Levy","Levy   No"," ","849","40.0283","School"
"Grays Harbor","Sch Dist 64 - N. Beach Replacement of Expiring Educational Programs and Operations Levy","Levy   Yes"," ","1731","59.2808","School"
"Grays Harbor","Sch Dist 64 - N. Beach Replacement of Expiring Educational Programs and Operations Levy","Levy   No"," ","1189","40.7192","School"
"Grays Harbor","Sch Dist 77 - Taholah School Program Levy","Levy Yes"," ","47","83.9286","School"
"Grays Harbor","Sch Dist 77 - Taholah School Program Levy","Levy No"," ","9","16.0714","School"
"Grays Harbor","Sch Dist 117 - Wishkah Replacement of Expiring Educational Program and Operations Enhancement Levy","Levy   Yes"," ","183","62.8866","School"
"Grays Harbor","Sch Dist 117 - Wishkah Replacement of Expiring Educational Program and Operations Enhancement Levy","Levy   No"," ","108","37.1134","School"
"Grays Harbor","Sch Dist 117 - Wishkah Technology and Telecommications Projects Levy","Yes"," ","177","60.8247","School"
"Grays Harbor","Sch Dist 117 - Wishkah Technology and Telecommications Projects Levy","No"," ","114","39.1753","School"
"Grays Harbor","Fire District 4 Emergency Medical Services Property Tax Levy","Yes"," ","151","84.3575","Fire"
"Grays Harbor","Fire District 4 Emergency Medical Services Property Tax Levy","No"," ","28","15.6425","Fire"
"Grays Harbor","Sch Dist 5 - Aberdeen Replacement of Expiring Educational Programs and Operations Levy","Levy   Yes"," ","2058","62.1377","School"
"Grays Harbor","Sch Dist 5 - Aberdeen Replacement of Expiring Educational Programs and Operations Levy","Levy   No"," ","1254","37.8623","School"
"Grays Harbor","Sch Dist 5 - Aberdeen Bonds to Construct a New Stevens Elementary School","Approved"," ","2002","59.994","School"
"Grays Harbor","Sch Dist 5 - Aberdeen Bonds to Construct a New Stevens Elementary School","Rejected"," ","1335","40.006","School"
"Island","STANWOOD-CAMANO SCHOOL DISTRICT NO. 401 Proposition No. 1","Yes"," ","3381","56.4912","School"
"Island","STANWOOD-CAMANO SCHOOL DISTRICT NO. 401 Proposition No. 1","No"," ","2604","43.5088","School"
"Jefferson","BRINNON SCHOOL DISTRICT NO. 46 Proposition No.1","Yes"," ","356","67.1698","School"
"Jefferson","BRINNON SCHOOL DISTRICT NO. 46 Proposition No.1","No"," ","174","32.8302","School"
"Jefferson","QUILCENE SCHOOL DISTRICT NO. 48 Proposition No. 1","Yes"," ","464","63.3015","School"
"Jefferson","QUILCENE SCHOOL DISTRICT NO. 48 Proposition No. 1","No"," ","269","36.6985","School"
"Jefferson","QUILCENE SCHOOL DISTRICT NO. 48 Proposition No. 2","Yes"," ","403","54.7554","School"
"Jefferson","QUILCENE SCHOOL DISTRICT NO. 48 Proposition No. 2","No"," ","333","45.2446","School"
"King","Bellevue School District No. 405 Proposition No. 1","Approved"," ","15800","64.087","School"
"King","Bellevue School District No. 405 Proposition No. 1","Rejected"," ","8854","35.913","School"
"King","Auburn School District No. 408 Proposition No. 1","Yes"," ","6493","53.857","School"
"King","Auburn School District No. 408 Proposition No. 1","No"," ","5563","46.143","School"
"King","Auburn School District No. 408 Proposition No. 2","Yes"," ","6920","57.3085","School"
"King","Auburn School District No. 408 Proposition No. 2","No"," ","5155","42.6915","School"
"King","Enumclaw School District No. 216 Proposition No. 1","Yes"," ","3989","56.2068","School"
"King","Enumclaw School District No. 216 Proposition No. 1","No"," ","3108","43.7932","School"
"King","Issaquah School District No. 411 Proposition No. 1","Yes"," ","15966","63.6577","School"
"King","Issaquah School District No. 411 Proposition No. 1","No"," ","9115","36.3423","School"
"King","Kent School District No. 415 Proposition No. 1","Yes"," ","14672","54.7258","School"
"King","Kent School District No. 415 Proposition No. 1","No"," ","12138","45.2742","School"
"King","Riverview School District No. 407 Proposition No. 1","Approved"," ","3163","53.026","School"
"King","Riverview School District No. 407 Proposition No. 1","Rejected"," ","2802","46.974","School"
"King","Tahoma School District No. 409 Proposition No. 1","Yes"," ","7019","58.037","School"
"King","Tahoma School District No. 409 Proposition No. 1","No"," ","5075","41.963","School"
"King","Tahoma School District No. 409 Proposition No. 2","Yes"," ","6969","57.6046","School"
"King","Tahoma School District No. 409 Proposition No. 2","No"," ","5129","42.3954","School"
"King","Tukwila School District No. 406 Proposition No. 1","YES"," ","1395","66.8103","School"
"King","Tukwila School District No. 406 Proposition No. 1","NO"," ","693","33.1897","School"
"King","Tukwila School District No. 406 Proposition No. 2","Yes"," ","1415","67.7358","School"
"King","Tukwila School District No. 406 Proposition No. 2","No"," ","674","32.2642","School"
"King","Vashon Island School District No. 402 Proposition No. 1","Yes"," ","3060","72.8051","School"
"King","Vashon Island School District No. 402 Proposition No. 1","No"," ","1143","27.1949","School"
"King","VALLEY REGIONAL FIRE AUTHORITY Proposition No. 1","Approved"," ","6561","62.4381","Fire"
"King","VALLEY REGIONAL FIRE AUTHORITY Proposition No. 1","Rejected"," ","3947","37.5619","Fire"
"Kitsap","Bremerton School District No. 100-C Proposition No. 1","Yes"," ","4032","53.1716","School"
"Kitsap","Bremerton School District No. 100-C Proposition No. 1","No"," ","3551","46.8284","School"
"Kitsap","Bremerton School District No. 100-C Proposition No. 2","Yes"," ","4404","58.1233","School"
"Kitsap","Bremerton School District No. 100-C Proposition No. 2","No"," ","3173","41.8767","School"
"Kitsap","North Mason School 403 School Levy for Educational Support and Operations","Levy...Yes"," ","43","44.3299","School"
"Kitsap","North Mason School 403 School Levy for Educational Support and Operations","Levy...No"," ","54","55.6701","School"
"Kittitas","DAMMAN SCHOOL DISTRICT 7 Replacement Maintenance of Educational Program and Operations Levy","Yes"," ","230","83.6364","School"
"Kittitas","DAMMAN SCHOOL DISTRICT 7 Replacement Maintenance of Educational Program and Operations Levy","No"," ","45","16.3636","School"
"Kittitas","CLE ELUM-ROSLYN SCHOOL DISTRICT 404 Replacement of Expiring Educational Programs and Operation Levy","Levy...YES"," ","1959","67.7855","School"
"Kittitas","CLE ELUM-ROSLYN SCHOOL DISTRICT 404 Replacement of Expiring Educational Programs and Operation Levy","Levy...NO"," ","931","32.2145","School"
"Kittitas","KITTITAS SCHOOL DISTRICT 403 Bonds to Expand and Renovate School Facilities and Improve Safety","Approved"," ","654","62.9451","School"
"Kittitas","KITTITAS SCHOOL DISTRICT 403 Bonds to Expand and Renovate School Facilities and Improve Safety","Rejected"," ","385","37.0549","School"
"Kittitas","CITY OF ROSLYN Roslyn Fire Engine Bonds","Approved"," ","306","82.2581","City/Town"
