"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"San Juan","Town of Friday Harbor Proposition No. 1  - Annexation of Town of Friday Harbor into San Juan County Fire Protection District No. 3","Yes"," ","565","75.0332","City/Town"
"San Juan","Town of Friday Harbor Proposition No. 1  - Annexation of Town of Friday Harbor into San Juan County Fire Protection District No. 3","No"," ","188","24.9668","City/Town"
"San Juan","SJC Fire Protection District #3 Proposition No. 1 -  Annexation of Town of Friday Harbor into San Juan County Fire Protection District No. 3","Yes"," ","2169","86.5178","Fire"
"San Juan","SJC Fire Protection District #3 Proposition No. 1 -  Annexation of Town of Friday Harbor into San Juan County Fire Protection District No. 3","No"," ","338","13.4822","Fire"
"San Juan","Orcas Island School Dist #137 Proposition No. 1 - Technology Capital Projects Levy","Yes"," ","1608","69.7311","School"
"San Juan","Orcas Island School Dist #137 Proposition No. 1 - Technology Capital Projects Levy","No"," ","698","30.2689","School"
"San Juan","San Juan Island Park &amp; Recreation District Proposition No. 1 - Levy","Approved"," ","2670","79.988","Park and Recreation"
"San Juan","San Juan Island Park &amp; Recreation District Proposition No. 1 - Levy","Rejected"," ","668","20.012","Park and Recreation"
"Snohomish","EDMONDS SCHOOL DISTRICT NO. 15 Proposition No. 1","Levy Yes"," ","19501","56.6494","School"
"Snohomish","EDMONDS SCHOOL DISTRICT NO. 15 Proposition No. 1","Levy No"," ","14923","43.3506","School"
"Snohomish","LAKEWOOD SCHOOL DISTRICT NO. 306 Proposition No. 1","Yes"," ","1996","53.6703","School"
"Snohomish","LAKEWOOD SCHOOL DISTRICT NO. 306 Proposition No. 1","No"," ","1723","46.3297","School"
"Spokane","FD09 Fire District 9 Prop No 1","Levy Yes"," ","7603","68.317","Fire"
"Spokane","FD09 Fire District 9 Prop No 1","Levy No"," ","3526","31.683","Fire"
"Stevens","SUMMIT VALLEY SD 202 Replacement Educational Programs and Operation Levy","Levy Yes"," ","81","49.3902","School"
"Stevens","SUMMIT VALLEY SD 202 Replacement Educational Programs and Operation Levy","Levy No"," ","83","50.6098","School"
"Stevens","MARY WALKER SD 207 Replacement Educational Programs and Operation Levy","Levy Yes"," ","521","56.6921","School"
"Stevens","MARY WALKER SD 207 Replacement Educational Programs and Operation Levy","Levy No"," ","398","43.3079","School"
"Thurston","CENTRALIA SCHOOL DISTRICT NO. 401 Proposition No. 1 - Replacement Educational Programs and Operations Levy","YES"," ","35","32.4074","School"
"Thurston","CENTRALIA SCHOOL DISTRICT NO. 401 Proposition No. 1 - Replacement Educational Programs and Operations Levy","NO"," ","73","67.5926","School"
"Whitman","LAMONT SCHOOL DISTRICT - 264 Lamont School District No. 264","Levy Yes"," ","35","55.5556","School"
"Whitman","LAMONT SCHOOL DISTRICT - 264 Lamont School District No. 264","Levy No"," ","28","44.4444","School"
"Whitman","FIRE DISTRICT - 12 Whitman County Fire District No. 12 Proposition 1","Approved"," ","403","76.616","Fire"
"Whitman","FIRE DISTRICT - 12 Whitman County Fire District No. 12 Proposition 1","Rejected"," ","123","23.384","Fire"
"Whitman","FIRE DISTRICT - 12 Whitman County Fire District No. 12 Proposition 2","Approved"," ","391","74.9042","Fire"
"Whitman","FIRE DISTRICT - 12 Whitman County Fire District No. 12 Proposition 2","Rejected"," ","131","25.0958","Fire"
"Yakima","SELAH SCHOOL DISTRICT NO. 119 Proposition No. 1","Levy - Yes"," ","2771","54.7953","School"
"Yakima","SELAH SCHOOL DISTRICT NO. 119 Proposition No. 1","Levy - No"," ","2286","45.2047","School"
"Yakima","TOPPENISH SCHOOL DISTRICT NO. 202 Proposition No. 1","Levy - Yes"," ","745","63.0288","School"
"Yakima","TOPPENISH SCHOOL DISTRICT NO. 202 Proposition No. 1","Levy - No"," ","437","36.9712","School"
