"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Clallam","CRESCENT SCHOOL DISTRICT 313 Proposition No. 1 School Maintenance and Operation Levy","No","","276","33.9483","School"
"Clallam","CRESCENT SCHOOL DISTRICT 313 Proposition No. 2 Capital Projects Levy","Yes","","533","65.5597","School"
"Clallam","CRESCENT SCHOOL DISTRICT 313 Proposition No. 2 Capital Projects Levy","No","","280","34.4403","School"
"Clallam","SEQUIM SCHOOL DISTRICT 323 Proposition No. 1 School Improvements General Obligation Bonds - $54,000,000","APPROVED","","8001","57.3631","School"
"Clallam","SEQUIM SCHOOL DISTRICT 323 Proposition No. 1 School Improvements General Obligation Bonds - $54,000,000","REJECTED","","5947","42.6369","School"
"Clark","CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities","Approved","","4778","63.1342","School"
"Clark","CAMAS SCHOOL DISTRICT NO. 117 Proposition No. 1 Bonds to Improve Safety, and Construct and Renovate School Facilities","Rejected","","2790","36.8658","School"
"Clark","EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy","Yes","","13398","61.6482","School"
"Clark","EVERGREEN SCHOOL DISTRICT NO. 114 Proposition No. 1 School Program Replacement Levy","No","","8335","38.3518","School"
"Clark","GREEN MOUNTAIN SCHOOL DISTRICT NO. 103 Proposition No. 1 Replacement Maintenance and Operations Levy","Yes","","132","59.1928","School"
"Clark","GREEN MOUNTAIN SCHOOL DISTRICT NO. 103 Proposition No. 1 Replacement Maintenance and Operations Levy","No","","91","40.8072","School"
"Clark","HOCKINSON SCHOOL DISTRICT NO. 98 Proposition No. 2 Replacement of Expiring School Programs, Maintenance and Operations Levy","Yes","","1335","54.4232","School"
"Clark","HOCKINSON SCHOOL DISTRICT NO. 98 Proposition No. 2 Replacement of Expiring School Programs, Maintenance and Operations Levy","No","","1118","45.5768","School"
"Clark","LA CENTER SCHOOL DISTRICT NO. 101 Proposition No. 1 Replacement Maintenance and Operations Levy","Yes","","1279","58.11","School"
"Clark","LA CENTER SCHOOL DISTRICT NO. 101 Proposition No. 1 Replacement Maintenance and Operations Levy","No","","922","41.89","School"
"Clark","RIDGEFIELD SCHOOL DISTRICT NO. 122 Proposition No. 1 Educational Maintenance and Operations Levy","Yes","","2636","64.1363","School"
"Clark","RIDGEFIELD SCHOOL DISTRICT NO. 122 Proposition No. 1 Educational Maintenance and Operations Levy","No","","1474","35.8637","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 Proposition No. 1 Replacement Levy for Educational Maintenance and Operations","Yes","","18378","71.4291","School"
"Clark","VANCOUVER SCHOOL DISTRICT NO. 37 Proposition No. 1 Replacement Levy for Educational Maintenance and Operations","No","","7351","28.5709","School"
"Columbia","DAYTON SCHOOL DISTRICT 2 PROPOSITION 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","Yes","","889","64.0952","School"
"Columbia","DAYTON SCHOOL DISTRICT 2 PROPOSITION 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","No","","498","35.9048","School"
"Columbia","DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements","Yes","","891","64.4252","School"
"Columbia","DAYTON SCHOOL DISTRICT 2 Proposition 2 Capital Levy for Technology, Safety, Security and Efficiency Improvements","No","","492","35.5748","School"
"Columbia","PRESCOTT SCHOOL DISTRICT 402-37 Proposition 1 Replacement Maintenance and Operation Levy","Levy Yes","","5","83.3333","School"
"Columbia","PRESCOTT SCHOOL DISTRICT 402-37 Proposition 1 Replacement Maintenance and Operation Levy","Levy No","","1","16.6667","School"
"Columbia","WAITSBURG SCHOOL DISTRICT 401-100 Proposition 1 Replacement Maintenance and Operation Levy","Levy Yes","","29","76.3158","School"
"Columbia","WAITSBURG SCHOOL DISTRICT 401-100 Proposition 1 Replacement Maintenance and Operation Levy","Levy No","","9","23.6842","School"
"Columbia","WAITSBURG SCHOOL DISTRICT 401-100 Proposition 2 Bonds to Improve and Upgrade Waitsburg School Facilities","Approved","","23","60.5263","School"
"Columbia","WAITSBURG SCHOOL DISTRICT 401-100 Proposition 2 Bonds to Improve and Upgrade Waitsburg School Facilities","Rejected","","15","39.4737","School"
"Douglas","BREWSTER SD Proposition 1 School Facilities Improvements General Obligation Bonds - $17,881,998","Approved","","47","48.4536","School"
"Douglas","BREWSTER SD Proposition 1 School Facilities Improvements General Obligation Bonds - $17,881,998","Rejected","","50","51.5464","School"
"Douglas","BRIDGEPORT SD Proposition 1 Maintenance And Operation Levy","LEVY____  YES","","213","61.2069","School"
"Douglas","BRIDGEPORT SD Proposition 1 Maintenance And Operation Levy","LEVY ____ NO","","135","38.7931","School"
"Douglas","LAKE CHELAN SD PROPOSITION 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","LEVY . . . YES ","","20","54.0541","School"
"Douglas","LAKE CHELAN SD PROPOSITION 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","LEVY . . . NO","","17","45.9459","School"
"Douglas","LAKE CHELAN SD PROPOSITION 2 CAPITAL LEVY FOR EDUCATIONAL TECHNOLOGY IMPROVEMENTS","LEVY . . . YES ","","25","67.5676","School"
"Douglas","LAKE CHELAN SD PROPOSITION 2 CAPITAL LEVY FOR EDUCATIONAL TECHNOLOGY IMPROVEMENTS","LEVY . . . NO ","","12","32.4324","School"
"Douglas","MANSFIELD SD Proposition 1  FOUR YEAR SCHOOL MAINTENANCE AND OPERATION LEVY","LEVY____  YES","","130","72.2222","School"
"Douglas","MANSFIELD SD Proposition 1  FOUR YEAR SCHOOL MAINTENANCE AND OPERATION LEVY","LEVY ____ NO","","50","27.7778","School"
"Douglas","ORONDO SD Proposition 1 TWO-YEAR REPLACEMENT MAINTENANCE AND OPERATION LEVY","LEVY____  YES","","129","57.8475","School"
"Douglas","ORONDO SD Proposition 1 TWO-YEAR REPLACEMENT MAINTENANCE AND OPERATION LEVY","LEVY ____ NO","","94","42.1525","School"
"Douglas","PALISADES SD Proposition 1 Maintenance And Operation Levy","LEVY____  YES","","56","86.1538","School"
"Douglas","PALISADES SD Proposition 1 Maintenance And Operation Levy","LEVY ____ NO","","9","13.8462","School"
"Douglas","QUINCY SD PROPOSITION NO. 1 BONDS TO CONSTRUCT, RENOVATE AND IMPROVE SCHOOL FACILITIES","Approved","","24","82.7586","School"
"Douglas","QUINCY SD PROPOSITION NO. 1 BONDS TO CONSTRUCT, RENOVATE AND IMPROVE SCHOOL FACILITIES","Rejected","","5","17.2414","School"
"Ferry","SCHOOL DISTRICT 065 Maintance and Operation Levy ","Levy Yes","","66","55","School"
"Ferry","SCHOOL DISTRICT 065 Maintance and Operation Levy ","Levy No","","54","45","School"
"Franklin","Kahlotus School District Proposition No. 1 Replacement of Expiring Maintenance and Operation Levy","Levy Yes","","74","77.8947","School"
"Franklin","Kahlotus School District Proposition No. 1 Replacement of Expiring Maintenance and Operation Levy","Levy No","","21","22.1053","School"
"Franklin","N Franklin School District Proposition No. 1 Replacement of Expiring Maintenance and Operation Levy","Levy Yes","","766","69.5731","School"
"Franklin","N Franklin School District Proposition No. 1 Replacement of Expiring Maintenance and Operation Levy","Levy No","","335","30.4269","School"
"Franklin","Pasco School District Proposition No. 1 Replacement of Expiring Maintenance and Operation Levy","Levy Yes","","5406","59.3153","School"
"Franklin","Pasco School District Proposition No. 1 Replacement of Expiring Maintenance and Operation Levy","Levy No","","3708","40.6847","School"
"Franklin","Washtucna School District Proposition No. 1 Replacement Maintenance and Operation Levy","Levy, Yes","","0","0","School"
"Franklin","Washtucna School District Proposition No. 1 Replacement Maintenance and Operation Levy","Levy, No","","0","0","School"
"Grant","Wahluke School Dist #73 PROPOSITION NO. 1 REPLACEMENT OF EXPIRING EDUCATION PROGRAMS, MAINTENANCE AND OPERATION LEVY","LEVY...YES","","280","58.9474","School"
"Grant","Wahluke School Dist #73 PROPOSITION NO. 1 REPLACEMENT OF EXPIRING EDUCATION PROGRAMS, MAINTENANCE AND OPERATION LEVY","LEVY...NO","","195","41.0526","School"
"Grant","Quincy School Dist #144 PROPOSITION NO. 1 BONDS TO CONSTRUCT, RENOVATE AND IMPROVE SCHOOL FACILITIES","Approved","","1374","63.9367","School"
"Grant","Quincy School Dist #144 PROPOSITION NO. 1 BONDS TO CONSTRUCT, RENOVATE AND IMPROVE SCHOOL FACILITIES","Rejected","","775","36.0633","School"
"Grant","Warden School Dist #146 PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","LEVY...YES","","283","61.5217","School"
"Grant","Warden School Dist #146 PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","LEVY... NO","","177","38.4783","School"
"Grant","Soap Lake School Dist #156 PROPOSITION NO. 1 TWO-YEAR SPECIAL LEVY FOR THE TRANSPORTATION FUND","SPECIAL LEVY...YES","","314","51.7298","School"
"Grant","Soap Lake School Dist #156 PROPOSITION NO. 1 TWO-YEAR SPECIAL LEVY FOR THE TRANSPORTATION FUND","SPECIAL LEVY... NO","","293","48.2702","School"
"Grant","Soap Lake School Dist #156 PROPOSITION NO. 2 FOUR YEAR SPECIAL LEVY FOR MAINTENANCE AND OPERATIONS","SPECIAL LEVY... YES","","207","34.1584","School"
"Grant","Soap Lake School Dist #156 PROPOSITION NO. 2 FOUR YEAR SPECIAL LEVY FOR MAINTENANCE AND OPERATIONS","SPECIAL LEVY... NO","","399","65.8416","School"
"Grant","Royal School Dist #160 PROPOSITION NO. 1 REPLACEMENT OF EXPIRING EDUCATIONAL PROGRAMS, MAINTENANCE AND OPERATION LEVY","LEVY... YES","","392","63.6364","School"
"Grant","Royal School Dist #160 PROPOSITION NO. 1 REPLACEMENT OF EXPIRING EDUCATIONAL PROGRAMS, MAINTENANCE AND OPERATION LEVY","LEVY... NO","","224","36.3636","School"
"Grant","Odessa School Dist #166 Proposition 1 Replacement Maintenance and Operation Levy","LEVY...YES","","2","20","School"
"Grant","Odessa School Dist #166 Proposition 1 Replacement Maintenance and Operation Levy","LEVY...NO","","8","80","School"
"Grant","Odessa School Dist #166 Proposition 2 Replacement Capital Levy for School Improvements","LEVY...YES","","2","20","School"
"Grant","Odessa School Dist #166 Proposition 2 Replacement Capital Levy for School Improvements","LEVY...NO","","8","80","School"
"Grant","Wilson Creek School Dist #167 PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","LEVY...YES","","99","73.8806","School"
"Grant","Wilson Creek School Dist #167 PROPOSITION NO. 1 REPLACEMENT MAINTENANCE AND OPERATION LEVY","LEVY... NO","","35","26.1194","School"
"Grays Harbor","Sch Dist 5 - Aberdeen PROPOSITION 1 REPLACEMENT OF EXPIRING EDUCATIONAL PROGRAMS, MAINTENANCE ","Yes","","1866","60.7818","School"
"Grays Harbor","Sch Dist 5 - Aberdeen PROPOSITION 1 REPLACEMENT OF EXPIRING EDUCATIONAL PROGRAMS, MAINTENANCE ","No","","1204","39.2182","School"
"Grays Harbor","Sch Dist 28 - Hoquiam PROPOSITION 1 SCHOOL MAINTENANCE AND OPERATION LEVY","Yes","","1176","65.0802","School"
"Grays Harbor","Sch Dist 28 - Hoquiam PROPOSITION 1 SCHOOL MAINTENANCE AND OPERATION LEVY","No","","631","34.9198","School"
"Grays Harbor","Sch Dist 64 - N. Beach PROPOSITION 1 MAINTENANCE AND OPERATION REPLACEMENT LEVY","Yes","","1295","63.6051","School"
"Grays Harbor","Sch Dist 64 - N. Beach PROPOSITION 1 MAINTENANCE AND OPERATION REPLACEMENT LEVY","No","","741","36.3949","School"
"Grays Harbor","Sch Dist 65 - McCleary PROPOSITION 1 REPLACEMENT OF EXPIRING EDUCATIONAL PROGRAMS, MAINTENANCE AND OPERATIONS LEVY","Yes","","351","58.4027","School"
"Grays Harbor","Sch Dist 65 - McCleary PROPOSITION 1 REPLACEMENT OF EXPIRING EDUCATIONAL PROGRAMS, MAINTENANCE AND OPERATIONS LEVY","No","","250","41.5973","School"
"Grays Harbor","Sch Dist 66 - Montesano PROPOSITION 1 SCHOOL MAINTENANCE &amp; OPERATION LEVIES","Yes","","1218","60.8696","School"
"Grays Harbor","Sch Dist 66 - Montesano PROPOSITION 1 SCHOOL MAINTENANCE &amp; OPERATION LEVIES","No","","783","39.1304","School"
"Grays Harbor","Sch Dist 68 - Elma PROPOSITION 1 REPLACEMENT MAINTENANCE &amp; OPERATION LEVIES","Yes","","1023","64.8289","School"
"Grays Harbor","Sch Dist 68 - Elma PROPOSITION 1 REPLACEMENT MAINTENANCE &amp; OPERATION LEVIES","No","","555","35.1711","School"
"Grays Harbor","Sch Dist 97 - Quinault PROPOSITION 1 REPLACEMENT OF EXPIRING EDUCATIONAL PROGRAMS, MAINTENANCE AND OPERATIONS LEVY","Yes","","140","63.9269","School"
"Grays Harbor","Sch Dist 97 - Quinault PROPOSITION 1 REPLACEMENT OF EXPIRING EDUCATIONAL PROGRAMS, MAINTENANCE AND OPERATIONS LEVY","No","","79","36.0731","School"
"Grays Harbor","Sch Dist 99 -Cosmopolis PROPOSITION 1 REPLACEMENT OF EXPIRING EDUCATIONAL PROGRAMS, MAINTENANCE AND OPERATIONS LEVY","Yes","","340","69.3878","School"
"Grays Harbor","Sch Dist 99 -Cosmopolis PROPOSITION 1 REPLACEMENT OF EXPIRING EDUCATIONAL PROGRAMS, MAINTENANCE AND OPERATIONS LEVY","No","","150","30.6122","School"
"Grays Harbor","Sch Dist 99 -Cosmopolis PROPOSITION 2 BONDS TO RENOVATE COSMOPOLIS SCHOOL","Approved","","320","66.6667","School"
"Grays Harbor","Sch Dist 99 -Cosmopolis PROPOSITION 2 BONDS TO RENOVATE COSMOPOLIS SCHOOL","Rejected","","160","33.3333","School"
"Grays Harbor","Sch Dist 117 - Wishkah PROPOSITION 1 SCHOOL MAINTENANCE AND OPERATION LEVIES","Yes","","177","65.5556","School"
"Grays Harbor","Sch Dist 117 - Wishkah PROPOSITION 1 SCHOOL MAINTENANCE AND OPERATION LEVIES","No","","93","34.4444","School"
"Grays Harbor","Sch Dist 79 - M Knight School Maintenance and Operation Levy ","Levy...Yes","","19","61.2903","School"
"Grays Harbor","Sch Dist 79 - M Knight School Maintenance and Operation Levy ","Levy...No","","12","38.7097","School"
"Grays Harbor","Sch Dist 400 - Oakville PROPOSITION 1 MAINTENANCE &amp; OPERATION REPLACEMENT LEVY","Yes","","198","50","School"
"Grays Harbor","Sch Dist 400 - Oakville PROPOSITION 1 MAINTENANCE &amp; OPERATION REPLACEMENT LEVY","No","","198","50","School"
"Grays Harbor","Sch Dist 61 - Rochester Proposition No. 1, Replacement Educational Programs and Operations Levy ","Yes","","6","100","School"
"Grays Harbor","Sch Dist 61 - Rochester Proposition No. 1, Replacement Educational Programs and Operations Levy ","No","","0","0","School"
"Grays Harbor","Fire District 4 PROPOSITION NO. 1 EMERGENCY MEDICAL SERVICES LEVY","Yes","","143","77.7174","Fire"
"Grays Harbor","Fire District 4 PROPOSITION NO. 1 EMERGENCY MEDICAL SERVICES LEVY","No","","41","22.2826","Fire"
"Island","SO WHIDBEY SCH 206 South Whidbey School District No. 206 - Proposition No. 1 Replacement Maintenance and Operation Levy","Yes","","3721","70.9167","School"
"Island","SO WHIDBEY SCH 206 South Whidbey School District No. 206 - Proposition No. 1 Replacement Maintenance and Operation Levy","No","","1526","29.0833","School"
"Island","STANWOOD SCH 401 Stanwood-Camano School District 401 Proposition No. 1 Educational Maintenance and Operations Levy","Yes","","3305","64.4124","School"
"Island","STANWOOD SCH 401 Stanwood-Camano School District 401 Proposition No. 1 Educational Maintenance and Operations Levy","No","","1826","35.5876","School"
"Jefferson","Brinnon School District No. 46 Proposition No. 1 School Maintenance and Operation Levy","Levy ... Yes","","329","64.5098","School"
"Jefferson","Brinnon School District No. 46 Proposition No. 1 School Maintenance and Operation Levy","Levy ... No","","181","35.4902","School"
"Jefferson","Quilcene School District No. 48 Proposition No. 1 Maintenance and Operation Levy","Levy ... Yes","","440","66.9711","School"
"Jefferson","Quilcene School District No. 48 Proposition No. 1 Maintenance and Operation Levy","Levy ... No","","217","33.0289","School"
"Jefferson","Chimacum School District No. 49 Proposition No. 1 General Obligation Bonds - $29,100,000","Approved","","2749","58.0448","School"
"Jefferson","Chimacum School District No. 49 Proposition No. 1 General Obligation Bonds - $29,100,000","Rejected","","1987","41.9552","School"
"Jefferson","Port Townsend School District No. 50 Proposition No. 1 Bonds to Construct and Improve Schools","Approved","","4884","73.2893","School"
"Jefferson","Port Townsend School District No. 50 Proposition No. 1 Bonds to Construct and Improve Schools","Rejected","","1780","26.7107","School"
"Jefferson","Sequim School District No. 323 Proposition No. 1 School Improvements General Obligation Bonds - $54,000,000","APPROVED","","103","55.6757","School"
"Jefferson","Sequim School District No. 323 Proposition No. 1 School Improvements General Obligation Bonds - $54,000,000","REJECTED","","82","44.3243","School"
"Jefferson","Discovery Bay Fire District No. 5 Proposition No. 1 Bonds for Fire Station and Related Capital Equipment","Approved","","112","62.5698","Fire"
"Jefferson","Discovery Bay Fire District No. 5 Proposition No. 1 Bonds for Fire Station and Related Capital Equipment","Rejected","","67","37.4302","Fire"
"King","Auburn School District No. 408 Proposition No. 1 Educational Program and Operations Replacement Levy","Yes","","5518","54.9","School"
"King","Auburn School District No. 408 Proposition No. 1 Educational Program and Operations Replacement Levy","No","","4533","45.1","School"
"King","Fife School District No. 417 Proposition No. 1 Capital Projects Technology Levy","Yes","","399","55.9607","School"
"King","Fife School District No. 417 Proposition No. 1 Capital Projects Technology Levy","No","","314","44.0393","School"
"Kitsap","BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 Capital Projects Levy","Yes","","4237","61.7999","School"
"Kitsap","BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 Capital Projects Levy","No","","2619","38.2001","School"
"Kitsap","BAINBRIDGE ISLAND SCHOOL DISTRICT 303 Proposition No. 1 General Obligation Bonds- $81,200,000","Approved","","5733","62.0925","School"
"Kitsap","BAINBRIDGE ISLAND SCHOOL DISTRICT 303 Proposition No. 1 General Obligation Bonds- $81,200,000","Rejected","","3500","37.9075","School"
"Kitsap","CENTRAL KITSAP SCHOOL DISTRICT NO. 401 Proposition No. 1 Replacement School Support Levy for Maintenance and Operations","Yes","","8909","63.8135","School"
"Kitsap","CENTRAL KITSAP SCHOOL DISTRICT NO. 401 Proposition No. 1 Replacement School Support Levy for Maintenance and Operations","No","","5052","36.1865","School"
"Kitsap","CENTRAL KITSAP SCHOOL DISTRICT NO. 401 Proposition No. 2 General Obligation Bonds- $220,000,000","Approved","","8469","60.9105","School"
"Kitsap","CENTRAL KITSAP SCHOOL DISTRICT NO. 401 Proposition No. 2 General Obligation Bonds- $220,000,000","Rejected","","5435","39.0895","School"
"Kitsap","SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 1 General Obligation Bonds - $126,992,867","Approved","","11049","59.9154","School"
"Kitsap","SOUTH KITSAP SCHOOL DISTRICT NO. 402 Proposition No. 1 General Obligation Bonds - $126,992,867","Rejected","","7392","40.0846","School"
"Kitsap","NORTH MASON SCHOOL DISTRICT NO. 403 School Levy For Educational Support And Operations ","Levy...Yes","","49","53.2609","School"
"Kitsap","NORTH MASON SCHOOL DISTRICT NO. 403 School Levy For Educational Support And Operations ","Levy...No","","43","46.7391","School"
"Kittitas","HOSPITAL DISTRICT 2 Proposition No. 1 Emergency Medical Services - - Permanent Levy","Yes","","1557","67.7251","Public Hospital"
"Kittitas","HOSPITAL DISTRICT 2 Proposition No. 1 Emergency Medical Services - - Permanent Levy","No","","742","32.2749","Public Hospital"
"Kittitas","DAMMAN SCHOOL DISTRICT 7 Proposition 1 General Operating Expenses Levy","Levy Yes","","223","74.5819","School"
"Kittitas","DAMMAN SCHOOL DISTRICT 7 Proposition 1 General Operating Expenses Levy","Levy No","","76","25.4181","School"
"Kittitas","SELAH SCHOOL DISTRICT 119 Selah School District No. 119 Proposition No. 1 Replacement Maintenance and Operation Levy","Levy - Yes","","10","47.619","School"
"Kittitas","SELAH SCHOOL DISTRICT 119 Selah School District No. 119 Proposition No. 1 Replacement Maintenance and Operation Levy","Levy - No","","11","52.381","School"
"Kittitas","THORP SCHOOL DISTRICT 400 Proposition No. 1 Dissolution and Reapportionment of Directors&#39; Districts","Approved","","232","83.1541","School"
"Kittitas","THORP SCHOOL DISTRICT 400 Proposition No. 1 Dissolution and Reapportionment of Directors&#39; Districts","Rejected","","47","16.8459","School"
"Kittitas","ELLENSBURG SCHOOL DISTRICT 401 Proposition 1 Replacement of Expiring Educational Programs, Maintenance and Operation Levy","Levy...Yes","","2976","63.7123","School"
"Kittitas","ELLENSBURG SCHOOL DISTRICT 401 Proposition 1 Replacement of Expiring Educational Programs, Maintenance and Operation Levy","Levy...No","","1695","36.2877","School"
"Kittitas","ELLENSBURG SCHOOL DISTRICT 401 Proposition 2 Capital Levy For Instructional Technology Improvements","Levy...Yes","","2719","59.1087","School"
"Kittitas","ELLENSBURG SCHOOL DISTRICT 401 Proposition 2 Capital Levy For Instructional Technology Improvements","Levy...No","","1881","40.8913","School"
"Kittitas","KITTITAS SCHOOL DISTRICT 403 Proposition No. 1 Replacement of Expiring Maintenance and Operation Levy","Levy Yes","","536","64.1916","School"
"Kittitas","KITTITAS SCHOOL DISTRICT 403 Proposition No. 1 Replacement of Expiring Maintenance and Operation Levy","Levy No","","299","35.8084","School"
"Kittitas","CLE ELUM/ROSLYN SCHOOL DISTRICT 404 Proposition No. 1 Replacement of Expiring Educational Programs, Maintenance and Operation Levy","Levy Yes","","1588","67.517","School"
"Kittitas","CLE ELUM/ROSLYN SCHOOL DISTRICT 404 Proposition No. 1 Replacement of Expiring Educational Programs, Maintenance and Operation Levy","Levy No","","764","32.483","School"
"Kittitas","CLE ELUM/ROSLYN SCHOOL DISTRICT 404 Proposition No. 2 Replacement of Expiring Capital Levy to Improve School Facilities","Levy- Yes","","1506","64.2491","School"
"Kittitas","CLE ELUM/ROSLYN SCHOOL DISTRICT 404 Proposition No. 2 Replacement of Expiring Capital Levy to Improve School Facilities","Levy- No","","838","35.7509","School"
"Kittitas","FIRE DISTRICT 6 Proposition No. 1 Property Tax Levy for Fire Protection and Emergency Medical Services","Approved","","168","80.7692","Fire"
