"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Adams","WASHTUCNA PARK AND RECREATION 2 Proposition 1 Maintenance and Operation Levy","Approved","","77","64.1667","WASHTUCNA PARK AND RECREATION 2"
"Adams","WASHTUCNA PARK AND RECREATION 2 Proposition 1 Maintenance and Operation Levy","Rejected","","43","35.8333","WASHTUCNA PARK AND RECREATION 2"
"Adams","CEMETERY DISTRICT 1 Proposition 1 Maintenance and Operation Levy","Approved","","99","81.8182","CEMETERY DISTRICT 1"
"Adams","CEMETERY DISTRICT 1 Proposition 1 Maintenance and Operation Levy","Rejected","","22","18.1818","CEMETERY DISTRICT 1"
"Adams","PRECINCT 111 Precinct Committee Officer - Republican","Glen R Stockwell","(Prefers Republican Party)","14","22.5806","PRECINCT 111"
"Adams","PRECINCT 111 Precinct Committee Officer - Republican","Nancy McBroom","(Prefers Republican Party)","48","77.4194","PRECINCT 111"
"Asotin","Congressional District 5 U.S. Representative","Cathy McMorris Rodgers","(Prefers Republican Party)","2772","52.8101","Congressional District 5"
"Asotin","Congressional District 5 U.S. Representative","Dave Wilson","(Prefers Independent Party)","590","11.2402","Congressional District 5"
"Asotin","Congressional District 5 U.S. Representative","Joseph (Joe) Pakootas","(Prefers Democratic Party)","1371","26.1193","Congressional District 5"
"Asotin","Congressional District 5 U.S. Representative","Tom Horne","(Prefers Republican Party)","516","9.8304","Congressional District 5"
"Asotin","Legislative District 9 State Representative Pos. 1","Susan Fagan","(Prefers Republican Party)","4073","100","Legislative District 9"
"Asotin","Legislative District 9 State Representative Pos. 2","Joe Schmick","(Prefers G.O.P. Party)","3968","100","Legislative District 9"
"Asotin","COUNTYWIDE COUNTY ASSESSOR","Chris Wood","(Prefers Republican Party)","4036","100","COUNTYWIDE"
"Asotin","COUNTYWIDE COUNTY AUDITOR","Darla McKay","(States No Party Preference)","4284","100","COUNTYWIDE"
"Asotin","COUNTYWIDE COUNTY CLERK","Marie Eggart","(States No Party Preference)","4302","100","COUNTYWIDE"
"Asotin","COMMISSIONER DISTRICT 3 COUNTY COMMISSIONER 3","James (Jim) Jeffords","(Prefers Republican Party)","917","100","COMMISSIONER DISTRICT 3"
"Asotin","COUNTYWIDE COUNTY PROSECUTOR","Benjamin C. Nichols","(States No Party Preference)","4275","100","COUNTYWIDE"
"Asotin","COUNTYWIDE COUNTY SHERIFF","John Hilderbrand","(Prefers Nonpartisan Party)","2967","56.7087","COUNTYWIDE"
"Asotin","COUNTYWIDE COUNTY SHERIFF","Dan Hally","(States No Party Preference)","2265","43.2913","COUNTYWIDE"
"Asotin","COUNTYWIDE COUNTY TREASURER","Gloria Hancock","(Prefers Democrat Party)","1212","24.0715","COUNTYWIDE"
"Asotin","COUNTYWIDE COUNTY TREASURER","Tiffany Rogers","(Prefers Democratic Party)","1603","31.8371","COUNTYWIDE"
"Asotin","COUNTYWIDE COUNTY TREASURER","Holly Schiffer","(States No Party Preference)","2220","44.0914","COUNTYWIDE"
"Benton","Benton County Proposition No. 14-5 BENTON COUNTY INCREASE IN LOCAL SALES AND USE TAX FOR PUBLIC SAFETY","Approved","","18873","52.6929","Benton County"
"Benton","Benton County Proposition No. 14-5 BENTON COUNTY INCREASE IN LOCAL SALES AND USE TAX FOR PUBLIC SAFETY","Rejected","","16944","47.3071","Benton County"
"Benton","Congressional District 4 U.S. Representative","Gavin Seim","(Prefers Republican Party)","292","0.8069","Congressional District 4"
"Benton","Congressional District 4 U.S. Representative","Estakio Beltran","(Prefers Democratic Party)","4298","11.8775","Congressional District 4"
"Benton","Congressional District 4 U.S. Representative","Dan Newhouse","(Prefers Republican Party)","7834","21.6493","Congressional District 4"
"Benton","Congressional District 4 U.S. Representative","Clint Didier","(Prefers Republican Party)","12677","35.0329","Congressional District 4"
"Benton","Congressional District 4 U.S. Representative","Josh Ramirez","(Prefers Independent Party)","604","1.6692","Congressional District 4"
"Benton","Congressional District 4 U.S. Representative","Gordon Allen Pross","(Prefers Republican Party)","63","0.1741","Congressional District 4"
"Benton","Congressional District 4 U.S. Representative","Tony Sandoval","(Prefers Democratic Party)","2325","6.4251","Congressional District 4"
"Benton","Congressional District 4 U.S. Representative","Kevin Midbust","(Prefers Republican Party)","77","0.2128","Congressional District 4"
"Benton","Congressional District 4 U.S. Representative","Glen R. Stockwell","(Prefers Republican Party)","115","0.3178","Congressional District 4"
"Benton","Congressional District 4 U.S. Representative","George Cicotte","(Prefers Republican Party)","4557","12.5933","Congressional District 4"
"Benton","Congressional District 4 U.S. Representative","Janea Holmquist","(Prefers Republican Party)","2048","5.6596","Congressional District 4"
"Benton","Congressional District 4 U.S. Representative","Richard Wright","(Prefers Independent Party)","1296","3.5815","Congressional District 4"
"Benton","Legislative District 8 State Senator","Doug McKinley","(Prefers Democratic Party)","7346","25.9567","Legislative District 8"
"Benton","Legislative District 8 State Senator","Sharon Brown","(Prefers Republican Party)","20955","74.0433","Legislative District 8"
"Benton","Legislative District 8 State Representative Pos. 1","Brad Klippert","(Prefers Republican Party)","21725","100","Legislative District 8"
"Benton","Legislative District 8 State Representative Pos. 2","Eric Kalia","(Prefers Democratic Party)","6625","23.611","Legislative District 8"
"Benton","Legislative District 8 State Representative Pos. 2","Larry Haler","(Prefers Republican Party)","21434","76.389","Legislative District 8"
"Benton","Legislative District 16 State Representative Pos. 1","Mary Ruth Edwards","(Prefers Republican Party)","3010","48.1061","Legislative District 16"
"Benton","Legislative District 16 State Representative Pos. 1","Maureen S. Walsh","(Prefers Republican Party)","3247","51.8939","Legislative District 16"
"Benton","Legislative District 16 State Representative Pos. 2","Terry R. Nealey","(Prefers Republican Party)","5352","100","Legislative District 16"
"Benton","Benton County Assessor","Bill Spencer","(Prefers Republican Party)","11200","37.7206","Benton County"
"Benton","Benton County Assessor","Mary M. Phillips","(Prefers Republican Party)","10394","35.0061","Benton County"
"Benton","Benton County Assessor","Tony Hillerman","(Prefers Republican Party)","8098","27.2733","Benton County"
"Benton","Benton County Auditor","Brenda Chilton","(Prefers Republican Party)","27999","100","Benton County"
"Benton","Benton County Clerk","Josie Delvin","(Prefers Republican Party)","27526","100","Benton County"
"Benton","Commissioner Dist #2 Commissioner District #2","Timothy Dalton","(Prefers Republican Party)","2659","25.5477","Commissioner Dist #2"
"Benton","Commissioner Dist #2 Commissioner District #2","Shon Small","(Prefers Republican  Party)","5157","49.5484","Commissioner Dist #2"
"Benton","Commissioner Dist #2 Commissioner District #2","Brad Taylor","(Prefers Democrat Party)","2592","24.9039","Commissioner Dist #2"
"Benton","Benton County Coroner","John Hansens","(Prefers Republican Party)","27189","100","Benton County"
"Benton","Benton County Prosecuting Attorney","Andy Miller","(Prefers Democratic Party)","25106","100","Benton County"
"Benton","Benton County Sheriff","Steve Keane","(Prefers Republican Party)","27253","100","Benton County"
"Benton","Benton County Treasurer","Duane A. Davidson","(Prefers Republican Party)","27387","100","Benton County"
"Benton","Fire District #4 Proposition No. 14-6 Proposition Authorizing the Maintenance of Existing Property Tax Levies","Approved","","2119","54.9533","Fire District #4"
"Benton","Fire District #4 Proposition No. 14-6 Proposition Authorizing the Maintenance of Existing Property Tax Levies","Rejected","","1737","45.0467","Fire District #4"
"Benton","PC1683 Precinct Committee Officer - Republican","William (Bill) Sheretz","(Prefers Republican Party)","34","29.0598","PC1683"
"Benton","PC1683 Precinct Committee Officer - Republican","Dennis G. Miller","(Prefers Republican Party)","83","70.9402","PC1683"
"Benton","PC2634 Precinct Committee Officer - Republican","John Boland","(Prefers Republican Party)","63","37.0588","PC2634"
"Benton","PC2634 Precinct Committee Officer - Republican","Robert Fowler","(Prefers Republican Party)","107","62.9412","PC2634"
"Benton","PC5639 Precinct Committee Officer - Republican","Eric J. Edwards","(Prefers Republican Party)","74","66.6667","PC5639"
"Benton","PC5639 Precinct Committee Officer - Republican","Charles M. Monasmith","(Prefers Republican Party)","37","33.3333","PC5639"
"Benton","PC6278 Precinct Committee Officer - Republican","Kimberly Heath","(Prefers Republican Party)","105","76.6423","PC6278"
"Benton","PC6278 Precinct Committee Officer - Republican","Rick Craig","(Prefers Republican Party)","32","23.3577","PC6278"
"Benton","PC1685 Precinct Committee Officer - Democratic","Polly Ann Judkins","(Prefers Democratic Party)","33","63.4615","PC1685"
"Benton","PC1685 Precinct Committee Officer - Democratic","Ben Judkins","(Prefers Democratic Party)","19","36.5385","PC1685"
"Benton","PC2404 Precinct Committee Officer - Republican","Donna B. Barnard","(Prefers Republican Party)","99","67.8082","PC2404"
"Benton","PC2404 Precinct Committee Officer - Republican","Waylan Jay Funk","(Prefers Republican Party)","47","32.1918","PC2404"
"Benton","PC2574 Precinct Committee Officer - Republican","Claude L. Oliver","(Prefers Republican Party)","35","54.6875","PC2574"
"Benton","PC2574 Precinct Committee Officer - Republican","Jamie Wheeler","(Prefers Republican Party)","17","26.5625","PC2574"
"Benton","PC2574 Precinct Committee Officer - Republican","Stacy K. Copland","(Prefers Republican Party)","12","18.75","PC2574"
"Benton","PC2620 Precinct Committee Officer - Republican","Christopher Cain","(Prefers Republican Party)","32","42.1053","PC2620"
"Benton","PC2620 Precinct Committee Officer - Republican","James Christensen","(Prefers Republican Party)","44","57.8947","PC2620"
"Benton","PC2635 Precinct Committee Officer - Republican","Tim Zilar","(Prefers Republican Party)","62","52.5424","PC2635"
"Benton","PC2635 Precinct Committee Officer - Republican","Jack Hamburg","(Prefers Republican Party)","56","47.4576","PC2635"
"Benton","PC3520 Precinct Committee Officer - Republican","Renee Thomas","(Prefers Republican Party)","6","19.3548","PC3520"
"Benton","PC3520 Precinct Committee Officer - Republican","Linda Durfee","(Prefers Republican Party)","25","80.6452","PC3520"
"Benton","PC3550 Precinct Committee Officer - Republican","Kevin Osborn","(Prefers Republican Party)","71","63.964","PC3550"
"Benton","PC3550 Precinct Committee Officer - Republican","Jennifer McConnachie","(Prefers Republican Party)","40","36.036","PC3550"
"Benton","PC4007 Precinct Committee Officer - Republican","Tony Benegas","(Prefers Republican Party)","93","57.4074","PC4007"
"Benton","PC4007 Precinct Committee Officer - Republican","Nancy Aldrich","(Prefers Republican Party)","69","42.5926","PC4007"
"Benton","PC5606 Precinct Committee Officer - Republican","Te'a M. Trump","(Prefers Republican Party)","58","38.9262","PC5606"
"Benton","PC5606 Precinct Committee Officer - Republican","Patricia Adams","(Prefers Republican Party)","91","61.0738","PC5606"
"Benton","PC5638 Precinct Committee Officer - Republican","Jeff Gardner","(Prefers Republican Party)","87","63.0435","PC5638"
"Benton","PC5638 Precinct Committee Officer - Republican","LeAnn Anderson","(Prefers Republican Party)","51","36.9565","PC5638"
"Benton","PC6155 Precinct Committee Officer - Republican","Dawn Coffin","(Prefers Republican Party)","40","25.3165","PC6155"
"Benton","PC6155 Precinct Committee Officer - Republican","Wanda I. Munn","(Prefers Republican Party)","118","74.6835","PC6155"
"Benton","PC6160 Precinct Committee Officer - Democratic","Bob Bowersock","(Prefers Democratic Party)","56","67.4699","PC6160"
"Benton","PC6160 Precinct Committee Officer - Democratic","Bob Parazin","(Prefers Democratic Party)","27","32.5301","PC6160"
"Benton","PC6165 Precinct Committee Officer - Republican","Brady Hanson","(Prefers Republican Party)","41","56.1644","PC6165"
"Benton","PC6165 Precinct Committee Officer - Republican","Janice Buchanan","(Prefers Republican Party)","32","43.8356","PC6165"
"Benton","PC6195 Precinct Committee Officer - Republican","Roger A Thiede","(Prefers Republican Party)","34","45.3333","PC6195"
"Benton","PC6195 Precinct Committee Officer - Republican","Andrew Willis","(Prefers Republican Party)","10","13.3333","PC6195"
"Benton","PC6195 Precinct Committee Officer - Republican","Barbara Philipp","(Prefers Republican Party)","31","41.3333","PC6195"
"Benton","PC6281 Precinct Committee Officer - Republican","Randy Rupp","(Prefers Republican Party)","51","34","PC6281"
"Benton","PC6281 Precinct Committee Officer - Republican","Nancy S Pickett","(Prefers Republican Party)","99","66","PC6281"
"Chelan","Congressional District 8 U.S. Representative","Jason Ritchie","(Prefers Democratic Party)","2724","21.353","Congressional District 8"
"Chelan","Congressional District 8 U.S. Representative","Dave Reichert","(Prefers Republican Party)","9139","71.6391","Congressional District 8"
"Chelan","Congressional District 8 U.S. Representative","Keith Arnold","(Prefers Democratic Party)","894","7.0079","Congressional District 8"
"Chelan","Legislative District 12 State Representative Pos. 1","Cary Condotta","(Prefers Republican Party)","9466","100","Legislative District 12"
"Chelan","Legislative District 12 State Representative Pos. 2","Brad Hawkins","(Prefers Republican Party)","9753","100","Legislative District 12"
"Chelan","CHELAN COUNTY ASSESSOR","Deanna C. Walter","(Prefers Republican Party)","9898","100","CHELAN COUNTY"
"Chelan","CHELAN COUNTY AUDITOR","Skip Moore","(Prefers Republican Party)","10017","100","CHELAN COUNTY"
"Chelan","CHELAN COUNTY CLERK","Kim Morrison","(Prefers Republican Party)","9908","100","CHELAN COUNTY"
"Chelan","CO COMMISSIONER DISTRICT 2 COMMISSIONER 2","Chuck Slowe","(Prefers Republican Party)","872","19.4209","CO COMMISSIONER DISTRICT 2"
"Chelan","CO COMMISSIONER DISTRICT 2 COMMISSIONER 2","Keith W. Goehner","(Prefers Republican Party)","3618","80.5791","CO COMMISSIONER DISTRICT 2"
"Chelan","CHELAN COUNTY CORONER","Wayne E. Harris","(Prefers Republican Party)","9978","100","CHELAN COUNTY"
"Chelan","CHELAN COUNTY PROSECUTING ATTORNEY","Douglas J. Shae","(Prefers Republican Party)","9854","100","CHELAN COUNTY"
"Chelan","CHELAN COUNTY SHERIFF","Brian Burnett","(Prefers Republican Party)","10236","100","CHELAN COUNTY"
"Chelan","CHELAN COUNTY TREASURER","David E. Griffiths","(Prefers Republican Party)","9983","100","CHELAN COUNTY"
"Chelan","PUBLIC UTILITY DIST COMM 1 PUBLIC UTILITY DIST COMMISSIONER DIST 1","Vicki Malloy","","1042","41.3985","PUBLIC UTILITY DIST COMM 1"
"Chelan","PUBLIC UTILITY DIST COMM 1 PUBLIC UTILITY DIST COMMISSIONER DIST 1","Andrew Zimmerman","","533","21.176","PUBLIC UTILITY DIST COMM 1"
"Chelan","PUBLIC UTILITY DIST COMM 1 PUBLIC UTILITY DIST COMMISSIONER DIST 1","Garry Arseneault","","942","37.4255","PUBLIC UTILITY DIST COMM 1"
"Chelan","FIRE DIST 1 WENATCHEE PROPOSITION NO. 1 AUTHORIZING REGULAR PROPERTY TAX LEVY FOR CAPITAL REPLACEMENT AND VOLUNTEER SERVICES","LEVY YES","","1896","78.2824","FIRE DIST 1 WENATCHEE"
"Chelan","FIRE DIST 1 WENATCHEE PROPOSITION NO. 1 AUTHORIZING REGULAR PROPERTY TAX LEVY FOR CAPITAL REPLACEMENT AND VOLUNTEER SERVICES","LEVY NO","","526","21.7176","FIRE DIST 1 WENATCHEE"
"Chelan","PCO 154 Precinct Committee Officer - Republican","Ron Hupp","(Prefers Republican Party)","85","56.6667","PCO 154"
"Chelan","PCO 154 Precinct Committee Officer - Republican","Brandt Cappell","(Prefers Republican Party)","38","25.3333","PCO 154"
"Chelan","PCO 154 Precinct Committee Officer - Republican","Ramona G Guentzel","(Prefers Republican Party)","27","18","PCO 154"
"Chelan","PCO 158 Precinct Committee Officer - Republican","Brian Burnett","(Prefers Republican Party)","75","80.6452","PCO 158"
"Chelan","PCO 158 Precinct Committee Officer - Republican","Pete Smith","(Prefers Republican Party)","18","19.3548","PCO 158"
"Chelan","PCO 580 Precinct Committee Officer - Republican","Jim Blair","(Prefers Republican Party)","81","65.8537","PCO 580"
"Chelan","PCO 580 Precinct Committee Officer - Republican","Drew Zabrocki","(Prefers Republican Party)","42","34.1463","PCO 580"
"Clallam","Congressional District 6 U.S. Representative","Derek Kilmer","(Prefers Democratic Party)","9120","53.7292","Congressional District 6"
"Clallam","Congressional District 6 U.S. Representative","W. (Greybeard) McPherson","(States No Party Preference)","646","3.8058","Congressional District 6"
"Clallam","Congressional District 6 U.S. Representative","Marty McClendon","(Prefers Republican Party)","6718","39.5782","Congressional District 6"
"Clallam","Congressional District 6 U.S. Representative","Douglas Milholland","(Prefers Green Party)","490","2.8868","Congressional District 6"
"Clallam","Legislative District 24 State Representative Pos. 1","Kevin Van De Wege","(Prefers Democratic Party)","11135","100","Legislative District 24"
"Clallam","Legislative District 24 State Representative Pos. 2","Steve Tharinger","(Prefers Democratic Party)","9041","52.6497","Legislative District 24"
"Clallam","Legislative District 24 State Representative Pos. 2","Thomas W. Greisamer","(Prefers Republican Party)","6764","39.3897","Legislative District 24"
"Clallam","Legislative District 24 State Representative Pos. 2","Stafford A. Conway","(Prefers Libertarian Party)","1367","7.9606","Legislative District 24"
"Clallam","COMMISSIONER 3 Commissioner Dist. No. 3","Sissi Bruch","(Prefers Democratic Party)","1720","41.5861","COMMISSIONER 3"
"Clallam","COMMISSIONER 3 Commissioner Dist. No. 3","Bryon D. Monohon","(States No Party Preference)","715","17.2872","COMMISSIONER 3"
"Clallam","COMMISSIONER 3 Commissioner Dist. No. 3","Bill Peach","(Prefers Republican Party)","1701","41.1267","COMMISSIONER 3"
"Clallam","COUNTYWIDE Prosecuting Attorney","William Payne","(Prefers Republican Party)","6611","48.1571","COUNTYWIDE"
"Clallam","COUNTYWIDE Prosecuting Attorney","Mark Nichols","(Prefers Republican  Party)","7117","51.8429","COUNTYWIDE"
"Clallam","BELL HILL 207 Precinct Committee Officer - Republican","John  E.  Barthell","(Prefers Republican Party)","119","61.0256","BELL HILL 207"
"Clallam","BELL HILL 207 Precinct Committee Officer - Republican","Linda (BZ) Zabora","(Prefers Republican Party)","76","38.9744","BELL HILL 207"
"Clallam","DEER PARK 220 Precinct Committee Officer - Democratic","Ron Richards","(Prefers Democratic Party)","82","51.5723","DEER PARK 220"
"Clallam","DEER PARK 220 Precinct Committee Officer - Democratic","Patti Morris","(Prefers Democratic Party)","77","48.4277","DEER PARK 220"
"Clallam","PRAIRIE SOUTH 260 Precinct Committee Officer - Republican","Micah Dilts","(Prefers Republican Party)","33","25","PRAIRIE SOUTH 260"
"Clallam","PRAIRIE SOUTH 260 Precinct Committee Officer - Republican","Kathy Saffold","(Prefers Republican Party)","99","75","PRAIRIE SOUTH 260"
"Clark","Congressional District 3 U.S. Representative","Bob Dingethal","(Prefers Democratic Party)","28735","40.3604","Congressional District 3"
"Clark","Congressional District 3 U.S. Representative","Jaime Herrera Beutler","(Prefers Republican Party)","33701","47.3355","Congressional District 3"
"Clark","Congressional District 3 U.S. Representative","Michael Delavar","(Prefers Republican Party)","8760","12.3041","Congressional District 3"
"Clark","Legislative District 14 State Representative Pos. 1","Norm Johnson","(Prefers Republican Party)","500","100","Legislative District 14"
"Clark","Legislative District 14 State Representative Pos. 2","Ben Shoval","(Prefers Republican Party)","160","23.0216","Legislative District 14"
"Clark","Legislative District 14 State Representative Pos. 2","Gina R. McCabe","(Prefers Republican Party)","161","23.1655","Legislative District 14"
"Clark","Legislative District 14 State Representative Pos. 2","Adam Yoest","(Prefers Republican Party)","141","20.2878","Legislative District 14"
"Clark","Legislative District 14 State Representative Pos. 2","Paul George","(Prefers Democratic Party)","233","33.5252","Legislative District 14"
"Clark","Legislative District 17 State Representative Pos. 1","Lynda Wilson","(Prefers Republican Party)","10841","51.6484","Legislative District 17"
"Clark","Legislative District 17 State Representative Pos. 1","Monica Stonier","(Prefers Democratic Party)","10149","48.3516","Legislative District 17"
"Clark","Legislative District 17 State Representative Pos. 2","Richard McCluskey","(Prefers Democratic Party)","8130","39.1223","Legislative District 17"
"Clark","Legislative District 17 State Representative Pos. 2","Paul Harris","(Prefers Republican Party)","10551","50.7723","Legislative District 17"
"Clark","Legislative District 17 State Representative Pos. 2","Chris Rockhold","(Prefers Libertarian Party)","2100","10.1054","Legislative District 17"
"Clark","Legislative District 18 State Representative Pos. 1","John Ley","(Prefers Republican Party)","6859","26.8401","Legislative District 18"
"Clark","Legislative District 18 State Representative Pos. 1","Mike Briggs","(Prefers Democratic Party)","9703","37.9691","Legislative District 18"
"Clark","Legislative District 18 State Representative Pos. 1","Brandon Vick","(Prefers Republican Party)","8993","35.1908","Legislative District 18"
"Clark","Legislative District 18 State Representative Pos. 2","Liz Pike","(Prefers Republican Party)","14797","57.7061","Legislative District 18"
"Clark","Legislative District 18 State Representative Pos. 2","Maureen Winningham","(Prefers Democratic Party)","10845","42.2939","Legislative District 18"
"Clark","Legislative District 20 State Representative Pos. 1","Richard DeBolt","(Prefers G.O.P. Party)","1165","59.5908","Legislative District 20"
"Clark","Legislative District 20 State Representative Pos. 1","Michael Savoca","(States No Party Preference)","790","40.4092","Legislative District 20"
"Clark","Legislative District 20 State Representative Pos. 2","Ed Orcutt","(Prefers Republican Party)","1297","71.3814","Legislative District 20"
"Clark","Legislative District 20 State Representative Pos. 2","John Morgan","(Prefers Republican Party)","520","28.6186","Legislative District 20"
"Clark","Legislative District 49 State Representative Pos. 1","Sharon Wylie","(Prefers Democratic Party)","11505","55.4137","Legislative District 49"
"Clark","Legislative District 49 State Representative Pos. 1","Anson Service","(Prefers Republican Party)","7720","37.1833","Legislative District 49"
"Clark","Legislative District 49 State Representative Pos. 1","Scott Dalesandro","(States No Party Preference)","1537","7.4029","Legislative District 49"
"Clark","Legislative District 49 State Representative Pos. 2","Lisa Ross","(Prefers Republican Party)","5540","26.7581","Legislative District 49"
"Clark","Legislative District 49 State Representative Pos. 2","Jim Moeller","(Prefers Democratic Party)","11381","54.9701","Legislative District 49"
"Clark","Legislative District 49 State Representative Pos. 2","Carolyn Crain","(Prefers Republican Party)","3783","18.2718","Legislative District 49"
"Clark","COUNTY COMMISSIONER DISTRICT NO. 3 COMMISSIONER, DISTRICT NO. 3","Jeanne E. Stewart","(Prefers Republican Party)","9221","42.5873","COUNTY COMMISSIONER DISTRICT NO. 3"
"Clark","COUNTY COMMISSIONER DISTRICT NO. 3 COMMISSIONER, DISTRICT NO. 3","Craig Pridemore","(Prefers Democratic Party)","12431","57.4127","COUNTY COMMISSIONER DISTRICT NO. 3"
"Clark","CLARK COUNTY COUNTY ASSESSOR","Darren S. Wertz","(States No Party Preference)","29071","44.199","CLARK COUNTY"
"Clark","CLARK COUNTY COUNTY ASSESSOR","Peter Van Nortwick","(Prefers Republican Party)","36702","55.801","CLARK COUNTY"
"Clark","CLARK COUNTY COUNTY AUDITOR","Greg Kimsey","(Prefers Republican Party)","56145","100","CLARK COUNTY"
"Clark","CLARK COUNTY COUNTY CLERK","Deanna Pauli-Hammond","(Prefers Democratic Party)","29612","43.1882","CLARK COUNTY"
"Clark","CLARK COUNTY COUNTY CLERK","Scott G. Weber","(Prefers Republican Party)","38953","56.8118","CLARK COUNTY"
"Clark","CLARK COUNTY COUNTY PROSECUTING ATTORNEY","Josie Townsend","(Prefers Republican Party)","31754","45.9763","CLARK COUNTY"
"Clark","CLARK COUNTY COUNTY PROSECUTING ATTORNEY","Tony Golik","(Prefers Democratic Party)","37312","54.0237","CLARK COUNTY"
"Clark","CLARK COUNTY COUNTY SHERIFF","Shane Gardner","(States No Party Preference)","21701","31.7884","CLARK COUNTY"
"Clark","CLARK COUNTY COUNTY SHERIFF","Ed Owens","(Prefers Independent Party)","8728","12.7851","CLARK COUNTY"
"Clark","CLARK COUNTY COUNTY SHERIFF","John Graser","(Prefers Republican Party)","8906","13.0458","CLARK COUNTY"
"Clark","CLARK COUNTY COUNTY SHERIFF","Chuck E. Atkins","(Prefers Republican Party)","28932","42.3807","CLARK COUNTY"
"Clark","CLARK COUNTY COUNTY TREASURER","Lauren Colas","(Prefers Republican Party)","31838","45.9039","CLARK COUNTY"
"Clark","CLARK COUNTY COUNTY TREASURER","Doug Lasher","(Prefers Democratic Party)","37520","54.0961","CLARK COUNTY"
"Clark","TOWN OF YACOLT Proposition No. 1 Emergency Medical Program Excess Levy","Tax Levy...Yes","","208","80.9339","TOWN OF YACOLT"
"Clark","TOWN OF YACOLT Proposition No. 1 Emergency Medical Program Excess Levy","Tax Levy...No","","49","19.0661","TOWN OF YACOLT"
"Clark","CLARK PUBLIC UTILITY DISTRICT COMMISSIONER, DISTRICT NO. 3","Michael Piper","","3975","21.3137","CLARK PUBLIC UTILITY DISTRICT"
"Clark","CLARK PUBLIC UTILITY DISTRICT COMMISSIONER, DISTRICT NO. 3","Bill Hughes","","2276","12.2038","CLARK PUBLIC UTILITY DISTRICT"
