"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Asotin","Advisory Votes Advisory Vote No. 15 Second Engrossed Substitute House Bill 2778","Repealed","","6741","75.1086","State Executive"
"Asotin","Advisory Votes Advisory Vote No. 15 Second Engrossed Substitute House Bill 2778","Maintained","","2234","24.8914","State Executive"
"Asotin","Proposed Constitutional Amendments Senate Joint Resolution No. 8210 concerns the deadline for completing state legislative and congressional redistricting.","Approved","","6450","72.4719","State Executive"
"Asotin","Proposed Constitutional Amendments Senate Joint Resolution No. 8210 concerns the deadline for completing state legislative and congressional redistricting.","Rejected","","2450","27.5281","State Executive"
"Asotin","United States President/Vice President","Hillary Clinton / Tim Kaine","Democratic Party Nominees","3134","32.1898","Federal"
"Asotin","United States President/Vice President","Donald J. Trump / Michael R. Pence","Republican Party Nominees","5741","58.9667","Federal"
"Asotin","United States President/Vice President","Alyson Kennedy / Osborne Hart","Socialist Workers Party Nominees","16","0.1643","Federal"
"Asotin","United States President/Vice President","Gloria Estela La Riva / Eugene Puryear","Socialism &amp; Liberation Party Nominees","6","0.0616","Federal"
"Asotin","United States President/Vice President","Jill Stein / Ajamu Baraka","Green Party Nominees","117","1.2017","Federal"
"Asotin","United States President/Vice President","Darrell L. Castle / Scott N. Bradley","Constitution Party Nominees","98","1.0066","Federal"
"Asotin","United States President/Vice President","Gary Johnson / Bill Weld","Libertarian Party Nominees","624","6.4092","Federal"
"Asotin","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","4248","43.5916","Federal"
"Asotin","United States U.S. Senator","Chris Vance","(Prefers Republican Party)","5497","56.4084","Federal"
"Asotin","Congressional District 5 U.S. Representative","Cathy McMorris Rodgers","(Prefers Republican Party)","6303","64.6594","Congressional"
"Asotin","Congressional District 5 U.S. Representative","Joe Pakootas","(Prefers Democratic Party)","3445","35.3406","Congressional"
"Asotin","Washington State Governor","Jay Inslee","(Prefers Democratic Party)","4149","42.519","State Executive"
"Asotin","Washington State Governor","Bill Bryant","(Prefers Republican Party)","5609","57.481","State Executive"
"Asotin","Washington State Lt. Governor","Cyrus Habib","(Prefers Democratic Party)","3365","35.65","State Executive"
"Asotin","Washington State Lt. Governor","Marty McClendon","(Prefers Republican Party)","6074","64.35","State Executive"
"Asotin","Washington State Secretary of State","Kim Wyman","(Prefers Republican Party)","6477","68.853","State Executive"
"Asotin","Washington State Secretary of State","Tina Podlodowski","(Prefers Democratic Party)","2930","31.147","State Executive"
"Asotin","Washington State State Treasurer","Duane Davidson","(Prefers Republican Party)","4964","58.6207","State Executive"
"Asotin","Washington State State Treasurer","Michael Waite","(Prefers Republican Party)","3504","41.3793","State Executive"
"Asotin","Washington State State Auditor","Mark Miloscia","(Prefers Republican Party)","5693","61.2348","State Executive"
"Asotin","Washington State State Auditor","Pat (Patrice) McCarthy","(Prefers Democratic Party)","3604","38.7652","State Executive"
"Asotin","Washington State Attorney General","Bob Ferguson","(Prefers Democratic Party)","4803","54.4311","State Executive"
"Asotin","Washington State Attorney General","Joshua B. Trumbull","(Prefers Libertarian Party)","4021","45.5689","State Executive"
"Asotin","Washington State Commissioner of Public Lands","Steve McLaughlin","(Prefers Republican Party)","6131","65.9176","State Executive"
"Asotin","Washington State Commissioner of Public Lands","Hilary Franz","(Prefers Democratic Party)","3170","34.0824","State Executive"
"Asotin","Washington State Superintendent of Public Instruction","Erin Jones","","4075","51.3095","State Executive"
"Asotin","Washington State Superintendent of Public Instruction","Chris Reykdal","","3867","48.6905","State Executive"
"Asotin","Washington State Insurance Commissioner","Mike Kreidler","(Prefers Democratic Party)","3627","39.6437","State Executive"
"Asotin","Washington State Insurance Commissioner","Richard Schrock","(Prefers Republican Party)","5522","60.3563","State Executive"
"Asotin","Legislative District 9 State Senator","Mark G. Schoesler","(Prefers G.O.P Party)","7459","100","Legislative"
"Asotin","Legislative District 9 State Representative Pos. 1","Mary Dye","(Prefers Republican Party)","6259","66.4226","Legislative"
"Asotin","Legislative District 9 State Representative Pos. 1","Jennifer Goulet","(Prefers Democratic Party)","3164","33.5774","Legislative"
"Asotin","Legislative District 9 State Representative Pos. 2","Joe Schmick","(Prefers Republican Party)","7642","100","Legislative"
"Asotin","COUNTYWIDE COUNTY COMMISSIONER 1","Brian Shinn","(States No Party Preference)","7704","100","County"
"Asotin","COUNTYWIDE COUNTY COMMISSIONER 2","Chris Seubert","(Prefers Republican Party)","4709","51.107","County"
"Asotin","COUNTYWIDE COUNTY COMMISSIONER 2","Jim Fuller","(States No Party Preference)","4505","48.893","County"
"Asotin","COUNTYWIDE DISTRICT COURT JUDGE","Tina L. Kernan","","7520","100","County"
"Asotin","Supreme Court Justice Position 1","Mary Yu","","3312","40.4494","Judicial"
"Asotin","Supreme Court Justice Position 1","David DeWolf ","","4876","59.5506","Judicial"
"Asotin","Supreme Court Justice Position 5","Barbara Madsen","","4377","54.0571","Judicial"
"Asotin","Supreme Court Justice Position 5","Greg Zempel","","3720","45.9429","Judicial"
"Asotin","Supreme Court Justice Position 6","Charles (Charlie) Wiggins","","4402","55.2183","Judicial"
"Asotin","Supreme Court Justice Position 6","Dave Larson","","3570","44.7817","Judicial"
"Asotin","Court of Appeals, Division 3, District 2 Judge Position 1","George Fearing","","3796","48.648","Judicial"
"Asotin","Court of Appeals, Division 3, District 2 Judge Position 1","Patrick McBurney","","4007","51.352","Judicial"
"Asotin","Asotin, Columbia, Garfield Superior Court Judge Position 1","Scott D. Gallina","","7755","100","Judicial"
"Asotin","CITY OF ASOTIN A Proposition to authorize the levy of additional taxes. A Proposition to authorize the levy of additional taxes.","Yes","","235","44.0901","City/Town"
"Asotin","CITY OF ASOTIN A Proposition to authorize the levy of additional taxes. A Proposition to authorize the levy of additional taxes.","No","","298","55.9099","City/Town"
"Asotin","CITY OF CLARKSTON City of Clarkston EMS Excess Tax Levy City of Clarkston EMS Excess Tax Levy","Yes, Levy","","1794","71.875","City/Town"
"Asotin","CITY OF CLARKSTON City of Clarkston EMS Excess Tax Levy City of Clarkston EMS Excess Tax Levy","No, Levy","","702","28.125","City/Town"
"Benton","State Measures Initiative Measure No. 1433 concerns labor standards.","Yes","","32306","39.2344","State Executive"
"Benton","State Measures Initiative Measure No. 1433 concerns labor standards.","No","","50035","60.7656","State Executive"
"Benton","State Measures Initiative Measure No. 1464 concerns campaign finance laws and lobbyists.","Yes","","28547","36.1199","State Executive"
"Benton","State Measures Initiative Measure No. 1464 concerns campaign finance laws and lobbyists.","No","","50487","63.8801","State Executive"
"Benton","State Measures Initiative Measure No. 1491 concerns court-issued extreme risk protection orders temporarily preventing access to firearms.","Yes","","43565","53.8591","State Executive"
"Benton","State Measures Initiative Measure No. 1491 concerns court-issued extreme risk protection orders temporarily preventing access to firearms.","No","","37322","46.1409","State Executive"
"Benton","State Measures Initiative Measure No. 1501 concerns seniors and vulnerable individuals.","Yes","","53998","66.8193","State Executive"
"Benton","State Measures Initiative Measure No. 1501 concerns seniors and vulnerable individuals.","No","","26814","33.1807","State Executive"
"Benton","State Measures Initiative Measure No. 732 concerns taxes.","Yes","","23047","28.9368","State Executive"
"Benton","State Measures Initiative Measure No. 732 concerns taxes.","No","","56599","71.0632","State Executive"
"Benton","State Measures Initiative Measure No. 735 concerns a proposed amendment to the federal constitution.","Yes","","40953","52.6612","State Executive"
"Benton","State Measures Initiative Measure No. 735 concerns a proposed amendment to the federal constitution.","No","","36814","47.3388","State Executive"
"Benton","Advisory Votes Advisory Vote No. 14 House Bill 2768","Repealed","","59650","78.8948","State Executive"
"Benton","Advisory Votes Advisory Vote No. 14 House Bill 2768","Maintained","","15957","21.1052","State Executive"
"Benton","Advisory Votes Advisory Vote No. 15 Second Engrossed Substitute House Bill 2778","Repealed","","54018","72.522","State Executive"
"Benton","Advisory Votes Advisory Vote No. 15 Second Engrossed Substitute House Bill 2778","Maintained","","20467","27.478","State Executive"
"Benton","Proposed Constitutional Amendments Senate Joint Resolution No. 8210 concerns the deadline for completing state legislative and congressional redistricting.","Approved","","53878","72.335","State Executive"
"Benton","Proposed Constitutional Amendments Senate Joint Resolution No. 8210 concerns the deadline for completing state legislative and congressional redistricting.","Rejected","","20606","27.665","State Executive"
"Benton","United States President/Vice President","Hillary Clinton / Tim Kaine","Democratic Party Nominees","26360","32.9389","Federal"
"Benton","United States President/Vice President","Donald J. Trump / Michael R. Pence","Republican Party Nominees","47194","58.9726","Federal"
"Benton","United States President/Vice President","Alyson Kennedy / Osborne Hart","Socialist Workers Party Nominees","109","0.1362","Federal"
"Benton","United States President/Vice President","Gloria Estela La Riva / Eugene Puryear","Socialism &amp; Liberation Party Nominees","70","0.0875","Federal"
"Benton","United States President/Vice President","Jill Stein / Ajamu Baraka","Green Party Nominees","874","1.0921","Federal"
"Benton","United States President/Vice President","Darrell L. Castle / Scott N. Bradley","Constitution Party Nominees","601","0.751","Federal"
"Benton","United States President/Vice President","Gary Johnson / Bill Weld","Libertarian Party Nominees","4819","6.0217","Federal"
"Benton","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","35680","43.4714","Federal"
"Benton","United States U.S. Senator","Chris Vance","(Prefers Republican Party)","46397","56.5286","Federal"
"Benton","Congressional District 4 U.S. Representative","Dan Newhouse","(Prefers Republican Party)","41782","53.6726","Congressional"
"Benton","Congressional District 4 U.S. Representative","Clint Didier","(Prefers Republican Party)","36064","46.3274","Congressional"
"Benton","Washington State Governor","Jay Inslee","(Prefers Democratic Party)","31128","38.0268","State Executive"
"Benton","Washington State Governor","Bill Bryant","(Prefers Republican Party)","50730","61.9732","State Executive"
"Benton","Washington State Lt. Governor","Cyrus Habib","(Prefers Democratic Party)","26988","34.0796","State Executive"
"Benton","Washington State Lt. Governor","Marty McClendon","(Prefers Republican Party)","52203","65.9204","State Executive"
"Benton","Washington State Secretary of State","Kim Wyman","(Prefers Republican Party)","57340","72.7074","State Executive"
"Benton","Washington State Secretary of State","Tina Podlodowski","(Prefers Democratic Party)","21524","27.2926","State Executive"
"Benton","Washington State State Treasurer","Duane Davidson","(Prefers Republican Party)","50910","70.0622","State Executive"
"Benton","Washington State State Treasurer","Michael Waite","(Prefers Republican Party)","21754","29.9378","State Executive"
"Benton","Washington State State Auditor","Mark Miloscia","(Prefers Republican Party)","49957","64.351","State Executive"
"Benton","Washington State State Auditor","Pat (Patrice) McCarthy","(Prefers Democratic Party)","27675","35.649","State Executive"
"Benton","Washington State Attorney General","Bob Ferguson","(Prefers Democratic Party)","41461","55.2232","State Executive"
"Benton","Washington State Attorney General","Joshua B. Trumbull","(Prefers Libertarian Party)","33618","44.7768","State Executive"
"Benton","Washington State Commissioner of Public Lands","Steve McLaughlin","(Prefers Republican Party)","52916","68.1468","State Executive"
"Benton","Washington State Commissioner of Public Lands","Hilary Franz","(Prefers Democratic Party)","24734","31.8532","State Executive"
"Benton","Washington State Superintendent of Public Instruction","Erin Jones","","31308","46.2466","State Executive"
"Benton","Washington State Superintendent of Public Instruction","Chris Reykdal","","36390","53.7534","State Executive"
"Benton","Washington State Insurance Commissioner","Mike Kreidler","(Prefers Democratic Party)","30142","39.4333","State Executive"
"Benton","Washington State Insurance Commissioner","Richard Schrock","(Prefers Republican Party)","46296","60.5667","State Executive"
"Benton","Legislative District 8 State Representative Pos. 1","Brad Klippert","(Prefers Republican Party)","33711","58.6676","Legislative"
"Benton","Legislative District 8 State Representative Pos. 1","Rick Jansons","(Prefers Republican Party)","23750","41.3324","Legislative"
"Benton","Legislative District 8 State Representative Pos. 2","Larry Haler","(Prefers Republican Party)","34579","59.8356","Legislative"
"Benton","Legislative District 8 State Representative Pos. 2","Steve Simmons","(Prefers Republican Party)","23211","40.1644","Legislative"
"Benton","Legislative District 16 State Senator","Maureen Walsh","(Prefers Republican Party)","13284","100","Legislative"
"Benton","Legislative District 16 State Representative Pos. 1","Rebecca Francik","(Prefers Democratic Party)","4508","28.7445","Legislative"
"Benton","Legislative District 16 State Representative Pos. 1","William 'Bill' Jenkin","(Prefers Republican Party)","11175","71.2555","Legislative"
"Benton","Legislative District 16 State Representative Pos. 2","Terry R. Nealey","(Prefers Republican Party)","11494","73.604","Legislative"
"Benton","Legislative District 16 State Representative Pos. 2","Gary Downing","(Prefers Democratic Party)","4122","26.396","Legislative"
"Benton","Benton County Commissioner District #1","Jerome Delvin","(Prefers Republican Party)","64456","100","County"
"Benton","Benton County Commissioner District #3","James R. Beaver","(Prefers Republican Party)","63240","100","County"
"Benton","Benton County District Court Judge 2","Steve Osborne","","56785","100","County"
"Benton","Supreme Court Justice Position 1","Mary Yu","","29387","42.1192","Judicial"
"Benton","Supreme Court Justice Position 1","David DeWolf ","","40384","57.8808","Judicial"
"Benton","Supreme Court Justice Position 5","Barbara Madsen","","36130","52.4695","Judicial"
"Benton","Supreme Court Justice Position 5","Greg Zempel","","32729","47.5305","Judicial"
"Benton","Supreme Court Justice Position 6","Charles (Charlie) Wiggins","","33337","48.9919","Judicial"
"Benton","Supreme Court Justice Position 6","Dave Larson","","34709","51.0081","Judicial"
"Benton","Court of Appeals, Division 3, District 2 Judge Position 1","George Fearing","","36659","53.2718","Judicial"
"Benton","Court of Appeals, Division 3, District 2 Judge Position 1","Patrick McBurney","","32156","46.7282","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 1","Bruce A. Spanner","","58140","100","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 2","Joe Burrowes","","38428","54.2171","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 2","Sam Swanberg","","32450","45.7829","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 3","Alexander Carl Ekstrom","","38576","55.1188","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 3","Alicia Marie Berry","","31411","44.8812","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 4","Cameron Mitchell","","60159","100","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 5","Vic L. VanderSchoor","","57954","100","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 6","Carrie Runge","","57480","100","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 7","Jackie Shea Brown","","57767","100","Judicial"
"Benton","Benton County PUD Commissioner Pos. 1","Lori Sanders","","40584","100","Public Utility"
"Benton","City of Benton City Proposition 16-9 Marijuana (Advisory only)","Allow","","562","52.6217","City/Town"
"Benton","City of Benton City Proposition 16-9 Marijuana (Advisory only)","Prohibit","","506","47.3783","City/Town"
"Benton","City Of West Richland Proposition 16-10 LEVY LID LIFT FOR SUPPORT OF LIBRARY","Approved","","3671","51.7845","City/Town"
"Benton","City Of West Richland Proposition 16-10 LEVY LID LIFT FOR SUPPORT OF LIBRARY","Rejected","","3418","48.2155","City/Town"
"Chelan","State Measures Initiative Measure No. 1433 concerns labor standards.","Yes","","15051","44.5164","State Executive"
"Chelan","State Measures Initiative Measure No. 1433 concerns labor standards.","No","","18759","55.4836","State Executive"
"Chelan","State Measures Initiative Measure No. 1464 concerns campaign finance laws and lobbyists.","Yes","","13107","40.9927","State Executive"
"Chelan","State Measures Initiative Measure No. 1464 concerns campaign finance laws and lobbyists.","No","","18867","59.0073","State Executive"
"Chelan","State Measures Initiative Measure No. 1491 concerns court-issued extreme risk protection orders temporarily preventing access to firearms.","Yes","","20241","60.5945","State Executive"
"Chelan","State Measures Initiative Measure No. 1491 concerns court-issued extreme risk protection orders temporarily preventing access to firearms.","No","","13163","39.4055","State Executive"
"Chelan","State Measures Initiative Measure No. 1501 concerns seniors and vulnerable individuals.","Yes","","23088","69.7459","State Executive"
"Chelan","State Measures Initiative Measure No. 1501 concerns seniors and vulnerable individuals.","No","","10015","30.2541","State Executive"
"Chelan","State Measures Initiative Measure No. 732 concerns taxes.","Yes","","10680","33.0088","State Executive"
"Chelan","State Measures Initiative Measure No. 732 concerns taxes.","No","","21675","66.9912","State Executive"
"Chelan","State Measures Initiative Measure No. 735 concerns a proposed amendment to the federal constitution.","Yes","","17367","55.3195","State Executive"
"Chelan","State Measures Initiative Measure No. 735 concerns a proposed amendment to the federal constitution.","No","","14027","44.6805","State Executive"
"Chelan","Advisory Votes Advisory Vote No. 14 House Bill 2768","Repealed","","23433","77.1711","State Executive"
"Chelan","Advisory Votes Advisory Vote No. 14 House Bill 2768","Maintained","","6932","22.8289","State Executive"
"Chelan","Advisory Votes Advisory Vote No. 15 Second Engrossed Substitute House Bill 2778","Repealed","","21369","70.611","State Executive"
"Chelan","Advisory Votes Advisory Vote No. 15 Second Engrossed Substitute House Bill 2778","Maintained","","8894","29.389","State Executive"
"Chelan","Proposed Constitutional Amendments Senate Joint Resolution No. 8210 concerns the deadline for completing state legislative and congressional redistricting.","Approved","","21764","73.1293","State Executive"
"Chelan","Proposed Constitutional Amendments Senate Joint Resolution No. 8210 concerns the deadline for completing state legislative and congressional redistricting.","Rejected","","7997","26.8707","State Executive"
"Chelan","United States President/Vice President","Hillary Clinton / Tim Kaine","Democratic Party Nominees","13032","39.0413","Federal"
"Chelan","United States President/Vice President","Donald J. Trump / Michael R. Pence","Republican Party Nominees","18114","54.266","Federal"
"Chelan","United States President/Vice President","Alyson Kennedy / Osborne Hart","Socialist Workers Party Nominees","43","0.1288","Federal"
"Chelan","United States President/Vice President","Gloria Estela La Riva / Eugene Puryear","Socialism &amp; Liberation Party Nominees","29","0.0869","Federal"
"Chelan","United States President/Vice President","Jill Stein / Ajamu Baraka","Green Party Nominees","480","1.438","Federal"
"Chelan","United States President/Vice President","Darrell L. Castle / Scott N. Bradley","Constitution Party Nominees","178","0.5333","Federal"
"Chelan","United States President/Vice President","Gary Johnson / Bill Weld","Libertarian Party Nominees","1504","4.5057","Federal"
"Chelan","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","15586","46.2054","Federal"
"Chelan","United States U.S. Senator","Chris Vance","(Prefers Republican Party)","18146","53.7946","Federal"
"Chelan","Congressional District 8 U.S. Representative","Dave Reichert","(Prefers Republican Party)","22411","67.5396","Congressional"
"Chelan","Congressional District 8 U.S. Representative","Tony Ventrella","(Prefers Democratic Party)","10771","32.4604","Congressional"
"Chelan","Washington State Governor","Jay Inslee","(Prefers Democratic Party)","13866","41.0237","State Executive"
"Chelan","Washington State Governor","Bill Bryant","(Prefers Republican Party)","19934","58.9763","State Executive"
